L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ,Layer
256,5.2,3.6,1.0,100.0,0.0,0.4504391907539481,0.21051210267714593,0.8235697640499584,0.569017996561616,true,35,-1.737569584479821,0.2,0.2,1.064914732,0.0,0
256,5.2,4.0,1.0,100.0,0.0,0.4542205155877149,0.20318975743511222,0.923866069792223,0.5675923184531584,true,34,-1.720459359494381,0.2,0.2,1.023952522,0.0,0
256,5.6,0.0,1.0,100.0,0.0,0.40377515611220627,0.2782018084631409,0.879540262994305,0.8647136609560846,true,43,-2.0258000330482893,0.2,0.2,1.3086752,0.0,0
256,5.6,0.4,1.0,100.0,0.0,0.41169300960874655,0.2689190768356814,0.8405992285999142,0.8572268621672707,true,42,-1.9958998773646575,0.2,0.2,1.261421838,0.0,0
256,5.6,0.8,1.0,100.0,0.0,0.4189783729290105,0.2597275215152147,0.958419123750498,0.9862714454359489,true,40,-1.9679836869983904,0.2,0.2,1.220311848,0.0,0
256,5.6,1.2,1.0,100.0,0.0,0.4256750511445885,0.2506605026896739,0.9310796313958258,0.9602051988266691,true,39,-1.9419611090221771,0.2,0.2,1.176381819,0.0,0
256,5.6,1.6,1.0,100.0,0.0,0.4317787668870219,0.24181623604782265,0.9175037569376654,0.9290782893850436,true,38,-1.9177291352640515,0.2,0.2,1.157583485,0.0,0
256,5.6,2.0,1.0,100.0,0.0,0.4373196279163183,0.2332489708541166,0.9227316002067276,0.8978219948818644,true,37,-1.8951771235210644,0.2,0.2,1.133075255,0.0,0
256,5.6,2.4,1.0,100.0,0.0,0.44233527181308396,0.2249973791879334,0.9511445323155954,0.8706061199242332,true,36,-1.874191132091984,0.2,0.2,1.099362096,0.0,0
256,5.6,2.8,1.0,100.0,0.0,0.44687148911106067,0.21707884659838417,0.813725020930578,0.6953714515456344,true,36,-1.8546574786817283,0.2,0.2,1.099852159,0.0,0
256,5.6,3.2,1.0,100.0,0.0,0.45096169162965843,0.2095233672824517,0.8810036603168481,0.6831994311364831,true,35,-1.8364654458626783,0.2,0.2,1.071541243,0.0,0
256,5.6,3.6,1.0,100.0,0.0,0.4546537562460483,0.20232516683316493,0.9780587192034229,0.6807442255652996,true,34,-1.819509179412906,0.2,0.2,1.039277308,0.0,0
256,5.6,4.0,1.0,100.0,0.0,0.4579887749847945,0.1954790997009494,0.8897077870635428,0.5553376155107981,true,34,-1.803688906577019,0.2,0.2,1.034945258,0.0,0
256,6.0,0.0,1.0,100.0,0.0,0.4135524528361445,0.26663536969359697,0.8971313183306906,0.9436139444530811,true,42,-2.0926955653143766,0.2,0.2,1.279786648,0.0,0
256,6.0,0.4,1.0,100.0,0.0,0.4205463218870347,0.25766034382780617,0.8666191137344237,0.9349039349941801,true,41,-2.0652413018595657,0.2,0.2,1.245290008,0.0,0
256,6.0,0.8,1.0,100.0,0.0,0.4269756034846435,0.2488246839024626,0.841110572949999,0.9161232296909794,true,40,-2.03961689884387,0.2,0.2,1.214917918,0.0,0
256,6.0,1.2,1.0,100.0,0.0,0.43285476003946444,0.24019458613006278,0.8255591533111728,0.8914887150611173,true,39,-2.0157257719918062,0.2,0.2,1.189952129,0.0,0
256,6.0,1.6,1.0,100.0,0.0,0.43820889195288526,0.2318220140103759,0.8243833884482576,0.8652295042641533,true,38,-1.9934639990153737,0.2,0.2,1.156064881,0.0,0
256,6.0,2.0,1.0,100.0,0.0,0.4430703610945812,0.22374493267071488,0.8414982865114773,0.8411217254147285,true,37,-1.9727242455020584,0.2,0.2,1.120855465,0.0,0
256,6.0,2.4,1.0,100.0,0.0,0.4474757392806848,0.21598858855211717,0.8805330677089662,0.822242180411048,true,36,-1.953399029287473,0.2,0.2,1.089368379,0.0,0
256,6.0,2.8,1.0,100.0,0.0,0.4514633167664003,0.20856736153750227,0.9451637409441105,0.8109262057969246,true,35,-1.9353832520719298,0.2,0.2,1.066288476,0.0,0
256,6.0,3.2,1.0,100.0,0.0,0.4550737729505463,0.20148169647341438,0.83666955225703,0.6573110433943374,true,35,-1.9185760258083506,0.2,0.2,1.067673009,0.0,0
256,6.0,3.6,1.0,100.0,0.0,0.45833803630373765,0.19474175213992423,0.9384219482183598,0.6615543373318933,true,34,-1.9028818836163446,0.2,0.2,1.032742939,0.0,0
256,6.0,4.0,1.0,100.0,0.0,0.46129500082671093,0.18833231416292687,0.8605052442457461,0.5447149105670124,true,34,-1.8882114817264877,0.2,0.2,1.028194563,0.0,0
256,6.4,0.0,1.0,100.0,0.0,0.42201932156683997,0.2556879496837925,0.7860523285911913,0.8845984112423322,true,42,-2.162593995492041,0.2,0.2,1.274275115,0.0,0
256,6.4,0.4,1.0,100.0,0.0,0.42820384137168266,0.24706728837125252,0.7625069293375475,0.8717938611056963,true,41,-2.1373470075211056,0.2,0.2,1.236208484,0.0,0
256,6.4,0.8,1.0,100.0,0.0,0.4338760048862249,0.2386371496031225,0.7460181772576124,0.8527185030912099,true,40,-2.113780237806869,0.2,0.2,1.206850824,0.0,0
256,6.4,1.2,1.0,100.0,0.0,0.4390455382804422,0.23046566194252177,0.8972787923104963,0.9926757393278196,true,38,-2.0917957514946854,0.2,0.2,1.141380727,0.0,0
256,6.4,1.6,1.0,100.0,0.0,0.44376548712271857,0.22254991593972626,0.9144503639891832,0.974333933460414,true,37,-2.0712921576254004,0.2,0.2,1.128208396,0.0,0
256,6.4,2.0,1.0,100.0,0.0,0.44805384576648893,0.2149373087800724,0.9524474268948202,0.9595690111265931,true,36,-2.05216757735937,0.2,0.2,1.09434386,0.0,0
256,6.4,2.4,1.0,100.0,0.0,0.4519500989518742,0.20763320795870932,0.8226248808685943,0.7808088621585885,true,36,-2.0343220393834702,0.2,0.2,1.085803189,0.0,0
256,6.4,2.8,1.0,100.0,0.0,0.4554772972221717,0.200666395557565,0.8939645675838381,0.7768303012714028,true,35,-2.0176592227330703,0.2,0.2,1.066117703,0.0,0
256,6.4,3.2,1.0,100.0,0.0,0.45867587601063353,0.19402467480141727,0.9936178757126157,0.7818220406575205,true,34,-2.002087645917742,0.2,0.2,1.035607004,0.0,0
256,6.4,3.6,1.0,100.0,0.0,0.4615793921611664,0.1876994760456654,0.9045833244514245,0.6448530344007608,true,34,-1.9875213958904685,0.2,0.2,1.030299747,0.0,0
256,6.4,4.0,1.0,100.0,0.0,0.464214680909678,0.18168834538880738,0.8352361789706331,0.5353709748434077,true,34,-1.9738804905589589,0.2,0.2,1.031994078,0.0,0
256,6.8,0.0,1.0,100.0,0.0,0.4293491992730397,0.24540729175660048,0.823056495673824,0.9709961866107841,true,41,-2.2351464099374736,0.2,0.2,1.235055493,0.0,0
256,6.8,0.4,1.0,100.0,0.0,0.43483295132300176,0.23716125477719718,0.8098627966930394,0.9609258630054462,true,40,-2.2118889422094563,0.2,0.2,1.205137941,0.0,0
256,6.8,0.8,1.0,100.0,0.0,0.43985520612164786,0.22914003751489476,0.8060562274904148,0.9466323224400219,true,39,-2.1901698446987483,0.2,0.2,1.184248519,0.0,0
256,6.8,1.2,1.0,100.0,0.0,0.4444401722388004,0.22137995957027035,0.8153129217113309,0.9314267903710038,true,38,-2.1698930721058725,0.2,0.2,1.149080004,0.0,0
256,6.8,1.6,1.0,100.0,0.0,0.4486163626959394,0.21390656800118918,0.8411479360396212,0.9183453064062208,true,37,-2.150961853766618,0.2,0.2,1.114350482,0.0,0
256,6.8,2.0,1.0,100.0,0.0,0.4524145795508068,0.20673585882167186,0.8870883502076765,0.9099973929571625,true,36,-2.1332809127431505,0.2,0.2,1.079377873,0.0,0
256,6.8,2.4,1.0,100.0,0.0,0.45586629960194724,0.19987578461570066,0.9569213710838298,0.9085349221471528,true,35,-2.11675813626296,0.2,0.2,1.05127815,0.0,0
256,6.8,2.8,1.0,100.0,0.0,0.4590058985856945,0.19332049897719694,0.8508340791137936,0.7472063327264022,true,35,-2.1013057432483793,0.2,0.2,1.057613228,0.0,0
256,6.8,3.2,1.0,100.0,0.0,0.46185535097559305,0.18708253435307143,0.9544650084742923,0.7581604290206045,true,34,-2.0868410273166313,0.2,0.2,1.024051431,0.0,0
256,6.8,3.6,1.0,100.0,0.0,0.4644483329029242,0.18114205485132434,0.8753503601656165,0.6301318817978352,true,34,-2.0732867494656824,0.2,0.2,1.022449134,0.0,0
256,6.8,4.0,1.0,100.0,0.0,0.4668078855475385,0.1754949853604792,0.8131432184854681,0.5270451819027189,true,34,-2.060571276150166,0.2,0.2,1.023368449,0.0,0
256,7.2,0.0,1.0,100.0,0.0,0.4357587502112869,0.23571788063120502,0.7340811654094059,0.9115897279506346,true,41,-2.310048671066987,0.2,0.2,1.228465027,0.0,0
256,7.2,0.4,1.0,100.0,0.0,0.44063019048964613,0.22785899084094707,0.7274194546338375,0.9009584052825925,true,40,-2.288583960989518,0.2,0.2,1.200554793,0.0,0
256,7.2,0.8,1.0,100.0,0.0,0.4450884101018304,0.22024635429021544,0.7308562478220981,0.8885729932720521,true,39,-2.2685253380181436,0.2,0.2,1.173475437,0.0,0
256,7.2,1.2,1.0,100.0,0.0,0.4491587116519643,0.21290537750153282,0.747441467723875,0.877157706689391,true,38,-2.249780684942106,0.2,0.2,1.139536334,0.0,0
256,7.2,1.6,1.0,100.0,0.0,0.4528688223075302,0.2058525503323293,0.7802115300781232,0.8691346231312624,true,37,-2.2322590362175814,0.2,0.2,1.122473588,0.0,0
256,7.2,2.0,1.0,100.0,0.0,0.45624741033639843,0.19909673022564117,0.8323732507825587,0.8665648815824323,true,36,-2.215872170935035,0.2,0.2,1.075929288,0.0,0
256,7.2,2.4,1.0,100.0,0.0,0.4593229508520435,0.19264052432230672,0.907534196459836,0.87116924590247,true,35,-2.200535752048011,0.2,0.2,1.053194295,0.0,0
256,7.2,2.8,1.0,100.0,0.0,0.46212595790078426,0.1864747863301971,0.8140469003821149,0.7211950357758901,true,35,-2.186170071385156,0.2,0.2,1.048589872,0.0,0
256,7.2,3.2,1.0,100.0,0.0,0.46467565206804273,0.18060840287758612,0.9206711358882291,0.7372337585143107,true,34,-2.17270047550569,0.2,0.2,1.014837422,0.0,0
256,7.2,3.6,1.0,100.0,0.0,0.4670014063980018,0.17502090400773895,0.8498367563287701,0.6170100163028769,true,34,-2.1600575349358104,0.2,0.2,1.010616542,0.0,0
256,7.2,4.0,1.0,100.0,0.0,0.469122223174245,0.16970932488527202,0.9900402413551834,0.6442469859347377,true,33,-2.1481770348101366,0.2,0.2,0.984701366,0.0,0
256,7.6,0.0,1.0,100.0,0.0,0.4413731406920839,0.2266194840081001,0.6592652318224701,0.8562100284331131,true,41,-2.3870359831711694,0.2,0.2,1.225908682,0.0,0
256,7.6,0.4,1.0,100.0,0.0,0.44571209056158756,0.21914675231031105,0.6584816995909293,0.8463256636035421,true,40,-2.36718743464053,0.2,0.2,1.194694313,0.0,0
256,7.6,0.8,1.0,100.0,0.0,0.4496722259743938,0.21195061738207577,0.8100530626709013,0.9988949124016266,true,38,-2.348622977134174,0.2,0.2,1.136272313,0.0,0
256,7.6,1.2,1.0,100.0,0.0,0.4533004340329416,0.20500792223312903,0.8428463225188532,0.9959667209523682,true,37,-2.3312556288447657,0.2,0.2,1.100537139,0.0,0
256,7.6,1.6,1.0,100.0,0.0,0.4566107611884658,0.19834979886029003,0.8945752156180875,0.9977129653687133,true,36,-2.315000768513776,0.2,0.2,1.077546351,0.0,0
256,7.6,2.0,1.0,100.0,0.0,0.4596348719033894,0.19196819580298607,0.7860433059100336,0.8282362638156182,true,36,-2.2997772700032875,0.2,0.2,1.063637279,0.0,0
256,7.6,2.4,1.0,100.0,0.0,0.4623864995887854,0.18588702474842483,0.8653311777783168,0.8381260089843634,true,35,-2.285508240002615,0.2,0.2,1.040773435,0.0,0
256,7.6,2.8,1.0,100.0,0.0,0.4648966055933292,0.1800876270220264,0.9710967917518909,0.856582754947377,true,34,-2.2721214598145307,0.2,0.2,1.010353299,0.0,0
256,7.6,3.2,1.0,100.0,0.0,0.46719009531550193,0.1745570020355185,0.8912127937010794,0.7185452180040741,true,34,-2.259549589705151,0.2,0.2,1.009115634,0.0,0
256,7.6,3.6,1.0,100.0,0.0,0.4692844947427812,0.16929382841875135,0.8273703838604929,0.6051971965271852,true,34,-2.2477301954271596,0.2,0.2,1.012648661,0.0,0
256,7.6,4.0,1.0,100.0,0.0,0.4711988205238015,0.16428819772537706,0.9684694507019476,0.635725565723777,true,33,-2.236605640694037,0.2,0.2,0.976904218,0.0,0
256,8.0,0.0,1.0,100.0,0.0,0.4463006090324848,0.2181009754573991,0.7144085370197617,0.9515688272395129,true,40,-2.4658779463014993,0.2,0.2,1.182111801,0.0,0
256,8.0,0.4,1.0,100.0,0.0,0.4501778793077562,0.21100391764625076,0.7248557092587316,0.947608309886383,true,39,-2.4474877242439335,0.2,0.2,1.156725297,0.0,0
256,8.0,0.8,1.0,100.0,0.0,0.4537263392040674,0.20416930618870172,0.7476882249630723,0.945049780564422,true,38,-2.4302699632356157,0.2,0.2,1.127391791,0.0,0
256,8.0,1.2,1.0,100.0,0.0,0.45696993396328245,0.19760739737094174,0.7858079748755964,0.9460017639371654,true,37,-2.41414340296983,0.2,0.2,1.094222286,0.0,0
256,8.0,1.6,1.0,100.0,0.0,0.4599329091366189,0.19132264748292138,0.8424030932537852,0.9523500194128509,true,36,-2.3990299181389245,0.2,0.2,1.066921472,0.0,0
256,8.0,2.0,1.0,100.0,0.0,0.4626390518532978,0.18531481050451754,0.9211438557245044,0.9657741108956563,true,35,-2.384855257814509,0.2,0.2,1.030822674,0.0,0
256,8.0,2.4,1.0,100.0,0.0,0.46511504659520575,0.17957075134030182,0.8289060075362675,0.8086764656498047,true,35,-2.3715495019908586,0.2,0.2,1.034480494,0.0,0
256,8.0,2.8,1.0,100.0,0.0,0.4673738798532553,0.17410357140738836,0.9372270705263475,0.8316599556332793,true,34,-2.3590472949089554,0.2,0.2,1.041661791,0.0,0
256,8.0,3.2,1.0,100.0,0.0,0.4694422140074459,0.16888870395315952,0.8653101178563993,0.7017101727808117,true,34,-2.347287896701168,0.2,0.2,1.043748011,0.0,0
256,8.0,3.6,1.0,100.0,0.0,0.4713352115020359,0.1639239791910677,0.8074324273217304,0.5944688437156675,true,34,-2.33621511585629,0.2,0.2,1.053631018,0.0,0
256,8.0,4.0,1.0,100.0,0.0,0.47306932311742966,0.15919964383211022,0.949155362212184,0.627887637343727,true,33,-2.3257771458946466,0.2,0.2,1.005726068,0.0,0
256,0.0,4.4,1.0,100.0,0.0,0.0,0.4037612166133763,0.38685626227668196,0.9735853807321115,true,29,-0.8992655001159341,0.2,0.2,0.866976375,0.0,4
256,0.0,4.8,1.0,100.0,0.0,0.0,0.39783409350476295,0.9444732965739303,0.5482860933867517,true,25,-0.8347255387566053,0.2,0.2,0.746066757,0.0,4
256,0.0,5.2,1.0,100.0,0.0,0.0,0.37659863618134515,0.9444732965739303,5.456305540718631e-5,true,25,-0.7744661794414007,0.2,0.2,0.752785949,0.0,4
256,0.0,5.6,1.0,100.0,0.0,0.0,0.35168865672364236,0.0,0.7627406124904867,true,20,-0.7213957621193233,0.1,0.2,1.883748633,0.0,4
256,0.0,6.0,1.0,100.0,0.0,0.0,0.32985194964596865,0.0,0.5971129323216751,true,220,-0.6749795907631725,0.1,0.2,7.504644236,0.0,4
256,0.0,6.4,1.0,100.0,0.0,0.0,0.30983315981081305,0.0,0.6575632959991973,true,29,-0.6341893923109972,0.1,0.2,0.988867098,0.0,4
256,0.0,6.8,1.0,100.0,0.0,0.0,0.2915471979825426,0.0,0.2186833888772055,true,124,-0.5980530944151025,0.05,0.1,5.33803267,0.0,4
256,0.0,7.2,1.0,100.0,0.0,0.0,0.2761482332462658,0.0,0.9197475561594226,true,20,-0.5660031845777995,0.025,0.05,1.348479006,0.0,4
256,0.0,7.6,1.0,100.0,0.0,0.0,0.26108792078425586,0.0,0.5574066532603172,true,6,-0.5371085102220102,0.0125,0.025,0.950529639,0.0,4
256,0.0,8.0,1.0,100.0,0.0,0.0,0.24818397167957357,0.0,0.5014612072030133,true,10,-0.5111356903920816,0.0125,0.025,0.290792226,0.0,4
256,0.4,4.4,1.0,100.0,0.0,0.236298517083314,0.3806114748031403,0.9184639306309972,0.2153215575105838,true,47,-0.9073764580228708,0.2,0.2,1.43472119,0.0,4
256,0.4,4.8,1.0,100.0,0.0,0.2874282761616074,0.3621697244112264,0.961261719521378,0.18120885735473102,true,40,-0.8521241670972425,0.2,0.2,1.227475662,0.0,4
256,0.4,5.2,1.0,100.0,0.0,0.3260269408530114,0.34237464498069503,0.8465130046293456,0.10967421721741477,true,38,-0.8024700620175131,0.2,0.2,1.151599703,0.0,4
256,0.4,5.6,1.0,100.0,0.0,0.3549095712350575,0.3231301063487816,0.9932432198815899,0.09518707886646549,true,36,-0.7581916276102747,0.2,0.2,1.087680388,0.0,4
256,0.4,6.0,1.0,100.0,0.0,0.3769182368189615,0.305170725195011,0.836796314088506,0.06252373056359062,true,36,-0.7187348381811979,0.2,0.2,1.090459374,0.0,4
256,0.4,6.4,1.0,100.0,0.0,0.3940735172179466,0.2886871370584235,0.99381648909036,0.060053770034929066,true,35,-0.6834884528062461,0.2,0.2,1.066268765,0.0,4
256,0.4,6.8,1.0,100.0,0.0,0.40773020508804153,0.27365180343470086,0.95889995322751,0.048131525654748764,true,37,-0.6518846858684043,0.2,0.2,1.120932877,0.0,4
256,0.4,7.2,1.0,100.0,0.0,0.41880128094946945,0.25995891688669814,0.9402909283952043,0.03631296285400154,true,36,-0.6234272821522263,0.2,0.2,1.102444231,0.0,4
256,0.4,7.6,1.0,100.0,0.0,0.4276331553693459,0.24788671579978833,0.5450608988726291,0.9235077366614997,true,52,-0.5977047130193238,0.2,0.2,1.575620502,0.0,4
256,0.4,8.0,1.0,100.0,0.0,0.43553358524245633,0.23607033098691677,0.9525595973798318,0.03046570591669351,true,28,-0.574323519844079,0.1,0.2,0.91236773,0.0,4
256,0.8,4.4,1.0,100.0,0.0,0.3142164572927687,0.34907445185060415,0.9715317083828223,0.30449113116759463,true,40,-0.9391303124578297,0.2,0.2,1.212546458,0.0,4
256,0.8,4.8,1.0,100.0,0.0,0.34230420974640996,0.3320695346980542,0.8509821115452176,0.20957912604369078,true,38,-0.8927190322030871,0.2,0.2,1.147607317,0.0,4
256,0.8,5.2,1.0,100.0,0.0,0.36510748756069167,0.31520874131764376,0.9687321620990286,0.18414776932995647,true,36,-0.8508236841130261,0.2,0.2,1.086902197,0.0,4
256,0.8,5.6,1.0,100.0,0.0,0.38355022514632064,0.29908477282877854,0.9956735522006488,0.15071532498645013,true,35,-0.8130981839899194,0.2,0.2,1.065355419,0.0,4
256,0.8,6.0,1.0,100.0,0.0,0.39854180968035247,0.28397219669175633,0.8693342244421309,0.10767082498674974,true,35,-0.7791159950540104,0.2,0.2,1.061512997,0.0,4
256,0.8,6.4,1.0,100.0,0.0,0.41083659026625063,0.2699571572614269,0.9822294909996865,0.10171157038807443,true,34,-0.7484460449242948,0.2,0.2,1.036995524,0.0,4
256,0.8,6.8,1.0,100.0,0.0,0.4210217688493001,0.25702696130522706,0.9148991023053554,0.08059971623963769,true,34,-0.7206878689998724,0.2,0.2,1.040978526,0.0,4
256,0.8,7.2,1.0,100.0,0.0,0.42954479280383284,0.24512173516346086,0.8653616130190889,0.0657889146488122,true,34,-0.6954843355170238,0.2,0.2,1.03602989,0.0,4
256,0.8,7.6,1.0,100.0,0.0,0.43674552858941473,0.23416228895010366,0.8992596887651416,0.05970199516347474,true,34,-0.6725234516904187,0.2,0.2,1.027866043,0.0,4
256,0.8,8.0,1.0,100.0,0.0,0.4428834031257538,0.22406456296746594,0.9796508049655372,0.05736876023504367,true,33,-0.651535391858851,0.2,0.2,1.002407012,0.0,4
256,1.2,4.4,1.0,100.0,0.0,0.3538119145065975,0.32394475794081606,0.9294940921610317,0.3308208065918583,true,38,-0.9842615696288955,0.2,0.2,1.164181412,0.0,4
256,1.2,4.8,1.0,100.0,0.0,0.3729503156743611,0.3086531002350583,0.8141200230962209,0.23495930165295942,true,37,-0.944242392328327,0.2,0.2,1.135033666,0.0,4
256,1.2,5.2,1.0,100.0,0.0,0.38897033328853753,0.2938483993506397,0.8131707239824593,0.18972633956360063,true,36,-0.9079473162520235,0.2,0.2,1.093847848,0.0,4
256,1.2,5.6,1.0,100.0,0.0,0.4023576880253684,0.27979217056546035,0.8734625236125337,0.16791714113284506,true,35,-0.8750502444230877,0.2,0.2,1.061422956,0.0,4
256,1.2,6.0,1.0,100.0,0.0,0.41357620734894623,0.26660592703355646,0.977788919282685,0.15775887633540098,true,34,-0.8452057212998599,0.2,0.2,1.023496501,0.0,4
256,1.2,6.4,1.0,100.0,0.0,0.423026473756978,0.254321989245581,0.8985591389562009,0.12357709621679813,true,34,-0.8180797190129315,0.2,0.2,1.034324371,0.0,4
256,1.2,6.8,1.0,100.0,0.0,0.43103807577834746,0.24292126796532665,0.8402103803983874,0.09979565975831717,true,34,-0.7933646106629493,0.2,0.2,1.029091532,0.0,4
256,1.2,7.2,1.0,100.0,0.0,0.4378762020270216,0.2323576225432396,0.9956235837897953,0.10327434448725858,true,33,-0.7707847059064736,0.2,0.2,1.005889882,0.0,4
256,1.2,7.6,1.0,100.0,0.0,0.4437523769421614,0.22257255110965923,0.9549640328065934,0.08734047508690557,true,33,-0.7500967030321084,0.2,0.2,1.008929345,0.0,4
256,1.2,8.0,1.0,100.0,0.0,0.4488350926665976,0.2135036675982951,0.9136429523216583,0.07429146568371792,true,33,-0.7310876702606339,0.2,0.2,1.010716539,0.0,4
256,1.6,4.4,1.0,100.0,0.0,0.37929604437690956,0.3030278752869948,0.8879761596003455,0.3453311063846831,true,37,-1.0382623539809375,0.2,0.2,1.117344891,0.0,4
256,1.6,4.8,1.0,100.0,0.0,0.39354099560478084,0.28923666643350177,0.8585400457472581,0.2768319725525714,true,36,-1.003188213884152,0.2,0.2,1.091720471,0.0,4
256,1.6,5.2,1.0,100.0,0.0,0.4056814144961793,0.27602981619570655,0.901231791422874,0.2411240066000353,true,35,-0.9712423318600498,0.2,0.2,1.054191646,0.0,4
256,1.6,5.6,1.0,100.0,0.0,0.41602341881633054,0.26353563479531505,0.994770995507821,0.22382227582917746,true,34,-0.942137542668035,0.2,0.2,1.026955835,0.0,4
256,1.6,6.0,1.0,100.0,0.0,0.42485283404789154,0.25180809972562124,0.9060924540685855,0.17387045387295963,true,34,-0.9155883733355551,0.2,0.2,1.035054634,0.0,4
256,1.6,6.4,1.0,100.0,0.0,0.4324197518840829,0.2408525540094994,0.8422959749595504,0.13955966359352479,true,34,-0.891325465202632,0.2,0.2,1.03399302,0.0,4
256,1.6,6.8,1.0,100.0,0.0,0.4389353107001519,0.23064513645914148,0.9926905313027978,0.14354862489796005,true,33,-0.8691024599923274,0.2,0.2,1.00396025,0.0,4
256,1.6,7.2,1.0,100.0,0.0,0.44457440876126414,0.22114598392323329,0.9458811593541228,0.12049039659484118,true,33,-0.8486982508949176,0.2,0.2,1.004632897,0.0,4
256,1.6,7.6,1.0,100.0,0.0,0.4494806058038521,0.21230766997935935,0.90801496310422,0.10272471016753437,true,33,-0.8299166287438233,0.2,0.2,1.001109229,0.0,4
256,1.6,8.0,1.0,100.0,0.0,0.45377135428879245,0.20408036863570578,0.8771783593597426,0.08876652640577021,true,33,-0.8125846067998744,0.2,0.2,1.011232422,0.0,4
256,2.0,4.4,1.0,100.0,0.0,0.3974814976874821,0.2851082117358029,0.9296932376242628,0.3868317737958371,true,36,-1.0987544824637618,0.2,0.2,1.089536475,0.0,4
256,2.0,4.8,1.0,100.0,0.0,0.4086201597036599,0.2726044812657595,0.9509972997595595,0.33348750814854444,true,35,-1.0676554195092365,0.2,0.2,1.062224062,0.0,4
256,2.0,5.2,1.0,100.0,0.0,0.41823195411363623,0.2607001238929491,0.8242080088618486,0.2440227513199611,true,35,-1.0392207465467054,0.2,0.2,1.050346497,0.0,4
256,2.0,5.6,1.0,100.0,0.0,0.42652854509993954,0.24945861298947075,0.926893287672037,0.23398943265717786,true,34,-1.013201893798095,0.2,0.2,1.018302881,0.0,4
256,2.0,6.0,1.0,100.0,0.0,0.4337045367087363,0.23889990632168911,0.8546488270220198,0.1860875083222191,true,34,-0.9893598841671647,0.2,0.2,1.018191006,0.0,4
256,2.0,6.4,1.0,100.0,0.0,0.43993091154469616,0.2290154264882951,0.8013296951665527,0.15206627723773902,true,34,-0.9674725001727345,0.2,0.2,1.025297219,0.0,4
256,2.0,6.8,1.0,100.0,0.0,0.44535403838690346,0.21977910918702737,0.9504398474796671,0.15864750780264503,true,33,-0.9473374492848616,0.2,0.2,0.983958559,0.0,4
256,2.0,7.2,1.0,100.0,0.0,0.45009730419627314,0.21115521230548612,0.9098439450478946,0.13467340780048964,true,33,-0.9287730451882699,0.2,0.2,1.008568393,0.0,4
256,2.0,7.6,1.0,100.0,0.0,0.4542638753101672,0.2031034737507571,0.8768077947698405,0.11591541236921632,true,33,-0.9116174718495047,0.2,0.2,1.000319597,0.0,4
256,2.0,8.0,1.0,100.0,0.0,0.4579397016036342,0.19558238066951406,0.8498056495547246,0.10098360151011843,true,33,-0.8957273222608696,0.2,0.2,0.996495835,0.0,4
256,2.4,4.4,1.0,100.0,0.0,0.4112492469688608,0.2694580384877344,0.8190501577629572,0.36069964818352673,true,36,-1.1642608256909557,0.2,0.2,1.086219404,0.0,4
256,2.4,4.8,1.0,100.0,0.0,0.4202417299155481,0.25806450153261223,0.8680214710367062,0.32565007420348735,true,35,-1.1364384965178516,0.2,0.2,1.052146872,0.0,4
256,2.4,5.2,1.0,100.0,0.0,0.4280752522517541,0.24725237025283697,0.9608471307166466,0.3079014212871156,true,34,-1.1109102729311786,0.2,0.2,1.031730638,0.0,4
256,2.4,5.6,1.0,100.0,0.0,0.43490440897294613,0.23705039559794638,0.8764208669805873,0.2419622322161752,true,34,-1.0874618259600473,0.2,0.2,1.024918507,0.0,4
256,2.4,6.0,1.0,100.0,0.0,0.4408697741861226,0.2274605095186344,0.8156539784855976,0.1958712658690076,true,34,-1.0658911164298914,0.2,0.2,1.020053906,0.0,4
256,2.4,6.4,1.0,100.0,0.0,0.4460951784112833,0.21846692735941603,0.9623799578868386,0.20286102845634701,true,33,-1.0460119796828393,0.2,0.2,0.98889155,0.0,4
256,2.4,6.8,1.0,100.0,0.0,0.4506875003108836,0.2100431143548841,0.9177766692456402,0.1712087310775101,true,33,-1.0276554452293585,0.2,0.2,0.98604469,0.0,4
256,2.4,7.2,1.0,100.0,0.0,0.45473788235389506,0.20215664394674518,0.8820095005558359,0.14667473472596004,true,33,-1.0106696531604324,0.2,0.2,0.988134395,0.0,4
256,2.4,7.6,1.0,100.0,0.0,0.45832351434247653,0.19477249051885126,0.8527083960531145,0.12723067117137443,true,33,-0.9949189719154151,0.2,0.2,0.992335723,0.0,4
256,2.4,8.0,1.0,100.0,0.0,0.46150955175763875,0.18785516423299714,0.8284017109873032,0.11154891178838389,true,33,-0.9802827143724255,0.2,0.2,0.984515752,0.0,4
256,2.8,4.4,1.0,100.0,0.0,0.42208289002203053,0.25560215470604497,0.9278526679572519,0.42723779480502433,true,35,-1.2337768932785091,0.2,0.2,1.055074728,0.0,4
256,2.8,4.8,1.0,100.0,0.0,0.42951016056795466,0.24517234099872082,0.8075719863276376,0.3202843693194124,true,35,-1.2087050138905588,0.2,0.2,1.04355808,0.0,4
256,2.8,5.2,1.0,100.0,0.0,0.4360291921826753,0.23529332168172631,0.9082783380094384,0.3104519828786567,true,34,-1.1856260391609528,0.2,0.2,1.013559099,0.0,4
256,2.8,5.6,1.0,100.0,0.0,0.44175763047257577,0.2259735653269992,0.8372405676609906,0.24850385619035187,true,34,-1.1643550202651602,0.2,0.2,1.00759692,0.0,4
