L,U,V,t,β,δ,m,uS,ud,vd,Qm,QuS,Qud,Qvd,Converged,I,f,g,g0,ΔT,μ
128,5.5,3.5,1.0,100.0,0.0,0.4527432344190917,0.20609733717513212,2.4714865570762967e-12,6.546877476850859e-12,0.5539439312715055,0.43239971442798897,1.255327123785119e-8,3.22501539139595e-8,true,13,-1.8030933551203225,0.5,0.5,0.151348294,0.0
128,5.5,3.6,1.0,100.0,0.0,0.4536590538203561,0.20430213578244827,2.21213845852386e-12,3.759301053358368e-12,0.5370655794919577,0.4053305955060704,1.1048986117717262e-8,1.8227807611162694e-8,true,13,-1.798882791623915,0.5,0.5,0.162502455,0.0
128,5.5,3.7,1.0,100.0,0.0,0.4545516292166759,0.20252946979212738,1.6779858752480337e-12,1.7619211144065488e-12,0.5219590306113631,0.38066260975155863,8.246842106234518e-9,8.414038640830476e-9,true,13,-1.7947451004219677,0.5,0.5,0.153399518,0.0
128,5.5,3.8,1.0,100.0,0.0,0.45542159559290973,0.20077922887005709,1.0841032932473738e-12,5.43018243703534e-13,0.5084713595762125,0.35820068582825826,5.245890524139532e-9,2.555455925494473e-9,true,13,-1.7906787437858807,0.5,0.5,0.210210239,0.0
128,5.5,3.9,1.0,100.0,0.0,0.45626903092471494,0.19905240000985686,4.156694086154822e-12,-5.031561759437493e-13,0.9907542557323623,0.6710669175593043,1.9808696349876698e-8,2.3339382171715207e-9,true,12,-1.7866822112755725,0.5,0.5,0.25235783,0.0
128,5.5,4.0,1.0,100.0,0.0,0.4570957792304967,0.19734631481585355,1.6786207840402412e-12,-2.343148898455458e-12,0.9700485139554349,0.6350838991912577,7.884854058462076e-9,1.072198118362277e-8,true,12,-1.7827540200480076,0.5,0.5,0.332513305,0.0
128,6.0,0.0,1.0,100.0,0.0,0.4135814103428521,0.2665994772424223,-8.673617379884035e-18,0.0,0.721333350245712,0.8297370891696687,0.0061035156250259905,0.006103515625,true,16,-2.0926956001287085,0.5,0.5,0.314570657,0.0
128,6.0,0.1,1.0,100.0,0.0,0.41538830111276426,0.26433958580850847,-3.80975496028918e-8,-3.954249131345189e-8,0.6725456453531287,0.7841229618796852,0.0045074407136991975,0.004255414117735464,true,16,-2.085655603204904,0.5,0.5,0.908558097,0.0
128,6.0,0.2,1.0,100.0,0.0,0.41715874146662024,0.26208582036655526,-5.485197184136592e-8,-5.3409174600974635e-8,0.6259816814067065,0.7392818254743361,0.0033011784632547493,0.002934919498902556,true,16,-2.0787341067193155,0.5,0.5,0.201822041,0.0
128,6.0,0.3,1.0,100.0,0.0,0.41889279172514826,0.25983940809237105,-5.873513767885863e-8,-5.35035828402364e-8,0.5816717966807827,0.6953727594749548,0.0023967902305283375,0.002000762777018812,true,16,-2.0719298046766164,0.5,0.5,0.223919897,0.0
128,6.0,0.4,1.0,100.0,0.0,0.4205905727846243,0.25760152344817927,-5.5413063167544796e-8,-4.7069514333121125e-8,0.5396341330345944,0.6525451109998803,0.0017243633796935516,0.0013469059481883432,true,16,-2.0652413363518365,0.5,0.5,0.274478104,0.0
128,6.0,0.5,1.0,100.0,0.0,0.42221089704007486,0.25542921936193197,-1.0627729179861489e-7,-8.458717603347333e-8,0.8342861073777907,0.9981403390917354,0.0026883665774130408,0.001973975397776257,true,15,-2.058667262994651,0.5,0.5,0.183663943,0.0
128,6.0,0.6,1.0,100.0,0.0,0.4238414819418499,0.2532061093250083,-9.021345922372026e-8,-6.64949444409243e-8,0.7783270227587069,0.939944817201388,0.0019325847701026954,0.0013182783823780856,true,15,-2.05220619046373,0.5,0.5,0.235446708,0.0
128,6.0,0.7,1.0,100.0,0.0,0.4254360825683209,0.25099506927393217,-7.370214691500288e-8,-5.002650566421443e-8,0.7252479349324492,0.8832449788599428,0.0013749539088110693,0.0008662766236501117,true,15,-2.0458565843193828,0.5,0.5,0.218342943,0.0
128,6.0,0.8,1.0,100.0,0.0,0.4269950420806201,0.2487970510605007,-5.8352621127438775e-8,-3.622409031333193e-8,0.6750508907930053,0.8282166775743782,0.0009675079126319412,0.000559082461303792,true,15,-2.039616909877722,0.5,0.5,0.336700914,0.0
128,6.0,0.9,1.0,100.0,0.0,0.42851874727440076,0.2466129453428752,-4.495756212100077e-8,-2.530889769385244e-8,0.6277220317892906,0.7750171022490315,0.0006728469478520955,0.00035354835413564455,true,15,-2.0334855997980887,0.5,0.5,0.173576508,0.0
128,6.0,1.0,1.0,100.0,0.0,0.4300076244535568,0.24444358206223388,-3.378941615048148e-8,-1.7067396099555207e-8,0.5832320913675693,0.723783394454891,0.00046206764926052537,0.00021841236747471905,true,15,-2.027461058294498,0.5,0.5,0.185237707,0.0
128,6.0,1.1,1.0,100.0,0.0,0.43146213535111944,0.24228973132094875,-2.480831658331628e-8,-1.109166066242463e-8,0.5415371100381261,0.6746316274898745,0.0003130388669475321,0.00013129670005838836,true,15,-2.0215416652271223,0.5,0.5,0.172231004,0.0
128,6.0,1.2,1.0,100.0,0.0,0.43288277313888845,0.24015210460990435,-1.7803994004778056e-8,-6.9213010568361725e-9,0.5025793469338735,0.6276561598692054,0.00020897842916545054,7.639240025124421e-5,true,15,-2.0157257800575734,0.5,0.5,0.193201053,0.0
128,6.0,1.3,1.0,100.0,0.0,0.4342700585618728,0.23803135633185707,-1.2489289867925746e-8,-4.120825051312093e-9,0.46628836557038866,0.5829293696511528,0.00013728936349554816,4.2691104811361665e-5,true,15,-2.0100117456542175,0.5,0.5,0.287149488,0.0
128,6.0,1.4,1.0,100.0,0.0,0.4356030164364375,0.23596175933398783,-2.251801913683016e-8,-6.239004177014762e-9,0.7790853714945145,0.946308471201196,0.00023307115920741172,6.098911987998539e-5,true,14,-2.0043978882645277,0.5,0.5,0.175451009,0.0
128,6.0,1.5,1.0,100.0,0.0,0.4369283149213815,0.23387216659272053,-1.5403058691368376e-8,-3.328863618261265e-9,0.7289134845873679,0.8834907285796834,0.00015090672849351057,3.086510057164093e-5,true,14,-1.9988825370343377,0.5,0.5,0.212696905,0.0
128,6.0,1.6,1.0,100.0,0.0,0.4382215983030305,0.23180151569325297,-1.0270141438672997e-8,-1.587477104514281e-9,0.6821091266533408,0.8236501165161392,9.564635824549239e-5,1.4019132814674612e-5,true,14,-1.9934640007623639,0.5,0.5,0.279049698,0.0
128,6.0,1.7,1.0,100.0,0.0,0.439483490331245,0.2297502313615127,-6.659450093801644e-9,-6.185704826033954e-10,0.6385683622003313,0.7668475743371483,5.91746313608591e-5,5.221821286751414e-6,true,14,-1.9881405907719885,0.5,0.5,0.773767744,0.0
128,6.0,1.8,1.0,100.0,0.0,0.4407146254689846,0.22771868949655416,-4.186229174071854e-9,-1.3430178804683994e-10,0.5981748988416191,0.7131160873094511,3.560803968163385e-5,1.0872282408541812e-6,true,14,-1.982910618224771,0.5,0.5,0.200978883,0.0
128,6.0,1.9,1.0,100.0,0.0,0.4419156459322734,0.22570721993960913,-2.54015909001426e-9,6.528777455303686e-11,0.5608019600615854,0.6624619852585445,2.074320807584471e-5,5.082824356187348e-7,true,14,-1.9777723968710452,0.5,0.5,0.199006823,0.0
128,6.0,2.0,1.0,100.0,0.0,0.44308719899054305,0.22371610922503282,-1.4789916513713308e-9,1.1246527382503445e-10,0.5263142139397825,0.6148666223627641,1.1625111058779169e-5,8.441512645528092e-7,true,14,-1.9727242456148795,0.5,0.5,0.247054513,0.0
128,6.0,2.1,1.0,100.0,0.0,0.44422993452680903,0.22174560327670742,-8.193262127781376e-10,8.975206954487385e-11,0.4945697146202521,0.5702883769910794,6.213202917686793e-6,6.509614667178409e-7,true,14,-1.9677644908952685,0.5,0.5,0.348492601,0.0
128,6.0,2.2,1.0,100.0,0.0,0.4453334248843771,0.2198154259053099,-1.3659371862762004e-9,1.4905083811601585e-10,0.8865317578818921,0.9792662697788446,1.0011010357913593e-5,1.0463689211499366e-6,true,13,-1.962891469188976,0.5,0.5,0.313300824,0.0
128,6.0,2.3,1.0,100.0,0.0,0.446422343018515,0.21788365709987606,-6.729664134980107e-10,7.356750802418559e-12,0.8406030307221979,0.9140103079551265,4.7776540033652424e-6,5.009983719777595e-8,true,13,-1.9581035278599317,0.5,0.5,0.209021939,0.0
128,6.0,2.4,1.0,100.0,0.0,0.4474841204022548,0.21597340512584234,-2.951798180883536e-10,-9.947960266336268e-11,0.7981955894336146,0.8527403693743274,2.0334464972038193e-6,6.582767777477444e-7,true,13,-1.9533990286698066,0.5,0.5,0.46898502,0.0
128,6.0,2.5,1.0,100.0,0.0,0.44851942778334886,0.21408474341776457,-1.0751226645067113e-10,-1.6149201750451332e-10,0.7591287165487071,0.7953775646541983,7.198040544448422e-7,1.0399445196457707e-6,true,13,-1.9487763484892544,0.5,0.5,0.402834128,0.0
128,6.0,2.6,1.0,100.0,0.0,0.4495289280250927,0.21221771730049377,-2.7082988629523186e-11,-1.8275982862289102e-10,0.723218078339638,0.7418193442262355,1.7647815532130626e-7,1.1469081974539372e-6,true,13,-1.9442338810046538,0.5,0.5,0.172226582,0.0
128,6.0,2.7,1.0,100.0,0.0,0.4505132748955992,0.21037234638746644,-1.6148627574041896e-12,-1.7363487987781904e-10,0.6902778902102558,0.691942826271108,1.0255237882039834e-8,1.0632324998370423e-6,true,13,-1.93977003809584,0.5,0.5,0.164810456,0.0
128,6.0,2.8,1.0,100.0,0.0,0.451473112070796,0.2085486267764997,-1.6765755450620645e-13,-1.4586375660611956e-10,0.660122916493644,0.6456081579749862,1.0389266825853484e-9,8.725544732665967e-7,true,13,-1.9353832510674958,0.5,0.5,0.155253929,0.0
128,6.0,2.9,1.0,100.0,0.0,0.4524090723298604,0.20674653304792845,-6.001676586264715e-12,-1.0985640902794367e-10,0.6325702809506506,0.6026618357637958,3.633025740936249e-8,6.426814133935415e-7,true,13,-1.9310719717416878,0.5,0.5,0.151576288,0.0
128,6.0,3.0,1.0,100.0,0.0,0.4533217769216035,0.2049660200741426,-1.1296333660149038e-11,-7.345503616236067e-11,0.6074410713371448,0.5629399187762618,6.686956572165659e-8,4.2068141939845943e-7,true,13,-1.9268346734190929,0.5,0.5,0.16412157,0.0
128,6.0,3.1,1.0,100.0,0.0,0.4542118350806843,0.2032070246527918,-1.3409750740378534e-11,-4.167657834394684e-11,0.5845617281480253,0.5262710794871062,7.770158181391801e-8,2.33878317883473e-7,true,13,-1.9226698517165084,0.5,0.5,0.454895735,0.0
128,6.0,3.2,1.0,100.0,0.0,0.45507984367338306,0.2014694669781779,-1.2363748913557515e-11,-1.7022013511216652e-11,0.5637652138835714,0.49247944561775503,7.018942319923067e-8,9.368096757262289e-8,true,13,-1.9185760252882054,0.5,0.5,0.471090883,0.0
128,6.0,3.3,1.0,100.0,0.0,0.4559263869538822,0.1997532519667236,-9.26194017314419e-12,-5.576735578905868e-14,0.5448919647547124,0.4613871978457751,5.155886864673077e-8,3.012407873515847e-10,true,13,-1.91455173643855,0.5,0.5,0.471361813,0.0
128,6.0,3.4,1.0,100.0,0.0,0.45675203641349127,0.19805827045299024,-5.384586873602437e-12,9.946615075590853e-12,0.5277906315558356,0.4328168979993441,2.941555430903105e-8,5.277519474396016e-8,true,13,-1.9105955516331994,0.5,0.5,0.267265493,0.0
128,6.0,3.5,1.0,100.0,0.0,0.4575573507069266,0.19638440027263435,-1.7474702240782847e-12,1.4407156183230075e-11,0.5123186204500918,0.4065935320734515,9.375205545905977e-9,7.513806852184007e-8,true,13,-1.906706061915961,0.5,0.5,0.156744578,0.0
128,6.0,3.6,1.0,100.0,0.0,0.45834174154842083,0.19473390819596653,5.375644374083777e-12,8.309851378778716e-11,0.9921485227751825,0.7554887309740854,2.833364442115312e-8,4.261339548101698e-7,true,12,-1.902881883274185,0.5,0.5,0.174155692,0.0
128,6.0,3.7,1.0,100.0,0.0,0.4591082840426977,0.19310128925298986,1.491430243194536e-11,7.688469746697516e-11,0.9680351503976725,0.7136471188184945,7.730549488445477e-8,3.880448404612689e-7,true,12,-1.8991216567296074,0.5,0.5,0.18311007,0.0
128,6.0,3.8,1.0,100.0,0.0,0.45985603118233814,0.19148946106809123,1.9733300063440318e-11,6.342299108229545e-11,0.946198282967492,0.6750526930793255,1.006490059685442e-7,3.1523244947319e-7,true,12,-1.8954240487743292,0.5,0.5,0.506034526,0.0
128,6.0,3.9,1.0,100.0,0.0,0.4605855017246423,0.18989823877322642,2.049762790057308e-11,4.734474180561368e-11,0.926471060312628,0.639483332023183,1.0293579125875271e-7,2.318656844274852e-7,true,12,-1.8917877512801045,0.5,0.5,0.296934799,0.0
128,6.0,4.0,1.0,100.0,0.0,0.4612972002518583,0.18832743135387497,1.836391629039813e-11,3.192698127334643e-11,0.9086978764408782,0.6067231749362079,9.084862925829015e-8,1.5414445049475462e-7,true,12,-1.8882114815978996,0.5,0.5,0.160502361,0.0
128,6.5,0.0,1.0,100.0,0.0,0.423979484471919,0.25301621898891846,-3.469446951953614e-18,0.0,0.5829562222195994,0.7358834523212288,0.006103515625013562,0.006103515625,true,16,-2.180495921497746,0.5,0.5,0.213760857,0.0
128,6.5,0.1,1.0,100.0,0.0,0.4255306080335465,0.2508628307381233,-3.5914824522351174e-8,-3.716240634176639e-8,0.5425964131912098,0.6925456097811589,0.0046091209509189065,0.004392241235126251,true,16,-2.174154146752902,0.5,0.5,0.18665749,0.0
128,6.5,0.2,1.0,100.0,0.0,0.4270490553883257,0.24872023846209235,-5.300680759601217e-8,-5.1998929556356e-8,0.5043600203540333,0.650439354808352,0.0034557854574550117,0.003131913506193681,true,16,-2.1679195049101927,0.5,0.5,0.181607509,0.0
128,6.5,0.3,1.0,100.0,0.0,0.4284965766698527,0.2466449836659206,-1.2235699735699268e-7,-1.1402541409478297e-7,0.7824331857345657,0.9967301302903353,0.005399921472386978,0.004662727468087345,true,15,-2.161790544865892,0.5,0.5,0.462506813,0.0
128,6.5,0.4,1.0,100.0,0.0,0.4299547588557562,0.24452121651810726,-1.206202393869149e-7,-1.062030655559933e-7,0.7314456204083886,0.9395838489471009,0.004054489527460315,0.003317216106037818,true,15,-2.1557658750931266,0.5,0.5,0.188439908,0.0
128,6.5,0.5,1.0,100.0,0.0,0.43138079165049326,0.2424111044270158,-1.106217206725546e-7,-9.174136171635989e-8,0.6831216640659221,0.8840797896814134,0.0030202200693479893,0.002333822411968749,true,15,-2.1498439786761026,0.5,0.5,0.182593715,0.0
128,6.5,0.6,1.0,100.0,0.0,0.43277505489919843,0.2403153846430931,-9.660650538909077e-8,-7.518844429858959e-8,0.6374397398895004,0.8303491264996521,0.0022310774148846853,0.0016221588396567437,true,15,-2.144023351658051,0.5,0.5,0.171586499,0.0
128,6.5,0.7,1.0,100.0,0.0,0.4341379587386306,0.2382347416669443,-8.132209697309101e-8,-5.9138962572854734e-8,0.5943665849826862,0.7785064160682476,0.0016336666384736147,0.0011126046756075485,true,15,-2.1383024701629174,0.5,0.5,0.174457939,0.0
128,6.5,0.8,1.0,100.0,0.0,0.43546994036352527,0.23616980821836622,-6.645052279957708e-8,-4.491512357811177e-8,0.5538578662253046,0.72864896310193,0.0011851125200093254,0.0007519618921983678,true,15,-2.1326797937630095,0.5,0.5,0.172766308,0.0
128,6.5,0.9,1.0,100.0,0.0,0.43677146087678875,0.2341211664605186,-5.293394252266215e-8,-3.304185023536523e-8,0.5158589274679715,0.6808564596949562,0.0008512335382548898,0.0004999247395997936,true,15,-2.127153768720503,0.5,0.5,0.1885194,0.0
128,6.5,1.0,1.0,100.0,0.0,0.43804300224825865,0.2320893494382908,-4.121631057112107e-8,-2.357140308576253e-8,0.48030564260259645,0.6351908863883593,0.0006049814920274917,0.0003262303217862073,true,15,-2.1217228310938774,0.5,0.5,0.900275276,0.0
128,6.5,1.1,1.0,100.0,0.0,0.43928506440215875,0.23007484269169473,-3.141960511036934e-8,-1.6299435616550427e-8,0.4471253521101115,0.5916966623658593,0.00042511814782034574,0.00020837527251148499,true,15,-2.1163854097021497,0.5,0.5,0.231315462,0.0
128,6.5,1.2,1.0,100.0,0.0,0.440476984282004,0.22811319754559423,-5.791632353563392e-8,-2.734028776596819e-8,0.7477630571405269,0.9603559081642343,0.0007279895709155432,0.0003253447665478962,true,14,-2.1111399245049647,0.5,0.5,0.17332223,0.0
128,6.5,1.3,1.0,100.0,0.0,0.4416644884299026,0.22613031907916803,-4.3240506822708746e-8,-1.7999251386313e-8,0.7017704043168482,0.899254100108271,0.0005085380329007528,0.00020078317181180722,true,14,-2.105984808531428,0.5,0.5,0.331374416,0.0
128,6.5,1.4,1.0,100.0,0.0,0.44282378276669987,0.22416633503104952,-3.165070631971911e-8,-1.1354775248787072e-8,0.65876096820916,0.8409824139208322,0.00035028448538972686,0.0001194110028643651,true,14,-2.1009184787665256,0.5,0.5,0.560089975,0.0
128,6.5,1.5,1.0,100.0,0.0,0.4439554365759155,0.22222154042049486,-2.2700097395550456e-8,-6.793637347881654e-9,0.618636332294753,0.7855766521925323,0.00023758149129939304,6.768149094935573e-5,true,14,-2.0959393618314768,0.5,0.5,0.212779698,0.0
128,6.5,1.6,1.0,100.0,0.0,0.44506002452834315,0.2202961907690985,-1.5936119141315985e-8,-3.786039525328938e-9,0.5812900965029844,0.7330512282506252,0.00015840632924457782,3.5882285882386055e-5,true,14,-2.091045889633988,0.5,0.5,0.25199264,0.0
128,6.5,1.7,1.0,100.0,0.0,0.44613812455490653,0.21839050443977323,-1.0934446082952465e-8,-1.8964147144273227e-9,0.5466091885024671,0.6834002432584141,0.00010361361516728064,1.7161301698468573e-5,true,14,-2.0862365014221242,0.5,0.5,0.350964162,0.0
128,6.5,1.8,1.0,100.0,0.0,0.4471903159119367,0.21650466494096432,-7.317598827230598e-9,-7.812745730031363e-10,0.514475187690544,0.6365987905808113,6.632102518735356e-5,6.772454991134769e-6,true,14,-2.0815096456868742,0.5,0.5,0.503628539,0.0
128,6.5,1.9,1.0,100.0,0.0,0.4482171774358422,0.21463882317341362,-4.762959002896361e-9,-1.7988846365009203e-10,0.4847656406290479,0.5926044531235353,4.14088913774238e-5,1.498011982716241e-6,true,14,-2.076863781916573,0.5,0.5,0.349991621,0.0
128,6.5,2.0,1.0,100.0,0.0,0.4492192859818114,0.21279309960090853,-3.0037876682514897e-9,9.832332979518959e-11,0.45735534736501826,0.5513589558928111,2.5116300647623843e-5,7.885831058808792e-7,true,14,-2.0722973822070547,0.5,0.5,0.476865746,0.0
128,6.5,2.1,1.0,100.0,0.0,0.4501872123088837,0.21098638239451817,-5.453979008002152e-9,5.748678110527202e-10,0.8242242776205222,0.950395611960253,4.3948686449445335e-5,4.449255963243114e-6,true,13,-2.0678089330046356,0.5,0.5,0.164608006,0.0
128,6.5,2.2,1.0,100.0,0.0,0.45114313511026843,0.20917834032148525,-3.247642406736806e-9,5.557119879968784e-10,0.7842570871884336,0.8896606320846767,2.528240386364094e-5,4.160524277692701e-6,true,13,-2.0633969353871278,0.5,0.5,0.152021567,0.0
128,6.5,2.3,1.0,100.0,0.0,0.4520757909046119,0.20739095953022957,-1.8315062730311915e-9,3.9784675676405214e-10,0.7472495627647291,0.8325433096252333,1.3800977195903714e-5,2.8867148072765735e-6,true,13,-2.0590599077523577,0.5,0.5,0.151978769,0.0
128,6.5,2.4,1.0,100.0,0.0,0.4529857600511251,0.2056242285289434,-9.620289998651943e-10,2.0108601066712443e-10,0.7130472371621455,0.7789565693975264,7.0290968676884615e-6,1.4164353512461816e-6,true,13,-2.054796386031149,0.5,0.5,0.15224145,0.0
128,6.5,2.5,1.0,100.0,0.0,0.4538736140387244,0.20387811547282297,-4.576375216280848e-10,2.149428747103892e-11,0.681494801740512,0.728797040362883,3.247401873635421e-6,1.4721000855606425e-7,true,13,-2.0506049248129745,0.5,0.5,0.152053594,0.0
128,6.5,2.6,1.0,100.0,0.0,0.45473991477607034,0.202152569983437,-1.8693731458629959e-10,-1.1477766022528759e-10,0.6524374678418265,0.6819474650324175,1.2901756844067836e-6,7.653971484247794e-7,true,13,-2.0464840982010273,0.5,0.5,1.145020293,0.0
128,6.5,2.7,1.0,100.0,0.0,0.4555852140198618,0.20044752481553973,-5.7972000463979434e-11,-2.00737074830913e-10,0.6257222148350339,0.6382791019838296,3.896672671456437e-7,1.3050823387633667e-6,true,13,-2.0424325005609667,0.5,0.5,0.529905002,0.0
128,6.5,2.8,1.0,100.0,0.0,0.45641005292727965,0.19876289737647151,-8.857489394720197e-12,-2.405417241712831e-10,0.6011989135160656,0.5976540782686168,5.805615254693224e-8,1.5265208536292344e-6,true,13,-2.038448747169541,0.5,0.5,0.375255559,0.0
128,6.5,2.9,1.0,100.0,0.0,0.4572149617186222,0.19709859110555938,8.767465919934381e-14,-2.438229641227005e-10,0.5787213172349093,0.5599276535690478,5.610318880609278e-10,1.5120647999681548e-6,true,13,-2.0345314747691914,0.5,0.5,0.183913617,0.0
128,6.5,3.0,1.0,100.0,0.0,0.4580004594365896,0.19545449672265247,-7.2665588823905836e-12,-2.21898401140019e-10,0.558147916600138,0.5249503635722519,4.544108955084744e-8,1.34610646129358e-6,true,13,-2.03067934203467,0.5,0.5,0.200011835,0.0
128,6.5,3.1,1.0,100.0,0.0,0.4587670537893168,0.1938304933561126,-1.7841927588135853e-11,-1.8545120148090118e-10,0.5393426568334192,0.4925700159511548,1.0914745601167013e-7,1.1015352363981335e-6,true,13,-2.026891029957569,0.5,0.5,0.182682375,0.0
128,6.5,3.2,1.0,100.0,0.0,0.4595152410650684,0.19222644956128987,-2.5543372972336442e-11,-1.4329575829431718e-10,0.5221755197615252,0.4626335183257613,1.5300380892271058e-7,8.341245501742945e-7,true,13,-2.023165242154479,0.5,0.5,0.170917223,0.0
128,6.5,3.3,1.0,100.0,0.0,0.46024550610745296,0.19064222424078683,-2.847833947827727e-11,-1.019048267792168e-10,0.5065229749566802,0.4349885234435358,1.6717220260471506e-7,5.818090517929864e-7,true,13,-2.0195007051043183,0.5,0.5,0.178199769,0.0
128,6.5,3.4,1.0,100.0,0.0,0.46095671034647645,0.18908122625127738,-1.1565153869297351e-10,-2.943755823254255e-10,0.9780886350843065,0.8047346705722935,6.656192589766792e-7,1.649162447781675e-6,true,12,-2.0158961683932604,0.5,0.5,0.131933223,0.0
128,6.5,3.5,1.0,100.0,0.0,0.46165288815058303,0.18753544342014544,-9.963868272122589e-11,-1.6802730681114615e-10,0.9535488988374752,0.7606632943480407,5.628719608802486e-7,9.246663273452989e-7,true,12,-2.012350404509281,0.5,0.5,0.131713558,0.0
128,6.5,3.6,1.0,100.0,0.0,0.4623324631329635,0.18600913916485776,-7.559887958696887e-11,-6.915791180362551e-11,0.9311127921569629,0.71976349402747,4.1947960684581226e-7,3.740975831911826e-7,true,12,-2.0088622094176865,0.5,0.5,0.14246685,0.0
128,6.5,3.7,1.0,100.0,0.0,0.4629958860095974,0.1845021213345709,-4.8937671623394685e-11,1.4109257297359958e-12,0.9106335567198309,0.68184194817561,2.668952864399684e-7,7.506915558371808e-9,true,12,-2.0054304021832356,0.5,0.5,0.143095789,0.0
128,6.5,3.8,1.0,100.0,0.0,0.4636435950671812,0.18301419386321469,-2.3914669723679172e-11,4.6085324399863064e-11,0.8919727568084124,0.6467085477411261,1.282730891652233e-7,2.4132066628800505e-7,true,12,-2.0020538250363917,0.5,0.5,0.143625326,0.0
128,6.5,3.9,1.0,100.0,0.0,0.46427601645173233,0.18154515720392816,-3.305360325722706e-12,6.922070183068311e-11,0.8750004853695925,0.6141778737556169,1.744696274524069e-8,3.569336420417937e-7,true,12,-1.99873134328964,0.5,0.5,0.437052615,0.0
128,6.5,4.0,1.0,100.0,0.0,0.4648935644690818,0.1800948087094889,1.1560754090145231e-11,7.603095795019574e-11,0.859595448088335,0.5840704362935489,6.008388006421318e-8,3.8627168642272006e-7,true,12,-1.9954618452154644,0.5,0.5,0.436260765,0.0
128,7.0,0.0,1.0,100.0,0.0,0.43270061097781476,0.24042811150738364,8.673617379884035e-18,0.0,0.47690433624503203,0.6525826234459187,0.006103515624988083,0.006103515625,true,16,-2.2723212589435446,0.5,0.5,0.181641711,0.0
128,7.0,0.1,1.0,100.0,0.0,0.4340362848335062,0.23839107360625583,-3.395596054681094e-8,-3.503364392486035e-8,0.4436841121467916,0.6124438338980243,0.004698886116016736,0.004510574977652375,true,16,-2.2665938053883945,0.5,0.5,0.236276537,0.0
128,7.0,0.2,1.0,100.0,0.0,0.43531061913819624,0.23641846796786026,-1.0552348366464626e-7,-1.043056093071271e-7,0.6947509700057086,0.9447940728301019,0.007407328771645586,0.006829707894764442,true,15,-2.260962627888513,0.5,0.5,0.228641249,0.0
128,7.0,0.3,1.0,100.0,0.0,0.43659255785131695,0.2344046108216023,-1.2039450839398946e-7,-1.1367485752706226e-7,0.6502318687584552,0.8901811877870536,0.005716722753293828,0.005047417839593499,true,15,-2.2554263372097476,0.5,0.5,0.88864893,0.0
128,7.0,0.4,1.0,100.0,0.0,0.4378460854513504,0.23240600408130324,-1.213254656878826e-7,-1.0919313032664183e-7,0.6081449643733361,0.8374041705483948,0.004383083468870933,0.003697617037340291,true,15,-2.2499834532120113,0.5,0.5,0.227815423,0.0
128,7.0,0.5,1.0,100.0,0.0,0.4390716150298445,0.23042316864025691,-1.1386017628560452e-7,-9.743756870968401e-8,0.5684466459925375,0.7865469582486462,0.003337529676741778,0.002683289493286735,true,15,-2.2446325137540146,0.5,0.5,0.195506529,0.0
128,7.0,0.6,1.0,100.0,0.0,0.44026957799857513,0.22845658143571201,-1.0186275816587154e-7,-8.264427671486344e-8,0.5310851905224734,0.7376785654878981,0.0025231029729894682,0.0019273738391415015,true,15,-2.2393720487326325,0.5,0.5,0.247436702,0.0
128,7.0,0.7,1.0,100.0,0.0,0.44144042164955694,0.22650667681040298,-8.794476222262482e-8,-6.741309669452175e-8,0.49600144062666995,0.6908530630493903,0.0018929739784993816,0.0013690441705045664,true,15,-2.2342005826356024,0.5,0.5,0.218340072,0.0
128,7.0,0.8,1.0,100.0,0.0,0.4425846068221585,0.2245738480035504,-7.379877938092083e-8,-5.322555167352409e-8,0.46312954948579677,0.6461097567273533,0.0014088687764490643,0.0009606077212025848,true,15,-2.22911663696941,0.5,0.5,0.196085164,0.0
128,7.0,0.9,1.0,100.0,0.0,0.44370260568898545,0.2226584487415348,-6.04561299997336e-8,-4.082033093419527e-8,0.4323977709652649,0.6034735453996909,0.0010396970590995204,0.000664931082206336,true,15,-2.224118732559255,0.5,0.5,0.179550197,0.0
128,7.0,1.0,1.0,100.0,0.0,0.4447738517127916,0.22079761174275186,-1.1361535163893766e-7,-7.21528263694865e-8,0.7232667291474648,0.9786435098096402,0.001781254803226465,0.001073400484230686,true,14,-2.2192053863132766,0.5,0.5,0.173934396,0.0
128,7.0,1.1,1.0,100.0,0.0,0.4458436023075949,0.21891375309974842,-9.090303786096765e-8,-5.336764165250241e-8,0.6805853096629733,0.9187589062578105,0.0013125801177242052,0.0007324986901939973,true,14,-2.214375136602982,0.5,0.5,0.161976947,0.0
128,7.0,1.2,1.0,100.0,0.0,0.44688835281252914,0.21704853668251692,-7.142173778437733e-8,-3.83967403752802e-8,0.6405868852410457,0.8615897918450854,0.000957557740887037,0.0004901629454058672,true,14,-2.2096265071047396,0.5,0.5,0.16125403,0.0
128,7.0,1.3,1.0,100.0,0.0,0.4479086215834905,0.215202157675064,-5.513498358040991e-8,-2.6814328671322265e-8,0.6031787306094438,0.8071536448440719,0.0006910380779336901,0.00032051847302294064,true,14,-2.2049580364317727,0.5,0.5,0.1629988,0.0
128,7.0,1.4,1.0,100.0,0.0,0.4489049288258442,0.213374779243514,-4.182339983366257e-8,-1.8107538949244166e-8,0.5682628880006035,0.7554511022726529,0.0004928787954048371,0.00020382744571140839,true,14,-2.2003682720407136,0.5,0.5,0.161895634,0.0
