L,U,V,t,β,δ,m,uS,ud,vS,vd,Qm,QuS,Qud,QvS,Qvd,Converged,I,f,g,g0,ΔT,μ
128,5.5,2.5,1.0,100.0,0.0,0.4421565934111674,0.22530008373704485,-1.4748122861840685e-11,-5.5333582270303606e-9,-1.1296076204834509e-10,0.8732843512680999,0.89101397464042,9.28323699954782e-8,3.927403273435296e-5,6.812020932291495e-7,true,13,-1.8495635165078361,0.5,0.5,0.221808481,0.0
128,5.5,2.6,1.0,100.0,0.0,0.4433428713957157,0.22327769510419482,-1.0654479035143716e-11,-3.490657986735702e-9,-8.132405732473652e-11,0.8282939997598104,0.829139863992856,6.532353512143018e-8,2.403889385513028e-5,4.783903966641954e-7,true,13,-1.8445341295069975,0.5,0.5,0.22217185,0.0
128,5.5,2.7,1.0,100.0,0.0,0.4444988060896986,0.2212778094102387,-1.2466395971078015e-11,-2.1273238209660395e-9,-4.820736802155766e-11,0.7871252865954137,0.771497077488692,7.454554533473665e-8,1.4235271174096209e-5,2.769701381115351e-7,true,13,-1.839594332811137,0.5,0.5,0.221405935,0.0
128,5.5,2.8,1.0,100.0,0.0,0.4456251595511367,0.21930055031274798,-1.320103922008986e-11,-1.2454255025298977e-9,-2.0094674499025076e-11,0.7495553722693948,0.7179630947647953,7.708255843515144e-8,8.108894926365806e-6,1.1288968354352339e-7,true,13,-1.8347423615049634,0.5,0.5,0.222489424,0.0
128,5.5,2.9,1.0,100.0,0.0,0.4467226848651579,0.21734600882492042,-1.1309014488758429e-11,-6.94912998596199e-10,7.943687296204036e-14,0.7153596028922626,0.6683904891884862,6.455410367023286e-8,4.4078850109069675e-6,4.3682569962076375e-10,true,13,-1.829976467477811,0.5,0.5,0.224975219,0.0
128,5.5,3.0,1.0,100.0,0.0,0.4477921247497325,0.2154142459502229,-7.570924789868094e-12,-3.652324824060159e-10,1.2016174530128129e-11,0.684314384516993,0.622611547622498,4.2290952241097555e-8,2.259596356312491e-6,6.474250335605809e-8,true,13,-1.8252949211816736,0.5,0.5,0.222439389,0.0
128,5.5,3.1,1.0,100.0,0.0,0.4488342104291728,0.21350529506358729,-3.349277452602273e-12,-1.773929885871164e-10,1.7025511705551844e-11,0.6561997447389611,0.5804427838477233,1.8325870616337945e-8,1.0715950265955978e-6,8.996097766184165e-8,true,13,-1.8206960132064993,0.5,0.5,0.225603229,0.0
128,5.5,3.2,1.0,100.0,0.0,0.4498496607423922,0.211619164054792,2.476040206200736e-13,-7.683200844188276e-11,1.712696750314879e-11,0.6308015595527516,0.5416892495340719,1.328214929263282e-9,4.5363751391865393e-7,8.882410448414224e-8,true,13,-1.8161780556819638,0.5,0.5,0.220953741,0.0
128,5.5,3.3,1.0,100.0,0.0,0.45083918145386864,0.20975583725397745,2.638117155284725e-12,-2.7272768261001554e-11,1.4388788454828935e-11,0.6079134351341109,0.5061485635093899,1.3885873994292893e-8,1.5753600606561846e-7,7.3301260145596e-8,true,13,-1.8117393835150826,0.5,0.5,0.223034722,0.0
128,5.5,3.4,1.0,100.0,0.0,0.451803464736994,0.20791527716196864,3.733846565268095e-12,-5.642731104913475e-12,1.0527031218168815e-11,0.5873382447342257,0.4736145975100525,1.9299012214024245e-8,3.191605154273638e-8,5.271663332454964e-8,true,13,-1.8073783554731375,0.5,0.5,0.225710076,0.0
128,5.5,3.5,1.0,100.0,0.0,0.4527431888018158,0.20609742600936087,3.77597952905262e-12,1.9692683228518006e-12,6.732005065744095e-12,0.5688893300124231,0.4438807739117756,1.9178897090799986e-8,1.0915799834045532e-8,3.316177240317748e-8,true,13,-1.803093355121336,0.5,0.5,0.221788964,0.0
128,5.5,3.6,1.0,100.0,0.0,0.45365901764189365,0.20430220716839215,3.151218869179573e-12,3.4035568760266478e-12,3.663050587260136e-12,0.5523913837595096,0.4167429474817297,1.5739252705104312e-8,1.8503527232151878e-8,1.7760938878193446e-8,true,13,-1.7988827916245662,0.5,0.5,0.225508959,0.0
128,5.5,3.7,1.0,100.0,0.0,0.45455160087793833,0.20252952644068623,2.2448015668530275e-12,2.6930390348122538e-12,1.5462149255345034e-12,0.5376810370263385,0.39200185848187186,1.1032456039358632e-8,1.4369943612614877e-8,7.383861208440432e-9,true,13,-1.7947451004223731,0.5,0.5,0.222138403,0.0
128,5.5,3.8,1.0,100.0,0.0,0.4554215736789179,0.20077927324224665,1.3517537783558353e-12,1.6430356926543387e-12,3.1615604489925854e-13,0.5246071781914718,0.36946515808733427,6.5409744237447925e-9,8.610969564063359e-9,1.4878221826102556e-9,true,13,-1.7906787437861271,0.5,0.5,0.226288229,0.0
128,5.5,3.9,1.0,100.0,0.0,0.45626955674428593,0.19905132170482454,6.445035477531391e-13,8.732662815038809e-13,-2.42320876582578e-13,0.513031034556577,0.3489490188235411,3.0723193595054345e-9,4.49810125116864e-9,1.1243642393120685e-9,true,13,-1.7866822112670213,0.5,0.5,0.221580102,0.0
128,5.5,4.0,1.0,100.0,0.0,0.45709615633380657,0.19734553171019248,1.8213555663670888e-13,4.581103363276427e-13,-3.8103384418069427e-13,0.5028260487870417,0.3302793524061487,8.55781388136613e-10,2.3205948874228744e-9,1.744069971850589e-9,true,13,-1.782754020043285,0.5,0.5,0.218913671,0.0
128,6.0,0.0,1.0,100.0,0.0,0.4135814103428521,0.2665994772424223,-8.673617379884035e-18,0.0,0.0,0.721333350245712,0.8297370891696687,0.0061035156250259905,0.006103515625,0.006103515625,true,16,-2.0926956001287085,0.5,0.5,0.273746505,0.0
128,6.0,0.1,1.0,100.0,0.0,0.41538830027494567,0.26433958686571524,-3.8092649328261285e-8,-3.275909149686739e-8,-3.953729861745298e-8,0.6725510033523951,0.7841286848412343,0.004506860865641339,0.004957025059915148,0.004254855216630178,true,16,-2.0856556032041205,0.5,0.5,0.274518058,0.0
128,6.0,0.2,1.0,100.0,0.0,0.41715873821306776,0.2620858245449017,-5.48228035399112e-8,-5.2424248037422094e-8,-5.3379536001573685e-8,0.6260036471422703,0.7393057293285654,0.003299422873038763,0.004000392580223062,0.002933290664852512,true,16,-2.0787341067166842,0.5,0.5,0.274219363,0.0
128,6.0,0.3,1.0,100.0,0.0,0.4188927847208622,0.25983941724562065,-5.866241611918177e-8,-6.25059195939492e-8,-5.343281793247329e-8,0.5817218452408568,0.6954281483433356,0.0023938225163622003,0.003207245424948812,0.001998116347105123,true,16,-2.071929804671747,0.5,0.5,0.274176385,0.0
128,6.0,0.4,1.0,100.0,0.0,0.42059056102384085,0.25760153908469297,-5.528668312569651e-8,-6.579423857904149e-8,-4.6951915735587226e-8,0.5397233112025557,0.6526453194088955,0.0017204304352545316,0.0025539421904411156,0.0013435406448849936,true,16,-2.0652413363448607,0.5,0.5,0.278228415,0.0
128,6.0,0.5,1.0,100.0,0.0,0.42221086829289034,0.2554292582245512,-1.0588435895089732e-7,-1.3841843203196334e-7,-8.423507215350586e-8,0.8345165542797961,0.9983930606147773,0.0026784262553245963,0.004334700145454441,0.001965757816462536,true,15,-2.058667262970477,0.5,0.5,0.258661693,0.0
128,6.0,0.6,1.0,100.0,0.0,0.42384144335332774,0.25320616238411237,-8.971441271647673e-8,-1.3122383318133627e-7,-6.606811913040794e-8,0.7786567507042097,0.9403112171254557,0.0019218932685352518,0.0034545057892647842,0.001309815866208466,true,15,-2.0522061904362525,0.5,0.5,0.260923876,0.0
128,6.0,0.7,1.0,100.0,0.0,0.42543603408814246,0.25099513706237764,-7.312467771580788e-8,-1.2007296189013163e-7,-4.955611089938071e-8,0.7256908057946543,0.8837428996955055,0.0013641802234898106,0.002733220652596955,0.0008581306044462715,true,15,-2.0458565842904237,0.5,0.5,0.255037493,0.0
128,6.0,0.8,1.0,100.0,0.0,0.42699498417503484,0.24879713338443396,-5.7730203392031276e-8,-1.0681832691680233e-7,-3.574238840338565e-8,0.675618195076777,0.8288610797100859,0.0009571874078153985,0.0021463394187892925,0.0005516474866340213,true,15,-2.0396169098489985,0.5,0.5,0.258036311,0.0
128,6.0,0.9,1.0,100.0,0.0,0.4285186808453382,0.2466130413497617,-4.432386763349172e-8,-9.280992635758146e-8,-2.48442535749863e-8,0.6284223338686168,0.7758196384093918,0.0006633624165374385,0.001672322576578611,0.00034705729747842515,true,15,-2.033485599771035,0.5,0.5,0.257932967,0.0
128,6.0,1.0,1.0,100.0,0.0,0.4300075507429183,0.24444369033954788,-3.31743030095033e-8,-7.899306662872832e-8,-1.6641476750945294e-8,0.5840712170229745,0.7247521677700153,0.0004536556341440161,0.0012923835963823155,0.00021296165040244917,true,15,-2.0274610582701618,0.5,0.5,0.258453111,0.0
128,6.0,1.1,1.0,100.0,0.0,0.43146205583910846,0.24228985001463826,-2.4235448013026906e-8,-6.59933795364013e-8,-1.0718493788179054e-8,0.5425182550085061,0.6757711213694062,0.0003058099368318856,0.000990265704277248,0.00012687922751325356,true,15,-2.0215416652061435,0.5,0.5,0.259033815,0.0
128,6.0,1.2,1.0,100.0,0.0,0.4328826894438245,0.24015223155241666,-1.728987121876746e-8,-5.4189572787196905e-8,-6.607668895292448e-9,0.503703283016188,0.6289673214530112,0.00020294357232144251,0.0007520139395447153,7.293066363527833e-5,true,15,-2.015725780040219,0.5,0.5,0.258752028,0.0
128,6.0,1.3,1.0,100.0,0.0,0.4342699723473597,0.2380314891706825,-1.204336414276086e-8,-4.3774671847877814e-8,-3.867465121447864e-9,0.4675537200106161,0.5844098237960393,0.00013238733382641985,0.0005657474819189786,4.00662827428439e-5,true,15,-2.010011745640444,0.5,0.5,0.254456099,0.0
128,6.0,1.4,1.0,100.0,0.0,0.43560285575822333,0.23596201072869005,-2.1532798480036752e-8,-8.682206874985028e-8,-5.708803590056834e-9,0.7815982527359377,0.9491369047720521,0.00022287317404769843,0.00105093462589557,5.580602319138538e-5,true,14,-2.004397888228921,0.5,0.5,0.235738824,0.0
128,6.0,1.5,1.0,100.0,0.0,0.43692815347094216,0.23387242312451922,-1.458286441775869e-8,-6.92546186734934e-8,-2.9233584781944438e-9,0.7316879099183993,0.8866149061306228,0.00014287076031972926,0.0007893943991481014,2.7105196913338942e-5,true,14,-1.9988825370079368,0.5,0.5,0.242770846,0.0
128,6.0,1.6,1.0,100.0,0.0,0.43822143862526897,0.23180177331004947,-9.607967510136262e-9,-5.442007619461105e-8,-1.2900617881798928e-9,0.6851383087801421,0.8270570150983314,8.947925170357771e-5,0.0005867305501276696,1.139260152393641e-5,true,14,-1.9934640007438813,0.5,0.5,0.242405083,0.0
128,6.0,1.7,1.0,100.0,0.0,0.4394833347050351,0.22975048625914576,-6.141361219916264e-9,-4.212305927815797e-8,-4.103571150309596e-10,0.6418437311925818,0.7705206381736218,5.457083057291756e-5,0.0004312531632907883,3.46412379822369e-6,true,14,-1.988140590759995,0.5,0.5,0.241944482,0.0
128,6.0,1.8,1.0,100.0,0.0,0.4407144758548046,0.22771893823069034,-3.794030823886518e-9,-3.210820129038463e-8,3.704912954938803e-12,0.6016866441052038,0.717035939986399,3.22719033900442e-5,0.00031323058259006084,2.9992919519087525e-8,true,14,-1.9829106182178398,0.5,0.5,0.237994735,0.0
128,6.0,1.9,1.0,100.0,0.0,0.4419155039416837,0.225707459507585,-2.2537147304629856e-9,-2.4091355050863982e-8,1.5065627112339513e-10,0.5645395435142087,0.6666071518988681,1.8404013768229824e-5,0.00022463848936811416,1.1728947726999274e-6,true,14,-1.9777723968678596,0.5,0.5,0.239779134,0.0
128,6.0,2.0,1.0,100.0,0.0,0.44308706587521496,0.22371633711835745,-1.278075829197478e-9,-1.778267558209922e-8,1.604015467031857e-10,0.5302668400413157,0.6192142343157125,1.0045846831085415e-5,0.0001589259878665738,1.203951271440379e-6,true,14,-1.9727242456143002,0.5,0.5,0.242521452,0.0
128,6.0,2.1,1.0,100.0,0.0,0.4442298111842199,0.221745817506328,-6.849799651098554e-10,-1.2902906085439862e-8,1.1266825726617251e-10,0.49872674721984644,0.5748148364855821,5.194395903163773e-6,0.00011080049881770181,8.171670809559323e-7,true,14,-1.9677644908963594,0.5,0.5,0.242441188,0.0
128,6.0,2.2,1.0,100.0,0.0,0.44533319306789776,0.21981583426306517,-1.0950073226628776e-9,-2.7019346999318575e-8,1.738969258468169e-10,0.8947591613434058,0.9877924031079788,8.025299775174212e-6,0.00022336605600897072,1.2207854630130478e-6,true,13,-1.9628914691975223,0.5,0.5,0.221587969,0.0
128,6.0,2.3,1.0,100.0,0.0,0.44642212980641116,0.2178840380259875,-5.115792529181151e-10,-1.9322339257094323e-8,3.862061798676118e-12,0.8492324449402844,0.9228454170625566,3.6318774831913935e-6,0.00015414730259851275,2.6300659525986263e-8,true,13,-1.9581035278705357,0.5,0.5,0.222301786,0.0
128,6.0,2.4,1.0,100.0,0.0,0.44748392630114264,0.2159737567827891,-2.1084345901145607e-10,-1.3541922863380565e-8,-1.1639172258941535e-10,0.8072125697313748,0.8618449387562954,1.4524563436609786e-6,0.00010444880311994356,7.701821379268078e-7,true,13,-1.9533990286809746,0.5,0.5,0.226556394,0.0
128,6.0,2.5,1.0,100.0,0.0,0.4485192528420504,0.21408506476659578,-7.405634959434249e-11,-9.284325176002878e-9,-1.8199171084210293e-10,0.7685203428386966,0.8047130610284725,4.958100833887846e-7,6.935303534628392e-5,1.1719457320585275e-6,true,13,-1.9487763484999785,0.5,0.5,0.222481816,0.0
128,6.0,2.6,1.0,100.0,0.0,0.4495287718977037,0.21221800802966131,-2.4432456058320895e-11,-6.212783415093142e-9,-2.0108077763162617e-10,0.7329732767682451,0.7513488690970571,1.5920556962938982e-7,4.5017199302818816e-5,1.2618716644601331e-6,true,13,-1.9442338810143265,0.5,0.5,0.226126087,0.0
128,6.0,2.7,1.0,100.0,0.0,0.45051313690817485,0.2103726068271083,-1.5188119859010918e-11,-4.046124107321503e-9,-1.87031348480495e-10,0.7003876715722113,0.7016316501664566,9.645182023467554e-8,2.848003425161583e-5,1.145255359719718e-6,true,13,-1.939770038104156,0.5,0.5,0.22268013,0.0
128,6.0,2.8,1.0,100.0,0.0,0.45147299128844276,0.2085488578036916,-2.0051524676767407e-11,-2.5549863017926445e-9,-1.5365513782456188e-10,0.6705805376666651,0.6554241371408698,1.242513198279865e-7,1.7493770380049758e-5,9.19155178754269e-7,true,13,-1.9353832510743691,0.5,0.5,0.226408338,0.0
128,6.0,2.9,1.0,100.0,0.0,0.4524089676216043,0.20674673598787435,-2.6032086208882532e-11,-1.5565602621715151e-9,-1.1262034868931637e-10,0.6433713370265215,0.6125757157062761,1.5758018664824183e-7,1.0379976016014777e-5,6.588457514202356e-7,true,13,-1.931071971747178,0.5,0.5,0.221420638,0.0
128,6.0,3.0,1.0,100.0,0.0,0.45332168702098297,0.20496619660160442,-2.8145673292012674e-11,-9.085455601554399e-10,-7.239687544709918e-11,0.6185835270258178,0.5729255319306681,1.6660925424701273e-7,5.9076743938031735e-6,4.1461791442912287e-7,true,13,-1.9268346734233455,0.5,0.5,0.221985597,0.0
128,6.0,3.1,1.0,100.0,0.0,0.45421175864057595,0.2032071766973295,-2.5752702054182564e-11,-5.028757462451378e-10,-3.81769937161268e-11,0.5960458975455829,0.5363054464825878,1.4922045464539852e-7,3.1918274057966204e-6,2.1423778229290756e-7,true,13,-1.9226698517197107,0.5,0.5,0.221871837,0.0
128,6.0,3.2,1.0,100.0,0.0,0.45507977931407495,0.20146959663601932,-2.016661490578109e-11,-2.5961494192067655e-10,-1.2346568642056969e-11,0.5755936978439902,0.5025427911563574,1.1448556861335909e-7,1.6101099878078015e-6,6.794900318691579e-8,true,13,-1.9185760252905517,0.5,0.5,0.222681504,0.0
128,6.0,3.3,1.0,100.0,0.0,0.45592633330386323,0.19975336142134886,-1.32166916300136e-11,-1.2130737157463072e-10,4.800924506644275e-12,0.5570695550147775,0.4714628931988818,7.357332482778225e-8,7.358176368200646e-7,2.593312905645088e-8,true,13,-1.914551736440225,0.5,0.5,0.221731575,0.0
128,6.0,3.4,1.0,100.0,0.0,0.4567519921428077,0.19805836190582407,-6.49017645182326e-12,-4.7955424789220974e-11,1.4314340911419179e-11,0.5403241904652356,0.4428913426012815,3.5454983750066085e-8,2.8474893574657236e-7,7.59490168830924e-8,true,13,-1.9105955516343656,0.5,0.5,0.222594519,0.0
128,6.0,3.5,1.0,100.0,0.0,0.4575573145532771,0.19638447588461577,-1.0269216033087503e-12,-1.2715645681070299e-11,1.7923526494841448e-11,0.5252169447484967,0.416655986737291,5.509377564485432e-9,7.397157223003427e-8,9.34762829335387e-8,true,13,-1.9067060619167515,0.5,0.5,0.226195623,0.0
128,6.0,3.6,1.0,100.0,0.0,0.4583428464295095,0.19473156909231026,2.710822885609865e-12,1.6654670341750672e-12,1.7528569336356825e-11,0.5116161241728312,0.3925886452713634,1.4292699036561225e-8,9.499564410865352e-9,8.9916375609222e-8,true,13,-1.9028818832387004,0.5,0.5,0.222733904,0.0
128,6.0,3.7,1.0,100.0,0.0,0.45910822157277276,0.193101423111103,2.5437431674935063e-11,2.5729353106680556e-11,8.651715241265279e-11,0.995201176293703,0.7333451146806502,1.3184774774651622e-7,1.439484387486314e-7,4.3665298180409144e-7,true,12,-1.8991216567320217,0.5,0.5,0.206198781,0.0
128,6.0,3.8,1.0,100.0,0.0,0.4598559807430296,0.19148957044606532,2.997041850805182e-11,2.519506859609047e-11,6.905245768847628e-11,0.97419548594746,0.6947501658123301,1.5286015775915502e-7,1.3840764537951424e-7,3.432064243263935e-7,true,12,-1.895424048775912,0.5,0.5,0.20545747,0.0
128,6.0,3.9,1.0,100.0,0.0,0.4605854614491872,0.18989832714883859,2.910476026851683e-11,1.8428593963507493e-11,4.98459154691732e-11,0.9553256445067326,0.6591698627031461,1.4615670638687536e-7,9.946888276417957e-8,2.441103711686168e-7,true,12,-1.8917877512811168,0.5,0.5,0.205910627,0.0
128,6.0,4.0,1.0,100.0,0.0,0.46129716846059643,0.18832750193297298,2.4753033824043147e-11,1.154247468445529e-11,3.2277245804386394e-11,0.938438905083494,0.6263921359337954,1.2245406984012818e-7,6.125098273370797e-8,1.5583258863423527e-7,true,12,-1.8882114815985298,0.5,0.5,0.206291129,0.0
128,6.5,0.0,1.0,100.0,0.0,0.423979484471919,0.25301621898891846,-3.469446951953614e-18,0.0,0.0,0.5829562222195994,0.7358834523212288,0.006103515625013562,0.006103515625,0.006103515625,true,16,-2.180495921497746,0.5,0.5,0.278675005,0.0
128,6.5,0.1,1.0,100.0,0.0,0.425530607453233,0.2508628315503706,-3.591072420851271e-8,-3.137142385517898e-8,-3.715808980125397e-8,0.542600623465006,0.6925504860066933,0.004608594668913082,0.005002077057892212,0.004391730990607053,true,16,-2.174154146752473,0.5,0.5,0.27490818,0.0
128,6.5,0.2,1.0,100.0,0.0,0.42704905316241615,0.24872024162848144,-5.2981793360537544e-8,-5.0695885615846275e-8,-5.1973506111275295e-8,0.5043771050792234,0.650459460558861,0.0034541545292814074,0.004076406151702412,0.0031303821190091993,true,16,-2.167919504908784,0.5,0.5,0.274695732,0.0
128,6.5,0.3,1.0,100.0,0.0,0.42849656872024044,0.24664499515234017,-1.2222259558776483e-7,-1.2708661136596063e-7,-1.1389311615948465e-7,0.7824976047030585,0.9968038155192538,0.0053939893967542415,0.0068696363571927105,0.004657316950443147,true,15,-2.161790544858708,0.5,0.5,0.258664052,0.0
128,6.5,0.4,1.0,100.0,0.0,0.4299547454973822,0.24452123612947696,-1.2037624659046176e-7,-1.3715445172052655e-7,-1.0597139164006772e-7,0.7315605972477712,0.9397171953751116,0.004046287368732872,0.005608574625945989,0.003309979213880633,true,15,-2.1557658750828264,0.5,0.5,0.254796905,0.0
128,6.5,0.5,1.0,100.0,0.0,0.43138077211709547,0.24241113355960903,-1.1025907230809151e-7,-1.3794839354025162e-7,-9.140965016182638e-8,0.6833007256263901,0.8842899951791439,0.0030103182678056927,0.004552039862842687,0.002325383326691795,true,15,-2.1498439786633536,0.5,0.5,0.25498268,0.0
128,6.5,0.6,1.0,100.0,0.0,0.43277502881813634,0.24031542415291213,-9.613283081730262e-8,-1.3238239686577764e-7,-7.477168758892751e-8,0.6376950999387176,0.8306520828948449,0.002220137469096486,0.003672004578608346,0.0016131669202613804,true,15,-2.144023351643771,0.5,0.5,0.254748821,0.0
128,6.5,0.7,1.0,100.0,0.0,0.4341379261077638,0.23823479186862256,-8.075757957845542e-8,-1.2272938586636407e-7,-5.866200428603085e-8,0.5947088466320416,0.7789161621236662,0.0016223255100499495,0.002943378542380992,0.0011036309804430924,true,15,-2.1383024701480755,0.5,0.5,0.255361883,0.0
128,6.5,0.8,1.0,100.0,0.0,0.43546990150878384,0.23616986891646302,-6.582284849815379e-8,-1.1072543800559307e-7,-4.440682673110689e-8,0.5542958364267436,0.7291772740636304,0.001173917697313419,0.0023438487343906494,0.0007434516655172582,true,15,-2.132679793748485,0.5,0.5,0.254860509,0.0
128,6.5,0.9,1.0,100.0,0.0,0.4367714163969194,0.2341212370057626,-5.227355908202225e-8,-9.766303335660043e-8,-3.253037114786126e-8,0.516399532809908,0.6815125718279136,0.0008406133988683313,0.0018537035400015905,0.000492185723349379,true,15,-2.1271537687070037,0.5,0.5,0.254839364,0.0
128,6.5,1.0,1.0,100.0,0.0,0.4380429529525587,0.2320894288013649,-4.055261038603264e-8,-8.447346058719031e-8,-2.3080961720913127e-8,0.480953933685746,0.6359813501923273,0.0005952391688710197,0.0014556462987718069,0.0003194423346219277,true,15,-2.1217228310818985,0.5,0.5,0.254944915,0.0
128,6.5,1.1,1.0,100.0,0.0,0.4392850112461968,0.23007492954752512,-3.077824679668939e-8,-7.17987082594248e-8,-1.5848546731738567e-8,0.4478845823721045,0.5926253139086901,0.00041644003139328334,0.0011346028107879899,0.00020261084949438227,true,15,-2.1163854096919725,0.5,0.5,0.254799641,0.0
128,6.5,1.2,1.0,100.0,0.0,0.4404768816761313,0.22811336763503554,-5.6439078660597275e-8,-1.4279631646395574e-7,-2.633967295353814e-8,0.7493200681496504,0.9621828877508509,0.0007094199927839655,0.002086025599078083,0.000313437095665465,true,14,-2.111139924477145,0.5,0.5,0.238802887,0.0
128,6.5,1.3,1.0,100.0,0.0,0.44166438141777287,0.22613049907204805,-4.187792770719845e-8,-1.1960043839564177e-7,-1.712638404851972e-8,0.703542111012645,0.9013349080592703,0.0004925123280386964,0.0016269081346163645,0.00019104590949067983,true,14,-2.1059848085092843,0.5,0.5,0.242344677,0.0
128,6.5,1.4,1.0,100.0,0.0,0.44282367319057325,0.2241665220078684,-3.042958657620276e-8,-9.877128805742108e-8,-1.0618443054332176e-8,0.6607482743445914,0.8433149161518605,0.000336769485530961,0.001258530409262769,0.00011166723670681948,true,14,-2.1009184787497373,0.5,0.5,0.24235373,0.0
128,6.5,1.5,1.0,100.0,0.0,0.4439553262220558,0.22222173142419138,-2.1635288808760644e-8,-8.04608478653737e-8,-6.192722965562524e-9,0.620838104561372,0.7881550773190527,0.00022643663594991618,0.000965246935600706,6.169475765946259e-5,true,14,-2.0959393618194637,0.5,0.5,0.238818185,0.0
128,6.5,1.6,1.0,100.0,0.0,0.4450599150657031,0.2202963829172197,-1.503197227109565e-8,-6.466663429079337e-8,-3.31194293390122e-9,0.5837035147889802,0.7358665955491395,0.00014941870694690966,0.000733643455910327,3.1388950080976204e-5,true,14,-2.0910458896260233,0.5,0.5,0.240229556,0.0
128,6.5,1.7,1.0,100.0,0.0,0.44613801748798976,0.21839069501907385,-1.0186743712448099e-8,-5.127779330550874e-8,-1.5355057844183187e-9,0.5492301059668581,0.6864408436979552,9.652824269088878e-5,0.0005523057295008525,1.3895279476686363e-5,true,14,-2.0862365014174267,0.5,0.5,0.243063176,0.0
128,6.5,1.8,1.0,100.0,0.0,0.4471902125476796,0.21650485148267645,-6.715682699179326e-9,-4.011230357864491e-8,-5.171259222304672e-10,0.5172984863439645,0.6398506971109219,6.086557406696513e-5,0.0004115971808481186,4.4826784882794796e-6,true,14,-2.0815096456846796,0.5,0.5,0.242605052,0.0
128,6.5,1.9,1.0,100.0,0.0,0.4482170788636665,0.21463900350869786,-4.291820497950849e-9,-3.094633659123958e-8,4.85987361809375e-12,0.48778557072459705,0.5960520387653379,3.731274257978844e-5,0.0003034478151949547,4.047046763646105e-8,true,14,-2.0768637819161873,0.5,0.5,0.239388094,0.0
128,6.5,2.0,1.0,100.0,0.0,0.4492191930654901,0.21279327189705827,-2.6459616199459024e-9,-2.353681356080621e-8,2.2053275169912422e-10,0.4605658415532954,0.554985401098218,2.212426200045347e-5,0.00022115626172928594,1.7687351267542052e-6,true,14,-2.0722973822078816,0.5,0.5,0.238829272,0.0
128,6.5,2.1,1.0,100.0,0.0,0.4501870348689585,0.2109867157973851,-4.66891994857499e-9,-4.934166813286767e-8,8.053182740324962e-10,0.8306509108054749,0.9572886636438627,3.762240149182938e-5,0.0004452265878613369,6.232820089631042e-6,true,13,-2.0678089330111646,0.5,0.5,0.2224101,0.0
128,6.5,2.2,1.0,100.0,0.0,0.45114296917429764,0.20917865625793017,-2.679553865250761e-9,-3.71482152464892e-8,6.852627110349298e-10,0.7910599861241652,0.8968680553156361,2.0859802894778248e-5,0.0003227331779434001,5.130420071024998e-6,true,13,-2.0633969353953985,0.5,0.5,0.222134697,0.0
128,6.5,2.3,1.0,100.0,0.0,0.45207563726141325,0.2073912559119189,-1.4389398613617876e-9,-2.7526393390456785e-8,4.5654179949086135e-10,0.7544200202609375,0.8400350170313375,1.0842801933960239e-5,0.00023071785336652352,3.3125774541941887e-6,true,13,-2.0590599077612852,0.5,0.5,0.222807293,0.0
128,6.5,2.4,1.0,100.0,0.0,0.45298561915349334,0.2056245038624693,-7.065190758825945e-10,-2.00530900753407e-8,2.1353145755607325e-10,0.7205770845996051,0.7867023365680237,5.162173700200073e-6,0.00016246138155693674,1.5040910128446224e-6,true,13,-2.0547963860399534,0.5,0.5,0.222478315,0.0
128,6.5,2.5,1.0,100.0,0.0,0.45387348603601163,0.203878368828928,-3.0502577720581403e-10,-1.4343603224469775e-8,6.847293550814803e-12,0.6893767094540149,0.7367670862716835,2.1644533585823663e-6,0.00011251412985183259,4.68954330020556e-8,true,13,-2.0506049248211453,0.5,0.5,0.222381829,0.0
128,6.5,2.6,1.0,100.0,0.0,0.4547397995518352,0.20215280095214594,-1.0810434838970373e-10,-1.0056979237415535e-8,-1.42423498805392e-10,0.6606651904028649,0.6901129539543249,7.460934477315231e-7,7.650319572805754e-5,9.497478463678298e-7,true,13,-2.0464840982082677,0.5,0.5,0.225478907,0.0
128,6.5,2.7,1.0,100.0,0.0,0.4555851112323218,0.2004477334509879,-2.9073396468071167e-11,-6.897928476047935e-9,-2.317103159882811e-10,0.6342907832889155,0.6466125637961673,1.9541978492766503e-7,5.095938394897419e-5,1.5064433847866254e-6,true,13,-2.0424325005671458,0.5,0.5,0.223110934,0.0
128,6.5,2.8,1.0,100.0,0.0,0.45640996205060846,0.1987630841349961,-1.1172958391814092e-11,-4.616170803879753e-9,-2.6881756667922185e-10,0.6101047779640822,0.6061297470079108,7.323231447082634e-8,3.316376252699477e-5,1.7059528476974814e-6,true,13,-2.0384487471746477,0.5,0.5,0.226471915,0.0
128,6.5,2.9,1.0,100.0,0.0,0.4572148820834547,0.1970987567802908,-1.9416612415112944e-11,-3.0039468446435104e-9,-2.6621222795074566e-10,0.587962444117518,0.5685217265959941,1.2424187349124795e-7,2.1013157143847566e-5,1.6509000712703482e-6,true,13,-2.034531474773291,0.5,0.5,0.223149946,0.0
128,6.5,3.0,1.0,100.0,0.0,0.45800039026843387,0.19545464237743476,-3.402285571330044e-11,-1.892314693195647e-9,-2.3727470654679225e-10,0.5677238457129086,0.5336411857067014,2.127588681167874e-7,1.2903640506352344e-5,1.439373840354582e-6,true,13,-2.0306793420378764,0.5,0.5,0.226628443,0.0
