L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ,Layer
128,0.5,3.15,1.0,100.0,0.0,0.10666191637465655,0.4021942928512482,0.966790810335405,0.06778884997205026,true,23,-1.1049554950991307,0.5,0.5,0.200187372,0.0,5
128,0.5,3.2,1.0,100.0,0.0,0.11162075946519415,0.4018256493034432,0.9932640511911561,0.07510000784316517,true,23,-1.096877107920731,0.5,0.5,0.209247992,0.0,5
128,0.5,3.25,1.0,100.0,0.0,0.11691418807323053,0.401401667490617,0.8096731370606514,0.06630051885980759,true,24,-1.088814541988426,0.5,0.5,0.210318264,0.0,5
128,0.5,3.3,1.0,100.0,0.0,0.12223846949063577,0.4009421685774617,0.8101453439569584,0.07146780710121092,true,24,-1.0807694832176604,0.5,0.5,0.208781557,0.0,5
128,0.5,3.35,1.0,100.0,0.0,0.12774616630782049,0.4004308052977104,0.8020243807201899,0.07618977257906057,true,24,-1.0727439116926862,0.5,0.5,0.214580931,0.0,5
128,0.5,3.4,1.0,100.0,0.0,0.1334353839080013,0.39986270563307436,0.7848622233930791,0.08025596474514618,true,24,-1.0647399472534338,0.5,0.5,0.204279016,0.0,5
128,0.5,3.45,1.0,100.0,0.0,0.1391669276528149,0.3992478366262242,0.9775733566886879,0.10710203714603406,true,23,-1.0567598645249698,0.5,0.5,0.198116712,0.0,5
128,0.5,3.5,1.0,100.0,0.0,0.14521183095671564,0.39855144341426174,0.9402758774086917,0.11079538516722831,true,23,-1.0488062158215232,0.5,0.5,0.200242613,0.0,5
128,0.5,3.55,1.0,100.0,0.0,0.15141815922217744,0.3977832501974156,0.8909680309633905,0.11284609284423208,true,23,-1.0408816384832802,0.5,0.5,0.195221726,0.0,5
128,0.5,3.6,1.0,100.0,0.0,0.15777267200013723,0.39693865584393895,0.8302146779033959,0.11294543900386422,true,23,-1.032988976187189,0.5,0.5,0.195645505,0.0,5
128,0.5,3.65,1.0,100.0,0.0,0.16425919899097124,0.3960134894213796,0.7592137555851863,0.1108509871352581,true,23,-1.025131231929328,0.5,0.5,0.196732996,0.0,5
128,0.5,3.7,1.0,100.0,0.0,0.17075105419784026,0.3950212033061792,0.9282913912179169,0.14468919413068715,true,22,-1.0173115320298969,0.5,0.5,0.18898093,0.0,5
128,0.5,3.75,1.0,100.0,0.0,0.17745955072742148,0.3939232232565395,0.8246258719472044,0.13768408980008306,true,22,-1.0095331716018918,0.5,0.5,0.196102961,0.0,5
128,0.5,3.8,1.0,100.0,0.0,0.18423729936742775,0.392735840551411,0.7149215946024579,0.1276994532493081,true,22,-1.0017994688346037,0.5,0.5,0.198853284,0.0,5
128,0.5,3.85,1.0,100.0,0.0,0.1909748477101736,0.39147444034949064,0.8663810846955,0.1644349106174614,true,21,-0.9941138044555813,0.5,0.5,0.189675107,0.0,5
128,0.5,3.9,1.0,100.0,0.0,0.1978369276991589,0.39010314577115957,0.7249792413899225,0.14673488803018664,true,21,-0.9864795994841313,0.5,0.5,0.188735819,0.0,5
128,0.5,3.95,1.0,100.0,0.0,0.20461920207714554,0.3886582759929744,0.8819840034943738,0.1886716506307451,true,20,-0.978900203883484,0.5,0.5,0.177051606,0.0,5
128,0.5,4.0,1.0,100.0,0.0,0.21146638251147945,0.3871054457120635,0.711766006854353,0.1616225263867399,true,20,-0.9713789312095691,0.5,0.5,0.183137719,0.0,5
128,0.5,4.05,1.0,100.0,0.0,0.21819991801441752,0.3854821965857329,0.876659516182543,0.20875387192442751,true,19,-0.9639189583590072,0.5,0.5,0.171510638,0.0,5
128,0.5,4.1,1.0,100.0,0.0,0.22493819560536082,0.3837582396503767,0.6845412276484941,0.17181758210504938,true,19,-0.9565233375147661,0.5,0.5,0.173671601,0.0,5
128,0.5,4.15,1.0,100.0,0.0,0.2315374573461368,0.38196919689909237,0.8648930931587362,0.22501663069318667,true,18,-0.9491949293633236,0.5,0.5,0.158496058,0.0,5
128,0.5,4.2,1.0,100.0,0.0,0.23808707428558493,0.38009095932373094,0.6599258291781762,0.17896364753344773,true,18,-0.9419364011310025,0.5,0.5,0.163890654,0.0,5
128,0.5,4.25,1.0,100.0,0.0,0.24448132022189537,0.37815447029956145,0.8705907001837487,0.24064830659020764,true,17,-0.9347501903886285,0.5,0.5,0.151166277,0.0,5
128,0.5,4.3,1.0,100.0,0.0,0.2507818417855865,0.37614287049986517,0.6609542002750102,0.18718369934622725,true,17,-0.9276384997329227,0.5,0.5,0.14905246,0.0,5
128,0.5,4.35,1.0,100.0,0.0,0.25691841025698825,0.37408078084696256,0.9276718029177511,0.26208081586653886,true,16,-0.9206032832591379,0.5,0.5,0.141104493,0.0,5
128,0.5,4.4,1.0,100.0,0.0,0.2629294691338495,0.371958459053859,0.7177232519712806,0.20298737672497236,true,16,-0.9136462453659314,0.5,0.5,0.14442399,0.0,5
128,0.5,4.45,1.0,100.0,0.0,0.26878239768238477,0.36979064963016484,0.5595593710597813,0.15621780055008472,true,16,-0.9067688415824695,0.5,0.5,0.135541516,0.0,5
128,0.5,4.5,1.0,100.0,0.0,0.27447263834837915,0.36758343584154907,0.8726645284704571,0.23542034142376433,true,15,-0.8999722841965573,0.5,0.5,0.125579499,0.0,5
128,0.5,4.55,1.0,100.0,0.0,0.280009325986017,0.3653377627101706,0.7151384563000018,0.18640960727334122,true,15,-0.8932575510073116,0.5,0.5,0.124974724,0.0,5
128,0.5,4.6,1.0,100.0,0.0,0.28538495392560914,0.36306132467352814,0.5993448182124439,0.14969381814966543,true,15,-0.8866253967301488,0.5,0.5,0.123776197,0.0,5
128,0.5,4.65,1.0,100.0,0.0,0.29060073670918085,0.3607586267824904,0.5141534593571251,0.12247977826240763,true,15,-0.8800763660484344,0.5,0.5,0.127639475,0.0,5
128,0.5,4.7,1.0,100.0,0.0,0.2956581108817066,0.35843417697724145,0.9010152096587953,0.2043425606634841,true,14,-0.8736108079377383,0.5,0.5,0.12049335,0.0,5
128,0.5,4.75,1.0,100.0,0.0,0.30055923797495887,0.3560922131374329,0.8044164345130111,0.1738431072583202,true,14,-0.8672288906114572,0.5,0.5,0.11890478,0.0,5
128,0.5,4.8,1.0,100.0,0.0,0.30530645735481576,0.3537369012832945,0.7287168039420422,0.15020186005809677,true,14,-0.8609306166797531,0.5,0.5,0.122174577,0.0,5
128,0.5,4.85,1.0,100.0,0.0,0.30990284074431856,0.35137202021035707,0.6680879350493552,0.13150143753881682,true,14,-0.8547158381715295,0.5,0.5,0.120714842,0.0,5
128,0.5,4.9,1.0,100.0,0.0,0.31435186145495597,0.34900106265992203,0.6188049026962794,0.11646118308550335,true,14,-0.8485842711525112,0.5,0.5,0.126251331,0.0,5
128,0.5,4.95,1.0,100.0,0.0,0.31865732602711394,0.34662722631013143,0.5786466743260554,0.10425587007689696,true,14,-0.8425355097442051,0.5,0.5,0.126847662,0.0,5
128,0.5,5.0,1.0,100.0,0.0,0.32282328828099416,0.3442534228170765,0.5461136467223016,0.0943052581713344,true,14,-0.836569039409087,0.5,0.5,0.132628274,0.0,5
128,0.5,5.05,1.0,100.0,0.0,0.32685397057032417,0.3418822925509176,0.5194229262359684,0.08606450670112231,true,14,-0.8306842494167196,0.5,0.5,0.118253301,0.0,5
128,0.5,5.1,1.0,100.0,0.0,0.3307536975884646,0.33951622082153765,0.9915390359562792,0.15780711310886542,true,13,-0.8248804444448419,0.5,0.5,0.11149358,0.0,5
128,0.5,5.15,1.0,100.0,0.0,0.33452684564988555,0.33715735277078296,0.9436786693127752,0.14441582274937748,true,13,-0.8191568552999895,0.5,0.5,0.119866106,0.0,5
128,0.5,5.2,1.0,100.0,0.0,0.33817780875530107,0.3348076025518528,0.8924864031639723,0.13149802545808775,true,13,-0.8135126487651609,0.5,0.5,0.119403491,0.0,5
128,0.5,5.25,1.0,100.0,0.0,0.34171092319122054,0.33246869583177396,0.846102853596431,0.12016929925307007,true,13,-0.8079469365987952,0.5,0.5,0.123520264,0.0,5
128,0.5,5.3,1.0,100.0,0.0,0.345129972102699,0.3301425103203185,0.8263073329989323,0.11233516045028313,true,13,-0.8024587837216591,0.5,0.5,0.111489595,0.0,5
128,0.5,5.35,1.0,100.0,0.0,0.3484369313274466,0.3278320084874574,0.8559549374540509,0.10633952563210425,true,13,-0.7970472157010651,0.5,0.5,0.116611186,0.0,5
128,0.5,5.4,1.0,100.0,0.0,0.3516333180904536,0.3255404176486326,0.936956551969903,0.0965389921228077,true,13,-0.7917112260059429,0.5,0.5,0.112816957,0.0,5
128,0.5,5.45,1.0,100.0,0.0,0.35475235381407594,0.3232473267497854,0.5838197240722875,0.07869900223211879,true,14,-0.7864497782908685,0.5,0.5,0.126708035,0.0,5
128,0.5,5.5,1.0,100.0,0.0,0.35770970710700034,0.3210196048949602,0.592828717322913,0.018669457631070863,true,14,-0.7812618356589455,0.5,0.5,0.127924608,0.0,5
128,0.5,5.55,1.0,100.0,0.0,0.3604247530667461,0.31892724809318007,0.3110782588920946,0.4499312620928064,true,14,-0.776146783489948,0.5,0.5,0.124194165,0.0,5
128,0.5,5.6,1.0,100.0,0.0,0.3632960420817304,0.3166639738179039,0.21162138978014777,0.41776744204025107,true,16,-0.7711024247630175,0.5,0.5,0.140918528,0.0,5
128,0.5,5.65,1.0,100.0,0.0,0.36605636904630334,0.31443783574736583,0.37725234420815656,0.39044670311128016,true,18,-0.7661283996018979,0.5,0.5,0.152975708,0.0,5
128,0.5,5.7,1.0,100.0,0.0,0.3691693153977941,0.3118663420833536,0.9127701575128988,0.7063754774866426,true,19,-0.7612242441571943,0.5,0.5,0.164764904,0.0,5
128,0.5,5.75,1.0,100.0,0.0,0.3711836626184325,0.31016696531229526,0.7403594181889517,0.6435781700736554,true,22,-0.7563873894977597,0.5,0.5,0.196531775,0.0,5
128,0.5,5.8,1.0,100.0,0.0,0.3742634524992241,0.30751339556694246,0.8940434260509278,0.7734380805098917,true,25,-0.7516180355542311,0.5,0.5,0.225236137,0.0,5
128,0.5,5.85,1.0,100.0,0.0,0.3760709703753371,0.3059240798245878,0.8191204618522852,0.7290549627546605,true,28,-0.7469139960753676,0.5,0.5,0.240115889,0.0,5
128,0.5,5.9,1.0,100.0,0.0,0.37903839345664647,0.30326215055761874,0.8765674532338341,0.79318788055871,true,38,-0.7422751167888976,0.5,0.5,0.343526273,0.0,5
128,0.5,5.95,1.0,100.0,0.0,0.3813601909115937,0.3011324528950329,0.9747725233733018,0.8997055824946365,true,44,-0.7377001895992467,0.5,0.5,0.376151894,0.0,5
128,0.5,6.0,1.0,100.0,0.0,0.3831093113688929,0.29950010555959616,0.19040947206117043,0.2623170856306256,true,2,-0.7331852091982095,0.25,0.5,0.013879588,0.0,5
128,0.55,0.0,1.0,100.0,0.0,0.0018977662333535328,0.40523019554280415,0.9061987894808409,0.00046256275032519056,true,31,-1.6212283310790505,0.5,0.5,0.274299382,0.0,5
128,0.55,0.05,1.0,100.0,0.0,0.002056892209697633,0.4052297925778079,0.9490865320176799,0.0005242330058941036,true,31,-1.6130176918518826,0.5,0.5,0.28117855,0.0,5
128,0.55,0.1,1.0,100.0,0.0,0.0022311731977772064,0.4052293639225975,0.9934857522268317,0.0005943678598185897,true,31,-1.6048070584167298,0.5,0.5,0.282719428,0.0,5
128,0.55,0.15,1.0,100.0,0.0,0.0022085437823255996,0.40522901727092653,0.9468825021226374,0.000559233809149795,true,32,-1.5965965261352213,0.5,0.5,0.280629885,0.0,5
128,0.55,0.2,1.0,100.0,0.0,0.002406801790429852,0.40522854320072305,0.9927159194389841,0.0006381170806202263,true,32,-1.5883859128140017,0.5,0.5,0.290221268,0.0,5
128,0.55,0.25,1.0,100.0,0.0,0.00240834349374312,0.40522815754006153,0.9531794316944573,0.0006116868150884969,true,33,-1.5801754031086883,0.5,0.5,0.288570155,0.0,5
128,0.55,0.3,1.0,100.0,0.0,0.0024270805973337067,0.4052277482144987,0.9199635968599514,0.0005937247264942158,true,34,-1.5719649022669777,0.5,0.5,0.300710778,0.0,5
128,0.55,0.35,1.0,100.0,0.0,0.0026680496048521445,0.4052271934312435,0.9673716936757886,0.0006856179689540554,true,34,-1.563754322905107,0.5,0.5,0.309348552,0.0,5
128,0.55,0.4,1.0,100.0,0.0,0.0027191932003323748,0.40522673140635046,0.9400370490299237,0.000677760948475381,true,35,-1.5555438461380895,0.5,0.5,0.305282774,0.0,5
128,0.55,0.45,1.0,100.0,0.0,0.0030035461118915444,0.40522609577596364,0.9886273366869142,0.000786746825465201,true,35,-1.5473332844968406,0.5,0.5,0.326444537,0.0,5
128,0.55,0.5,1.0,100.0,0.0,0.0030962020857720277,0.4052255648279828,0.966539290392256,0.0007916241311356487,true,36,-1.5391228316263477,0.5,0.5,0.313071454,0.0,5
128,0.55,0.55,1.0,100.0,0.0,0.0032155622089953435,0.40522499298320896,0.9490428356152061,0.0008060851857116802,true,37,-1.5309123891148797,0.5,0.5,0.347284932,0.0,5
128,0.55,0.6,1.0,100.0,0.0,0.0035829581041451628,0.40522419510808283,0.9978785266653075,0.0009441532595744206,true,37,-1.5227018556074707,0.5,0.5,0.334354926,0.0,5
128,0.55,0.65,1.0,100.0,0.0,0.003763985272619603,0.4052235125819701,0.9839796740949632,0.0009769427624650717,true,38,-1.514491435738641,0.5,0.5,0.34476462,0.0,5
128,0.55,0.7,1.0,100.0,0.0,0.0039837337003108516,0.4052227626491595,0.9733111095850833,0.001021832954140045,true,39,-1.5062810260010786,0.5,0.5,0.366721676,0.0,5
128,0.55,0.75,1.0,100.0,0.0,0.004247653797794565,0.40522193164796616,0.9651928068668374,0.0010797150998831384,true,40,-1.4980706264224666,0.5,0.5,0.358937206,0.0,5
128,0.55,0.8,1.0,100.0,0.0,0.004562305557717292,0.40522100158794894,0.9588515817120762,0.0011516347677709149,true,41,-1.4898602370615885,0.5,0.5,0.385097865,0.0,5
128,0.55,0.85,1.0,100.0,0.0,0.004935496907267771,0.4052199486968107,0.953382043323743,0.001238685873539147,true,42,-1.4816498581987587,0.5,0.5,0.370686494,0.0,5
128,0.55,0.9,1.0,100.0,0.0,0.005602518433245255,0.40521843657687695,0.9909768758989135,0.0014640477812299935,true,42,-1.473439380548599,0.5,0.5,0.398351539,0.0,5
128,0.55,0.95,1.0,100.0,0.0,0.006120848565110738,0.4052170033753041,0.9804233329652363,0.0015840260050303812,true,43,-1.4652290269264006,0.5,0.5,0.384028851,0.0,5
128,0.55,1.0,1.0,100.0,0.0,0.006728871827834382,0.40521531470570205,0.9669688922686221,0.0017203292738132703,true,44,-1.4570186909383265,0.5,0.5,0.418090045,0.0,5
128,0.55,1.05,1.0,100.0,0.0,0.007668032480195551,0.4052128633875466,0.9840402872317803,0.0020033126170160287,true,44,-1.448808266822668,0.5,0.5,0.392248273,0.0,5
128,0.55,1.1,1.0,100.0,0.0,0.008720733057485698,0.4052098785000343,0.9899506799165986,0.002304474348902019,true,44,-1.4405978819663579,0.5,0.5,0.419980122,0.0,5
128,0.55,1.15,1.0,100.0,0.0,0.009893085555582978,0.40520623478535694,0.9831894608775399,0.002614427797364982,true,44,-1.4323875628765372,0.5,0.5,0.393817731,0.0,5
128,0.55,1.2,1.0,100.0,0.0,0.011421716425774605,0.4052010993359212,0.9953408296138437,0.003089081083595957,true,43,-1.4241772289670904,0.5,0.5,0.406710686,0.0,5
128,0.55,1.25,1.0,100.0,0.0,0.013066400629008063,0.40519481645666017,0.9931107197851952,0.003572475210544823,true,42,-1.415967054419597,0.5,0.5,0.37444212,0.0,5
128,0.55,1.3,1.0,100.0,0.0,0.014815348313583224,0.4051872260735584,0.9778229659587259,0.004050055635529404,true,41,-1.4077571084604077,0.5,0.5,0.389070247,0.0,5
128,0.55,1.35,1.0,100.0,0.0,0.01688398355482683,0.40517710985672817,0.989589669455157,0.004768072213834351,true,39,-1.3995473553773177,0.5,0.5,0.359067538,0.0,5
128,0.55,1.4,1.0,100.0,0.0,0.019021905569273644,0.40516511431800145,0.9991204445669518,0.005549868442922268,true,37,-1.3913379993656831,0.5,0.5,0.348363282,0.0,5
128,0.55,1.45,1.0,100.0,0.0,0.020985719725852697,0.40515249920827934,0.962457168813019,0.006027641243688819,true,36,-1.383129240748665,0.5,0.5,0.331629609,0.0,5
128,0.55,1.5,1.0,100.0,0.0,0.0232213221571531,0.40513649014997666,0.972783922707901,0.006924926571616474,true,34,-1.3749209421757123,0.5,0.5,0.304177948,0.0,5
128,0.55,1.55,1.0,100.0,0.0,0.025493247729244405,0.40511815026941417,0.9907914729149827,0.007967109386552984,true,32,-1.3667133038333852,0.5,0.5,0.303690432,0.0,5
128,0.55,1.6,1.0,100.0,0.0,0.02757599160758588,0.4050992455309034,0.9543529480598723,0.008518399951973343,true,31,-1.3585065197170185,0.5,0.5,0.283859795,0.0,5
128,0.55,1.65,1.0,100.0,0.0,0.029908349846026545,0.4050759269265948,0.9869089736311634,0.009853470018583721,true,29,-1.3503004750443983,0.5,0.5,0.269337325,0.0,5
128,0.55,1.7,1.0,100.0,0.0,0.03205366552623422,0.4050520415475489,0.9555438833302315,0.010509932598212757,true,28,-1.3420954706424628,0.5,0.5,0.257292063,0.0,5
128,0.55,1.75,1.0,100.0,0.0,0.03423337696351572,0.4050254326727463,0.925376611987494,0.01118082412421284,true,27,-1.3338915074007824,0.5,0.5,0.252180736,0.0,5
128,0.55,1.8,1.0,100.0,0.0,0.03665014846032098,0.4049932337557781,0.981145374672393,0.013133057420455785,true,25,-1.3256886130902032,0.5,0.5,0.229858699,0.0,5
128,0.55,1.85,1.0,100.0,0.0,0.03889094002841519,0.4049603745376105,0.954823753458206,0.013982987595806406,true,24,-1.3174870919644892,0.5,0.5,0.224198961,0.0,5
128,0.55,1.9,1.0,100.0,0.0,0.04116718815555276,0.4049240913331933,0.926766990033856,0.014844004558978163,true,23,-1.3092869850846505,0.5,0.5,0.216616749,0.0,5
128,0.55,1.95,1.0,100.0,0.0,0.04367713113637213,0.40488075399064294,0.9987744954553512,0.0179343718018643,true,21,-1.3010883585021624,0.5,0.5,0.193657651,0.0,5
128,0.55,2.0,1.0,100.0,0.0,0.04601550247166576,0.4048367307905424,0.9611963935322182,0.019241569328753982,true,20,-1.2928915456670789,0.5,0.5,0.180856059,0.0,5
128,0.55,2.05,1.0,100.0,0.0,0.048387246744595616,0.4047885468893535,0.9109366256480622,0.0208239073485883,true,19,-1.284696635621123,0.5,0.5,0.182205852,0.0,5
128,0.55,2.1,1.0,100.0,0.0,0.05097138191326506,0.40473204989428924,0.9564171353420581,0.030336587008572558,true,17,-1.2765037557399848,0.5,0.5,0.157849405,0.0,5
128,0.55,2.15,1.0,100.0,0.0,0.053559773439954064,0.40467091119837467,0.9740302486846708,0.060177315312270885,true,15,-1.268313204764887,0.5,0.5,0.139799733,0.0,5
128,0.55,2.2,1.0,100.0,0.0,0.056113173398699534,0.40460596509120084,0.933639347867693,0.17174128512431608,true,13,-1.260125235979825,0.5,0.5,0.123217141,0.0,5
128,0.55,2.25,1.0,100.0,0.0,0.05856056232502378,0.40453923059354724,0.8001060051619352,0.6131987307937958,true,11,-1.2519401258153346,0.5,0.5,0.09918822,0.0,5
128,0.55,2.3,1.0,100.0,0.0,0.0606741917694123,0.4044775937426248,0.3010845742150575,0.5997778275683707,true,11,-1.2437581492395242,0.5,0.5,0.107238621,0.0,5
128,0.55,2.35,1.0,100.0,0.0,0.06287742568970892,0.4044098378203902,0.22146496871258692,0.5842309142249924,true,11,-1.235579439939319,0.5,0.5,0.099479841,0.0,5
128,0.55,2.4,1.0,100.0,0.0,0.06517455588366082,0.4043352960027009,0.7683702403771531,0.5662842507043742,true,11,-1.2274043468922045,0.5,0.5,0.10637837,0.0,5
128,0.55,2.45,1.0,100.0,0.0,0.06823366255409755,0.4042303696763614,0.8907301857846439,0.043259172201159934,true,14,-1.2192335590307661,0.5,0.5,0.13022792,0.0,5
128,0.55,2.5,1.0,100.0,0.0,0.07141954538308354,0.4041131893749583,0.9212135697984625,0.015506194756875757,true,16,-1.2110673720835876,0.5,0.5,0.149122584,0.0,5
128,0.55,2.55,1.0,100.0,0.0,0.0748056289041405,0.403979502869986,0.854237119871426,0.029334579118356352,true,18,-1.2029062872816372,0.5,0.5,0.16397588,0.0,5
128,0.55,2.6,1.0,100.0,0.0,0.07818917176143503,0.40383604610021656,0.8753272632351927,0.03505168489470467,true,19,-1.194750763879738,0.5,0.5,0.172454915,0.0,5
128,0.55,2.65,1.0,100.0,0.0,0.0817220639692735,0.4036755484019706,0.8588910018640372,0.03823508163836031,true,20,-1.1866014378569232,0.5,0.5,0.18282442,0.0,5
128,0.55,2.7,1.0,100.0,0.0,0.08523391220191195,0.40350472998648457,0.9771550130908135,0.04676720822605063,true,20,-1.1784589020722787,0.5,0.5,0.187568854,0.0,5
128,0.55,2.75,1.0,100.0,0.0,0.08906006894009233,0.40330570587966186,0.9057233343035265,0.04716689235628735,true,21,-1.1703239879154754,0.5,0.5,0.189654633,0.0,5
128,0.55,2.8,1.0,100.0,0.0,0.09286225606716075,0.4030939605964002,0.9926322936934517,0.05538454965381412,true,21,-1.1621973783808168,0.5,0.5,0.18841116,0.0,5
128,0.55,2.85,1.0,100.0,0.0,0.09698175446438331,0.40284858110361255,0.88268025832694,0.05318571043866349,true,22,-1.1540800697168851,0.5,0.5,0.207032945,0.0,5
128,0.55,2.9,1.0,100.0,0.0,0.10108896166860826,0.4025867222281294,0.9414742499817275,0.060710495145110954,true,22,-1.1459729302664117,0.5,0.5,0.20443096,0.0,5
128,0.55,2.95,1.0,100.0,0.0,0.10535037265577413,0.402296419281967,0.9949636604386636,0.06864904671899374,true,22,-1.1378770919259813,0.5,0.5,0.199680604,0.0,5
128,0.55,3.0,1.0,100.0,0.0,0.10993124406248836,0.4019626250056506,0.8425387490197389,0.06254801970428936,true,23,-1.1297937959108115,0.5,0.5,0.202090681,0.0,5
128,0.55,3.05,1.0,100.0,0.0,0.11451817315977453,0.40160499387523974,0.8708758283095253,0.06914805604496532,true,23,-1.1217242562284746,0.5,0.5,0.210538197,0.0,5
128,0.55,3.1,1.0,100.0,0.0,0.11926949898837735,0.4012091452615518,0.8926908708002945,0.0758019654206743,true,23,-1.113669959262814,0.5,0.5,0.208340181,0.0,5
128,0.55,3.15,1.0,100.0,0.0,0.1241870078319546,0.4007713555186444,0.9072841890878647,0.08238271772653682,true,23,-1.1056324810246456,0.5,0.5,0.212671995,0.0,5
128,0.55,3.2,1.0,100.0,0.0,0.1292711236962112,0.40028769617191134,0.9139281079652006,0.08873038896695107,true,23,-1.097613541196075,0.5,0.5,0.214111171,0.0,5
128,0.55,3.25,1.0,100.0,0.0,0.1345206818370246,0.39975407216027253,0.9119133729618145,0.0946511646137127,true,23,-1.089615009066695,0.5,0.5,0.21665601,0.0,5
128,0.55,3.3,1.0,100.0,0.0,0.13993271479684957,0.39916627450698494,0.9006090686768942,0.09991920561547296,true,23,-1.0816389077265751,0.5,0.5,0.215873975,0.0,5
128,0.55,3.35,1.0,100.0,0.0,0.1455022651824875,0.3985200482510239,0.8795352305248638,0.10428253176686386,true,23,-1.073687416015104,0.5,0.5,0.209058147,0.0,5
128,0.55,3.4,1.0,100.0,0.0,0.15122224183043098,0.3978111753855593,0.8484452334637238,0.10747405051048098,true,23,-1.0657628677105717,0.5,0.5,0.21485222,0.0,5
128,0.55,3.45,1.0,100.0,0.0,0.15708333741122787,0.3970355710740098,0.8074122134221207,0.10922856630268818,true,23,-1.0578677474630054,0.5,0.5,0.213282378,0.0,5
128,0.55,3.5,1.0,100.0,0.0,0.163074025123714,0.39618938964419537,0.7569104082527645,0.10930593153923862,true,23,-1.0500046830308054,0.5,0.5,0.218238021,0.0,5
128,0.55,3.55,1.0,100.0,0.0,0.16906716204679967,0.39528677360081066,0.9418095789209824,0.14448441964387548,true,22,-1.042176412697273,0.5,0.5,0.194539974,0.0,5
128,0.55,3.6,1.0,100.0,0.0,0.17528759534748078,0.39428834261745327,0.8634191411134307,0.141237229137392,true,22,-1.0343858576060962,0.5,0.5,0.202628752,0.0,5
128,0.55,3.65,1.0,100.0,0.0,0.18159163819985252,0.39320999863425793,0.7766720976651875,0.13535246194096295,true,22,-1.0266359606169868,0.5,0.5,0.203335254,0.0,5
128,0.55,3.7,1.0,100.0,0.0,0.1878586940923452,0.392069022721415,0.9620371698961794,0.177520415266752,true,21,-1.0189297472923398,0.5,0.5,0.191490761,0.0,5
128,0.55,3.75,1.0,100.0,0.0,0.19428975953786068,0.3908238843182061,0.8424365288882685,0.16527304541880117,true,21,-1.01127033640935,0.5,0.5,0.195234201,0.0,5
128,0.55,3.8,1.0,100.0,0.0,0.20074459641590803,0.38949543100965034,0.7208630276865913,0.15014761395926168,true,21,-1.003660803984054,0.5,0.5,0.191296035,0.0,5
128,0.55,3.85,1.0,100.0,0.0,0.20712505752262994,0.38810166351113007,0.8928320075144436,0.19582865842671104,true,20,-0.9961042220716166,0.5,0.5,0.184703416,0.0,5
128,0.55,3.9,1.0,100.0,0.0,0.21358520330053232,0.3866055336601546,0.7417367910083073,0.17211310777365263,true,20,-0.9886036368423039,0.5,0.5,0.176691515,0.0,5
128,0.55,3.95,1.0,100.0,0.0,0.2199401444230089,0.38504699518492613,0.9307111167778381,0.22596225548066062,true,19,-0.9811619779425178,0.5,0.5,0.166820955,0.0,5
128,0.55,4.0,1.0,100.0,0.0,0.2263266370146202,0.3833905067243922,0.7523766986552438,0.19222782700945018,true,19,-0.9737820905710626,0.5,0.5,0.17301313,0.0,5
128,0.55,4.05,1.0,100.0,0.0,0.23258383900622326,0.3816763072052973,0.9661973853215544,0.255902885596182,true,18,-0.9664666581990599,0.5,0.5,0.168265297,0.0,5
128,0.55,4.1,1.0,100.0,0.0,0.23882633037888662,0.37987251587551984,0.7648412144590222,0.2114562166350975,true,18,-0.9592182172461239,0.5,0.5,0.168164813,0.0,5
128,0.55,4.15,1.0,100.0,0.0,0.24496498930328892,0.3780038764326783,0.5928499219559624,0.17015353186189408,true,18,-0.9520391101954999,0.5,0.5,0.161337976,0.0,5
128,0.55,4.2,1.0,100.0,0.0,0.2509646479218486,0.3760830374895613,0.7986907258936693,0.2329567056437165,true,17,-0.9449314854922813,0.5,0.5,0.153318097,0.0,5
128,0.55,4.25,1.0,100.0,0.0,0.2568808671294973,0.3740938028321981,0.6181553290318664,0.18435560988194766,true,17,-0.9378972827392814,0.5,0.5,0.161607293,0.0,5
128,0.55,4.3,1.0,100.0,0.0,0.2626501312557278,0.37205946137130286,0.8831808154716736,0.26263425811534624,true,16,-0.9309382246161988,0.5,0.5,0.155718219,0.0,5
128,0.55,4.35,1.0,100.0,0.0,0.26831007366618487,0.36996945069537357,0.6956622489728836,0.20735900285084874,true,16,-0.9240558163606244,0.5,0.5,0.145763195,0.0,5
128,0.55,4.4,1.0,100.0,0.0,0.27382972072792,0.3678379142806082,0.5509274614097226,0.16261973785658412,true,16,-0.9172513464467139,0.5,0.5,0.149831636,0.0,5
128,0.55,4.45,1.0,100.0,0.0,0.27920345659796675,0.3656708183585827,0.8659494888602071,0.2478580629551308,true,15,-0.9105258911314783,0.5,0.5,0.144645647,0.0,5
128,0.55,4.5,1.0,100.0,0.0,0.284442243964075,0.3634675755010077,0.7154834995255488,0.19891387213211154,true,15,-0.9038803213537657,0.5,0.5,0.14256771,0.0,5
128,0.55,4.55,1.0,100.0,0.0,0.28953715970194815,0.3612358892508318,0.6021847010209136,0.16123880132423718,true,15,-0.8973153118822564,0.5,0.5,0.147004867,0.0,5
128,0.55,4.6,1.0,100.0,0.0,0.2944890627360781,0.3589797108714031,0.5171945115458598,0.13264185695627262,true,15,-0.8908313517604115,0.5,0.5,0.134640697,0.0,5
