L,U,V,t,β,δ,uS,wd,QuS,Qwd,Converged,I,f,g,g0,ΔT,μ
256,5.0,2.8,1.0,100.0,0.05,0.341742900872418,0.32981830946169066,0.3923898316395835,0.9400805913298838,true,36,-1.4652752402393159,0.2,0.2,152.179148136,0.21949900888390522
256,5.0,3.2,1.0,100.0,0.05,0.3271610351488357,0.3442448937392649,0.4095545068313333,0.9006358564738193,true,35,-1.467131646963421,0.2,0.2,137.716111251,0.22142028091409066
256,5.0,3.6,1.0,100.0,0.05,0.31269969979094225,0.35537494369280276,0.4152315629022407,0.9024575685242509,true,34,-1.4759537485661587,0.2,0.2,133.002594282,0.22275714906875138
256,5.0,4.0,1.0,100.0,0.05,0.29860833540369747,0.3640472318066176,0.4152057164170664,0.9455448083002249,true,33,-1.4909946555071416,0.2,0.2,130.261122328,0.2238290684409438
256,10.0,0.0,1.0,100.0,0.05,0.40322288683389584,0.0,0.938429381098338,0.3094850098213456,true,30,-1.712184620639624,0.2,0.2,113.426965641,0.1802594108271901
256,10.0,0.4,1.0,100.0,0.05,0.40319302573069216,0.017310510515812786,0.00327857408499721,0.9970270592755056,true,97,-1.6393514848458393,0.2,0.2,377.208478514,0.16608340552716844
256,10.0,0.8,1.0,100.0,0.05,0.4000847729063033,0.13284546352857085,0.007446397044752473,0.9149574526136073,true,42,-1.5841849723457453,0.2,0.2,161.436277393,0.17776747465899262
256,10.0,1.2,1.0,100.0,0.05,0.3926429086827966,0.20372194051082362,0.09435964481641079,0.9451224980966955,true,43,-1.5421665103065443,0.2,0.2,166.368295035,0.19416190889138663
256,10.0,1.6,1.0,100.0,0.05,0.38221413208901167,0.25159413750709847,0.1778374341427913,0.9517930876539182,true,41,-1.5092058775692683,0.2,0.2,159.67500096,0.20510351419300027
256,10.0,2.0,1.0,100.0,0.05,0.369784082588722,0.28575038930305907,0.26450133154010125,0.9638938249478812,true,39,-1.4856346171433659,0.2,0.2,150.228817922,0.2121267964910617
256,10.0,2.4,1.0,100.0,0.05,0.3560937364534075,0.31091692461187176,0.30795615557011047,0.8497763638700695,true,38,-1.4712089007597697,0.2,0.2,158.69440569,0.21664006252567317
