L,U,V,t,β,δ,uS,ud,QuS,Qud,Converged,I,f,g,g0,ΔT,μ
128,0.0,0.8,1.0,100.0,0.15,0.3815024155093688,-1.8005024502859568e-6,0.5508894017629551,0.018881899388468782,true,11,-0.7631223342831083,0.5,0.5,2.474139164,0.611375585189976
128,0.0,0.9,1.0,100.0,0.15,0.38150157426715714,-1.3441253434859357e-6,0.5511836947892368,0.012640630259084086,true,11,-0.7631234730004223,0.5,0.5,2.463071991,0.5976155148680133
128,0.0,1.0,1.0,100.0,0.15,0.38150066901297264,-9.54961955762501e-7,0.5515072585238201,0.008152549780328588,true,11,-0.7631246292061329,0.5,0.5,2.483050885,0.5838566815909525
128,0.0,1.1,1.0,100.0,0.15,0.38149969347888646,-6.469996828017965e-7,0.551830065381731,0.00506362611061358,true,11,-0.7631258006648526,0.5,0.5,2.433376465,0.5700990988416181
128,0.0,1.2,1.0,100.0,0.15,0.3814986406400012,-4.1425881934509245e-7,0.5521836206109354,0.0029963389999194813,true,11,-0.7631269845620132,0.5,0.5,2.477423608,0.556342788921988
128,0.0,1.3,1.0,100.0,0.15,0.3814975026017216,-2.4832597986246263e-7,0.5525780509314515,0.001671232890605609,true,11,-0.763128177388526,0.5,0.5,2.457745927,0.5425877691438938
128,0.0,1.4,1.0,100.0,0.15,0.3814962704677095,-1.381603617484073e-7,0.5530022491837538,0.0008701196594851845,true,11,-0.7631293748035638,0.5,0.5,2.486820607,0.528834050114242
128,0.0,1.5,1.0,100.0,0.15,0.3814949341840589,-7.041542114671895e-8,0.5534466716168307,0.00041703554850362735,true,11,-0.763130571469504,0.5,0.5,2.505056384,0.5150816402667712
128,0.0,1.6,1.0,100.0,0.15,0.38149348235305636,-3.232485429327525e-8,0.5538889677298986,0.0001807979967219939,true,11,-0.7631317608506762,0.5,0.5,2.492051836,0.5013305422535816
128,0.0,1.7,1.0,100.0,0.15,0.38149190201254446,-1.296864875210968e-8,0.554347885981743,6.875599011240286e-5,true,11,-0.7631329349707464,0.5,0.5,2.662511157,0.4875807688575867
128,0.0,1.8,1.0,100.0,0.15,0.38149017836915866,-4.329353556209448e-9,0.5548732623739117,2.1827800801435884e-5,true,11,-0.7631340841139654,0.5,0.5,2.719335271,0.4738323441508561
128,0.0,1.9,1.0,100.0,0.15,0.3814882944696797,-1.13121606526434e-9,0.5554176523198118,5.439422403409654e-6,true,11,-0.7631351964518276,0.5,0.5,2.71854599,0.46008526322177423
128,0.0,2.0,1.0,100.0,0.15,0.381486230808465,-2.0864771022033324e-10,0.5559154639659392,9.59295184520953e-7,true,11,-0.7631362575898272,0.5,0.5,2.723808336,0.44633951309168945
128,0.0,2.1,1.0,100.0,0.15,0.3814839648545113,-2.1566387564675438e-11,0.5564506656605683,9.502561592960278e-8,true,11,-0.7631372500109336,0.5,0.5,2.733685006,0.43259513598791083
128,0.0,2.2,1.0,100.0,0.15,0.38148147044785047,-7.266964807683962e-13,0.5570612201852843,3.07490654032766e-9,true,11,-0.7631381523578454,0.5,0.5,2.750881506,0.41885216699279326
128,0.0,2.3,1.0,100.0,0.15,0.381478717057982,-8.881784197001252e-16,0.5577389998172588,3.668669101147826e-12,true,11,-0.7631389385367828,0.5,0.5,2.744181333,0.4051106320117782
128,0.0,2.4,1.0,100.0,0.15,0.3814756688517218,-2.7755575615628914e-17,0.5583994066038489,5.946848916082992e-14,true,11,-0.7631395765742076,0.5,0.5,2.739193243,0.39137053311572784
128,0.0,2.5,1.0,100.0,0.15,0.381472283533683,1.0880185641326534e-14,0.5590204988046299,4.116119337732593e-11,true,11,-0.7631400271682884,0.5,0.5,2.73243792,0.3776319075699703
128,0.0,2.6,1.0,100.0,0.15,0.38146851087083444,-6.939310237541463e-13,0.5597133538198795,2.539863149441865e-9,true,11,-0.763140241816972,0.5,0.5,2.759518098,0.36389487040906265
128,0.0,2.7,1.0,100.0,0.15,0.38146429075833777,-2.2820439982140783e-11,0.5604919186253943,8.083192063823921e-8,true,11,-0.7631401603344606,0.5,0.5,2.772922551,0.3501595193720632
128,0.0,2.8,1.0,100.0,0.15,0.3814595507193036,-1.3480479232885756e-10,0.5611964382673529,4.626449289857684e-7,true,11,-0.763139707582852,0.5,0.5,2.782821282,0.3364258937405252
128,0.0,2.9,1.0,100.0,0.15,0.38145420272756153,3.455117025819021e-10,0.5619163167414065,1.150166551572556e-6,true,11,-0.7631387892237128,0.5,0.5,2.795703541,0.32269418747152795
128,0.0,3.0,1.0,100.0,0.15,0.3814481388919331,9.15954817548581e-9,0.5627313281088009,2.9605059164306956e-5,true,11,-0.7631372858794545,0.5,0.5,2.782247876,0.3089646418245484
128,0.0,3.1,1.0,100.0,0.15,0.38144122569611183,6.916564317116514e-8,0.5636116589207152,0.00021726293674174404,true,11,-0.7631350451916663,0.5,0.5,2.739008799,0.29523750184330727
128,0.0,3.2,1.0,100.0,0.15,0.38143329622209854,3.3937853101406734e-7,0.5644317695712164,0.0010369725604115402,true,11,-0.7631318708928141,0.5,0.5,2.788985969,0.281513031947298
128,0.0,3.3,1.0,100.0,0.15,0.3814241395806448,1.0725751899837155e-6,0.5652049956204053,0.0031905172840484696,true,11,-0.763127507658183,0.5,0.5,2.78345087,0.2677916702133042
128,0.0,3.4,1.0,100.0,0.15,0.3814134862040758,3.5670600348480797e-7,0.5661341714695567,0.001033804888612847,true,11,-0.7631216196094389,0.5,0.5,2.781485196,0.2540741039364453
128,0.0,3.5,1.0,100.0,0.15,0.381400986441236,-1.941753727842388e-5,0.5672286280179462,0.054871343665688854,true,11,-0.7631137615701439,0.5,0.5,2.765741105,0.24036109283992768
128,0.0,3.6,1.0,100.0,0.15,0.3813861622670672,-0.00013665992600842003,0.5680774784054821,0.3768171488301842,true,11,-0.7631034496352466,0.5,0.5,2.7541216,0.2266534750969368
128,0.0,3.7,1.0,100.0,0.15,0.38136777804055866,-0.00036564043045003713,0.00010917025994316987,0.9839793877101657,true,25,-0.76308978430248,0.5,0.5,6.429673749,0.21257494831489518
128,0.0,3.8,1.0,100.0,0.15,0.3585675399840542,NaN,2.6832425170653096e-8,398.2306507519705,false,100,NaN,0.5,0.5,25.940385172,0.33226278283272626
128,0.0,3.9,1.0,100.0,0.15,0.3514612519568592,NaN,1.1102230246251565e-13,456.94097985819894,false,100,NaN,0.5,0.5,25.966746564,0.3546612575136567
128,0.0,4.0,1.0,100.0,0.15,0.34540898657481545,NaN,0.0,499.7099615395527,false,100,NaN,0.5,0.5,25.876660631,0.3690715604398946
128,0.0,0.0,1.0,100.0,0.16,0.37773648779744684,2.7755575615628914e-17,0.5424540777294595,0.19531249999999994,true,11,-0.7555816663480368,0.5,0.5,2.424145566,0.7840922207580224
128,0.0,0.1,1.0,100.0,0.16,0.37773602448663274,-1.746053177542617e-6,0.5424674244537409,0.15929943211034253,true,11,-0.755582572623177,0.5,0.5,2.444067393,0.7693294620079726
128,0.0,0.2,1.0,100.0,0.16,0.3777355339681587,-2.806263257854047e-6,0.5425177068104636,0.1284550414344669,true,11,-0.7555834954257924,0.5,0.5,2.422587908,0.7545655184746031
128,0.0,0.3,1.0,100.0,0.16,0.37773501405458165,-3.339609501384899e-6,0.5426033058172353,0.10226530565524329,true,11,-0.7555844346170162,0.5,0.5,2.472655556,0.7398004033270726
128,0.0,0.4,1.0,100.0,0.16,0.3777344623210991,-3.481646686759321e-6,0.5427222337051063,0.08023889201807642,true,11,-0.7555853899686091,0.5,0.5,2.425491318,0.7250341312308254
128,0.0,0.5,1.0,100.0,0.16,0.37773387607610664,-3.3454544337285785e-6,0.5428762489145811,0.061895155994453915,true,11,-0.7555863611440113,0.5,0.5,2.453569387,0.7102667186642538
128,0.0,0.6,1.0,100.0,0.16,0.37773325232622534,-3.027725039711493e-6,0.5430633071781266,0.04684386137865392,true,11,-0.7555873476753175,0.5,0.5,2.408710275,0.6954981833312931
128,0.0,0.7,1.0,100.0,0.16,0.3777325877352469,-2.612605395246881e-6,0.5432733281388602,0.0347682879441392,true,11,-0.7555883489352397,0.5,0.5,2.43888438,0.6807285431193905
128,0.0,0.8,1.0,100.0,0.16,0.37773187857637364,-2.160033358067359e-6,0.5435086733275307,0.02524069626881327,true,11,-0.7555893641020169,0.5,0.5,2.463323943,0.6659578184066661
128,0.0,0.9,1.0,100.0,0.16,0.3777311206761564,-1.7110960611743664e-6,0.5437759374177231,0.017835629909793874,true,11,-0.7555903921177474,0.5,0.5,2.449679992,0.6511860316958391
128,0.0,1.0,1.0,100.0,0.16,0.37773030934883134,-1.299315230213205e-6,0.5440700508048124,0.012232016925262068,true,11,-0.755591431638259,0.5,0.5,2.469505037,0.6364132047609227
128,0.0,1.1,1.0,100.0,0.16,0.3777294393199285,-9.4248437887412e-7,0.5444010940459654,0.008094536332918175,true,11,-0.7555924809700287,0.5,0.5,2.485806094,0.6216393631098812
128,0.0,1.2,1.0,100.0,0.16,0.3777285046357102,-6.518847363023994e-7,0.5447533668428983,0.00515021742794421,true,11,-0.7555935379964329,0.5,0.5,2.485584557,0.6068645276773121
128,0.0,1.3,1.0,100.0,0.16,0.3777274985571344,-4.2912988781895756e-7,0.5451056883654104,0.003140536560315032,true,11,-0.7555946000843651,0.5,0.5,2.418400235,0.5920887172886637
128,0.0,1.4,1.0,100.0,0.16,0.3777264134354456,-2.659289684847632e-7,0.545488791959925,0.0018134840113644937,true,11,-0.755595663967677,0.5,0.5,2.508778622,0.5773119636853207
128,0.0,1.5,1.0,100.0,0.16,0.37772524056237144,-1.5334252659315872e-7,0.5459172217656683,0.0009793964866802306,true,11,-0.7555967256109867,0.5,0.5,2.471300558,0.562534296469272
128,0.0,1.6,1.0,100.0,0.16,0.3777239699920401,-8.135730505953731e-8,0.5463731575383601,0.0004888394883337331,true,11,-0.7555977800386052,0.5,0.5,2.458142181,0.5477557363508083
128,0.0,1.7,1.0,100.0,0.16,0.37772259032815264,-3.924052396908628e-8,0.5468103808727864,0.00022267299030608728,true,11,-0.7555988211215595,0.5,0.5,2.486571357,0.5329762932647664
128,0.0,1.8,1.0,100.0,0.16,0.377721088471822,-1.6732958907361706e-8,0.5472566662542144,8.998315741172978e-5,true,11,-0.7555998413086616,0.5,0.5,2.468847324,0.5181959997417436
128,0.0,1.9,1.0,100.0,0.16,0.3777194493125554,-6.0521230527132985e-9,0.5477510840342648,3.093710991108455e-5,true,11,-0.7556008313021007,0.5,0.5,2.529238845,0.5034148950455862
128,0.0,2.0,1.0,100.0,0.16,0.37771765535352986,-1.7484207415208175e-9,0.5483142874449509,8.519014110569718e-6,true,11,-0.7556017796496433,0.5,0.5,2.635194115,0.4886330150568425
128,0.0,2.1,1.0,100.0,0.16,0.3777156862516039,-3.691610073186524e-10,0.5488833936290183,1.7186949221670647e-6,true,11,-0.755602672233169,0.5,0.5,2.681531848,0.47385036437321654
128,0.0,2.2,1.0,100.0,0.16,0.37771351826217836,-4.7908788047834605e-11,0.5494248856520167,2.1360073323810347e-7,true,11,-0.7556034916165434,0.5,0.5,2.676009707,0.4590669578161354
128,0.0,2.3,1.0,100.0,0.16,0.3777111235561563,-2.540134769191127e-12,0.5500164626264237,1.0867269486635606e-8,true,11,-0.75560421622714,0.5,0.5,2.67867338,0.4442828617131914
128,0.0,2.4,1.0,100.0,0.16,0.3777084693540813,-1.4432899320127035e-14,0.5506780741593165,5.936115314575385e-11,true,11,-0.7556048193213053,0.5,0.5,2.746635144,0.4294981275376797
128,0.0,2.5,1.0,100.0,0.16,0.3777055168481748,-2.7755575615628914e-17,0.5513374837141649,5.231275482242559e-14,true,11,-0.7556052676492437,0.5,0.5,2.725658083,0.4147127723602552
128,0.0,2.6,1.0,100.0,0.16,0.37770221985666647,1.6930901125533637e-15,0.5519300712819586,6.5341341278640774e-12,true,11,-0.7556055197353093,0.5,0.5,2.707353363,0.39992682466236695
128,0.0,2.7,1.0,100.0,0.16,0.3776985231287636,3.9745984281580604e-14,0.552554448331577,1.4659245497171403e-10,true,11,-0.7556055236621333,0.5,0.5,2.723079978,0.38514041274948946
128,0.0,2.8,1.0,100.0,0.16,0.37769436012934665,-9.890227525843898e-12,0.5532677452568802,3.528382032619119e-8,true,11,-0.7556052141638409,0.5,0.5,2.752651188,0.3703536755266862
128,0.0,2.9,1.0,100.0,0.16,0.377689650190402,-1.1476058991988225e-10,0.5540746798564644,3.964072050753782e-7,true,11,-0.7556045087873932,0.5,0.5,2.750896615,0.3555667614412893
128,0.0,3.0,1.0,100.0,0.16,0.37768429475259585,-2.174865565418571e-10,0.5547743374691994,7.281963339885334e-7,true,11,-0.7556033027502075,0.5,0.5,2.741012419,0.3407797452650634
128,0.0,3.1,1.0,100.0,0.16,0.3776781725248628,4.2864093385830415e-9,0.5553896322006979,1.3926142960541451e-5,true,11,-0.7556014621209274,0.5,0.5,2.745799941,0.3259928842598777
128,0.0,3.2,1.0,100.0,0.16,0.3776711329434218,4.657920438244645e-8,0.5561452458969773,0.00014698551163659364,true,11,-0.7555988145250666,0.5,0.5,2.78279013,0.31120664631273665
128,0.0,3.3,1.0,100.0,0.16,0.3776629871514098,2.675320667222536e-7,0.5570156163845486,0.0008207318262478855,true,11,-0.7555951361700433,0.5,0.5,2.791929175,0.2964214634562409
128,0.0,3.4,1.0,100.0,0.16,0.3776534956504698,1.124304562727385e-6,0.5576611167916745,0.0033560351604237666,true,11,-0.7555901337191356,0.5,0.5,2.820902223,0.2816376988506046
128,0.0,3.5,1.0,100.0,0.16,0.3776423515032453,3.257363132225244e-6,0.558264563530031,0.009468455561527573,true,11,-0.755583419133665,0.5,0.5,2.791782951,0.26685623452485663
128,0.0,3.6,1.0,100.0,0.16,0.37762915593969326,2.0239385199183335e-6,0.5589688306100182,0.00573344415767053,true,11,-0.7555744724811102,0.5,0.5,2.815147853,0.2520781861666568
128,0.0,3.7,1.0,100.0,0.16,0.3776133805009565,-4.609656425152986e-5,0.559695653429948,0.12735337992818727,true,11,-0.7555626027301428,0.5,0.5,2.812741768,0.23730486582306612
128,0.0,3.8,1.0,100.0,0.16,0.37759417342098034,-0.00036313868113038716,0.5602151731037841,0.9791334575544308,true,11,-0.7555477948420848,0.5,0.5,2.718415728,0.22253870709676937
128,0.0,3.9,1.0,100.0,0.16,0.35478966099079245,NaN,0.00014934116476794657,383.76485612968946,false,100,NaN,0.5,0.5,26.070398431,0.34175138312540965
128,0.0,4.0,1.0,100.0,0.16,0.3467055128267843,NaN,0.0,448.84367848768176,false,100,NaN,0.5,0.5,26.023868187,0.37055307654298875
128,0.0,0.0,1.0,100.0,0.17,0.37364751366486965,-2.7755575615628914e-17,0.5344678001267811,0.19531250000000006,true,11,-0.7473986889382757,0.5,0.5,2.455619061,0.8535550589734693
128,0.0,0.1,1.0,100.0,0.17,0.37364706137705306,-1.5714714384218453e-6,0.5344791133375937,0.1634819303890608,true,11,-0.7473995825770936,0.5,0.5,2.422341418,0.8375645384827675
128,0.0,0.2,1.0,100.0,0.17,0.373646582525467,-2.5992618767345377e-6,0.5345277192920772,0.13534152476941003,true,11,-0.747400492599017,0.5,0.5,2.436959935,0.8215752577784657
128,0.0,0.3,1.0,100.0,0.17,0.3736460749681878,-3.1836109297134207e-6,0.5346127439451731,0.11061226635795289,true,11,-0.7474014189175016,0.5,0.5,2.456511346,0.8055872933736564
128,0.0,0.4,1.0,100.0,0.17,0.3736455363389053,-3.42383240206634e-6,0.534727814019309,0.08928905179006436,true,11,-0.7474023613499763,0.5,0.5,2.441137515,0.7896007247092831
128,0.0,0.5,1.0,100.0,0.17,0.37364496401979286,-3.4081883352188314e-6,0.5348685818045151,0.0711524883038752,true,11,-0.747403319598777,0.5,0.5,2.436283901,0.7736156347470914
128,0.0,0.6,1.0,100.0,0.17,0.37364435510992133,-3.2056805125413312e-6,0.5350415517015872,0.05580180348349167,true,11,-0.7474042932286422,0.5,0.5,2.459902453,0.7576321116209375
128,0.0,0.7,1.0,100.0,0.17,0.3736437063881881,-2.8762528429260303e-6,0.5352524878059484,0.04293440367929269,true,11,-0.7474052816386283,0.5,0.5,2.463199879,0.7416502482887768
128,0.0,0.8,1.0,100.0,0.17,0.37364301427014324,-2.47839566402952e-6,0.535492678628291,0.032382575767163566,true,11,-0.7474062840276035,0.5,0.5,2.482844686,0.725670140302632
128,0.0,0.9,1.0,100.0,0.17,0.37364227475783784,-2.065854932731259e-6,0.535736364994488,0.023999516253617084,true,11,-0.747407299353233,0.5,0.5,2.430627216,0.7096918839548977
128,0.0,1.0,1.0,100.0,0.17,0.37364148338201897,-1.6632482597034315e-6,0.535998483752298,0.017393220715739347,true,11,-0.7474083262888599,0.5,0.5,2.441848376,0.693715586986753
128,0.0,1.1,1.0,100.0,0.17,0.37364063513352147,-1.288707378810372e-6,0.5362959077434004,0.012252622746675277,true,11,-0.7474093631632821,0.5,0.5,2.48317829,0.6777413639576219
128,0.0,1.2,1.0,100.0,0.17,0.3736397243831537,-9.574362609954257e-7,0.5366366068563222,0.008344704537971285,true,11,-0.7474104078895151,0.5,0.5,2.461579727,0.6617693338149823
128,0.0,1.3,1.0,100.0,0.17,0.37363874478719517,-6.813985209408457e-7,0.5369974784323883,0.00548187787933449,true,11,-0.747411457876633,0.5,0.5,2.485335742,0.6457996129120849
128,0.0,1.4,1.0,100.0,0.17,0.37363768917647194,-4.6409204929043213e-7,0.5373473124673511,0.0034666911194316326,true,11,-0.7474125099284946,0.5,0.5,2.464933668,0.6298323186788984
128,0.0,1.5,1.0,100.0,0.17,0.37363654942619406,-2.9974696660883815e-7,0.5377118193827801,0.002089549878185994,true,11,-0.747413560127612,0.5,0.5,2.457336016,0.6138675896988466
128,0.0,1.6,1.0,100.0,0.17,0.37363531629949287,-1.8099983822850163e-7,0.53813845325279,0.0011827272611672122,true,11,-0.7474146036786683,0.5,0.5,2.442705552,0.5979055798076192
128,0.0,1.7,1.0,100.0,0.17,0.373633979258552,-1.011052324917383e-7,0.5386135358790289,0.0006216986404379479,true,11,-0.7474156347070765,0.5,0.5,2.499156307,0.5819464303231418
128,0.0,1.8,1.0,100.0,0.17,0.3736325262397763,-5.175624490094677e-8,0.5390764918969948,0.000300518015573098,true,11,-0.7474166460265507,0.5,0.5,2.508696242,0.565990268989945
128,0.0,1.9,1.0,100.0,0.17,0.3736309433870679,-2.3754243155815757e-8,0.5395357336841489,0.00013064532148742303,true,11,-0.7474176288714878,0.5,0.5,2.520392503,0.5500372519678282
128,0.0,2.0,1.0,100.0,0.17,0.3736292147250482,-9.422762181632294e-9,0.5400462506651715,4.922505243191663e-5,true,11,-0.7474185725390089,0.5,0.5,2.535952504,0.5340875615071192
128,0.0,2.1,1.0,100.0,0.17,0.3736273217554697,-3.0865758282594413e-9,0.5405919143971483,1.535456905555916e-5,true,11,-0.7474194639217718,0.5,0.5,2.485722801,0.5181413579900145
128,0.0,2.2,1.0,100.0,0.17,0.37362524297210387,-7.741469965072412e-10,0.5411740633912698,3.6756794968297556e-6,true,11,-0.7474202869653531,0.5,0.5,2.48200905,0.5021988138175894
128,0.0,2.3,1.0,100.0,0.17,0.3736229532543187,-1.3065912241039257e-10,0.5417375122014345,5.933690039967507e-7,true,11,-0.7474210219483249,0.5,0.5,2.658542027,0.48626007879168864
128,0.0,2.4,1.0,100.0,0.17,0.3736204231260758,-1.1284417844592554e-11,0.5422641932349981,4.9111071492077135e-8,true,11,-0.747421644608511,0.5,0.5,2.673755745,0.4703253219651494
128,0.0,2.5,1.0,100.0,0.17,0.3736176178313473,-2.334521465030548e-13,0.5428207360792525,9.754262285041615e-10,true,11,-0.7474221250176453,0.5,0.5,2.715134342,0.4543947609646347
128,0.0,2.6,1.0,100.0,0.17,0.37361449616180786,-8.326672684688674e-17,0.5434838162805544,1.8941011953321762e-13,true,11,-0.7474224261045188,0.5,0.5,2.704841789,0.4384686297963746
128,0.0,2.7,1.0,100.0,0.17,0.373611008953029,-3.3306690738754696e-16,0.5441547593022511,1.3047017893147439e-12,true,11,-0.747422501712276,0.5,0.5,2.739785472,0.42254707378254813
128,0.0,2.8,1.0,100.0,0.17,0.3736070972054687,7.824296766045791e-14,0.5447498658249783,2.9213952220871753e-10,true,11,-0.7474222941745655,0.5,0.5,2.766574318,0.40663024583165674
128,0.0,2.9,1.0,100.0,0.17,0.3736026896813149,-9.65089119731033e-13,0.5453962288277658,3.4796708158098266e-9,true,11,-0.7474217311385332,0.5,0.5,2.751909029,0.39071843126844186
128,0.0,3.0,1.0,100.0,0.17,0.3735976996917202,-5.074840547791837e-11,0.5460942846526873,1.769606818935801e-7,true,11,-0.7474207211729245,0.5,0.5,2.754969861,0.374811858205697
128,0.0,3.1,1.0,100.0,0.17,0.37359202093684796,-3.2085603618448033e-10,0.5468042490737179,1.0833350166375086e-6,true,11,-0.7474191480315894,0.5,0.5,2.780087183,0.35891074726973027
128,0.0,3.2,1.0,100.0,0.17,0.37358552195790073,7.281097391675928e-10,0.5474276189361138,2.3830709950680134e-6,true,11,-0.7474168628468124,0.5,0.5,2.76849247,0.34301530422563986
128,0.0,3.3,1.0,100.0,0.17,0.3735780387564642,2.3106476343404125e-8,0.5480374152448952,7.338738853730222e-5,true,11,-0.7474136735639486,0.5,0.5,2.760592181,0.3271258899841788
128,0.0,3.4,1.0,100.0,0.17,0.3735693646164574,1.8569848808658307e-7,0.5486849519378278,0.000572896244134904,true,11,-0.7474093300888301,0.5,0.5,2.795026125,0.31124292077510224
128,0.0,3.5,1.0,100.0,0.17,0.3735592360721369,9.337573965984003e-7,0.5493903305535675,0.002800836674090592,true,11,-0.7474035034841822,0.5,0.5,2.773827572,0.2953668914616398
128,0.0,3.6,1.0,100.0,0.17,0.3735473130290937,3.4644390902172084e-6,0.5498933695899932,0.010112399022136025,true,11,-0.7473957560703248,0.5,0.5,2.824762317,0.2794982302742907
128,0.0,3.7,1.0,100.0,0.17,0.37353315075918075,9.593054676293455e-6,0.5501925523828666,0.027271172349089146,true,11,-0.7473854988445545,0.5,0.5,2.809485067,0.26363776528560046
128,0.0,3.8,1.0,100.0,0.17,0.37351615922973513,1.058265840828132e-5,0.5505117964673678,0.02932267360136837,true,11,-0.747371926159361,0.5,0.5,2.745776308,0.24778682962154638
128,0.0,3.9,1.0,100.0,0.17,0.3734955298926833,-9.488936261869974e-5,0.5508055438413484,0.2564508454252566,true,11,-0.747353988642441,0.5,0.5,2.782200594,0.23194709933355456
128,0.0,4.0,1.0,100.0,0.17,NaN,NaN,0.26015049662719836,354.4446683286697,false,100,NaN,0.5,0.5,25.990704987,0.34064845065438193
128,0.0,0.0,1.0,100.0,0.18,0.36923208256779766,-2.7755575615628914e-17,0.5258439112653113,0.19531250000000092,true,11,-0.7385468148299518,0.5,0.5,2.335903969,0.9195682928989567
128,0.0,0.1,1.0,100.0,0.18,0.3692315853290613,-1.3260359420230738e-6,0.5258562675609646,0.16888801824854027,true,11,-0.7385477923188122,0.5,0.5,2.329639997,0.9025935864837697
128,0.0,0.2,1.0,100.0,0.18,0.3692310579596212,-2.2819240976801325e-6,0.5259074522785401,0.1440958878078433,true,11,-0.7385487901525254,0.5,0.5,2.360499088,0.8856188701336887
128,0.0,0.3,1.0,100.0,0.18,0.3692304980897726,-2.903536583526156e-6,0.5259940542694519,0.12122927154372244,true,11,-0.7385498081967234,0.5,0.5,2.403578642,0.8686441758386689
128,0.0,0.4,1.0,100.0,0.18,0.3692299031212573,-3.2453646356123134e-6,0.5261070695878889,0.10081182305803207,true,11,-0.738550846185169,0.5,0.5,2.336448485,0.8516695378664927
128,0.0,0.5,1.0,100.0,0.18,0.36922927020238866,-3.3615689462029863e-6,0.5262417968863176,0.08288448748095212,true,11,-0.738551903695824,0.5,0.5,2.358384683,0.8346949933765937
128,0.0,0.6,1.0,100.0,0.18,0.36922859619965426,-3.2966438416326405e-6,0.5264022650453004,0.06722076509454852,true,11,-0.73855298012309,0.5,0.5,2.36827431,0.8177205836653307
128,0.0,0.7,1.0,100.0,0.18,0.36922787766485177,-3.089783901316645e-6,0.5265989988283426,0.0536023467729363,true,11,-0.7385540746454815,0.5,0.5,2.3537244,0.8007463549752539
128,0.0,0.8,1.0,100.0,0.18,0.3692271107970894,-2.784387349796802e-6,0.5268309692381123,0.04196194956601824,true,11,-0.7385551861876263,0.5,0.5,2.346134307,0.7837723560961265
128,0.0,0.9,1.0,100.0,0.18,0.36922629139914964,-2.428357878725418e-6,0.5270775196597466,0.03230288034856092,true,11,-0.7385563133757992,0.5,0.5,2.356786724,0.7667986355372247
128,0.0,1.0,1.0,100.0,0.18,0.3692254148275846,-2.0562652929267955e-6,0.5273260543852132,0.024451179422301437,true,11,-0.7385574544866935,0.5,0.5,2.358223059,0.7498252458074702
128,0.0,1.1,1.0,100.0,0.18,0.36922447593469604,-1.6877820009919553e-6,0.5275881440336416,0.018125509909874164,true,11,-0.7385586073876099,0.5,0.5,2.369549096,0.732852248591392
128,0.0,1.2,1.0,100.0,0.18,0.36922346900089414,-1.3353311190400508e-6,0.5278946762363734,0.013062259956834153,true,11,-0.7385597694657811,0.5,0.5,2.390512868,0.7158797163583374
128,0.0,1.3,1.0,100.0,0.18,0.36922238765486387,-1.0157859890447263e-6,0.528242497707887,0.009116192670818845,true,11,-0.7385609375428243,0.5,0.5,2.389493668,0.6989077187895864
128,0.0,1.4,1.0,100.0,0.18,0.36922122478070724,-7.430540605868341e-7,0.5286001154083397,0.006155919359141534,true,11,-0.7385621077749054,0.5,0.5,2.380313844,0.6819363208528959
128,0.0,1.5,1.0,100.0,0.18,0.36921997240982285,-5.205832388777143e-7,0.5289641992516358,0.004002664255154699,true,11,-0.7385632755369571,0.5,0.5,2.396331219,0.6649655991895501
128,0.0,1.6,1.0,100.0,0.18,0.36921862159194907,-3.463840961004383e-7,0.5293545815405754,0.0024833821299217367,true,11,-0.7385644352821996,0.5,0.5,2.399597411,0.6479956436676825
128,0.0,1.7,1.0,100.0,0.18,0.36921716224030715,-2.171627572489232e-7,0.5297694511007256,0.001457823156285115,true,11,-0.7385655803705334,0.5,0.5,2.401112981,0.6310265426928084
128,0.0,1.8,1.0,100.0,0.18,0.3692155829484589,-1.2686053207922043e-7,0.5302194794196691,0.0008003767996228811,true,11,-0.7385667028659648,0.5,0.5,2.38844439,0.6140583950311377
128,0.0,1.9,1.0,100.0,0.18,0.36921387076841283,-6.803573773805915e-8,0.5307134943034475,0.0004047686418649646,true,11,-0.7385677932874561,0.5,0.5,2.422733369,0.5970913052048658
128,0.0,2.0,1.0,100.0,0.18,0.36921201093881206,-3.3035551599835955e-8,0.5311919970286683,0.00018589602959702195,true,11,-0.7385688402986504,0.5,0.5,2.426340685,0.580125352983928
128,0.0,2.1,1.0,100.0,0.18,0.36920998656267767,-1.4154578814595808e-8,0.5316467072813413,7.554486086732283e-5,true,11,-0.7385698303430803,0.5,0.5,2.419979721,0.5631606436156196
128,0.0,2.2,1.0,100.0,0.18,0.3692077782095061,-5.117410439847703e-9,0.5321405571981908,2.5970368328103637e-5,true,11,-0.7385707471850834,0.5,0.5,2.41203478,0.5461973242943364
128,0.0,2.3,1.0,100.0,0.18,0.36920536341527965,-1.4636510337062703e-9,0.5326979519519881,7.079437450678442e-6,true,11,-0.7385715713201044,0.5,0.5,2.42406134,0.5292355349581963
128,0.0,2.4,1.0,100.0,0.18,0.369202716062918,-2.989619662940868e-10,0.5332651432976565,1.3811719390801128e-6,true,11,-0.7385722792368336,0.5,0.5,2.461803546,0.5122753828860224
128,0.0,2.5,1.0,100.0,0.18,0.36919980561616583,-3.5672770293260214e-11,0.5337821347826122,1.5772812147086396e-7,true,11,-0.7385728424963051,0.5,0.5,2.555594136,0.49531697625183374
128,0.0,2.6,1.0,100.0,0.18,0.36919659616744727,-1.50249257480084e-12,0.5343344977379871,6.369834022225407e-9,true,11,-0.73857322657245,0.5,0.5,2.605455841,0.4783605157656852
