L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ
256,5.0,4.4,1.0,100.0,0.1,0.24744244699368803,-0.014272534143375135,0.18539397566035598,0.33731736623266695,-0.010271131199978065,0.3381232773570497,0.06530577575912522,0.9873264569869034,0.15510311632804807,0.03487349722076927,true,168,-1.7955264106529847,0.05,0.05,399.147599578,0.45655932497040397
256,5.0,4.8,1.0,100.0,0.1,0.22761696380569219,-0.015236910006779167,0.2097245658799144,0.33478738637646216,-0.010875571190291228,0.33182758637601006,0.05922199610744472,0.9977511298919772,0.24132255304709638,0.03262882638713563,true,166,-1.8986746301078494,0.05,0.05,394.811552656,0.46486159776017255
256,5.0,5.2,1.0,100.0,0.1,0.21071018680444087,-0.015598880410791952,0.22716032782915782,0.3326087068310426,-0.011068903063836661,0.33401900849017174,0.05233986113239997,0.9761487340357866,0.2044458236425406,0.027659897741002387,true,158,-2.006301929352813,0.05,0.05,381.854551735,0.4748677646664129
256,5.0,5.6,1.0,100.0,0.1,0.19611393248405715,-0.015631979705102717,0.24036961172409663,0.3306826490418959,-0.011098064437315746,0.34627129660119715,0.04983724717105842,0.9905318071005142,0.12605117316755177,0.03251378964447618,true,150,-2.1177012036710936,0.05,0.05,358.416232887,0.4863712343821999
256,5.0,6.0,1.0,100.0,0.1,0.18338962398348135,-0.015455813994310785,0.2506379148088227,0.32903500649204476,-0.010975320263727769,0.35494750766495997,0.04581208573049139,0.9783282174734564,0.01652041635447077,0.026097394935462037,true,143,-2.231647342134403,0.05,0.05,339.996107681,0.4987000869205081
256,5.0,6.4,1.0,100.0,0.1,0.17220188262510983,-0.015155792884829836,0.258815105086678,0.32762204197770983,-0.010778907674687472,0.36717775827488364,0.04619403245629747,0.9929105096733171,0.18124654163576004,0.035094216533131106,true,137,-2.3476378680093086,0.05,0.05,310.408534731,0.5117374170424565
256,5.0,6.8,1.0,100.0,0.1,0.1622676576845956,-0.014792899187159217,0.2655885584912959,0.32630731519816303,-0.010601322133480792,0.3656160483150872,0.046254008463659374,0.9882953884450263,0.32969076325661817,0.04750707099037202,true,133,-2.4658945145873097,0.05,0.05,296.747498566,0.5255633979165502
256,5.0,7.2,1.0,100.0,0.1,0.15339604483753172,-0.014381937589310043,0.27119777937224193,0.3251544638570583,-0.010386460573542484,0.3714548670259443,0.04565892840435043,0.9873156612304479,0.5235176354753124,0.04749072067274096,true,129,-2.585527811358064,0.05,0.05,290.326271312,0.5397480192675347
256,5.0,7.6,1.0,100.0,0.1,0.14543502100157596,-0.013938890563165454,0.2758268296876384,0.3241996371400757,-0.010118487250582533,0.3677656401209761,0.04594716847181046,0.9704338393485834,0.708147433808537,0.055014162745191386,true,126,-2.7059430936631665,0.05,0.05,277.421644928,0.554159501138266
256,5.0,8.0,1.0,100.0,0.1,0.13824542013919355,-0.013484331439434935,0.2797282655525743,0.32337622114993986,-0.009839416550455568,0.3706150404596542,0.04825309536155703,0.9749378504076978,0.9137786560899919,0.07024222124894439,true,123,-2.827212392016972,0.05,0.05,271.984514309,0.5688230107938496
