L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ
256,0.0,4.4,1.0,100.0,0.35,0.23467480396603668,0.9535209237443998,true,111,-0.46948936300229815,0.05,0.05,98.230045299,1.1290606518891029
256,0.0,4.8,1.0,100.0,0.35,0.2346667329850438,0.9528934949166179,true,111,-0.4694883021346137,0.05,0.05,99.352166959,1.020022051525973
256,0.0,5.2,1.0,100.0,0.35,0.23465559154979224,0.951926361037081,true,111,-0.4694847329016951,0.05,0.05,98.273568763,0.9110105577782476
256,0.0,5.6,1.0,100.0,0.35,0.23463960622118624,0.9503652036165766,true,111,-0.46947658225497485,0.05,0.05,99.149074166,0.8020412774556016
256,0.0,6.0,1.0,100.0,0.35,0.23461556071611903,0.9976716797441276,true,110,-0.46945997709531245,0.05,0.05,99.010636614,0.6933166567373602
256,0.0,6.4,1.0,100.0,0.35,0.2345768499321987,0.9925460029406863,true,110,-0.46942558905711507,0.05,0.05,99.169994718,0.5845556418439862
256,0.0,6.8,1.0,100.0,0.35,0.23450881636327708,0.9820272065074187,true,110,-0.4693521160789062,0.05,0.05,104.671055115,0.47604785966058366
256,0.0,7.2,1.0,100.0,0.35,0.2343728439701435,0.956985141972011,true,110,-0.46917910469618745,0.05,0.05,109.192857235,0.3681235256737283
256,0.0,7.6,1.0,100.0,0.35,0.23404388484539457,0.9830652776392501,true,108,-0.4686991203225982,0.05,0.05,109.425401336,0.2622830931589296
256,0.0,8.0,1.0,100.0,0.35,0.23298492481039518,0.9881541520376791,true,102,-0.4669590564940145,0.05,0.05,103.52859594,0.16355294268183157
256,0.0,4.0,1.0,100.0,0.4,0.17018010546560486,0.9688471606146276,true,98,-0.34045420165623824,0.05,0.05,85.502321017,1.8759060246772754
256,0.0,4.4,1.0,100.0,0.4,0.1701781395122282,0.9687102297815664,true,98,-0.3404554798935401,0.05,0.05,86.183453525,1.7795432072069337
256,0.0,4.8,1.0,100.0,0.4,0.1701758266275531,0.9685384167735789,true,98,-0.3404566729356525,0.05,0.05,85.366273895,1.6831859402832168
256,0.0,5.2,1.0,100.0,0.4,0.17017307999750064,0.9683204738343276,true,98,-0.3404577186967062,0.05,0.05,85.892820223,1.5868353045776056
256,0.0,5.6,1.0,100.0,0.4,0.17016978392351767,0.9680406045089462,true,98,-0.3404585259227252,0.05,0.05,85.897574695,1.490492781863366
256,0.0,6.0,1.0,100.0,0.4,0.17016578148139697,0.9676761848240734,true,98,-0.34045895931785697,0.05,0.05,85.850808112,1.3941604359261437
256,0.0,6.4,1.0,100.0,0.4,0.17016085556404567,0.9671940867833073,true,98,-0.34045881580359216,0.05,0.05,86.102276837,1.2978411879488239
256,0.0,6.8,1.0,100.0,0.4,0.17015469893006357,0.9665445644723714,true,98,-0.34045778558124523,0.05,0.05,86.364788063,1.2015392474459476
256,0.0,7.2,1.0,100.0,0.4,0.17014686533999535,0.9656507303871242,true,98,-0.34045538623516247,0.05,0.05,87.108947639,1.1052608091626792
256,0.0,7.6,1.0,100.0,0.4,0.1701366868430935,0.9643897105447996,true,98,-0.3404508470877409,0.05,0.05,87.819362071,1.0090152242238033
256,0.0,8.0,1.0,100.0,0.4,0.17012312763270038,0.9625573166193169,true,98,-0.34044289748130335,0.05,0.05,87.358648659,0.912817057570485
256,0.0,4.0,1.0,100.0,0.45,0.09233897962082759,0.960167879078655,true,55,-0.1847480861089078,0.05,0.05,46.857066401,2.765642004561407
256,0.0,4.4,1.0,100.0,0.45,0.09233847245343588,0.9602139203118698,true,55,-0.18474883706820383,0.05,0.05,46.879000946,2.7026014632695023
256,0.0,4.8,1.0,100.0,0.45,0.09233792884418156,0.9602622666578797,true,55,-0.18474961015233424,0.05,0.05,46.783607325,2.6395620695909034
256,0.0,5.2,1.0,100.0,0.45,0.09233734517616161,0.9603130408012139,true,55,-0.1847504050392752,0.05,0.05,46.673322792,2.576523915916098
256,0.0,5.6,1.0,100.0,0.45,0.09233671737210539,0.9603663666144235,true,55,-0.18475122119536444,0.05,0.05,46.886465323,2.5134871090241826
256,0.0,6.0,1.0,100.0,0.45,0.09233604082257685,0.9604223669184841,true,55,-0.18475205782346416,0.05,0.05,46.951400241,2.4504517724945503
256,0.0,6.4,1.0,100.0,0.45,0.09233531030079853,0.9604811603200758,true,55,-0.18475291379829029,0.05,0.05,46.729275767,2.387418049572643
256,0.0,6.8,1.0,100.0,0.45,0.09233451986115945,0.960542856828478,true,55,-0.1847537875855269,0.05,0.05,47.18211722,2.32438610659106
256,0.0,7.2,1.0,100.0,0.45,0.09233366271773856,0.9606075518098778,true,55,-0.1847546771405101,0.05,0.05,46.698811631,2.261356137073845
256,0.0,7.6,1.0,100.0,0.45,0.09233273109821175,0.9606753176998606,true,55,-0.18475557978101081,0.05,0.05,47.046955138,2.1983283666863107
256,0.0,8.0,1.0,100.0,0.45,0.09233171606727468,0.9607461926638416,true,55,-0.18475649202713113,0.05,0.05,47.133322489,2.1353030592379376
