L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ
128,4,1.4,1,100,0,0.389734184751173,-3.28049393065466E-06,4.42205390622005E-05,0.236202048136317,3.56550303171055E-10,0.148488360732668,0.0120267156390609,0.162517648969306,0.700230344892083,1.20485314014183E-06,true,18,-1.42440016000026,0.5,0.5,0.257077057,0
128,4,1.5,1,100,0,0.387104720860254,-7.67606040252833E-06,9.91902327917215E-05,0.247004348747937,-1.51848707219404E-10,0.200237905486844,0.0248485483302252,0.321914673988005,0.8450920877906,5.22862518239705E-07,true,17,-1.41516539409146,0.5,0.5,0.242310321,0
128,4,1.6,1,100,0,0.384318583026712,-1.1980738351236E-05,0.000149360874871376,0.257021175678476,-1.53606849462307E-11,0.185149974326282,0.0343562048820761,0.429084348840514,0.692019696300616,5.38461630715032E-08,true,17,-1.40665348924523,0.5,0.5,0.240578555,0
128,4,1.7,1,100,0,0.38142714686974,-2.56626345674638E-05,0.000310264850090334,0.26620046694136,1.0932504901362E-11,0.264800811896615,0.0651867809919881,0.789754914948559,0.913610470043125,3.89668758262444E-08,true,16,-1.39885253027823,0.5,0.5,0.224292075,0
128,4,1.8,1,100,0,0.378383884402153,-2.81620688103862E-05,0.000331745845579533,0.274795506239392,-1.39860345527154E-13,0.158702956207901,0.0635322786638899,0.749110360452947,0.481174081294666,5.06644318410906E-10,true,17,-1.39174884589283,0.5,0.5,0.241818368,0
128,4,1.9,1,100,0,0.375259537804087,-4.2489733449641E-05,0.000489549567836322,0.282695621315287,-1.12340692304258E-14,0.145622959340619,0.0850064081364937,0.98008747397422,0.405144916952982,4.13236657315541E-11,true,17,-1.38532765238418,0.5,0.5,0.242864325,0
128,4,2,1,100,0,0.372037806220332,-4.85618444484859E-05,0.000549113935581996,0.290035205590671,4.85722573273506E-17,0.08147005279735,0.0861002658176795,0.973877448947976,0.206248438790912,1.9607351597103E-13,true,18,-1.37957304613366,0.5,0.5,0.255811466,0
128,4,2.1,1,100,0,0.368742154560138,-5.72099013604055E-05,0.000636769446536831,0.296834945527852,-6.93889390390723E-18,0.0434492694474375,0.0896996629369376,0.9985276325812,0.103509494960963,4.17301369376672E-15,true,19,-1.37446876482209,0.5,0.5,0.269432312,0
128,4,2.2,1,100,0,0.365378836884541,-5.52346651254837E-05,0.000606746499867814,0.303150649061009,0,0.0128971187474125,0.0763679926760073,0.838924625514325,0.0309294609770472,1.85080140046413E-14,true,21,-1.36999783161453,0.5,0.5,0.299294797,0
128,4,2.3,1,100,0,0.361958220519775,-7.03457961302445E-05,0.000764416274179841,0.309020829801531,1.38777878078145E-17,0.00555040736982537,0.0854290329557014,0.928338607762085,0.0166664430150121,1.71775370027416E-14,true,22,-1.36614378470028,0.5,0.5,0.312209,0
128,4,2.4,1,100,0,0.358486306721242,-7.61724783102102E-05,0.00082051866387154,0.314488033579981,1.38777878078145E-17,0.000515841085735325,0.0808466784640276,0.870878455690271,0.00662944954354927,6.60354826613333E-16,true,24,-1.36288905938163,0.5,0.5,0.33921506,0
128,4,2.5,1,100,0,0.354971220811022,-8.79990481310045E-05,0.000941399890157221,0.319584217695474,-2.08166817117217E-17,0.0011414938174692,0.0810992511825798,0.867595796046904,0.00403871406839951,5.98098732170755E-14,true,26,-1.3602169790408,0.5,0.5,0.371004531,0
128,4,2.6,1,100,0,0.35142030424837,-0.000108256266418152,0.00115207226290153,0.324338951492926,-2.08166817117217E-17,0.00203268915777155,0.0859074856350347,0.914245703458296,0.00372770017920132,6.37571836496719E-14,true,28,-1.35811082787743,0.5,0.5,0.398930059,0
128,4,2.7,1,100,0,0.347840920433134,-0.000123637038839136,0.00131086570015706,0.328779099072595,0,0.00237906348043992,0.0835695460970762,0.886060355517279,0.00338665989763065,1.17615080423483E-14,true,31,-1.35655334088702,0.5,0.5,0.442083674,0
128,4,2.8,1,100,0,0.344239356641267,-0.000155095160477597,0.00164051519042153,0.332927957584902,-6.93889390390723E-18,0.00314406984147642,0.0880266415813406,0.931115788635859,0.00388288626673727,6.55606024721932E-16,true,34,-1.35552927535738,0.5,0.5,0.497330552,0
128,4,2.9,1,100,0,0.340622014853967,-0.000192655341958253,0.00203548952696498,0.336807528171188,0,0.00396104371658268,0.0900646740858358,0.95159539450045,0.00439202880608836,1.35542050374153E-14,true,38,-1.35502232882283,0.5,0.5,0.539540298,0
128,4,3,1,100,0,0.33699412567413,-0.000248261565070074,0.00262293345982694,0.340437025621885,6.93889390390723E-18,0.00522008811398855,0.0930637855759734,0.983270528042143,0.00529551894490332,1.379169948341E-14,true,43,-1.35501872612165,0.5,0.5,0.612150334,0
128,4,3.1,1,100,0,0.333360402779581,-0.000324426811357442,0.0034310316877706,0.343834030280175,-4.16333634234434E-17,0.00680403165620458,0.0937423484471694,0.991438179187501,0.00639897261556222,1.10915529226169E-13,true,50,-1.35550577659824,0.5,0.5,0.712257486,0
128,4,3.2,1,100,0,0.329722703218297,-0.000446235524150004,0.00472829822517883,0.347012544986098,-6.93889390390723E-18,0.00923849787026754,0.0933269067038937,0.98897239180757,0.0081362943701313,3.96767006412041E-15,true,60,-1.35647954720783,0.5,0.5,0.85227953,0
128,4,3.3,1,100,0,0.326072793504611,-0.000681564603689164,0.00724194637987921,0.349977687636353,0,0.0138234816342564,0.09203971975925,0.978136856477817,0.0114941175540784,1.6943914852952E-14,true,75,-1.35797104735727,0.5,0.5,1.06062475,0
128,4,3.4,1,100,0,0.322306155980054,-0.00138172975501437,0.0147363117164865,0.352659398959888,-1.38777878078145E-17,0.0282765532274576,0.093270883798003,0.995388707330524,0.0224070778915841,4.90526246452462E-14,true,94,-1.36035626017263,0.5,0.5,1.339098667,0
128,4,3.5,1,100,0,0.317110782014878,-0.00406432527621525,0.0436263100750242,0.354065354733164,2.08166817117217E-17,0.0817312045647833,0.0914634975707242,0.986980995378889,0.0642966470384421,2.49114412758857E-14,true,80,-1.36852301463465,0.5,0.5,1.139740663,0
128,4,3.6,1,100,0,0.309544376661519,-0.00721838141071909,0.0782880802841968,0.35344278196055,1.38777878078145E-17,0.139999876452634,0.0873448434917153,0.963818658103965,0.116665138383154,3.73105105213044E-14,true,48,-1.38689787178559,0.5,0.5,0.683772302,0
128,4,3.7,1,100,0,0.301821599862199,-0.00938436259964658,0.102918409384008,0.352441755615976,6.93889390390723E-18,0.177176337557428,0.0841847588704536,0.952001151803078,0.158211913562356,5.57192453681505E-15,true,31,-1.40788708305473,0.5,0.5,0.438997967,0
128,4,3.8,1,100,0,0.29437005671424,-0.0109872916532708,0.121862350831545,0.351397105780893,6.93889390390723E-18,0.195834825548746,0.081922023465561,0.949853090541436,0.209693436614034,2.12220928561013E-14,true,18,-1.42982861404923,0.5,0.5,0.255413904,0
128,4,3.9,1,100,0,0.287678414495795,-0.0120843036049778,0.135449675262684,0.350800592285054,2.03087546779557E-13,0.45472163182203,0.0191750821309997,0.217035016010669,0.810454205966815,9.74761504152211E-10,true,12,-1.45042985793617,0.5,0.5,0.17099305,0
