Im,IuS,Cm,CuS,Mm,MuS
0.6,0.4,0.4885791390118601,-0.10550305724541872,0.594428956950593,0.3747248471377291
0.594428956950593,0.3747248471377291,0.4953032450971563,-0.06817159547314902,0.589472671357921,0.35258002500718516
0.589472671357921,0.35258002500718516,0.4989415287061234,-0.032495434991749735,0.584946114225331,0.3333262520072384
0.584946114225331,0.3333262520072384,0.4999999998534461,1.2105946031660926e-5,0.5806988085067368,0.31666054470417804
0.5806988085067368,0.31666054470417804,0.4991801966888759,0.028605811381067565,0.5766228779158438,0.3022578080380225
0.5766228779158438,0.3022578080380225,0.4971510753957147,0.05320448850576644,0.5726492877898373,0.2898051420614097
0.5726492877898373,0.2898051420614097,0.4944361637568234,0.07412551788482113,0.5687386315881866,0.2790211608525803
0.5687386315881866,0.2790211608525803,0.491398694209748,0.09184960120050226,0.5648716347192646,0.26966258286997635
0.5648716347192646,0.26966258286997635,0.4882714633905407,0.1068776694794541,0.5610416261528284,0.26152333720045023
0.5610416261528284,0.26152333720045023,0.48519489636734603,0.11966439181464536,0.5572492896635542,0.25443038993115996
0.5572492896635542,0.25443038993115996,0.48224866878358286,0.13059665576040835,0.5534992586195556,0.24823870322262237
0.5534992586195556,0.24823870322262237,0.4794741832215984,0.1399934737310632,0.5497980048496577,0.2428264417480444
0.5497980048496577,0.2428264417480444,0.4768894108606163,0.14811414807496526,0.5461525751502057,0.23809082706439044
0.5461525751502057,0.23809082706439044,0.474498330294981,0.15516842725224878,0.5425698629074444,0.23394470707378334
0.5425698629074444,0.23394470707378334,0.47229681116691324,0.16132606883431286,0.5390562103204177,0.2303137751618098
0.5390562103204177,0.2303137751618098,0.4702762384521343,0.16672496468944253,0.5356172117270035,0.2271343346381914
0.5356172117270035,0.2271343346381914,0.46842572442158925,0.1714777252675781,0.5322576373617327,0.22435150416966074
0.5322576373617327,0.22435150416966074,0.4667334441708,0.17567689398799968,0.528981427702186,0.2219177736605777
0.528981427702186,0.2219177736605777,0.46518742888541675,0.1793990337189588,0.5257917277613475,0.21979183666349675
0.5257917277613475,0.21979183666349675,0.4637760241523302,0.18270791815187526,0.5226909425808967,0.21793764073791566
