Im,IuS,Cm,CuS,Mm,MuS
0.4,0.0,0.32737876373770947,0.34156806838056053,0.39636893818688546,0.017078403419028026
0.39636893818688546,0.017078403419028026,0.3329493997059618,0.3381520043134534,0.39319796126283924,0.033132083463749296
0.39319796126283924,0.033132083463749296,0.33857504636398594,0.33454786629614763,0.3904668155178965,0.048202872605369214
0.3904668155178965,0.048202872605369214,0.34423363786909233,0.3307584260572989,0.3881551566354563,0.06233065027796569
0.3881551566354563,0.06233065027796569,0.34990114468670996,0.32678949449645456,0.38624245603801893,0.07555359248889013
0.38624245603801893,0.07555359248889013,0.35555188877877797,0.32265025468097874,0.38470792767505685,0.08790842559849454
0.38470792767505685,0.08790842559849454,0.3611589635356352,0.31835351123648226,0.3835304794680857,0.09943067988039392
0.3835304794680857,0.09943067988039392,0.3666947533179047,0.31391582130431617,0.38268869316057663,0.11015493695159002
0.38268869316057663,0.11015493695159002,0.3721315385029917,0.3093574742321411,0.3821608354276974,0.12011506381561758
0.3821608354276974,0.12011506381561758,0.37744216241076395,0.3047022936534661,0.38192490177685073,0.12934442530751
0.38192490177685073,0.12934442530751,0.38260072762434405,0.29997724691490446,0.38195869306922536,0.13787606638787972
0.38195869306922536,0.13787606638787972,0.3875832824453428,0.29521186240557684,0.38223992253803124,0.14574285618876456
0.38223992253803124,0.14574285618876456,0.39236845490457106,0.29043747373140233,0.38274634915635825,0.15297758706589645
0.38274634915635825,0.15297758706589645,0.3969379929026936,0.2856863284641875,0.383455931343675,0.159613024135811
0.383455931343675,0.159613024135811,0.4012771750314782,0.2809906154585352,0.3843469935280651,0.1656819037019472
0.3843469935280651,0.1656819037019472,0.4053750669335513,0.27638147561286275,0.3853983971983394,0.17121688229749296
0.3853983971983394,0.17121688229749296,0.4092246113806276,0.2718880643471886,0.3865897079074538,0.17625044139997775
0.3865897079074538,0.17625044139997775,0.41282255468435525,0.2675367291796574,0.38790135024629885,0.18081475578896172
0.38790135024629885,0.18081475578896172,0.4161692255137683,0.26335035335475465,0.3893147440096723,0.18494153566725138
0.3893147440096723,0.18494153566725138,0.41926819285898353,0.2593478986392691,0.3908124164521379,0.18866185381585224
