L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
256,0.8,2.0,1.0,100.0,0.0,0.37203893963859047,-4.5992337911582304e-5,0.0005200314897016063,0.290034594975997,-3.202055671308601e-8,0.06829712603639848,0.08153223297770033,0.9223083035963531,0.20977385481701916,0.00034306342097648745,true,48,-1.3795736527322178,0.2,0.2,2.645018236,0.0,1
256,0.8,2.4,1.0,100.0,0.0,0.35848701811618466,-8.300142439533753e-5,0.0008940877295172973,0.31448822034100626,-1.0918201551191054e-9,0.004208998342081216,0.08809086152826223,0.9489357257037464,0.016347273755878966,1.2819440405008239e-5,true,61,-1.3628900521049356,0.2,0.2,3.338901963,0.0,1
256,0.8,2.8,1.0,100.0,0.0,0.34423966430716546,-0.0001597642248089698,0.0016899423880564392,0.33292874284015783,-1.532406146420584e-12,0.003465094778443145,0.09067409008668291,0.9591462202645151,0.0044682659954276005,1.940494013038162e-8,true,86,-1.355530614257776,0.2,0.2,4.693809771,0.0,1
256,0.8,3.2,1.0,100.0,0.0,0.32972348636390697,-0.0004442481530087805,0.004707344228243392,0.34701348945148225,1.3877787807814457e-17,0.009307605138952901,0.09290206943634595,0.9844956102343684,0.008218396863934885,1.4125175794980088e-14,true,151,-1.3564800632165168,0.2,0.2,8.248962553,0.0,1
256,0.8,3.6,1.0,100.0,0.0,0.30951334857622237,-0.007238154317195961,0.07850765685562468,0.3534170335689686,-9.71445146547012e-16,0.1454932668754072,0.0904237962280844,0.9980433404856992,0.12141336945981074,1.4439676833803849e-11,true,116,-1.3870224254571846,0.2,0.2,6.335759975,0.0,1
256,0.8,4.0,1.0,100.0,0.0,0.2812687590063819,-0.012975292366878458,0.14697486430311646,0.3502548208096705,-2.9368275873686844e-7,0.2984183508857319,0.08097255647657176,0.9775400792443323,0.11723633840254877,0.0049148585042944806,true,42,-1.4714821084138725,0.2,0.2,2.294945368,0.0,1
256,1.2,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,-1.0097419586828951e-27,3.2311742677852644e-27,-5.606401557278837e-11,0.9481625380733938,0.30948500982135446,0.3094850098213456,0.3094850098213456,1.7782284945651947e-7,true,30,-1.6212674825229374,0.2,0.2,1.642316963,0.0,1
256,1.2,0.4,1.0,100.0,0.0,0.40499042894186243,-1.1156512177840083e-6,1.1524256387683552e-5,0.057662688766692685,-1.979859999903799e-9,0.3997419511519995,0.0028619945986717104,0.23870117510712863,0.9674607412936409,7.452777387858949e-6,true,34,-1.5557525863749968,0.2,0.2,1.863096858,0.0,1
256,1.2,0.8,1.0,100.0,0.0,0.4017489339476313,-6.202007436367785e-7,1.323988525333739e-5,0.14726206062441527,-3.5019457923779473e-9,0.00016513577183463468,0.005048693710870261,0.11457702975408483,0.9586808935465596,1.780822338885247e-5,true,42,-1.4952322299581984,0.2,0.2,2.301558529,0.0,1
256,1.2,1.2,1.0,100.0,0.0,0.3945395292455128,-3.4021735129813324e-6,5.097366434769421e-5,0.2115532096246604,-1.2465741938694208e-8,0.08722003865446748,0.016041908767626317,0.24264478586269592,0.8779770708323142,7.652100116412563e-5,true,43,-1.4450748000617755,0.2,0.2,2.364762633,0.0,1
