L,U,V,t,β,δ,uS,wd,QuS,Qwd,Converged,I,f,g,g0,ΔT,μ
128,12.0,3.9,1.0,100.0,0.15,0.28112003527987384,0.342063191851825,0.5064494489541715,0.8483508946395268,true,12,-1.723748526544333,0.5,0.5,7.786021846,0.6940733019948004
128,12.0,4.0,1.0,100.0,0.15,0.2776202992157839,0.3443785498008318,0.4660876548691073,0.7960350935339866,true,12,-1.7289944954252046,0.5,0.5,7.620634876,0.6960254641756087
128,0.0,0.0,1.0,100.0,0.16,0.37773648779744684,0.0,0.5424540777294595,0.1953125,true,11,-2.028555507643225,0.5,0.5,7.113268493,0.7840922207580224
128,0.0,0.1,1.0,100.0,0.16,0.37773602420109564,4.211765301618033e-5,0.5425866956924041,0.5682140145285793,true,11,-2.004543621510522,0.5,0.5,7.256192174,0.7693294663264609
128,0.0,0.2,1.0,100.0,0.16,0.37773552949202777,0.0001588516653394205,0.2716594356121371,0.8931178860034439,true,12,-1.9805240061349305,0.5,0.5,7.558879056,0.7545549515100213
128,0.0,0.3,1.0,100.0,0.16,0.3777350035089406,0.00024049637444994055,0.034194820472954746,0.721283293527329,true,15,-1.956497956856539,0.5,0.5,9.636095257,0.7397706352577054
128,0.0,0.4,1.0,100.0,0.16,0.3777344178468932,0.0005107504491742305,0.004585283247204863,0.8619040091731125,true,18,-1.9324758761013099,0.5,0.5,11.621891404,0.7249923169746567
128,0.0,0.5,1.0,100.0,0.16,0.37773368712464866,0.001064474987027722,0.0006354325319257725,0.958861223875168,true,23,-1.9084543829463216,0.5,0.5,14.61243271,0.7102149613735946
128,0.0,0.6,1.0,100.0,0.16,0.37773218822998633,0.002531740976993734,0.000936837211806818,0.957298420220026,true,33,-1.8844354726764991,0.5,0.5,21.535173714,0.6954419119937725
128,0.0,0.7,1.0,100.0,0.16,0.37769815313690647,0.014073831931274181,0.005205152478149344,0.9868823400780019,true,37,-1.8605795466710466,0.5,0.5,23.337847886,0.6809176695571502
128,0.0,0.8,1.0,100.0,0.16,0.37746268645516295,0.03626041473263345,0.01562605550897711,0.9174543250888983,true,27,-1.8380902830679764,0.5,0.5,17.042245245,0.6683672239237617
128,0.0,0.9,1.0,100.0,0.16,0.37690676853566607,0.05919290796867733,0.03317076081443826,0.9886737822146635,true,20,-1.8179462067035361,0.5,0.5,13.070393336,0.6590840181699219
128,0.0,1.0,1.0,100.0,0.16,0.37594007991328493,0.0826340923189848,0.5595077855624631,0.43711063803664185,true,11,-1.800689340532314,0.5,0.5,7.142785206,0.6536667648719594
128,0.0,1.1,1.0,100.0,0.16,0.37454889309938844,0.10528494448669443,0.05566041434756919,0.8888650536580667,true,17,-1.7860432132965447,0.5,0.5,10.601702498,0.6514600432349951
128,0.0,1.2,1.0,100.0,0.16,0.3726312522948125,0.12781592580244094,0.09297061867663547,0.9736523604997327,true,19,-1.7743996089972534,0.5,0.5,12.405924931,0.6528626795722094
128,0.0,1.3,1.0,100.0,0.16,0.37030675739936314,0.14853028877231514,0.10301982335036985,0.8266344187573549,true,20,-1.76442900828666,0.5,0.5,12.698075168,0.6557263932972187
128,0.0,1.4,1.0,100.0,0.16,0.36769804632140074,0.16697766219559612,0.14900392107197735,0.9727749729205315,true,19,-1.7556177605767995,0.5,0.5,12.26135903,0.6591926534886973
128,0.0,1.5,1.0,100.0,0.16,0.3648423397365529,0.18353267311735377,0.15066874808011832,0.816392292585677,true,19,-1.7484904457564119,0.5,0.5,12.071411846,0.6640246432536864
128,0.0,1.6,1.0,100.0,0.16,0.361820728211855,0.19823864165229116,0.20025092208431072,0.9307870658961104,true,18,-1.7423193304934816,0.5,0.5,11.299300783,0.6691179314464758
128,0.0,1.7,1.0,100.0,0.16,0.3586032573813047,0.21163851503639508,0.19186470223964136,0.7703234589589436,true,18,-1.7368069946508413,0.5,0.5,11.784331973,0.674027342517116
128,0.0,1.8,1.0,100.0,0.16,0.355285322219833,0.22364573793456696,0.25490151175078246,0.9107669028569076,true,17,-1.7318667517961448,0.5,0.5,10.672251944,0.67863709827062
128,0.0,1.9,1.0,100.0,0.16,0.351847962157473,0.23458156602859342,0.23600451004324174,0.7484231870687474,true,17,-1.7279126974188603,0.5,0.5,11.139897815,0.6836038064939973
128,0.0,2.0,1.0,100.0,0.16,0.3483451541280662,0.2444767035437565,0.3256210836131146,0.9450930597663665,true,16,-1.7242879008044927,0.5,0.5,9.953054838,0.6879620838136551
128,0.0,2.1,1.0,100.0,0.16,0.34473727292343204,0.25360617261494345,0.3012934442756521,0.7922301444174273,true,16,-1.7213135830771435,0.5,0.5,10.07334522,0.6922272461449063
128,0.0,2.2,1.0,100.0,0.16,0.34108303481121593,0.2619440410271837,0.2754101634989681,0.6616831068743112,true,16,-1.7190029377216847,0.5,0.5,10.114262121,0.6964533104185892
128,0.0,2.3,1.0,100.0,0.16,0.3374081907596024,0.2695537919842959,0.39667646292262937,0.9020877627033963,true,15,-1.7170136261819775,0.5,0.5,9.597411366,0.7001560573994673
128,0.0,2.4,1.0,100.0,0.16,0.33365914042948464,0.2766404886839251,0.3662048112266225,0.7727502721187607,true,15,-1.7155953399002153,0.5,0.5,9.679198089,0.7037447340502214
128,0.0,2.5,1.0,100.0,0.16,0.32989250619551436,0.28316945690475726,0.334513263453573,0.6599272597453965,true,15,-1.7147646262321699,0.5,0.5,9.63687197,0.7072770008157546
128,0.0,2.6,1.0,100.0,0.16,0.32613768199296594,0.28916379107982615,0.502639833755647,0.9674614309636009,true,14,-1.7142360081012753,0.5,0.5,9.021605478,0.7103541889769568
128,0.0,2.7,1.0,100.0,0.16,0.3223397983885633,0.2947701887050558,0.46348161567577595,0.8451537708125123,true,14,-1.7143791641849142,0.5,0.5,9.020383507,0.71356787740277
128,0.0,2.8,1.0,100.0,0.16,0.318542794881426,0.29996989621097586,0.4249330460164291,0.7391026426907255,true,14,-1.7150188396596517,0.5,0.5,9.04004946,0.7166835570192248
128,0.0,2.9,1.0,100.0,0.16,0.314747461950699,0.3048066195008327,0.3889687397695685,0.6491838737645583,true,14,-1.7160973440220129,0.5,0.5,8.993769201,0.7196443928608013
128,0.0,3.0,1.0,100.0,0.16,0.3109515585781536,0.3093228207349552,0.3551272513839798,0.5724238347394328,true,14,-1.717516929703808,0.5,0.5,8.776274679,0.7223301204691581
128,0.0,3.1,1.0,100.0,0.16,0.30719214447923127,0.31351153513885677,0.5680863016250814,0.928361766515895,true,13,-1.7191583585927193,0.5,0.5,8.168991372,0.7245874951812852
128,0.0,3.2,1.0,100.0,0.16,0.3034351919491545,0.31744027609810077,0.5214071938551834,0.8332209954281522,true,13,-1.7215774407460624,0.5,0.5,8.308703187,0.7272878685185828
128,0.0,3.3,1.0,100.0,0.16,0.29970274935707075,0.3211113257930981,0.4776090771699826,0.7508636937674229,true,13,-1.7244312023493007,0.5,0.5,7.830287422,0.7299388418617728
128,0.0,3.4,1.0,100.0,0.16,0.29599738989481783,0.3245466636479337,0.43666359853611336,0.6794783282821903,true,13,-1.727698797855817,0.5,0.5,8.555268366,0.7325348129681889
128,0.0,3.5,1.0,100.0,0.16,0.29231700225634527,0.3277696611601336,0.39910118146035956,0.6180499524574001,true,13,-1.7313208515169374,0.5,0.5,8.401017709,0.7350104559276992
128,0.0,3.6,1.0,100.0,0.16,0.2886601438483417,0.33080108021871446,0.3644676788346901,0.5649586480116486,true,13,-1.7352402411112666,0.5,0.5,8.153196028,0.7373018823830912
128,0.0,3.7,1.0,100.0,0.16,0.2850415532634949,0.3336463691220277,0.33194328645791416,0.5184288411355098,true,13,-1.739566676757383,0.5,0.5,8.480243633,0.7395977920376813
128,0.0,3.8,1.0,100.0,0.16,0.28147695399040473,0.33630887509644697,0.5734011502515068,0.9335624585422586,true,12,-1.744046646345645,0.5,0.5,7.569294989,0.7415374433095101
128,0.0,3.9,1.0,100.0,0.16,0.27794574323832427,0.33881808942366565,0.5273029220161929,0.8702529914397239,true,12,-1.7492488863530942,0.5,0.5,7.857928741,0.7440055600840173
128,0.0,4.0,1.0,100.0,0.16,0.27445526118858254,0.3411811192228296,0.48517224752875343,0.8149255354511498,true,12,-1.7547966345923198,0.5,0.5,7.696907727,0.7464520231649977
128,4.0,0.0,1.0,100.0,0.16,0.37773648779744684,0.0,0.5424540777294595,0.1953125,true,11,-2.028555507643225,0.5,0.5,7.111423429,0.7840922207580224
128,4.0,0.1,1.0,100.0,0.16,0.37773602420109564,4.211765301618033e-5,0.5425866956924041,0.5682140145285793,true,11,-2.004543621510522,0.5,0.5,6.889305036,0.7693294663264609
128,4.0,0.2,1.0,100.0,0.16,0.37773552949202777,0.0001588516653394205,0.2716594356121371,0.8931178860034439,true,12,-1.9805240061349305,0.5,0.5,7.98684197,0.7545549515100213
128,4.0,0.3,1.0,100.0,0.16,0.3777350035089406,0.00024049637444994055,0.034194820472954746,0.721283293527329,true,15,-1.956497956856539,0.5,0.5,9.460080642,0.7397706352577054
128,4.0,0.4,1.0,100.0,0.16,0.3777344178468932,0.0005107504491742305,0.004585283247204863,0.8619040091731125,true,18,-1.9324758761013099,0.5,0.5,11.132007044,0.7249923169746567
128,4.0,0.5,1.0,100.0,0.16,0.37773368712464866,0.001064474987027722,0.0006354325319257725,0.958861223875168,true,23,-1.9084543829463216,0.5,0.5,14.935282622,0.7102149613735946
128,4.0,0.6,1.0,100.0,0.16,0.37773218822998633,0.002531740976993734,0.000936837211806818,0.957298420220026,true,33,-1.8844354726764991,0.5,0.5,21.337295232,0.6954419119937725
128,4.0,0.7,1.0,100.0,0.16,0.37769815313690647,0.014073831931274181,0.005205152478149344,0.9868823400780019,true,37,-1.8605795466710466,0.5,0.5,23.22601087,0.6809176695571502
128,4.0,0.8,1.0,100.0,0.16,0.37746268645516295,0.03626041473263345,0.01562605550897711,0.9174543250888983,true,27,-1.8380902830679764,0.5,0.5,16.969685704,0.6683672239237617
128,4.0,0.9,1.0,100.0,0.16,0.37690676853566607,0.05919290796867733,0.03317076081443826,0.9886737822146635,true,20,-1.8179462067035361,0.5,0.5,12.38372062,0.6590840181699219
128,4.0,1.0,1.0,100.0,0.16,0.37594007991328493,0.0826340923189848,0.5595077855624631,0.43711063803664185,true,11,-1.800689340532314,0.5,0.5,7.310061989,0.6536667648719594
128,4.0,1.1,1.0,100.0,0.16,0.37454889309938844,0.10528494448669443,0.05566041434756919,0.8888650536580667,true,17,-1.7860432132965447,0.5,0.5,10.834601239,0.6514600432349951
128,4.0,1.2,1.0,100.0,0.16,0.3726312522948125,0.12781592580244094,0.09297061867663547,0.9736523604997327,true,19,-1.7743996089972534,0.5,0.5,12.270651546,0.6528626795722094
128,4.0,1.3,1.0,100.0,0.16,0.37030675739936314,0.14853028877231514,0.10301982335036985,0.8266344187573549,true,20,-1.76442900828666,0.5,0.5,12.528910703,0.6557263932972187
128,4.0,1.4,1.0,100.0,0.16,0.36769804632140074,0.16697766219559612,0.14900392107197735,0.9727749729205315,true,19,-1.7556177605767995,0.5,0.5,11.788165868,0.6591926534886973
128,4.0,1.5,1.0,100.0,0.16,0.3648423397365529,0.18353267311735377,0.15066874808011832,0.816392292585677,true,19,-1.7484904457564119,0.5,0.5,12.184816783,0.6640246432536864
128,4.0,1.6,1.0,100.0,0.16,0.361820728211855,0.19823864165229116,0.20025092208431072,0.9307870658961104,true,18,-1.7423193304934816,0.5,0.5,11.707141018,0.6691179314464758
128,4.0,1.7,1.0,100.0,0.16,0.3586032573813047,0.21163851503639508,0.19186470223964136,0.7703234589589436,true,18,-1.7368069946508413,0.5,0.5,11.433095826,0.674027342517116
128,4.0,1.8,1.0,100.0,0.16,0.355285322219833,0.22364573793456696,0.25490151175078246,0.9107669028569076,true,17,-1.7318667517961448,0.5,0.5,10.818780531,0.67863709827062
128,4.0,1.9,1.0,100.0,0.16,0.351847962157473,0.23458156602859342,0.23600451004324174,0.7484231870687474,true,17,-1.7279126974188603,0.5,0.5,10.531527781,0.6836038064939973
128,4.0,2.0,1.0,100.0,0.16,0.3483451541280662,0.2444767035437565,0.3256210836131146,0.9450930597663665,true,16,-1.7242879008044927,0.5,0.5,10.19867165,0.6879620838136551
128,4.0,2.1,1.0,100.0,0.16,0.34473727292343204,0.25360617261494345,0.3012934442756521,0.7922301444174273,true,16,-1.7213135830771435,0.5,0.5,10.140795337,0.6922272461449063
128,4.0,2.2,1.0,100.0,0.16,0.34108303481121593,0.2619440410271837,0.2754101634989681,0.6616831068743112,true,16,-1.7190029377216847,0.5,0.5,10.148954697,0.6964533104185892
128,4.0,2.3,1.0,100.0,0.16,0.3374081907596024,0.2695537919842959,0.39667646292262937,0.9020877627033963,true,15,-1.7170136261819775,0.5,0.5,9.54312577,0.7001560573994673
128,4.0,2.4,1.0,100.0,0.16,0.33365914042948464,0.2766404886839251,0.3662048112266225,0.7727502721187607,true,15,-1.7155953399002153,0.5,0.5,9.563023654,0.7037447340502214
128,4.0,2.5,1.0,100.0,0.16,0.32989250619551436,0.28316945690475726,0.334513263453573,0.6599272597453965,true,15,-1.7147646262321699,0.5,0.5,9.492475005,0.7072770008157546
128,4.0,2.6,1.0,100.0,0.16,0.32613768199296594,0.28916379107982615,0.502639833755647,0.9674614309636009,true,14,-1.7142360081012753,0.5,0.5,8.928472338,0.7103541889769568
128,4.0,2.7,1.0,100.0,0.16,0.3223397983885633,0.2947701887050558,0.46348161567577595,0.8451537708125123,true,14,-1.7143791641849142,0.5,0.5,8.799093505,0.71356787740277
128,4.0,2.8,1.0,100.0,0.16,0.318542794881426,0.29996989621097586,0.4249330460164291,0.7391026426907255,true,14,-1.7150188396596517,0.5,0.5,8.4755395,0.7166835570192248
128,4.0,2.9,1.0,100.0,0.16,0.314747461950699,0.3048066195008327,0.3889687397695685,0.6491838737645583,true,14,-1.7160973440220129,0.5,0.5,9.063960779,0.7196443928608013
128,4.0,3.0,1.0,100.0,0.16,0.3109515585781536,0.3093228207349552,0.3551272513839798,0.5724238347394328,true,14,-1.717516929703808,0.5,0.5,8.912931295,0.7223301204691581
128,4.0,3.1,1.0,100.0,0.16,0.30719214447923127,0.31351153513885677,0.5680863016250814,0.928361766515895,true,13,-1.7191583585927193,0.5,0.5,8.314817576,0.7245874951812852
128,4.0,3.2,1.0,100.0,0.16,0.3034351919491545,0.31744027609810077,0.5214071938551834,0.8332209954281522,true,13,-1.7215774407460624,0.5,0.5,7.900478453,0.7272878685185828
128,4.0,3.3,1.0,100.0,0.16,0.29970274935707075,0.3211113257930981,0.4776090771699826,0.7508636937674229,true,13,-1.7244312023493007,0.5,0.5,8.310544367,0.7299388418617728
128,4.0,3.4,1.0,100.0,0.16,0.29599738989481783,0.3245466636479337,0.43666359853611336,0.6794783282821903,true,13,-1.727698797855817,0.5,0.5,7.935132536,0.7325348129681889
128,4.0,3.5,1.0,100.0,0.16,0.29231700225634527,0.3277696611601336,0.39910118146035956,0.6180499524574001,true,13,-1.7313208515169374,0.5,0.5,8.480887331,0.7350104559276992
128,4.0,3.6,1.0,100.0,0.16,0.2886601438483417,0.33080108021871446,0.3644676788346901,0.5649586480116486,true,13,-1.7352402411112666,0.5,0.5,8.532136062,0.7373018823830912
128,4.0,3.7,1.0,100.0,0.16,0.2850415532634949,0.3336463691220277,0.33194328645791416,0.5184288411355098,true,13,-1.739566676757383,0.5,0.5,7.86281795,0.7395977920376813
128,4.0,3.8,1.0,100.0,0.16,0.28147695399040473,0.33630887509644697,0.5734011502515068,0.9335624585422586,true,12,-1.744046646345645,0.5,0.5,7.882452576,0.7415374433095101
128,4.0,3.9,1.0,100.0,0.16,0.27794574323832427,0.33881808942366565,0.5273029220161929,0.8702529914397239,true,12,-1.7492488863530942,0.5,0.5,7.462673785,0.7440055600840173
128,4.0,4.0,1.0,100.0,0.16,0.27445526118858254,0.3411811192228296,0.48517224752875343,0.8149255354511498,true,12,-1.7547966345923198,0.5,0.5,7.895303814,0.7464520231649977
128,12.0,0.0,1.0,100.0,0.16,0.37773648779744684,0.0,0.5424540777294595,0.1953125,true,11,-2.028555507643225,0.5,0.5,7.247548894,0.7840922207580224
128,12.0,0.1,1.0,100.0,0.16,0.37773602420109564,4.211765301618033e-5,0.5425866956924041,0.5682140145285793,true,11,-2.004543621510522,0.5,0.5,6.819293779,0.7693294663264609
128,12.0,0.2,1.0,100.0,0.16,0.37773552949202777,0.0001588516653394205,0.2716594356121371,0.8931178860034439,true,12,-1.9805240061349305,0.5,0.5,7.718426685,0.7545549515100213
128,12.0,0.3,1.0,100.0,0.16,0.3777350035089406,0.00024049637444994055,0.034194820472954746,0.721283293527329,true,15,-1.956497956856539,0.5,0.5,9.388375108,0.7397706352577054
128,12.0,0.4,1.0,100.0,0.16,0.3777344178468932,0.0005107504491742305,0.004585283247204863,0.8619040091731125,true,18,-1.9324758761013099,0.5,0.5,11.323106624,0.7249923169746567
128,12.0,0.5,1.0,100.0,0.16,0.37773368712464866,0.001064474987027722,0.0006354325319257725,0.958861223875168,true,23,-1.9084543829463216,0.5,0.5,14.868153255,0.7102149613735946
128,12.0,0.6,1.0,100.0,0.16,0.37773218822998633,0.002531740976993734,0.000936837211806818,0.957298420220026,true,33,-1.8844354726764991,0.5,0.5,20.697836804,0.6954419119937725
128,12.0,0.7,1.0,100.0,0.16,0.37769815313690647,0.014073831931274181,0.005205152478149344,0.9868823400780019,true,37,-1.8605795466710466,0.5,0.5,23.940639392,0.6809176695571502
128,12.0,0.8,1.0,100.0,0.16,0.37746268645516295,0.03626041473263345,0.01562605550897711,0.9174543250888983,true,27,-1.8380902830679764,0.5,0.5,16.937285094,0.6683672239237617
128,12.0,0.9,1.0,100.0,0.16,0.37690676853566607,0.05919290796867733,0.03317076081443826,0.9886737822146635,true,20,-1.8179462067035361,0.5,0.5,12.737728149,0.6590840181699219
128,12.0,1.0,1.0,100.0,0.16,0.37594007991328493,0.0826340923189848,0.5595077855624631,0.43711063803664185,true,11,-1.800689340532314,0.5,0.5,6.899368326,0.6536667648719594
128,12.0,1.1,1.0,100.0,0.16,0.37454889309938844,0.10528494448669443,0.05566041434756919,0.8888650536580667,true,17,-1.7860432132965447,0.5,0.5,10.996593795,0.6514600432349951
128,12.0,1.2,1.0,100.0,0.16,0.3726312522948125,0.12781592580244094,0.09297061867663547,0.9736523604997327,true,19,-1.7743996089972534,0.5,0.5,11.957576047,0.6528626795722094
128,12.0,1.3,1.0,100.0,0.16,0.37030675739936314,0.14853028877231514,0.10301982335036985,0.8266344187573549,true,20,-1.76442900828666,0.5,0.5,12.513532357,0.6557263932972187
128,12.0,1.4,1.0,100.0,0.16,0.36769804632140074,0.16697766219559612,0.14900392107197735,0.9727749729205315,true,19,-1.7556177605767995,0.5,0.5,12.120032396,0.6591926534886973
128,12.0,1.5,1.0,100.0,0.16,0.3648423397365529,0.18353267311735377,0.15066874808011832,0.816392292585677,true,19,-1.7484904457564119,0.5,0.5,12.213720625,0.6640246432536864
128,12.0,1.6,1.0,100.0,0.16,0.361820728211855,0.19823864165229116,0.20025092208431072,0.9307870658961104,true,18,-1.7423193304934816,0.5,0.5,11.486784144,0.6691179314464758
128,12.0,1.7,1.0,100.0,0.16,0.3586032573813047,0.21163851503639508,0.19186470223964136,0.7703234589589436,true,18,-1.7368069946508413,0.5,0.5,11.229607921,0.674027342517116
128,12.0,1.8,1.0,100.0,0.16,0.355285322219833,0.22364573793456696,0.25490151175078246,0.9107669028569076,true,17,-1.7318667517961448,0.5,0.5,11.18929195,0.67863709827062
128,12.0,1.9,1.0,100.0,0.16,0.351847962157473,0.23458156602859342,0.23600451004324174,0.7484231870687474,true,17,-1.7279126974188603,0.5,0.5,10.655016708,0.6836038064939973
128,12.0,2.0,1.0,100.0,0.16,0.3483451541280662,0.2444767035437565,0.3256210836131146,0.9450930597663665,true,16,-1.7242879008044927,0.5,0.5,9.889263126,0.6879620838136551
128,12.0,2.1,1.0,100.0,0.16,0.34473727292343204,0.25360617261494345,0.3012934442756521,0.7922301444174273,true,16,-1.7213135830771435,0.5,0.5,10.069714216,0.6922272461449063
128,12.0,2.2,1.0,100.0,0.16,0.34108303481121593,0.2619440410271837,0.2754101634989681,0.6616831068743112,true,16,-1.7190029377216847,0.5,0.5,10.572153255,0.6964533104185892
128,12.0,2.3,1.0,100.0,0.16,0.3374081907596024,0.2695537919842959,0.39667646292262937,0.9020877627033963,true,15,-1.7170136261819775,0.5,0.5,9.710433379,0.7001560573994673
128,12.0,2.4,1.0,100.0,0.16,0.33365914042948464,0.2766404886839251,0.3662048112266225,0.7727502721187607,true,15,-1.7155953399002153,0.5,0.5,9.618593614,0.7037447340502214
128,12.0,2.5,1.0,100.0,0.16,0.32989250619551436,0.28316945690475726,0.334513263453573,0.6599272597453965,true,15,-1.7147646262321699,0.5,0.5,9.63955605,0.7072770008157546
128,12.0,2.6,1.0,100.0,0.16,0.32613768199296594,0.28916379107982615,0.502639833755647,0.9674614309636009,true,14,-1.7142360081012753,0.5,0.5,8.766272025,0.7103541889769568
128,12.0,2.7,1.0,100.0,0.16,0.3223397983885633,0.2947701887050558,0.46348161567577595,0.8451537708125123,true,14,-1.7143791641849142,0.5,0.5,8.669302684,0.71356787740277
128,12.0,2.8,1.0,100.0,0.16,0.318542794881426,0.29996989621097586,0.4249330460164291,0.7391026426907255,true,14,-1.7150188396596517,0.5,0.5,9.03292235,0.7166835570192248
128,12.0,2.9,1.0,100.0,0.16,0.314747461950699,0.3048066195008327,0.3889687397695685,0.6491838737645583,true,14,-1.7160973440220129,0.5,0.5,9.155774761,0.7196443928608013
128,12.0,3.0,1.0,100.0,0.16,0.3109515585781536,0.3093228207349552,0.3551272513839798,0.5724238347394328,true,14,-1.717516929703808,0.5,0.5,8.931524523,0.7223301204691581
128,12.0,3.1,1.0,100.0,0.16,0.30719214447923127,0.31351153513885677,0.5680863016250814,0.928361766515895,true,13,-1.7191583585927193,0.5,0.5,8.017075097,0.7245874951812852
128,12.0,3.2,1.0,100.0,0.16,0.3034351919491545,0.31744027609810077,0.5214071938551834,0.8332209954281522,true,13,-1.7215774407460624,0.5,0.5,8.417029732,0.7272878685185828
128,12.0,3.3,1.0,100.0,0.16,0.29970274935707075,0.3211113257930981,0.4776090771699826,0.7508636937674229,true,13,-1.7244312023493007,0.5,0.5,8.221197172,0.7299388418617728
128,12.0,3.4,1.0,100.0,0.16,0.29599738989481783,0.3245466636479337,0.43666359853611336,0.6794783282821903,true,13,-1.727698797855817,0.5,0.5,8.096566938,0.7325348129681889
128,12.0,3.5,1.0,100.0,0.16,0.29231700225634527,0.3277696611601336,0.39910118146035956,0.6180499524574001,true,13,-1.7313208515169374,0.5,0.5,8.566610209,0.7350104559276992
128,12.0,3.6,1.0,100.0,0.16,0.2886601438483417,0.33080108021871446,0.3644676788346901,0.5649586480116486,true,13,-1.7352402411112666,0.5,0.5,8.373036923,0.7373018823830912
128,12.0,3.7,1.0,100.0,0.16,0.2850415532634949,0.3336463691220277,0.33194328645791416,0.5184288411355098,true,13,-1.739566676757383,0.5,0.5,7.996672718,0.7395977920376813
128,12.0,3.8,1.0,100.0,0.16,0.28147695399040473,0.33630887509644697,0.5734011502515068,0.9335624585422586,true,12,-1.744046646345645,0.5,0.5,7.756679805,0.7415374433095101
128,12.0,3.9,1.0,100.0,0.16,0.27794574323832427,0.33881808942366565,0.5273029220161929,0.8702529914397239,true,12,-1.7492488863530942,0.5,0.5,7.705110346,0.7440055600840173
128,12.0,4.0,1.0,100.0,0.16,0.27445526118858254,0.3411811192228296,0.48517224752875343,0.8149255354511498,true,12,-1.7547966345923198,0.5,0.5,7.855823593,0.7464520231649977
128,0.0,0.0,1.0,100.0,0.17,0.37364751366486965,0.0,0.5344678001267811,0.1953125,true,11,-2.0665756057802396,0.5,0.5,6.911638258,0.8535550589734695
128,0.0,0.1,1.0,100.0,0.17,0.37364706113982854,3.693506524885465e-5,0.5345915193576412,0.5352933606314773,true,11,-2.0419007295508225,0.5,0.5,6.963094153,0.8375645419040058
128,0.0,0.2,1.0,100.0,0.17,0.3736465791697796,0.00013055613887093473,0.26762187408313487,0.7982940142512063,true,12,-2.01721906098414,0.5,0.5,7.238179276,0.821563838577017
128,0.0,0.3,1.0,100.0,0.17,0.3736460618946196,0.0002613719542271162,0.06725553164366183,0.868165699439709,true,14,-1.992533525060393,0.5,0.5,9.072383211,0.8055573196744024
128,0.0,0.4,1.0,100.0,0.17,0.3736454977312077,0.00045668024335208485,0.008747684708820813,0.8790980300060925,true,17,-1.9678513804088051,0.5,0.5,10.491473618,0.7895558306916816
128,0.0,0.5,1.0,100.0,0.17,0.3736448128377997,0.000914625540021969,0.0010591882058097468,0.9943514185403819,true,21,-1.9431724140830127,0.5,0.5,13.187712636,0.7735591402483406
128,0.0,0.6,1.0,100.0,0.17,0.3736437727786943,0.0018003454138205868,0.0007664718091326961,0.9529865572447394,true,29,-1.9184958489964812,0.5,0.5,18.41371008,0.7575661957885789
128,0.0,0.7,1.0,100.0,0.17,0.37363573881138684,0.00663039189831012,0.002487810773610377,0.9655845125250886,true,41,-1.8938441545902993,0.5,0.5,25.799722904,0.7416122326246558
128,0.0,0.8,1.0,100.0,0.17,0.3734902396918611,0.027245608909883215,0.011960053938997461,0.9506278751435295,true,30,-1.8699705559320654,0.5,0.5,19.131860783,0.7267865158819276
128,0.0,0.9,1.0,100.0,0.17,0.373076778188946,0.04881141754835451,0.026789362836177055,0.9965804912377974,true,23,-1.8480646145292052,0.5,0.5,14.736538363,0.7146973493232565
128,0.0,1.0,1.0,100.0,0.17,0.3722675852069314,0.07185097894601403,0.05592399366582956,0.8814949529748761,true,16,-1.8286760757617102,0.5,0.5,10.07044772,0.7059758326318176
128,0.0,1.1,1.0,100.0,0.17,0.3710854941846413,0.0937184040247641,0.07296585268412592,0.9268668149975123,true,13,-1.8115765664363932,0.5,0.5,8.401061457,0.7000476137968988
128,0.0,1.2,1.0,100.0,0.17,0.36930471772790485,0.11695729288442108,0.07681912394585932,0.8855739598966905,true,19,-1.7983107879034592,0.5,0.5,11.964784284,0.6990028185397997
128,0.0,1.3,1.0,100.0,0.17,0.3671161982679001,0.1381591531502806,0.09900683413777145,0.8571027048855928,true,20,-1.78782526994917,0.5,0.5,12.698420247,0.7011170776138946
128,0.0,1.4,1.0,100.0,0.17,0.3645813854030071,0.15734150034139044,0.11923452642781385,0.8214204193006669,true,20,-1.7790458075469486,0.5,0.5,12.704140524,0.704691544135021
128,0.0,1.5,1.0,100.0,0.17,0.36177256771407706,0.17457821872719337,0.16604498743155727,0.947766152486984,true,19,-1.7711666632979273,0.5,0.5,11.882711179,0.7084660462626622
128,0.0,1.6,1.0,100.0,0.17,0.35873149870676924,0.19013062784540682,0.162237244759722,0.7801757350363037,true,19,-1.7646518145852481,0.5,0.5,12.325680326,0.7131101079691253
128,0.0,1.7,1.0,100.0,0.17,0.3555569645819223,0.20393582939666133,0.21135792013049493,0.8818067038222077,true,18,-1.7591967559547501,0.5,0.5,11.665324845,0.7181767889803116
128,0.0,1.8,1.0,100.0,0.17,0.35220704083130605,0.21652943193155108,0.19860250748038322,0.72271127373702,true,18,-1.7544635082937745,0.5,0.5,11.280753249,0.7231755716744147
128,0.0,1.9,1.0,100.0,0.17,0.3487672109103346,0.2278616953864798,0.2631991262973532,0.8588978287868421,true,17,-1.7501919407626618,0.5,0.5,10.76669761,0.7277362620894764
128,0.0,2.0,1.0,100.0,0.17,0.3452237051898711,0.2381995991516168,0.2403121900761418,0.7011556926393991,true,17,-1.7469070173080576,0.5,0.5,10.458527635,0.7326723827268826
128,0.0,2.1,1.0,100.0,0.17,0.3416289980910937,0.24756920515085717,0.3312088631097776,0.8895682621766765,true,16,-1.74396463951188,0.5,0.5,10.274518208,0.7370543709000544
