L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ
30,0.0,1.0,1.0,100.0,0.1,0.3954960348666339,0.8515925034864646,true,20,-0.7912924356321585,0.2,0.2,0.621818402,0.3217816646390553
30,0.0,1.2,1.0,100.0,0.1,0.39549286766552516,0.851546373935852,true,20,-0.7912958014663837,0.2,0.2,0.276442304,0.3062523508643997
30,0.0,1.4,1.0,100.0,0.1,0.3954893252854169,0.8514914979561583,true,20,-0.7912989811738407,0.2,0.2,0.256297209,0.29073661942932655
30,0.0,1.6,1.0,100.0,0.1,0.39548532294072325,0.851425329248523,true,20,-0.7913019194881119,0.2,0.2,0.257455408,0.2752360674505007
30,0.0,1.8,1.0,100.0,0.1,0.3954807504732961,0.8513444226766365,true,20,-0.7913045395639242,0.2,0.2,0.266480715,0.25975243977079715
30,0.0,2.0,1.0,100.0,0.1,0.3954754633962272,0.8512440676718303,true,20,-0.7913067331022514,0.2,0.2,0.260819235,0.24428755289636345
