L,U,V,t,β,δ,uS,ud,wx,wy,QuS,Qud,Qwx,Qwy,Converged,I,f,g,g0,ΔT,μ
256,0.0,6.8,1.0,100.0,0.15,0.28651334272054685,NaN,0.0,0.0,7.771561172376096e-13,547.5066926900179,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1477.724666398,0.04341004317383242
256,0.0,7.2,1.0,100.0,0.15,0.2709834771466706,NaN,0.0,0.0,2.1094237467877974e-12,581.7097010584429,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1394.69835619,0.04485074825789787
256,0.0,7.6,1.0,100.0,0.15,0.2570136963404799,NaN,0.0,0.0,8.881784197001252e-13,607.8716882276541,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1461.007556595,0.04614311169883553
256,0.0,8.0,1.0,100.0,0.15,0.2443867610642702,NaN,0.0,0.0,2.220446049250313e-13,628.5348554844754,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1447.291092265,0.04736417531323077
256,5.0,4.0,1.0,100.0,0.15,0.3812884073499381,-1.166289287368727e-13,0.0,0.0,0.9782256431351,2.9356248360793415e-10,0.3457459101229032,0.3457459101229032,true,125,-1.0559994400657562,0.05,0.05,449.571008261,0.17220332378088438
256,5.0,4.4,1.0,100.0,0.15,0.3810240773770241,2.7755575615628914e-17,0.0,0.0,0.949535375622923,5.3933381801817384e-14,0.3457459101229032,0.3457459101229032,true,125,-0.9625367776376395,0.05,0.05,451.670106824,0.1178274037489906
256,5.0,4.8,1.0,100.0,0.15,0.3798525757069666,-8.326672684688674e-17,0.0,0.0,0.9955187188286363,1.7264554057793161e-13,0.4468266060417173,0.4468266060417173,true,120,-0.8705312829944956,0.05,0.05,430.207054941,0.06541588734878807
256,5.0,5.2,1.0,100.0,0.15,0.3708787843070972,8.326672684688674e-17,0.0,0.0,0.09823670192243839,1.684490913475473e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7894465723475722,0.05,0.05,377.409000656,0.027955469851502296
256,5.0,5.6,1.0,100.0,0.15,0.34559602884043183,NaN,0.0,0.0,8.881784197001252e-13,320.1838994390679,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1479.288873749,0.034771206703370174
256,5.0,6.0,1.0,100.0,0.15,0.32339551885383006,NaN,0.0,0.0,1.9984014443252818e-12,432.4607362753178,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1469.032062345,0.03912534519551393
256,5.0,6.4,1.0,100.0,0.15,0.3038697566885956,NaN,0.0,0.0,2.6645352591003757e-12,500.760802289812,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1458.14112623,0.04164517970376805
256,5.0,6.8,1.0,100.0,0.15,0.28651334272054685,NaN,0.0,0.0,7.771561172376096e-13,547.5066926900179,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1478.598241108,0.04341004317383242
256,5.0,7.2,1.0,100.0,0.15,0.2709834771466706,NaN,0.0,0.0,2.1094237467877974e-12,581.7097010584429,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1399.01222842,0.04485074825789787
256,5.0,7.6,1.0,100.0,0.15,0.2570136963404799,NaN,0.0,0.0,8.881784197001252e-13,607.8716882276541,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1462.560987254,0.04614311169883553
256,5.0,8.0,1.0,100.0,0.15,0.2443867610642702,NaN,0.0,0.0,2.220446049250313e-13,628.5348554844754,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1428.468135658,0.04736417531323077
256,10.0,4.0,1.0,100.0,0.15,0.3812884073499381,-1.166289287368727e-13,0.0,0.0,0.9782256431351,2.9356248360793415e-10,0.3457459101229032,0.3457459101229032,true,125,-1.0559994400657562,0.05,0.05,442.326175491,0.17220332378088438
256,10.0,4.4,1.0,100.0,0.15,0.3810240773770241,2.7755575615628914e-17,0.0,0.0,0.949535375622923,5.3933381801817384e-14,0.3457459101229032,0.3457459101229032,true,125,-0.9625367776376395,0.05,0.05,450.290475769,0.1178274037489906
256,10.0,4.8,1.0,100.0,0.15,0.3798525757069666,-8.326672684688674e-17,0.0,0.0,0.9955187188286363,1.7264554057793161e-13,0.4468266060417173,0.4468266060417173,true,120,-0.8705312829944956,0.05,0.05,431.534387451,0.06541588734878807
256,10.0,5.2,1.0,100.0,0.15,0.3708787843070972,8.326672684688674e-17,0.0,0.0,0.09823670192243839,1.684490913475473e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7894465723475722,0.05,0.05,381.212761957,0.027955469851502296
256,10.0,5.6,1.0,100.0,0.15,0.34559602884043183,NaN,0.0,0.0,8.881784197001252e-13,320.1838994390679,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1493.981778746,0.034771206703370174
256,10.0,6.0,1.0,100.0,0.15,0.32339551885383006,NaN,0.0,0.0,1.9984014443252818e-12,432.4607362753178,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1398.481916228,0.03912534519551393
256,10.0,6.4,1.0,100.0,0.15,0.3038697566885956,NaN,0.0,0.0,2.6645352591003757e-12,500.760802289812,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1345.845023702,0.04164517970376805
256,10.0,6.8,1.0,100.0,0.15,0.28651334272054685,NaN,0.0,0.0,7.771561172376096e-13,547.5066926900179,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1450.270491978,0.04341004317383242
256,10.0,7.2,1.0,100.0,0.15,0.2709834771466706,NaN,0.0,0.0,2.1094237467877974e-12,581.7097010584429,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1373.097525885,0.04485074825789787
256,10.0,7.6,1.0,100.0,0.15,0.2570136963404799,NaN,0.0,0.0,8.881784197001252e-13,607.8716882276541,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1435.782502205,0.04614311169883553
256,10.0,8.0,1.0,100.0,0.15,0.2443867610642702,NaN,0.0,0.0,2.220446049250313e-13,628.5348554844754,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1419.342144816,0.04736417531323077
256,0.0,4.0,1.0,100.0,0.2,0.3592102971757982,-1.1340260119840906e-9,0.0,0.0,0.9550899635806243,3.2792127037975958e-6,0.3639430632872665,0.3639430632872665,true,124,-1.1306462706849554,0.05,0.05,413.056933187,0.29944068347358094
256,0.0,4.4,1.0,100.0,0.2,0.35909647221961105,-7.98755506181692e-12,0.0,0.0,0.997244881488335,2.0805321501674387e-8,0.3830979613550174,0.3830979613550174,true,123,-1.0261202051388536,0.05,0.05,413.550638143,0.22382910514767565
256,0.0,4.8,1.0,100.0,0.2,0.35876807432113034,-1.6653345369377348e-16,0.0,0.0,0.9543236735607419,4.0448876384276447e-13,0.3830979613550174,0.3830979613550174,true,123,-0.9220446684380885,0.05,0.05,417.647116581,0.14877882750250798
256,0.0,5.2,1.0,100.0,0.2,0.3571426589751473,2.7755575615628914e-17,0.0,0.0,0.9744052462310471,5.85748807304698e-14,0.5485858531370599,0.5485858531370599,true,116,-0.8210256958895464,0.05,0.05,398.931357767,0.07777046833550513
256,0.0,5.6,1.0,100.0,0.2,0.34624388150682467,-5.551115123125783e-17,0.0,0.0,0.006235101063012394,1.1202404391812159e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7407719044946117,0.05,0.05,365.06486722,0.03428862161085639
256,0.0,6.0,1.0,100.0,0.2,0.32427808005371855,NaN,0.0,0.0,9.992007221626409e-13,237.07414778731382,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1416.641382851,0.03745068363000852
256,0.0,6.4,1.0,100.0,0.2,0.3040744966910405,NaN,0.0,0.0,2.220446049250313e-13,344.83465168933367,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1424.689093207,0.044053402729655945
256,0.0,6.8,1.0,100.0,0.2,0.2863375743817901,NaN,0.0,0.0,1.1102230246251565e-13,413.81621254341553,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1419.877508857,0.0489726268372334
256,0.0,7.2,1.0,100.0,0.2,0.2705981950987486,NaN,0.0,0.0,6.661338147750939e-13,462.79325043239845,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1423.858807192,0.05274110669880819
256,0.0,7.6,1.0,100.0,0.2,0.2565115377100104,NaN,0.0,0.0,8.881784197001252e-13,499.4586340964345,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1506.696229868,0.055778955601295484
256,0.0,8.0,1.0,100.0,0.2,0.24381767872786894,NaN,0.0,0.0,1.0547118733938987e-12,527.9536565470195,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1422.714672844,0.05836452851413351
256,5.0,4.0,1.0,100.0,0.2,0.3592102971757982,-1.1340260119840906e-9,0.0,0.0,0.9550899635806243,3.2792127037975958e-6,0.3639430632872665,0.3639430632872665,true,124,-1.1306462706849554,0.05,0.05,421.158025901,0.29944068347358094
256,5.0,4.4,1.0,100.0,0.2,0.35909647221961105,-7.98755506181692e-12,0.0,0.0,0.997244881488335,2.0805321501674387e-8,0.3830979613550174,0.3830979613550174,true,123,-1.0261202051388536,0.05,0.05,415.676585381,0.22382910514767565
256,5.0,4.8,1.0,100.0,0.2,0.35876807432113034,-1.6653345369377348e-16,0.0,0.0,0.9543236735607419,4.0448876384276447e-13,0.3830979613550174,0.3830979613550174,true,123,-0.9220446684380885,0.05,0.05,427.362187996,0.14877882750250798
256,5.0,5.2,1.0,100.0,0.2,0.3571426589751473,2.7755575615628914e-17,0.0,0.0,0.9744052462310471,5.85748807304698e-14,0.5485858531370599,0.5485858531370599,true,116,-0.8210256958895464,0.05,0.05,402.173036633,0.07777046833550513
256,5.0,5.6,1.0,100.0,0.2,0.34624388150682467,-5.551115123125783e-17,0.0,0.0,0.006235101063012394,1.1202404391812159e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7407719044946117,0.05,0.05,364.06124902,0.03428862161085639
256,5.0,6.0,1.0,100.0,0.2,0.32427808005371855,NaN,0.0,0.0,9.992007221626409e-13,237.07414778731382,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1418.839894933,0.03745068363000852
256,5.0,6.4,1.0,100.0,0.2,0.3040744966910405,NaN,0.0,0.0,2.220446049250313e-13,344.83465168933367,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1430.449460479,0.044053402729655945
256,5.0,6.8,1.0,100.0,0.2,0.2863375743817901,NaN,0.0,0.0,1.1102230246251565e-13,413.81621254341553,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1409.050412528,0.0489726268372334
256,5.0,7.2,1.0,100.0,0.2,0.2705981950987486,NaN,0.0,0.0,6.661338147750939e-13,462.79325043239845,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1394.503731729,0.05274110669880819
256,5.0,7.6,1.0,100.0,0.2,0.2565115377100104,NaN,0.0,0.0,8.881784197001252e-13,499.4586340964345,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1420.571336956,0.055778955601295484
256,5.0,8.0,1.0,100.0,0.2,0.24381767872786894,NaN,0.0,0.0,1.0547118733938987e-12,527.9536565470195,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1418.194728583,0.05836452851413351
256,10.0,4.0,1.0,100.0,0.2,0.3592102971757982,-1.1340260119840906e-9,0.0,0.0,0.9550899635806243,3.2792127037975958e-6,0.3639430632872665,0.3639430632872665,true,124,-1.1306462706849554,0.05,0.05,425.970731929,0.29944068347358094
256,10.0,4.4,1.0,100.0,0.2,0.35909647221961105,-7.98755506181692e-12,0.0,0.0,0.997244881488335,2.0805321501674387e-8,0.3830979613550174,0.3830979613550174,true,123,-1.0261202051388536,0.05,0.05,437.469587188,0.22382910514767565
256,10.0,4.8,1.0,100.0,0.2,0.35876807432113034,-1.6653345369377348e-16,0.0,0.0,0.9543236735607419,4.0448876384276447e-13,0.3830979613550174,0.3830979613550174,true,123,-0.9220446684380885,0.05,0.05,427.522497636,0.14877882750250798
256,10.0,5.2,1.0,100.0,0.2,0.3571426589751473,2.7755575615628914e-17,0.0,0.0,0.9744052462310471,5.85748807304698e-14,0.5485858531370599,0.5485858531370599,true,116,-0.8210256958895464,0.05,0.05,411.938007129,0.07777046833550513
256,10.0,5.6,1.0,100.0,0.2,0.34624388150682467,-5.551115123125783e-17,0.0,0.0,0.006235101063012394,1.1202404391812159e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7407719044946117,0.05,0.05,370.01804272,0.03428862161085639
256,10.0,6.0,1.0,100.0,0.2,0.32427808005371855,NaN,0.0,0.0,9.992007221626409e-13,237.07414778731382,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1425.94334814,0.03745068363000852
256,10.0,6.4,1.0,100.0,0.2,0.3040744966910405,NaN,0.0,0.0,2.220446049250313e-13,344.83465168933367,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1423.196305274,0.044053402729655945
256,10.0,6.8,1.0,100.0,0.2,0.2863375743817901,NaN,0.0,0.0,1.1102230246251565e-13,413.81621254341553,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1423.835468047,0.0489726268372334
256,10.0,7.2,1.0,100.0,0.2,0.2705981950987486,NaN,0.0,0.0,6.661338147750939e-13,462.79325043239845,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1408.120270493,0.05274110669880819
256,10.0,7.6,1.0,100.0,0.2,0.2565115377100104,NaN,0.0,0.0,8.881784197001252e-13,499.4586340964345,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1437.327785159,0.055778955601295484
256,10.0,8.0,1.0,100.0,0.2,0.24381767872786894,NaN,0.0,0.0,1.0547118733938987e-12,527.9536565470195,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1414.656686127,0.05836452851413351
256,0.0,4.0,1.0,100.0,0.25,0.32812013750202285,-2.7213796546798896e-7,0.0,0.0,0.9840498641058293,0.0009897961112942813,0.42448527573963146,0.42448527573963146,true,121,-1.254404838767556,0.05,0.05,374.622516964,0.49644963419145977
256,0.0,4.4,1.0,100.0,0.25,0.3280750077312559,-3.997423814183776e-8,0.0,0.0,0.984298559811525,0.00012812263228994026,0.42448527573963146,0.42448527573963146,true,121,-1.1407227568922391,0.05,0.05,405.594289718,0.4022858966694631
256,0.0,4.8,1.0,100.0,0.25,0.32798254713041786,-1.7898357795864683e-9,0.0,0.0,0.9786521730601461,5.0929187862160876e-6,0.42448527573963146,0.42448527573963146,true,121,-1.027206272778435,0.05,0.05,417.740307928,0.30831958024944695
256,0.0,5.2,1.0,100.0,0.25,0.3277450902000453,-6.859096624012295e-12,0.0,0.0,0.9998003658692189,1.743808611241324e-8,0.4468266060417173,0.4468266060417173,true,120,-0.9142449360950118,0.05,0.05,408.943863919,0.21503902493688243
256,0.0,5.6,1.0,100.0,0.25,0.3268198134003667,-2.7755575615628914e-17,0.0,0.0,0.9659764216708444,5.982906991305662e-14,0.5211565604802069,0.5211565604802069,true,117,-0.8036153634171764,0.05,0.05,402.853302187,0.12469180521468601
256,0.0,6.0,1.0,100.0,0.25,0.3207676757441553,0.0,0.0,0.0,0.17483190768730061,2.836652072234263e-15,0.9644616106539327,0.9644616106539327,true,105,-0.7098608674205533,0.05,0.05,359.498630469,0.05588856481836253
256,0.0,6.4,1.0,100.0,0.25,0.30563825599700334,-3.430589146091734e-14,0.0,0.0,2.1904700275854339e-10,7.040632704536672e-11,0.9644616106539327,0.9644616106539327,true,105,-0.6539723634049053,0.05,0.05,365.378820414,0.03381459620098567
256,0.0,6.8,1.0,100.0,0.25,0.2874731485460962,NaN,0.0,0.0,1.4232381939649486e-7,196.66517241989928,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1422.13484974,0.04039440393877324
256,0.0,7.2,1.0,100.0,0.25,NaN,NaN,0.0,0.0,3.279643947028621,279.8995429482364,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1429.091809616,0.046512605049101687
256,0.0,7.6,1.0,100.0,0.25,NaN,NaN,0.0,0.0,15.724730858164836,322.3924381089866,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1445.911504565,0.059924219378489386
256,0.0,8.0,1.0,100.0,0.25,NaN,NaN,0.0,0.0,46.49245046785272,431.9802440066765,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1445.852593754,0.06141434460716783
256,5.0,4.0,1.0,100.0,0.25,0.32812013750202285,-2.7213796546798896e-7,0.0,0.0,0.9840498641058293,0.0009897961112942813,0.42448527573963146,0.42448527573963146,true,121,-1.254404838767556,0.05,0.05,374.423769729,0.49644963419145977
256,5.0,4.4,1.0,100.0,0.25,0.3280750077312559,-3.997423814183776e-8,0.0,0.0,0.984298559811525,0.00012812263228994026,0.42448527573963146,0.42448527573963146,true,121,-1.1407227568922391,0.05,0.05,403.972262768,0.4022858966694631
256,5.0,4.8,1.0,100.0,0.25,0.32798254713041786,-1.7898357795864683e-9,0.0,0.0,0.9786521730601461,5.0929187862160876e-6,0.42448527573963146,0.42448527573963146,true,121,-1.027206272778435,0.05,0.05,412.630939541,0.30831958024944695
256,5.0,5.2,1.0,100.0,0.25,0.3277450902000453,-6.859096624012295e-12,0.0,0.0,0.9998003658692189,1.743808611241324e-8,0.4468266060417173,0.4468266060417173,true,120,-0.9142449360950118,0.05,0.05,419.938208899,0.21503902493688243
256,5.0,5.6,1.0,100.0,0.25,0.3268198134003667,-2.7755575615628914e-17,0.0,0.0,0.9659764216708444,5.982906991305662e-14,0.5211565604802069,0.5211565604802069,true,117,-0.8036153634171764,0.05,0.05,400.537536065,0.12469180521468601
256,5.0,6.0,1.0,100.0,0.25,0.3207676757441553,0.0,0.0,0.0,0.17483190768730061,2.836652072234263e-15,0.9644616106539327,0.9644616106539327,true,105,-0.7098608674205533,0.05,0.05,364.47918943,0.05588856481836253
256,5.0,6.4,1.0,100.0,0.25,0.30563825599700334,-3.430589146091734e-14,0.0,0.0,2.1904700275854339e-10,7.040632704536672e-11,0.9644616106539327,0.9644616106539327,true,105,-0.6539723634049053,0.05,0.05,366.808587347,0.03381459620098567
256,5.0,6.8,1.0,100.0,0.25,0.2874731485460962,NaN,0.0,0.0,1.4232381939649486e-7,196.66517241989928,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1425.757214106,0.04039440393877324
256,5.0,7.2,1.0,100.0,0.25,NaN,NaN,0.0,0.0,3.279643947028621,279.8995429482364,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1427.939954702,0.046512605049101687
256,5.0,7.6,1.0,100.0,0.25,NaN,NaN,0.0,0.0,15.724730858164836,322.3924381089866,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1427.625222149,0.059924219378489386
256,5.0,8.0,1.0,100.0,0.25,NaN,NaN,0.0,0.0,46.49245046785272,431.9802440066765,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1433.530314054,0.06141434460716783
256,10.0,4.0,1.0,100.0,0.25,0.32812013750202285,-2.7213796546798896e-7,0.0,0.0,0.9840498641058293,0.0009897961112942813,0.42448527573963146,0.42448527573963146,true,121,-1.254404838767556,0.05,0.05,382.577184343,0.49644963419145977
256,10.0,4.4,1.0,100.0,0.25,0.3280750077312559,-3.997423814183776e-8,0.0,0.0,0.984298559811525,0.00012812263228994026,0.42448527573963146,0.42448527573963146,true,121,-1.1407227568922391,0.05,0.05,401.400472829,0.4022858966694631
256,10.0,4.8,1.0,100.0,0.25,0.32798254713041786,-1.7898357795864683e-9,0.0,0.0,0.9786521730601461,5.0929187862160876e-6,0.42448527573963146,0.42448527573963146,true,121,-1.027206272778435,0.05,0.05,411.900932399,0.30831958024944695
256,10.0,5.2,1.0,100.0,0.25,0.3277450902000453,-6.859096624012295e-12,0.0,0.0,0.9998003658692189,1.743808611241324e-8,0.4468266060417173,0.4468266060417173,true,120,-0.9142449360950118,0.05,0.05,407.355125136,0.21503902493688243
256,10.0,5.6,1.0,100.0,0.25,0.3268198134003667,-2.7755575615628914e-17,0.0,0.0,0.9659764216708444,5.982906991305662e-14,0.5211565604802069,0.5211565604802069,true,117,-0.8036153634171764,0.05,0.05,404.996303567,0.12469180521468601
256,10.0,6.0,1.0,100.0,0.25,0.3207676757441553,0.0,0.0,0.0,0.17483190768730061,2.836652072234263e-15,0.9644616106539327,0.9644616106539327,true,105,-0.7098608674205533,0.05,0.05,365.77648071,0.05588856481836253
256,10.0,6.4,1.0,100.0,0.25,0.30563825599700334,-3.430589146091734e-14,0.0,0.0,2.1904700275854339e-10,7.040632704536672e-11,0.9644616106539327,0.9644616106539327,true,105,-0.6539723634049053,0.05,0.05,366.797952647,0.03381459620098567
256,10.0,6.8,1.0,100.0,0.25,0.2874731485460962,NaN,0.0,0.0,1.4232381939649486e-7,196.66517241989928,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1417.350251401,0.04039440393877324
256,10.0,7.2,1.0,100.0,0.25,NaN,NaN,0.0,0.0,3.279643947028621,279.8995429482364,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1418.829161861,0.046512605049101687
256,10.0,7.6,1.0,100.0,0.25,NaN,NaN,0.0,0.0,15.724730858164836,322.3924381089866,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1414.540802074,0.059924219378489386
256,10.0,8.0,1.0,100.0,0.25,NaN,NaN,0.0,0.0,46.49245046785272,431.9802440066765,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1412.636205358,0.06141434460716783
256,0.0,4.0,1.0,100.0,0.3,0.2869646616443372,-5.3307303372329695e-6,0.0,0.0,0.9912932155895504,0.028062479153116333,0.5211565604802069,0.5211565604802069,true,117,-1.4550995106512163,0.05,0.05,351.374662534,0.795576875173152
256,0.0,4.4,1.0,100.0,0.3,0.28694772703247506,-2.923340609251035e-6,0.0,0.0,0.9946235797675396,0.013355988821177694,0.5211565604802069,0.5211565604802069,true,117,-1.3368565331097986,0.05,0.05,347.053444929,0.6889447089814847
256,0.0,4.8,1.0,100.0,0.3,0.28692067349883554,-1.24113227656375e-6,0.0,0.0,0.9974645103087987,0.004951475088433106,0.5211565604802069,0.5211565604802069,true,117,-1.2186687057917116,0.05,0.05,352.981355442,0.5823750509050966
256,0.0,5.2,1.0,100.0,0.3,0.2868735099456776,-3.4861185915779913e-7,0.0,0.0,0.9983159607853676,0.0012200027210232875,0.5211565604802069,0.5211565604802069,true,117,-1.100586831278621,0.05,0.05,374.703643921,0.4759270729031183
256,0.0,5.6,1.0,100.0,0.3,0.28678015308972954,-4.638948175594848e-8,0.0,0.0,0.9925065463484151,0.00014288788747486618,0.5211565604802069,0.5211565604802069,true,117,-0.982740042035667,0.05,0.05,391.570141403,0.36975289697241953
256,0.0,6.0,1.0,100.0,0.3,0.28655432963533356,-1.2396276227732983e-9,0.0,0.0,0.9614882806128211,3.369423180135832e-6,0.5211565604802069,0.5211565604802069,true,117,-0.8655440134273278,0.05,0.05,399.833190139,0.2643481786941978
256,0.0,6.4,1.0,100.0,0.3,0.28578714964140617,-8.699707620962727e-13,0.0,0.0,0.9465844133018653,2.095316253703751e-9,0.6078513608166869,0.6078513608166869,true,114,-0.75126871482266,0.05,0.05,387.471010437,0.16246448372351152
256,0.0,6.8,1.0,100.0,0.3,0.2817773958607015,0.0,0.0,0.0,0.3279733976145893,1.2406119228770774e-15,0.9644616106539327,0.9644616106539327,true,105,-0.6530296113954037,0.05,0.05,364.419641861,0.08007414609107197
256,0.0,7.2,1.0,100.0,0.3,0.2709463705822902,-2.7755575615628914e-17,0.0,0.0,4.5431036710397166e-7,5.784989156553567e-14,0.9644616106539327,0.9644616106539327,true,105,-0.5963144519077963,0.05,0.05,363.247694759,0.04747213634186423
256,0.0,7.6,1.0,100.0,0.3,0.2583608589678268,-6.799462382023336e-10,0.0,0.0,3.3306690738754696e-13,1.3956226251359406e-6,0.9644616106539327,0.9644616106539327,true,105,-0.5593664865351873,0.05,0.05,367.82378031,0.036314417720763
256,0.0,8.0,1.0,100.0,0.3,0.245272328850752,NaN,0.0,0.0,8.881784197001252e-13,137.0558136342598,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1423.007878552,0.0412566269599777
256,5.0,4.0,1.0,100.0,0.3,0.2869646616443372,-5.3307303372329695e-6,0.0,0.0,0.9912932155895504,0.028062479153116333,0.5211565604802069,0.5211565604802069,true,117,-1.4550995106512163,0.05,0.05,349.068821529,0.795576875173152
256,5.0,4.4,1.0,100.0,0.3,0.28694772703247506,-2.923340609251035e-6,0.0,0.0,0.9946235797675396,0.013355988821177694,0.5211565604802069,0.5211565604802069,true,117,-1.3368565331097986,0.05,0.05,346.571987203,0.6889447089814847
256,5.0,4.8,1.0,100.0,0.3,0.28692067349883554,-1.24113227656375e-6,0.0,0.0,0.9974645103087987,0.004951475088433106,0.5211565604802069,0.5211565604802069,true,117,-1.2186687057917116,0.05,0.05,344.553264126,0.5823750509050966
256,5.0,5.2,1.0,100.0,0.3,0.2868735099456776,-3.4861185915779913e-7,0.0,0.0,0.9983159607853676,0.0012200027210232875,0.5211565604802069,0.5211565604802069,true,117,-1.100586831278621,0.05,0.05,372.293816769,0.4759270729031183
256,5.0,5.6,1.0,100.0,0.3,0.28678015308972954,-4.638948175594848e-8,0.0,0.0,0.9925065463484151,0.00014288788747486618,0.5211565604802069,0.5211565604802069,true,117,-0.982740042035667,0.05,0.05,382.949972141,0.36975289697241953
256,5.0,6.0,1.0,100.0,0.3,0.28655432963533356,-1.2396276227732983e-9,0.0,0.0,0.9614882806128211,3.369423180135832e-6,0.5211565604802069,0.5211565604802069,true,117,-0.8655440134273278,0.05,0.05,393.209679271,0.2643481786941978
256,5.0,6.4,1.0,100.0,0.3,0.28578714964140617,-8.699707620962727e-13,0.0,0.0,0.9465844133018653,2.095316253703751e-9,0.6078513608166869,0.6078513608166869,true,114,-0.75126871482266,0.05,0.05,399.909524471,0.16246448372351152
256,5.0,6.8,1.0,100.0,0.3,0.2817773958607015,0.0,0.0,0.0,0.3279733976145893,1.2406119228770774e-15,0.9644616106539327,0.9644616106539327,true,105,-0.6530296113954037,0.05,0.05,363.313898147,0.08007414609107197
256,5.0,7.2,1.0,100.0,0.3,0.2709463705822902,-2.7755575615628914e-17,0.0,0.0,4.5431036710397166e-7,5.784989156553567e-14,0.9644616106539327,0.9644616106539327,true,105,-0.5963144519077963,0.05,0.05,360.307998971,0.04747213634186423
256,5.0,7.6,1.0,100.0,0.3,0.2583608589678268,-6.799462382023336e-10,0.0,0.0,3.3306690738754696e-13,1.3956226251359406e-6,0.9644616106539327,0.9644616106539327,true,105,-0.5593664865351873,0.05,0.05,364.206879778,0.036314417720763
256,5.0,8.0,1.0,100.0,0.3,0.245272328850752,NaN,0.0,0.0,8.881784197001252e-13,137.0558136342598,2.5867145497932076e-7,2.5867145497932076e-7,false,400,NaN,0.05,0.05,1396.283980002,0.0412566269599777
