IuS,CuS,MuS
0.1,0.3957442506850566,0.17393606267126416
0.17393606267126416,0.39570638469263747,0.2293786431766075
0.2293786431766075,0.3956140862832529,0.2709375039532689
0.2709375039532689,0.39533119663466043,0.30203592712361677
0.30203592712361677,0.3939658728448463,0.32501841355392413
0.32501841355392413,0.3741072239122855,0.33729061614351447
0.33729061614351447,-0.32411176315015044,0.17194002132009822
0.17194002132009822,0.3957081030490688,0.22788204175234086
0.22788204175234086,0.39561856219977,0.26981617186419815
0.26981617186419815,0.39534680913724013,0.30119883118245866
0.30119883118245866,0.3940604233851087,0.32441422923312113
0.32441422923312113,0.37657262663497765,0.33745382858358525
0.33745382858358525,-0.328238811123425,0.17103066865683267
0.17103066865683267,0.39570886572831915,0.2272002179247043
0.2272002179247043,0.3956205395268062,0.26930529832522976
0.26930529832522976,0.3953536457110679,0.3008173851716893
0.3008173851716893,0.3941011246961156,0.32413832005279586
0.32413832005279586,0.3775597154692465,0.3374936689069085
0.3374936689069085,-0.32919506315275676,0.1708214858919922
0.1708214858919922,0.39570903942944535,0.2270433742763555
0.2270433742763555,0.3956209890695054,0.269187777974643
0.269187777974643,0.3953551948142651,0.3007296321845485
0.3007296321845485,0.3941102878575561,0.32407479610280043
0.32407479610280043,0.3777761249496083,0.3375001283145024
0.3375001283145024,-0.32934829014964384,0.1707880236984658
0.1707880236984658,0.3957090671558888,0.22701828456282155
0.22701828456282155,0.3956210607988956,0.2691689786218401
0.2691689786218401,0.39535544181271526,0.30071559441955886
0.30071559441955886,0.39411174686020234,0.32406463252971973
0.32406463252971973,0.37781038938992095,0.33750107174477006
0.33750107174477006,-0.3293706278311459,0.17078314685079105
0.17078314685079105,0.39570907119542037,0.22701462793694838
0.22701462793694838,0.395621071248694,0.26916623876488477
0.26916623876488477,0.39535547779226593,0.30071354852173005
0.30071354852173005,0.39411195934236853,0.32406315122688967
0.32406315122688967,0.3778153750875789,0.337501207192062
0.337501207192062,-0.32937383395276193,0.17078244690585603
0.17078244690585603,0.39570907177516157,0.2270141031231824
0.2270141031231824,0.39562107274840397,0.2691658455294878
0.2691658455294878,0.39535548295581074,0.30071325488606854
0.30071325488606854,0.39411198983541873,0.32406293862340607
0.32406293862340607,0.37781609048685194,0.3375012265892675
0.3375012265892675,-0.32937429307867966,0.17078234667228076
0.17078234667228076,0.39570907185818116,0.22701402796875586
0.22701402796875586,0.39562107296316373,0.26916578921735784
0.26916578921735784,0.39535548369523316,0.30071321283682667
0.30071321283682667,0.3941119942020203,0.3240629081781251
0.3240629081781251,0.3778161929300643,0.33750122936610993
0.33750122936610993,-0.32937435880531996,0.17078233232325246
