L,U,V,t,β,δ,m,uS,vS,vd,Qm,QuS,QvS,Qvd,Converged,I,f,g,g0,ΔT,μ
128,4.5,1.5,1.0,100.0,0.0,0.40574767872731954,0.27595361826362813,-4.4860900059184094e-7,-1.1535838309299732e-7,0.9660042580410533,0.8255493065881803,0.004333772925032092,0.0008309325017677791,true,167,-1.7304293035446605,0.05,0.05,2.010149001,0.0
128,4.5,1.6,1.0,100.0,0.0,0.4079054365723993,0.27344630769469125,-4.570626424430045e-7,-1.0830615068447693e-7,0.9974802692036544,0.8508780068871014,0.0041773016106425665,0.0007466094788052305,true,165,-1.722889541345626,0.05,0.05,2.776275231,0.0
128,4.5,1.7,1.0,100.0,0.0,0.41001791914308694,0.2709415238233249,-4.344025285262873e-7,-9.462418722292415e-8,0.9882731473090933,0.8429540685335191,0.0037711362981036104,0.0006264449245041027,true,164,-1.7154864981504068,0.05,0.05,1.961861943,0.0
128,4.5,1.8,1.0,100.0,0.0,0.4120808576863748,0.26844612926197076,-4.112881123260886e-7,-8.268910265437474e-8,0.9799248419143369,0.8344972109272097,0.003403403009296707,0.0005273289118312682,true,163,-1.7082184753280696,0.05,0.05,2.652037663,0.0
128,4.5,1.9,1.0,100.0,0.0,0.4140945551766013,0.2659617523904805,-3.880890767730543e-7,-7.229920892300984e-8,0.9725470414615467,0.8256105880448672,0.003070776972704441,0.00044532445466786757,true,162,-1.7010837006373234,0.05,0.05,2.599269749,0.0
128,4.5,2.0,1.0,100.0,0.0,0.41605940513886974,0.2634899306779488,-3.6510460605162326e-7,-6.326667758517565e-8,0.966244698646368,0.8163958893178114,0.002770167119197555,0.0003772718616410458,true,161,-1.6940803339350987,0.05,0.05,1.943653259,0.0
128,4.5,2.1,1.0,100.0,0.0,0.4179758841209923,0.26103210899447465,-3.425726998333072e-7,-5.542041324563534e-8,0.9611159098084077,0.8069521731082219,0.0024987078830334547,0.0003206281030994423,true,160,-1.68720647473288,0.05,0.05,2.730028905,0.0
128,4.5,2.2,1.0,100.0,0.0,0.41984454413346084,0.2585896387837753,-3.2067865791310346e-7,-4.8606971373659116e-8,0.9572519688934022,0.7973748562329908,0.002253750022386313,0.00027334069709606247,true,159,-1.6804601695823724,0.05,0.05,2.488797036,0.0
128,4.5,2.3,1.0,100.0,0.0,0.4216634986941754,0.2561671474018862,-3.2243581718563467e-7,-4.6343421121593444e-8,0.999710174136248,0.8221222183190102,0.002187996653618208,0.00025374181029888694,true,157,-1.6738394191628694,0.05,0.05,1.993164408,0.0
128,4.5,2.4,1.0,100.0,0.0,0.4234386491751101,0.2537588391862604,-3.009832009279499e-7,-4.081589763596345e-8,0.9990042510613639,0.8125087990360491,0.0019758685779063968,0.00021793000477786451,true,156,-1.6673421856201882,0.05,0.05,2.516541791,0.0
128,4.5,2.5,1.0,100.0,0.0,0.4251680015200713,0.2513693883327457,-2.805107210710391e-7,-3.600604713018327e-8,0.9998490166869267,0.8030059120202049,0.0017845924076977996,0.0001877391638804506,true,155,-1.6609663984265368,0.05,0.05,2.164537558,0.0
128,4.5,2.6,1.0,100.0,0.0,0.42685426048218417,0.24899704839903752,-2.4175021938225486e-7,-2.9198066093662232e-8,0.9560479498211816,0.7594677552285045,0.0014929486727973402,0.00014886566627981223,true,155,-1.6547099612383305,0.05,0.05,5.003153749,0.0
128,4.5,2.7,1.0,100.0,0.0,0.42849423189128816,0.24664837161042913,-2.2447406020858584e-7,-2.5815209059606298e-8,0.9596614089587563,0.750476286814461,0.0013476095489402908,0.0001288453265201717,true,154,-1.6485707581019522,0.05,0.05,2.440302892,0.0
128,4.5,2.8,1.0,100.0,0.0,0.43009087467956053,0.24432123551318366,-2.082171162736841e-7,-2.2866842526047097e-8,0.9649648428328161,0.7418113322740227,0.0012168347332037483,0.00011184503157839882,true,153,-1.6425466585777282,0.05,0.05,1.930824106,0.0
128,4.5,2.9,1.0,100.0,0.0,0.4316450712816173,0.2420163702471368,-1.9296904565074787e-7,-2.029411070491441e-8,0.9720140353074447,0.7335281035601993,0.0010991928042215916,9.737011414874358e-5,true,152,-1.6366355233658463,0.05,0.05,4.142030865,0.0
128,4.5,3.0,1.0,100.0,0.0,0.43315772665103447,0.23973442746530227,-1.7870838643214436e-7,-1.8046278184548145e-8,0.9808623326463817,0.7256756857094704,0.0009933832481352494,8.501253507076548e-5,true,151,-1.6308352092052714,0.05,0.05,4.195668733,0.0
128,4.5,3.1,1.0,100.0,0.0,0.43462976320600116,0.23747598375640075,-1.654051586685018e-7,-1.60796438151294e-8,0.9915613922337752,0.7182972696015977,0.0008982264132027824,7.443483455513766e-5,true,150,-1.6251435734817588,0.05,0.05,4.565927967,0.0
128,4.5,3.2,1.0,100.0,0.0,0.43606314536223056,0.2352399253372152,-1.4074238175214952e-7,-1.3075539645268474e-8,0.9560122080375377,0.679096652317801,0.0007474598508643674,5.9527262056247946e-5,true,150,-1.6195584783452417,0.05,0.05,3.347454979,0.0
128,4.5,3.3,1.0,100.0,0.0,0.437456661409792,0.23303005575934316,-1.3001364390351487e-7,-1.1683902254451582e-8,0.9696428785304079,0.6728326813486563,0.0006758991568651743,5.234811002960824e-5,true,149,-1.6140777951937648,0.05,0.05,3.99785768,0.0
128,4.5,3.4,1.0,100.0,0.0,0.4388123945543274,0.2308449917205148,-1.2007640628578996e-7,-1.0462253996287153e-8,0.9851933027752446,0.6671292341147161,0.0006116063112436838,4.6162322294706625e-5,true,148,-1.608699407386637,0.05,0.05,4.567645316,0.0
128,4.5,3.5,1.0,100.0,0.0,0.44013201027728155,0.22868386329520102,-1.0163384495760496e-7,-8.518423207981707e-9,0.9540092008523127,0.6312726602332175,0.0005076388221074551,3.703880647732345e-5,true,148,-1.6034212139805413,0.05,0.05,2.996658594,0.0
128,4.5,3.6,1.0,100.0,0.0,0.44141495293367705,0.22654939012943875,-9.3744923658959e-8,-7.650609191786669e-9,0.972429688529064,0.6267798661688806,0.00045951246568153866,3.279978435991073e-5,true,147,-1.59824113293486,0.05,0.05,1.783388963,0.0
128,4.5,3.7,1.0,100.0,0.0,0.44266295740453476,0.2244404865530567,-8.647566474133403e-8,-6.885954364854753e-9,0.9928302239801123,0.6228843811730278,0.0004162945029205342,2.912427097602913e-5,true,146,-1.5931571031255782,0.05,0.05,2.50786037,0.0
128,4.5,3.8,1.0,100.0,0.0,0.44387745085015684,0.22235645389424158,-7.28697549638185e-8,-5.614625892069526e-9,0.9654846958664365,0.5903200183542956,0.00034477069321516875,2.3440370623517732e-5,true,146,-1.5881670870677664,0.05,0.05,3.889327183,0.0
128,4.5,3.9,1.0,100.0,0.0,0.4450583237638459,0.22029917622039358,-6.716920269207775e-8,-5.069008123689468e-9,0.9886793000777327,0.5876330251176065,0.0003125387043206115,2.08985884679648e-5,true,145,-1.5832690731609838,0.05,0.05,4.423446555,0.0
128,4.5,4.0,1.0,100.0,0.0,0.44620740942365633,0.21826712154659797,-5.6434226277407526e-8,-4.135601137294849e-9,0.9639715142181204,0.5575984478263796,0.0002584116116104527,1.6845865384149328e-5,true,145,-1.578461077072269,0.05,0.05,3.27201409,0.0
128,5.0,0.0,1.0,100.0,0.0,0.38598932238975514,0.29675861927428693,0.0,0.0,0.9985189947396833,0.8292977837796034,0.020585211922363886,0.020585211922363886,true,180,-1.9319736370474372,0.05,0.05,2.202223753,0.0
128,5.0,0.1,1.0,100.0,0.0,0.38843827622034954,0.2943733515363669,-1.395679286798139e-7,-1.959171324799548e-7,0.9911769053638775,0.8342307851963993,0.01896435491254153,0.016944519473395953,true,179,-1.923249663386223,0.05,0.05,2.95408855,0.0
128,5.0,0.2,1.0,100.0,0.0,0.3908475879371971,0.29197663336312474,-2.548646181714686e-7,-3.15068681892939e-7,0.9833671315293557,0.8381162021544597,0.01745714613718711,0.01398835996392852,true,178,-1.9146659767922642,0.05,0.05,2.745064534,0.0
128,5.0,0.3,1.0,100.0,0.0,0.39321635112012865,0.2895703840518724,-3.48755663646431e-7,-3.814013607889586e-7,0.9751648762823528,0.840954271688954,0.01605751998066305,0.011581757539243747,true,177,-1.9062220345574927,0.05,0.05,2.164764204,0.0
128,5.0,0.4,1.0,100.0,0.0,0.3955437651498107,0.2871565207728647,-4.238649058283124e-7,-4.118876502907046e-7,0.9666524950966426,0.8427560385364519,0.014759518022323571,0.009617379973736422,true,176,-1.8979171711981366,0.05,0.05,2.918558065,0.0
128,5.0,0.5,1.0,100.0,0.0,0.39782284295332504,0.28474368049784715,-5.10056177280328e-7,-4.432855925095226e-7,0.9950857818291636,0.8737686124804522,0.014328689367333796,0.008483422959213421,true,174,-1.889750595614403,0.05,0.05,2.69287365,0.0
128,5.0,0.6,1.0,100.0,0.0,0.4000658856211045,0.28232009508840084,-5.575587256850915e-7,-4.3446753849933997e-7,0.9863896099849834,0.8739622826446913,0.013164386632748123,0.007094728424073509,true,173,-1.8817214239590456,0.05,0.05,2.105333523,0.0
128,5.0,0.7,1.0,100.0,0.0,0.40226581600362776,0.2798945331190962,-5.921697579575156e-7,-4.1545996238106415e-7,0.9776534567887962,0.8731818783479506,0.012087803497712397,0.005950802982908466,true,172,-1.873828640732026,0.05,0.05,4.589419863,0.0
128,5.0,0.8,1.0,100.0,0.0,0.40442225730949444,0.2774688147839891,-6.157263236821577e-7,-3.9053990157496587e-7,0.9689779213282179,0.8714752943154158,0.011093481011652917,0.005005976004061515,true,171,-1.8660711342657805,0.05,0.05,3.955123319,0.0
128,5.0,0.9,1.0,100.0,0.0,0.40652961403685095,0.27505088200540584,-6.680163830475571e-7,-3.859523987883449e-7,0.9998128311964338,0.9016480994022968,0.010792037331745254,0.004494881041815914,true,169,-1.858447690377456,0.05,0.05,2.038418198,0.0
128,5.0,1.0,1.0,100.0,0.0,0.4085986475118075,0.272629902470534,-6.75196110595001e-7,-3.555886401491741e-7,0.9917473700603585,0.8985569568689122,0.00990418774957999,0.0038078912825873215,true,168,-1.8509570157137998,0.05,0.05,2.830239174,0.0
128,5.0,1.1,1.0,100.0,0.0,0.41062365795375383,0.2702139306122957,-6.753447224984537e-7,-3.25440291808967e-7,0.9840526349876866,0.8946942818693904,0.009086114688013212,0.0032352643776052624,true,167,-1.843597716640297,0.05,0.05,2.578143217,0.0
128,5.0,1.2,1.0,100.0,0.0,0.41260465794690326,0.26780457341520514,-6.696678616526624e-7,-2.963806473735465e-7,0.9768316748028916,0.8901327183952201,0.008333054524707409,0.0027566905487163024,true,166,-1.8363683243317703,0.05,0.05,2.089051152,0.0
128,5.0,1.3,1.0,100.0,0.0,0.4145417475920715,0.2654033712767947,-6.592264413821362e-7,-2.689341415566391e-7,0.9701854046730851,0.8849484888198145,0.0076404668833266395,0.002355659916053713,true,165,-1.8292672961773901,0.05,0.05,3.272610182,0.0
128,5.0,1.4,1.0,100.0,0.0,0.4164351095846526,0.26301179436983496,-6.449490104823506e-7,-2.433846998046515e-7,0.9642120050229464,0.8792203187700798,0.007004037254907893,0.002018720296659965,true,164,-1.8222930221259397,0.05,0.05,4.42422846,0.0
128,5.0,1.5,1.0,100.0,0.0,0.418285004008076,0.2606312397635697,-6.276436898605303e-7,-2.1985294867072918e-7,0.9590064464237713,0.8730283987109511,0.00641967769115895,0.0017348852672116012,true,163,-1.815443831013746,0.05,0.05,4.303056679,0.0
128,5.0,1.6,1.0,100.0,0.0,0.42008816236920077,0.25826779199823857,-6.489350509346727e-7,-2.1284821980765174e-7,0.9973252959831758,0.9020294315786881,0.0062793438402596905,0.001604374313235039,true,161,-1.808717995716337,0.05,0.05,2.732529897,0.0
128,5.0,1.7,1.0,100.0,0.0,0.42185242327537,0.25591293573591234,-6.26724185036523e-7,-1.9211299679798567e-7,0.9942500996849013,0.8952843829076462,0.0057600997802173025,0.0013881601368617243,true,160,-1.8021137440337092,0.05,0.05,1.798227167,0.0
128,5.0,1.8,1.0,100.0,0.0,0.42357439559060545,0.25357284026704463,-6.031765437934136e-7,-1.7334167386510886e-7,0.9922367300599921,0.8882954415879718,0.005283911791008782,0.0012044161557560947,true,159,-1.7956292571803427,0.05,0.05,2.71993858,0.0
128,5.0,1.9,1.0,100.0,0.0,0.42525459377753533,0.2512485964150072,-5.787529291164076e-7,-1.5640700988842127e-7,0.9913689012183147,0.8811417994836201,0.004847458943743949,0.0010478700318651518,true,158,-1.7892626809857743,0.05,0.05,2.537670031,0.0
128,5.0,2.0,1.0,100.0,0.0,0.42689358214228235,0.24894121756942567,-5.538414361392758e-7,-1.4116887368989457e-7,0.991726531764936,0.8739001117208933,0.004447631778280629,0.0009141608957408145,true,157,-1.783012130113811,0.05,0.05,1.960404804,0.0
128,5.0,2.1,1.0,100.0,0.0,0.42849196942710543,0.24665164053764224,-5.287659224792849e-7,-1.2748341949449e-7,0.9933859259245725,0.8666439411408322,0.004081525392239194,0.0007996733827327106,true,156,-1.7768756934888845,0.05,0.05,4.072937306,0.0
128,5.0,2.2,1.0,100.0,0.0,0.4300504035635158,0.24438072683466572,-5.037937895527472e-7,-1.1520909657773419e-7,0.996420036076584,0.8594433077090957,0.0037464317990029035,0.0007014032410432994,true,155,-1.7708514394808503,0.05,0.05,1.854142679,0.0
128,5.0,2.3,1.0,100.0,0.0,0.43157172588452997,0.2421260371577677,-4.459134199837643e-7,-9.63355528512257e-8,0.9551723802839751,0.8162005168668163,0.00320138079451086,0.0005702561098041146,true,155,-1.7649374208083572,0.05,0.05,2.552995261,0.0
128,5.0,2.4,1.0,100.0,0.0,0.43305216687260395,0.23989493487582658,-4.230160071201642e-7,-8.713058096462939e-8,0.960538801033306,0.8092645581598834,0.002937470718322042,0.000502264366064747,true,154,-1.7591316792428935,0.05,0.05,2.4740526,0.0
128,5.0,2.5,1.0,100.0,0.0,0.434494794555194,0.23768463908523915,-4.00750437076406e-7,-7.889727519587077e-8,0.9674239613228774,0.8025737061724825,0.0026963419681861884,0.0004435391598687162,true,153,-1.7534322500375583,0.05,0.05,1.8819343,0.0
128,5.0,2.6,1.0,100.0,0.0,0.4359003651429155,0.2354957296474719,-3.792139285988339e-7,-7.153295330799986e-8,0.9758874074202728,0.796178984371454,0.002476070893984198,0.0003926984811271911,true,152,-1.7478371659274938,0.05,0.05,2.60540503,0.0
128,5.0,2.7,1.0,100.0,0.0,0.43726965120245054,0.23332872229879126,-3.584780696118637e-7,-6.494445466087931e-8,0.985987461597948,0.7901271088740502,0.002274882291288402,0.0003485818195603071,true,151,-1.7423444610133878,0.05,0.05,1.72569841,0.0
128,5.0,2.8,1.0,100.0,0.0,0.43860343790894973,0.23118407143599795,-3.3859277951070685e-7,-5.904775594753593e-8,0.9977817309901882,0.7844605696381013,0.0020911404278072384,0.0003102124888860473,true,150,-1.7369521743155223,0.05,0.05,2.621226965,0.0
128,5.0,2.9,1.0,100.0,0.0,0.4399037773558008,0.22906010244338176,-2.9564147549331386e-7,-4.936798785674927e-8,0.9632767953238197,0.7443979773074094,0.0017792765577427168,0.00025412949157565563,true,150,-1.7316583528786766,0.05,0.05,2.453221772,0.0
128,5.0,3.0,1.0,100.0,0.0,0.4411688526136457,0.22696143461579965,-2.7860902052459003e-7,-4.49729480867144e-8,0.9776609808775927,0.7395770453161865,0.001635840211466232,0.00022704463727954332,true,149,-1.7264610554888076,0.05,0.05,2.481190641,0.0
128,5.0,3.1,1.0,100.0,0.0,0.44240083400688723,0.2248861396950375,-2.6244349660522086e-7,-4.1035461449885974e-8,0.9938348604925373,0.7352361818327435,0.0015049562961850513,0.00020335295675541026,true,148,-1.7213583543744004,0.05,0.05,2.404467375,0.0
128,5.0,3.2,1.0,100.0,0.0,0.44360144322787604,0.22283287356654663,-2.2791525933764126e-7,-3.4320169981518046e-8,0.9630985968619443,0.6979959774900402,0.0012777961603263734,0.00016708594872967455,true,148,-1.7163483382566103,0.05,0.05,1.852707058,0.0
128,5.0,3.3,1.0,100.0,0.0,0.44476956837567183,0.22080510289272454,-2.1435512890452237e-7,-3.138540303275003e-8,0.9818729307576879,0.694634571067887,0.001176039397582609,0.00015022149989943294,true,147,-1.7114291150350187,0.05,0.05,2.44313554,0.0
128,5.0,3.4,1.0,100.0,0.0,0.4459077328923687,0.2187999889177708,-1.8551535611148645e-7,-2.625097785928445e-8,0.9538495240002387,0.659791962896894,0.0009969422743992095,0.0001236187179052529,true,147,-1.706598812795553,0.05,0.05,2.638125596,0.0
128,5.0,3.5,1.0,100.0,0.0,0.4470152151130784,0.21682030569927668,-1.7427283521484795e-7,-2.4063194570718568e-8,0.9751855392552411,0.6574449854073183,0.0009180615214413205,0.00011155752453191942,true,146,-1.7018555827031707,0.05,0.05,4.343490356,0.0
128,5.0,3.6,1.0,100.0,0.0,0.4480935899408451,0.21486473694280595,-1.6372288644607013e-7,-2.2097193656028246e-8,0.998429943446677,0.6556456057649762,0.000846146169302524,0.00010091538388373881,true,145,-1.6971975997277005,0.05,0.05,3.798929755,0.0
128,5.0,3.7,1.0,100.0,0.0,0.44914415186105183,0.21293235115969505,-1.4113141335907057e-7,-1.849838974279578e-8,0.9735040131582107,0.6236148026133592,0.0007161264526491732,8.327095077665906e-5,true,145,-1.6926230644581333,0.05,0.05,3.216809339,0.0
128,5.0,3.8,1.0,100.0,0.0,0.45016657667733095,0.21102515051503679,-1.324987947522124e-7,-1.702983222852891e-8,0.9993005095570995,0.6228330938299886,0.0006605368628060665,7.560167792226022e-5,true,144,-1.6881302045309128,0.05,0.05,3.319809874,0.0
128,5.0,3.9,1.0,100.0,0.0,0.4511625925468633,0.20914128896123646,-1.1391516693979265e-7,-1.4260805115106686e-8,0.9765621365984689,0.5930278908668485,0.0005583235828992724,6.24685593284354e-5,true,144,-1.6837172751133382,0.05,0.05,2.04919023,0.0
128,5.0,4.0,1.0,100.0,0.0,0.45213243545524184,0.20728164690071105,-9.776669924791646e-8,-1.1937526461975489e-8,0.9553259405100656,0.5649113525172389,0.0004713946998714144,5.162220235660965e-5,true,144,-1.6793825603319146,0.05,0.05,3.383228704,0.0
128,5.5,0.0,1.0,100.0,0.0,0.4010752821889124,0.28121323058002545,0.0,0.0,0.9709152978345514,0.8950316602472919,0.025273239981109898,0.025273239981109898,true,176,-2.0095908768099138,0.05,0.05,5.606462857,0.0
128,5.5,0.1,1.0,100.0,0.0,0.4031754461019913,0.27887720848064557,-1.6381164096441605e-7,-2.2118214711586747e-7,0.9644892208038325,0.8976970135882167,0.023495353460592266,0.02145944017472151,true,175,-2.0017593367872553,0.05,0.05,4.493702772,0.0
128,5.5,0.2,1.0,100.0,0.0,0.4052309423368634,0.27654656996822,-3.1826364741542597e-7,-3.88101395193476e-7,0.9950668738283319,0.9315907444492622,0.023015929857935304,0.019271534960864176,true,173,-1.9940576530137384,0.05,0.05,6.170425902,0.0
128,5.5,0.3,1.0,100.0,0.0,0.4072543431929856,0.2742082495146264,-4.400138447948957e-7,-4.861549620605205e-7,0.9887658443522573,0.9329929990218311,0.02139410737817202,0.016464896240086502,true,172,-1.9864848086109708,0.05,0.05,4.391339342,0.0
128,5.5,0.4,1.0,100.0,0.0,0.40923876671604426,0.2718712375176308,-5.40505501673873e-7,-5.429966178688318e-7,0.9825251279429459,0.9335695227183916,0.019879081239428335,0.014102832648674435,true,171,-1.9790396740906158,0.05,0.05,3.895493017,0.0
128,5.5,0.5,1.0,100.0,0.0,0.41118401564370227,0.26953706943961503,-6.22202825971353e-7,-5.703298989434358e-7,0.9764251587186523,0.9333579446482165,0.018465147967101556,0.012110410963353076,true,170,-1.9717210479429488,0.05,0.05,2.324322794,0.0
128,5.5,0.6,1.0,100.0,0.0,0.41308997187443397,0.2672072364653309,-6.87356505742931e-7,-5.768346178459725e-7,0.9705479633682623,0.9324019561722796,0.017146750488541113,0.010425961139118351,true,169,-1.9645276524564024,0.05,0.05,2.829425817,0.0
128,5.5,0.7,1.0,100.0,0.0,0.41495659375991467,0.26488318086529355,-7.38014856250944e-7,-5.689266131388338e-7,0.9649764233721214,0.9307505647896397,0.015918492176393004,0.008998634830075701,true,168,-1.9574581388610033,0.05,0.05,4.673711198,0.0
128,5.5,0.8,1.0,100.0,0.0,0.41677896762161126,0.26257261915106833,-8.219858993112881e-7,-5.85460658838167e-7,0.9998977341552084,0.9640030471641525,0.015649526264129642,0.008268099164261019,true,166,-1.9505110885505919,0.05,0.05,3.953353773,0.0
128,5.5,0.9,1.0,100.0,0.0,0.418567341880723,0.26026401066974597,-8.513398888268224e-7,-5.607480596065369e-7,0.9954773895823887,0.9614350211520906,0.014534911382916842,0.007180092776144261,true,165,-1.9436850350017343,0.05,0.05,2.749328617,0.0
128,5.5,1.0,1.0,100.0,0.0,0.4203166764132579,0.25796517283980214,-8.707228260419728e-7,-5.320122840303907e-7,0.9916256164599346,0.9583201957001908,0.013498166572516433,0.006250967055967973,true,164,-1.9369784431605561,0.05,0.05,2.62006001,0.0
128,5.5,1.1,1.0,100.0,0.0,0.4220272007636083,0.25567731860457255,-8.815490831486801e-7,-5.011619475400166e-7,0.988425968681983,0.9547221169207143,0.012534515821412656,0.00545573187165988,true,163,-1.9303897326523065,0.05,0.05,1.959715822,0.0
128,5.5,1.2,1.0,100.0,0.0,0.42369920275253986,0.25340159746186464,-8.850839641961892e-7,-4.6955462160677136e-7,0.9859604758586382,0.9507059798556927,0.011639383711781526,0.004773564909557498,true,162,-1.9239172783196778,0.05,0.05,2.738405447,0.0
128,5.5,1.3,1.0,100.0,0.0,0.4253330242787224,0.2511390942349246,-8.824551038359588e-7,-4.381387921101314e-7,0.9843093885736343,0.9463379086558366,0.01080839835348461,0.004187082731230858,true,161,-1.9175594153357616,0.05,0.05,1.924714986,0.0
128,5.5,1.4,1.0,100.0,0.0,0.426929057060389,0.2488908283497966,-8.746635245907327e-7,-4.075605215891277e-7,0.9835510059893471,0.941684282417754,0.01003739270489941,0.0036817444162117637,true,160,-1.9113144441986096,0.05,0.05,2.622808773,0.0
128,5.5,1.5,1.0,100.0,0.0,0.4284877383636134,0.2466577535850246,-8.625942824375768e-7,-3.782435216981818e-7,0.9837615823259371,0.9368111147848857,0.009322404418678938,0.0032453628805349938,true,159,-1.90518063558335,0.05,0.05,2.569747214,0.0
128,5.5,1.6,1.0,100.0,0.0,0.4300095467593993,0.24444075825623668,-8.470266444898404e-7,-3.5044918635112065e-7,0.9850153077265444,0.9317834936547476,0.008659674355779289,0.002867703766951288,true,158,-1.8991562350311542,0.05,0.05,1.913016171,0.0
128,5.5,1.7,1.0,100.0,0.0,0.43149499794717694,0.24224066579582998,-8.286437557703714e-7,-3.24321519094199e-7,0.9873843581963415,0.9266650855055958,0.008045643913410406,0.002540155661727835,true,157,-1.8932394674575765,0.05,0.05,2.685974461,0.0
128,5.5,1.8,1.0,100.0,0.0,0.43294464067755256,0.2400582356866503,-8.080417643053645e-7,-2.9992067383927953e-7,0.9909390086527692,0.921517707077435,0.007476951312231534,0.002255458494517218,true,156,-1.887428541465992,0.05,0.05,2.356692806,0.0
128,5.5,1.9,1.0,100.0,0.0,0.43435905280236936,0.23789416470815972,-7.857383849034179e-7,-2.772479148236769e-7,0.9957478027098343,0.9164009654261673,0.006950426985440731,0.0020074794730649947,true,155,-1.8817216534548575,0.05,0.05,3.075706606,0.0
128,5.5,2.0,1.0,100.0,0.0,0.43574122986164865,0.235745339416794,-7.122767314136798e-7,-2.383010577175544e-7,0.956568656343304,0.8733014418938478,0.006040125476302034,0.0016655504059057125,true,155,-1.8761169916411722,0.05,0.05,2.899946731,0.0
128,5.5,2.1,1.0,100.0,0.0,0.43708685526749647,0.23362002409146732,-6.888361678846546e-7,-2.2006995987374582e-7,0.9633964565598507,0.8682788098696159,0.005613691696424945,0.00148795000355117,true,154,-1.8706127391131036,0.05,0.05,2.071009682,0.0
128,5.5,2.2,1.0,100.0,0.0,0.4383991296467063,0.2315147920533481,-6.649277791384118e-7,-2.033061179482181e-7,0.9716205560579283,0.8634526135391507,0.005219474116912367,0.0013324194499669422,true,153,-1.8652070783721175,0.05,0.05,2.621840454,0.0
128,5.5,2.3,1.0,100.0,0.0,0.43967871082278265,0.22943010631892363,-6.408126589539192e-7,-1.879194619999164e-7,0.9813015538077119,0.8588694154862964,0.004855101371214631,0.001195938128118491,true,152,-1.8598981937029522,0.05,0.05,1.735892937,0.0
128,5.5,2.4,1.0,100.0,0.0,0.4409262685140677,0.22736637679409144,-6.167098987754251e-7,-1.7381628343771388e-7,0.9924997376182798,0.8545727549131854,0.004518358529087115,0.001075931631067028,true,151,-1.8546842744228886,0.05,0.05,2.641034999,0.0
128,5.5,2.5,1.0,100.0,0.0,0.442144084479163,0.22532125037567413,-5.515043611718037e-7,-1.4885634196109603e-7,0.9582176463941439,0.8134974110415305,0.0039142261505935826,0.0008975989680102848,true,151,-1.8495635174942155,0.05,0.05,2.38384751,0.0
128,5.5,2.6,1.0,100.0,0.0,0.4433295266075452,0.2233006129092801,-5.290983046265746e-7,-1.37783707051286e-7,0.9716882855455022,0.8097711590938639,0.0036433798035132004,0.000810418107402776,true,150,-1.844534130727268,0.05,0.05,1.919759646,0.0
128,5.5,2.7,1.0,100.0,0.0,0.4444850054590307,0.22130185932886176,-5.071630680193721e-7,-1.2766574882088447e-7,0.9867879236162835,0.8064377350038843,0.0033933004458415465,0.0007333721447984052,true,149,-1.8395943342067858,0.05,0.05,2.412995569,0.0
128,5.5,2.8,1.0,100.0,0.0,0.4456124302028407,0.2193230565188266,-4.507039586996174e-7,-1.0922099440922245e-7,0.9558338751884943,0.7676594167648765,0.0029341047002461747,0.0006134925161575171,true,149,-1.8347423628296866,0.05,0.05,1.853923002,0.0
128,5.5,2.9,1.0,100.0,0.0,0.4467099671107107,0.21736881802718336,-4.3105655399133977e-7,-1.0132983471561828e-7,0.9732692494105466,0.765072386946064,0.0027337452540456227,0.0005571065299978122,true,148,-1.829976468863805,0.05,0.05,2.506786289,0.0
128,5.5,3.0,1.0,100.0,0.0,0.44777961596016225,0.21543699929560017,-4.1207443888133107e-7,-9.412665439236419e-8,0.992437029384563,0.7629502602255478,0.002548857413861821,0.0005070335742134986,true,147,-1.825294922587708,0.05,0.05,1.720682803,0.0
128,5.5,3.1,1.0,100.0,0.0,0.44882297932154674,0.2135260114206361,-3.643333140527424e-7,-8.050098709002546e-8,0.9645649881799834,0.7266365805513875,0.0022004006020815343,0.00042526324666608155,true,147,-1.8206960144342696,0.05,0.05,2.561671556,0.0
128,5.5,3.2,1.0,100.0,0.0,0.44983883236686584,0.21163941479815973,-3.4775678496397635e-7,-7.490206286024465e-8,0.986107980334272,0.7253598337990663,0.0020527543643775264,0.0003883598714224304,true,146,-1.8161780568768868,0.05,0.05,1.635507708,0.0
128,5.5,3.3,1.0,100.0,0.0,0.450829579899224,0.20977404005723052,-3.0648289506257635e-7,-6.404103892586494e-8,0.9604977138328863,0.6911766305138234,0.0017699167367976351,0.0003261658936220418,true,146,-1.8117393845245586,0.05,0.05,2.570927177,0.0
128,5.5,3.4,1.0,100.0,0.0,0.45179434685096775,0.2079327973427137,-2.922026078700739e-7,-5.969626125116282e-8,0.9844056526092659,0.6907722283504558,0.0016522931106051628,0.0002988619362804991,true,145,-1.8073783564287516,0.05,0.05,2.315104296,0.0
128,5.5,3.5,1.0,100.0,0.0,0.4527351875718642,0.20611300656070308,-2.567853138356642e-7,-5.1033881739893256e-8,0.960879841286455,0.6586713927900778,0.0014230047770964393,0.00025132578304548636,true,145,-1.803093355909391,0.05,0.05,1.862211317,0.0
128,5.5,3.6,1.0,100.0,0.0,0.45365150791543596,0.20431702426177115,-2.4462077252544283e-7,-4.766563373402397e-8,0.9871419049085617,0.6591422861644269,0.0013295006593201598,0.00023104849616935324,true,144,-1.7988827923564383,0.05,0.05,2.32495347,0.0
