Im,IuS,Cm,CuS,Mm,MuS
0.4,0.2,0.43189485767592695,0.2416422127358513,0.4079737144189818,0.21041055318396285
0.4079737144189818,0.21041055318396285,0.44056479717503993,0.2279675524263598,0.4161214851079963,0.21479980299456208
0.4161214851079963,0.21479980299456208,0.4450561448900775,0.22030300082962512,0.42335515005351654,0.21617560245332784
0.42335515005351654,0.21617560245332784,0.44727722709777207,0.21634772606413605,0.4293356693145804,0.21621863335602987
0.4293356693145804,0.21621863335602987,0.44835982479411096,0.2143776041638596,0.434091708184463,0.2157583760579873
0.434091708184463,0.2157583760579873,0.4488876570743662,0.21340666697624172,0.4377906954069388,0.21517044878755093
0.4377906954069388,0.21517044878755093,0.4491464543602328,0.21292808587368195,0.4406296351452623,0.21460985805908367
0.4406296351452623,0.21460985805908367,0.4492741960400159,0.21269124107945464,0.44279077536895073,0.2141302038141764
0.44279077536895073,0.2141302038141764,0.44933763915275526,0.21257345920058324,0.44442749131490183,0.21374101766077813
0.44442749131490183,0.21374101766077813,0.44936931111478495,0.21251462237370727,0.44566294626487263,0.21343441883901043
0.44566294626487263,0.21343441883901043,0.4493851874857151,0.21248511940635914,0.44659350657008323,0.2131970939808476
0.44659350657008323,0.2131970939808476,0.44939317142071095,0.2124702805025384,0.44729342278274015,0.21301539061127028
0.44729342278274015,0.21301539061127028,0.4493971962600799,0.21246279934501072,0.44781936615207507,0.21287724279470538
0.44781936615207507,0.21287724279470538,0.44939922904156887,0.2124590207633495,0.44821433187444853,0.21277268728686638
0.44821433187444853,0.21277268728686638,0.44940025716701903,0.21245710962004172,0.4485108131975912,0.21269379287016021
0.4485108131975912,0.21269379287016021,0.4494007777188723,0.21245614197581558,NaN,NaN
