L,U,V,t,β,δ,uS,wd,QuS,Qwd,Converged,I,f,g,g0,ΔT,μ
256,5.0,4.0,1.0,100.0,0.2,0.25991059956093887,0.3258392538035509,0.5055317097876211,0.9749034877218898,true,142,-1.861918297691755,0.05,0.05,255.760371734,0.9540042115410737
256,5.0,4.4,1.0,100.0,0.2,0.24640651120373344,0.3349817836304381,0.49685915640979017,0.9983909926452039,true,138,-1.8909502556095081,0.05,0.05,250.448175821,0.9696241663147152
256,5.0,4.8,1.0,100.0,0.2,0.23369859740756785,0.34230874494624464,0.4515371766266596,0.9646058476801,true,136,-1.925077219603334,0.05,0.05,245.173129481,0.9857022284428893
256,5.0,5.2,1.0,100.0,0.2,0.22180149603608054,0.34825817796554603,0.41603045815241657,0.9613998186940309,true,134,-1.9636645667304855,0.05,0.05,242.219928904,1.002285117500734
256,5.0,5.6,1.0,100.0,0.2,0.21069603383137936,0.35314946491058596,0.38946547006490917,0.9815546967787414,true,132,-2.006187067566933,0.05,0.05,239.916178713,1.0194272809408405
256,5.0,6.0,1.0,100.0,0.2,0.20034884502832495,0.35721597477630573,0.35242387532774533,0.9696482824277375,true,131,-2.052242906743895,0.05,0.05,238.726498193,1.0372339105117703
256,5.0,6.4,1.0,100.0,0.2,0.19071582928563038,0.3606321952943716,0.3237191551054286,0.9709428612174609,true,130,-2.1013702016439297,0.05,0.05,237.726712587,1.0556186860261094
256,5.0,6.8,1.0,100.0,0.2,0.18174934028060002,0.36352958149221914,0.30157761833210506,0.9822294272372467,true,129,-2.153214496998155,0.05,0.05,233.661114273,1.0745606191835453
256,5.0,7.2,1.0,100.0,0.2,0.1733995475813389,0.36600896451190107,0.2704032782931409,0.9513364406266156,true,129,-2.2075107377166194,0.05,0.05,234.987306374,1.0940928655414959
256,5.0,7.6,1.0,100.0,0.2,0.16561844423876915,0.368148035798281,0.25805764893088723,0.9756702779960547,true,128,-2.263884460236147,0.05,0.05,233.361386513,1.1140307518359023
256,5.0,8.0,1.0,100.0,0.2,0.15835946597599482,0.3700076798436674,0.23632883277785455,0.9549946989455549,true,128,-2.3221992755541336,0.05,0.05,233.029453445,1.134478745988684
256,10.0,4.0,1.0,100.0,0.2,0.25991059956093887,0.3258392538035509,0.5055317097876211,0.9749034877218898,true,142,-1.861918297691755,0.05,0.05,255.432800046,0.9540042115410737
256,10.0,4.4,1.0,100.0,0.2,0.24640651120373344,0.3349817836304381,0.49685915640979017,0.9983909926452039,true,138,-1.8909502556095081,0.05,0.05,250.333475319,0.9696241663147152
256,10.0,4.8,1.0,100.0,0.2,0.23369859740756785,0.34230874494624464,0.4515371766266596,0.9646058476801,true,136,-1.925077219603334,0.05,0.05,245.177053788,0.9857022284428893
256,10.0,5.2,1.0,100.0,0.2,0.22180149603608054,0.34825817796554603,0.41603045815241657,0.9613998186940309,true,134,-1.9636645667304855,0.05,0.05,242.155903945,1.002285117500734
256,10.0,5.6,1.0,100.0,0.2,0.21069603383137936,0.35314946491058596,0.38946547006490917,0.9815546967787414,true,132,-2.006187067566933,0.05,0.05,239.846155035,1.0194272809408405
256,10.0,6.0,1.0,100.0,0.2,0.20034884502832495,0.35721597477630573,0.35242387532774533,0.9696482824277375,true,131,-2.052242906743895,0.05,0.05,238.613529391,1.0372339105117703
256,10.0,6.4,1.0,100.0,0.2,0.19071582928563038,0.3606321952943716,0.3237191551054286,0.9709428612174609,true,130,-2.1013702016439297,0.05,0.05,237.615495168,1.0556186860261094
256,10.0,6.8,1.0,100.0,0.2,0.18174934028060002,0.36352958149221914,0.30157761833210506,0.9822294272372467,true,129,-2.153214496998155,0.05,0.05,233.605520045,1.0745606191835453
256,10.0,7.2,1.0,100.0,0.2,0.1733995475813389,0.36600896451190107,0.2704032782931409,0.9513364406266156,true,129,-2.2075107377166194,0.05,0.05,234.881706311,1.0940928655414959
256,10.0,7.6,1.0,100.0,0.2,0.16561844423876915,0.368148035798281,0.25805764893088723,0.9756702779960547,true,128,-2.263884460236147,0.05,0.05,233.471724289,1.1140307518359023
256,10.0,8.0,1.0,100.0,0.2,0.15835946597599482,0.3700076798436674,0.23632883277785455,0.9549946989455549,true,128,-2.3221992755541336,0.05,0.05,232.926655119,1.134478745988684
256,0.0,4.0,1.0,100.0,0.25,0.23780019925757684,0.29995749883976375,0.5683711034968342,0.9915947718450724,true,145,-2.0077196795321623,0.05,0.05,266.464257498,1.230418727013568
256,0.0,4.4,1.0,100.0,0.25,0.22439881431469516,0.31074551926377886,0.5450179727610749,0.9652299171141188,true,141,-2.043702457494682,0.05,0.05,258.91274961,1.2570528642534848
256,0.0,4.8,1.0,100.0,0.25,0.21185530873245872,0.3193931073279108,0.5354710159599096,0.9921144111940672,true,137,-2.0848285310105075,0.05,0.05,248.252295431,1.2842453823555744
256,0.0,5.2,1.0,100.0,0.25,0.20015934912109645,0.3264355641922497,0.4894183270559571,0.9616842457806918,true,135,-2.130625480011573,0.05,0.05,247.098327671,1.3122721071041188
256,0.0,5.6,1.0,100.0,0.25,0.18928045735586152,0.3322494827110251,0.45607570698225075,0.9609735178734979,true,133,-2.1804159832053682,0.05,0.05,243.158992137,1.3409876579459648
256,0.0,6.0,1.0,100.0,0.25,0.17917335337414736,0.3371083869527634,0.43309483403686233,0.9827494258468628,true,131,-2.233726654715554,0.05,0.05,236.545392429,1.3703954085896495
256,0.0,6.4,1.0,100.0,0.25,0.16978509290464167,0.3412147513668862,0.39795097590955564,0.9717064511258755,true,130,-2.2902108584770082,0.05,0.05,237.872473295,1.4005656235991797
256,0.0,6.8,1.0,100.0,0.25,0.16106119412602554,0.3447202638462407,0.37127845143425375,0.9733616693227143,true,129,-2.3494263294711555,0.05,0.05,233.282877557,1.431356475735377
256,0.0,7.2,1.0,100.0,0.25,0.15294838849643533,0.34774029830260034,0.3511453057979952,0.9846995650883983,true,128,-2.411055456435104,0.05,0.05,232.794920594,1.462722659523702
256,0.0,7.6,1.0,100.0,0.25,0.14539478398452735,0.3503641975377589,0.31938695566591235,0.9535771925658354,true,128,-2.47489657365975,0.05,0.05,233.055018046,1.494715920458264
256,0.0,8.0,1.0,100.0,0.25,0.13835253718094176,0.35266146254202935,0.3089257899641651,0.9777176431046142,true,127,-2.5405509329050036,0.05,0.05,229.87347864,1.5270771298303094
256,5.0,4.0,1.0,100.0,0.25,0.23780019925757684,0.29995749883976375,0.5683711034968342,0.9915947718450724,true,145,-2.0077196795321623,0.05,0.05,266.583072329,1.230418727013568
256,5.0,4.4,1.0,100.0,0.25,0.22439881431469516,0.31074551926377886,0.5450179727610749,0.9652299171141188,true,141,-2.043702457494682,0.05,0.05,258.585429294,1.2570528642534848
256,5.0,4.8,1.0,100.0,0.25,0.21185530873245872,0.3193931073279108,0.5354710159599096,0.9921144111940672,true,137,-2.0848285310105075,0.05,0.05,249.034123636,1.2842453823555744
256,5.0,5.2,1.0,100.0,0.25,0.20015934912109645,0.3264355641922497,0.4894183270559571,0.9616842457806918,true,135,-2.130625480011573,0.05,0.05,247.021822228,1.3122721071041188
256,5.0,5.6,1.0,100.0,0.25,0.18928045735586152,0.3322494827110251,0.45607570698225075,0.9609735178734979,true,133,-2.1804159832053682,0.05,0.05,242.7862966,1.3409876579459648
256,5.0,6.0,1.0,100.0,0.25,0.17917335337414736,0.3371083869527634,0.43309483403686233,0.9827494258468628,true,131,-2.233726654715554,0.05,0.05,236.723452305,1.3703954085896495
256,5.0,6.4,1.0,100.0,0.25,0.16978509290464167,0.3412147513668862,0.39795097590955564,0.9717064511258755,true,130,-2.2902108584770082,0.05,0.05,238.216084148,1.4005656235991797
256,5.0,6.8,1.0,100.0,0.25,0.16106119412602554,0.3447202638462407,0.37127845143425375,0.9733616693227143,true,129,-2.3494263294711555,0.05,0.05,233.235708672,1.431356475735377
256,5.0,7.2,1.0,100.0,0.25,0.15294838849643533,0.34774029830260034,0.3511453057979952,0.9846995650883983,true,128,-2.411055456435104,0.05,0.05,232.244571761,1.462722659523702
256,5.0,7.6,1.0,100.0,0.25,0.14539478398452735,0.3503641975377589,0.31938695566591235,0.9535771925658354,true,128,-2.47489657365975,0.05,0.05,232.761724602,1.494715920458264
256,5.0,8.0,1.0,100.0,0.25,0.13835253718094176,0.35266146254202935,0.3089257899641651,0.9777176431046142,true,127,-2.5405509329050036,0.05,0.05,229.958938627,1.5270771298303094
256,10.0,4.0,1.0,100.0,0.25,0.23780019925757684,0.29995749883976375,0.5683711034968342,0.9915947718450724,true,145,-2.0077196795321623,0.05,0.05,266.523277199,1.230418727013568
256,10.0,4.4,1.0,100.0,0.25,0.22439881431469516,0.31074551926377886,0.5450179727610749,0.9652299171141188,true,141,-2.043702457494682,0.05,0.05,258.663986286,1.2570528642534848
256,10.0,4.8,1.0,100.0,0.25,0.21185530873245872,0.3193931073279108,0.5354710159599096,0.9921144111940672,true,137,-2.0848285310105075,0.05,0.05,248.786384999,1.2842453823555744
256,10.0,5.2,1.0,100.0,0.25,0.20015934912109645,0.3264355641922497,0.4894183270559571,0.9616842457806918,true,135,-2.130625480011573,0.05,0.05,246.80474456,1.3122721071041188
256,10.0,5.6,1.0,100.0,0.25,0.18928045735586152,0.3322494827110251,0.45607570698225075,0.9609735178734979,true,133,-2.1804159832053682,0.05,0.05,242.879698288,1.3409876579459648
256,10.0,6.0,1.0,100.0,0.25,0.17917335337414736,0.3371083869527634,0.43309483403686233,0.9827494258468628,true,131,-2.233726654715554,0.05,0.05,236.561284407,1.3703954085896495
256,10.0,6.4,1.0,100.0,0.25,0.16978509290464167,0.3412147513668862,0.39795097590955564,0.9717064511258755,true,130,-2.2902108584770082,0.05,0.05,238.061582394,1.4005656235991797
256,10.0,6.8,1.0,100.0,0.25,0.16106119412602554,0.3447202638462407,0.37127845143425375,0.9733616693227143,true,129,-2.3494263294711555,0.05,0.05,233.258511301,1.431356475735377
256,10.0,7.2,1.0,100.0,0.25,0.15294838849643533,0.34774029830260034,0.3511453057979952,0.9846995650883983,true,128,-2.411055456435104,0.05,0.05,232.141584933,1.462722659523702
256,10.0,7.6,1.0,100.0,0.25,0.14539478398452735,0.3503641975377589,0.31938695566591235,0.9535771925658354,true,128,-2.47489657365975,0.05,0.05,232.685400965,1.494715920458264
256,10.0,8.0,1.0,100.0,0.25,0.13835253718094176,0.35266146254202935,0.3089257899641651,0.9777176431046142,true,127,-2.5405509329050036,0.05,0.05,229.878848167,1.5270771298303094
256,0.0,4.0,1.0,100.0,0.3,0.2116147336190163,0.26442376866126116,0.5970295449030938,0.9741221620236384,true,152,-2.1683590615316977,0.05,0.05,274.830174713,1.5266754273616443
256,0.0,4.4,1.0,100.0,0.3,0.19842087129597943,0.2776628865654986,0.6213456339962953,0.9933578811628374,true,145,-2.213472491283266,0.05,0.05,259.416548451,1.5672399974878848
256,0.0,4.8,1.0,100.0,0.3,0.18610859355003054,0.2882424666535153,0.5910432276028388,0.952867512784672,true,141,-2.2641945234527516,0.05,0.05,254.664354398,1.6090121131189954
256,0.0,5.2,1.0,100.0,0.3,0.17466953202477714,0.2968484258301041,0.5801203293416823,0.9680500911356527,true,137,-2.3195599410193903,0.05,0.05,248.037333401,1.6516358368297719
256,0.0,5.6,1.0,100.0,0.3,0.16405975873980372,0.30396116383209315,0.5586232599302243,0.9778757780993796,true,134,-2.3790648755713746,0.05,0.05,242.539350412,1.6951902508661836
256,0.0,6.0,1.0,100.0,0.3,0.15422517452168844,0.3099206090103637,0.5247080950419036,0.97029147400296,true,132,-2.4422056255470337,0.05,0.05,236.984628918,1.7396361223441128
256,0.0,6.4,1.0,100.0,0.3,0.14510780023473271,0.3149737893061642,0.5029200731783146,0.9863133015484138,true,130,-2.5084417175775378,0.05,0.05,235.826769208,1.784790443901668
256,0.0,6.8,1.0,100.0,0.3,0.13664789231138644,0.31930500339225815,0.46670426833356204,0.970334083216895,true,129,-2.577506483475337,0.05,0.05,232.311130223,1.8307326204533092
256,0.0,7.2,1.0,100.0,0.3,0.12878806988025937,0.3230534914944517,0.43969221461931385,0.9678363671251633,true,128,-2.6489611335788235,0.05,0.05,233.086711348,1.8772608566182054
256,0.0,7.6,1.0,100.0,0.3,0.1214745388352276,0.3263261320754264,0.41978850109133936,0.9756080176140935,true,127,-2.7225227773905427,0.05,0.05,235.55185582,1.9243143775072575
256,0.0,8.0,1.0,100.0,0.3,0.11465730114741103,0.32920627608513897,0.40543976628582,0.9915181525925743,true,126,-2.797944133726337,0.05,0.05,232.556338975,1.9718323914669147
256,5.0,4.0,1.0,100.0,0.3,0.2116147336190163,0.26442376866126116,0.5970295449030938,0.9741221620236384,true,152,-2.1683590615316977,0.05,0.05,281.993852881,1.5266754273616443
256,5.0,4.4,1.0,100.0,0.3,0.19842087129597943,0.2776628865654986,0.6213456339962953,0.9933578811628374,true,145,-2.213472491283266,0.05,0.05,267.916764733,1.5672399974878848
256,5.0,4.8,1.0,100.0,0.3,0.18610859355003054,0.2882424666535153,0.5910432276028388,0.952867512784672,true,141,-2.2641945234527516,0.05,0.05,260.727917339,1.6090121131189954
256,5.0,5.2,1.0,100.0,0.3,0.17466953202477714,0.2968484258301041,0.5801203293416823,0.9680500911356527,true,137,-2.3195599410193903,0.05,0.05,252.590062198,1.6516358368297719
256,5.0,5.6,1.0,100.0,0.3,0.16405975873980372,0.30396116383209315,0.5586232599302243,0.9778757780993796,true,134,-2.3790648755713746,0.05,0.05,245.580039107,1.6951902508661836
256,5.0,6.0,1.0,100.0,0.3,0.15422517452168844,0.3099206090103637,0.5247080950419036,0.97029147400296,true,132,-2.4422056255470337,0.05,0.05,239.803667703,1.7396361223441128
256,5.0,6.4,1.0,100.0,0.3,0.14510780023473271,0.3149737893061642,0.5029200731783146,0.9863133015484138,true,130,-2.5084417175775378,0.05,0.05,238.931804043,1.784790443901668
256,5.0,6.8,1.0,100.0,0.3,0.13664789231138644,0.31930500339225815,0.46670426833356204,0.970334083216895,true,129,-2.577506483475337,0.05,0.05,232.248922393,1.8307326204533092
256,5.0,7.2,1.0,100.0,0.3,0.12878806988025937,0.3230534914944517,0.43969221461931385,0.9678363671251633,true,128,-2.6489611335788235,0.05,0.05,239.092705011,1.8772608566182054
256,5.0,7.6,1.0,100.0,0.3,0.1214745388352276,0.3263261320754264,0.41978850109133936,0.9756080176140935,true,127,-2.7225227773905427,0.05,0.05,238.532894413,1.9243143775072575
256,5.0,8.0,1.0,100.0,0.3,0.11465730114741103,0.32920627608513897,0.40543976628582,0.9915181525925743,true,126,-2.797944133726337,0.05,0.05,235.524515558,1.9718323914669147
256,10.0,4.0,1.0,100.0,0.3,0.2116147336190163,0.26442376866126116,0.5970295449030938,0.9741221620236384,true,152,-2.1683590615316977,0.05,0.05,285.390728503,1.5266754273616443
256,10.0,4.4,1.0,100.0,0.3,0.19842087129597943,0.2776628865654986,0.6213456339962953,0.9933578811628374,true,145,-2.213472491283266,0.05,0.05,269.921225958,1.5672399974878848
256,10.0,4.8,1.0,100.0,0.3,0.18610859355003054,0.2882424666535153,0.5910432276028388,0.952867512784672,true,141,-2.2641945234527516,0.05,0.05,254.713126442,1.6090121131189954
256,10.0,5.2,1.0,100.0,0.3,0.17466953202477714,0.2968484258301041,0.5801203293416823,0.9680500911356527,true,137,-2.3195599410193903,0.05,0.05,246.694597421,1.6516358368297719
256,10.0,5.6,1.0,100.0,0.3,0.16405975873980372,0.30396116383209315,0.5586232599302243,0.9778757780993796,true,134,-2.3790648755713746,0.05,0.05,241.441123961,1.6951902508661836
256,10.0,6.0,1.0,100.0,0.3,0.15422517452168844,0.3099206090103637,0.5247080950419036,0.97029147400296,true,132,-2.4422056255470337,0.05,0.05,243.859031063,1.7396361223441128
256,10.0,6.4,1.0,100.0,0.3,0.14510780023473271,0.3149737893061642,0.5029200731783146,0.9863133015484138,true,130,-2.5084417175775378,0.05,0.05,245.987442505,1.784790443901668
256,10.0,6.8,1.0,100.0,0.3,0.13664789231138644,0.31930500339225815,0.46670426833356204,0.970334083216895,true,129,-2.577506483475337,0.05,0.05,241.915163485,1.8307326204533092
256,10.0,7.2,1.0,100.0,0.3,0.12878806988025937,0.3230534914944517,0.43969221461931385,0.9678363671251633,true,128,-2.6489611335788235,0.05,0.05,240.569921486,1.8772608566182054
256,10.0,7.6,1.0,100.0,0.3,0.1214745388352276,0.3263261320754264,0.41978850109133936,0.9756080176140935,true,127,-2.7225227773905427,0.05,0.05,239.397579957,1.9243143775072575
256,10.0,8.0,1.0,100.0,0.3,0.11465730114741103,0.32920627608513897,0.40543976628582,0.9915181525925743,true,126,-2.797944133726337,0.05,0.05,236.365582698,1.9718323914669147
256,0.0,4.0,1.0,100.0,0.35,0.18149781225688866,0.21458452279765494,0.5632458740866264,0.9727732643751152,true,167,-2.3455519107509533,0.05,0.05,320.122337032,1.8436895375799354
256,0.0,4.4,1.0,100.0,0.35,0.1687094276363571,0.23188780289661426,0.6193763777768146,0.971405026138128,true,156,-2.4017076133448265,0.05,0.05,299.667118485,1.9005948157866173
256,0.0,4.8,1.0,100.0,0.35,0.15675781248836634,0.24554515921172893,0.6499974459095448,0.9717983205808634,true,148,-2.464004125196147,0.05,0.05,282.811882232,1.9594296327913454
256,0.0,5.2,1.0,100.0,0.35,0.14565389112486102,0.2565740831637343,0.6617754606528803,0.9757804665371239,true,142,-2.531391474398599,0.05,0.05,273.099500874,2.019731902568356
256,0.0,5.6,1.0,100.0,0.35,0.13536336611358074,0.26565051973161746,0.6424136076204623,0.9548297204010625,true,138,-2.6031741093799963,0.05,0.05,267.475500061,2.081332657854745
256,0.0,6.0,1.0,100.0,0.35,0.1258366476708147,0.2732373779460563,0.6442942096109294,0.9828478756440662,true,134,-2.678507377067036,0.05,0.05,259.840295981,2.143779545928697
256,0.0,6.4,1.0,100.0,0.35,0.11701055406882827,0.2796685674188424,0.603909012418663,0.952351055953149,true,132,-2.757217307457081,0.05,0.05,254.454433562,2.2073200396483625
256,0.0,6.8,1.0,100.0,0.35,0.10882700302561062,0.2851838722430997,0.6074151910877568,0.9983382384235462,true,129,-2.8384490228969224,0.05,0.05,249.738797417,2.271325142064288
256,0.0,7.2,1.0,100.0,0.35,0.10122441821999949,0.28996571172484625,0.5644500436128852,0.9672324482857819,true,128,-2.922343251082148,0.05,0.05,248.008051086,2.3362776581187465
256,0.0,7.6,1.0,100.0,0.35,0.0941487466241845,0.2941506402089536,0.5326775529260475,0.9527145735584996,true,127,-3.008289495784676,0.05,0.05,244.09463507,2.4017252023059403
256,0.0,8.0,1.0,100.0,0.35,0.08754797756695154,0.29784549401806526,0.5095528870522337,0.9506417570692705,true,126,-3.0960344302768186,0.05,0.05,242.376784364,2.4675948080686787
256,5.0,4.0,1.0,100.0,0.35,0.18149781225688866,0.21458452279765494,0.5632458740866264,0.9727732643751152,true,167,-2.3455519107509533,0.05,0.05,320.102027893,1.8436895375799354
256,5.0,4.4,1.0,100.0,0.35,0.1687094276363571,0.23188780289661426,0.6193763777768146,0.971405026138128,true,156,-2.4017076133448265,0.05,0.05,301.204684695,1.9005948157866173
256,5.0,4.8,1.0,100.0,0.35,0.15675781248836634,0.24554515921172893,0.6499974459095448,0.9717983205808634,true,148,-2.464004125196147,0.05,0.05,285.980209805,1.9594296327913454
256,5.0,5.2,1.0,100.0,0.35,0.14565389112486102,0.2565740831637343,0.6617754606528803,0.9757804665371239,true,142,-2.531391474398599,0.05,0.05,271.822334079,2.019731902568356
256,5.0,5.6,1.0,100.0,0.35,0.13536336611358074,0.26565051973161746,0.6424136076204623,0.9548297204010625,true,138,-2.6031741093799963,0.05,0.05,267.18730092,2.081332657854745
256,5.0,6.0,1.0,100.0,0.35,0.1258366476708147,0.2732373779460563,0.6442942096109294,0.9828478756440662,true,134,-2.678507377067036,0.05,0.05,259.287727288,2.143779545928697
256,5.0,6.4,1.0,100.0,0.35,0.11701055406882827,0.2796685674188424,0.603909012418663,0.952351055953149,true,132,-2.757217307457081,0.05,0.05,255.632558952,2.2073200396483625
256,5.0,6.8,1.0,100.0,0.35,0.10882700302561062,0.2851838722430997,0.6074151910877568,0.9983382384235462,true,129,-2.8384490228969224,0.05,0.05,248.556266741,2.271325142064288
256,5.0,7.2,1.0,100.0,0.35,0.10122441821999949,0.28996571172484625,0.5644500436128852,0.9672324482857819,true,128,-2.922343251082148,0.05,0.05,247.560050112,2.3362776581187465
256,5.0,7.6,1.0,100.0,0.35,0.0941487466241845,0.2941506402089536,0.5326775529260475,0.9527145735584996,true,127,-3.008289495784676,0.05,0.05,242.476526898,2.4017252023059403
256,5.0,8.0,1.0,100.0,0.35,0.08754797756695154,0.29784549401806526,0.5095528870522337,0.9506417570692705,true,126,-3.0960344302768186,0.05,0.05,241.980974104,2.4675948080686787
256,10.0,4.0,1.0,100.0,0.35,0.18149781225688866,0.21458452279765494,0.5632458740866264,0.9727732643751152,true,167,-2.3455519107509533,0.05,0.05,321.772129749,1.8436895375799354
256,10.0,4.4,1.0,100.0,0.35,0.1687094276363571,0.23188780289661426,0.6193763777768146,0.971405026138128,true,156,-2.4017076133448265,0.05,0.05,300.317394743,1.9005948157866173
256,10.0,4.8,1.0,100.0,0.35,0.15675781248836634,0.24554515921172893,0.6499974459095448,0.9717983205808634,true,148,-2.464004125196147,0.05,0.05,283.924635425,1.9594296327913454
256,10.0,5.2,1.0,100.0,0.35,0.14565389112486102,0.2565740831637343,0.6617754606528803,0.9757804665371239,true,142,-2.531391474398599,0.05,0.05,273.147509487,2.019731902568356
256,10.0,5.6,1.0,100.0,0.35,0.13536336611358074,0.26565051973161746,0.6424136076204623,0.9548297204010625,true,138,-2.6031741093799963,0.05,0.05,267.298303545,2.081332657854745
256,10.0,6.0,1.0,100.0,0.35,0.1258366476708147,0.2732373779460563,0.6442942096109294,0.9828478756440662,true,134,-2.678507377067036,0.05,0.05,259.769828611,2.143779545928697
256,10.0,6.4,1.0,100.0,0.35,0.11701055406882827,0.2796685674188424,0.603909012418663,0.952351055953149,true,132,-2.757217307457081,0.05,0.05,254.344365973,2.2073200396483625
256,10.0,6.8,1.0,100.0,0.35,0.10882700302561062,0.2851838722430997,0.6074151910877568,0.9983382384235462,true,129,-2.8384490228969224,0.05,0.05,249.751631072,2.271325142064288
256,10.0,7.2,1.0,100.0,0.35,0.10122441821999949,0.28996571172484625,0.5644500436128852,0.9672324482857819,true,128,-2.922343251082148,0.05,0.05,247.99842448,2.3362776581187465
256,10.0,7.6,1.0,100.0,0.35,0.0941487466241845,0.2941506402089536,0.5326775529260475,0.9527145735584996,true,127,-3.008289495784676,0.05,0.05,244.137110538,2.4017252023059403
256,10.0,8.0,1.0,100.0,0.35,0.08754797756695154,0.29784549401806526,0.5095528870522337,0.9506417570692705,true,126,-3.0960344302768186,0.05,0.05,242.401612468,2.4675948080686787
256,0.0,4.0,1.0,100.0,0.4,0.1469604803843892,0.13726812349376405,0.37629241082653975,0.995920746219292,true,198,-2.5441536913442175,0.05,0.05,382.574553908,2.185916116861928
256,0.0,4.4,1.0,100.0,0.4,0.1351821899887136,0.16361247678131022,0.4830980982583055,0.9880532953871479,true,182,-2.6103234362764014,0.05,0.05,350.107243584,2.2580126065894395
256,0.0,4.8,1.0,100.0,0.4,0.12391511283567427,0.18349719687735572,0.5746401043130456,0.9940243898743928,true,167,-2.685129593585044,0.05,0.05,321.952299491,2.3350498897967995
256,0.0,5.2,1.0,100.0,0.4,0.1133330474432574,0.19910728457996463,0.6358740110207206,0.9849317809310643,true,156,-2.7662752492693454,0.05,0.05,298.628203778,2.415088997908201
256,0.0,5.6,1.0,100.0,0.4,0.10347435118146167,0.21171084910528787,0.6689152975852264,0.9657370306549451,true,148,-2.8523871904517697,0.05,0.05,283.513216348,2.497157211562137
256,0.0,6.0,1.0,100.0,0.4,0.09432283816058465,0.2221074562957136,0.7113846530970025,0.9881990710104982,true,141,-2.9423384979772096,0.05,0.05,271.330416201,2.580477724054665
256,0.0,6.4,1.0,100.0,0.4,0.0858277943298979,0.23084314867511402,0.7255960852691201,0.9899927496247463,true,136,-3.035748742490066,0.05,0.05,261.711303497,2.6650303017197894
256,0.0,6.8,1.0,100.0,0.4,0.0779380625494468,0.23829163601697756,0.731785962372139,0.9964004155831874,true,132,-3.1319958478879504,0.05,0.05,253.470469375,2.750461804751474
256,0.0,7.2,1.0,100.0,0.4,0.07059709689517515,0.2447259338434775,0.7240936654223096,0.994637490191741,true,129,-3.2307278673130266,0.05,0.05,249.418550006,2.8366654051042426
256,0.0,7.6,1.0,100.0,0.4,0.0637485447101887,0.2503497417674462,0.698412081849703,0.9748008548466358,true,127,-3.331648509392423,0.05,0.05,248.296401256,2.9235508102606125
256,0.0,8.0,1.0,100.0,0.4,0.05733429133908258,0.25532135237487946,0.6859572827969257,0.9784371552542526,true,125,-3.4342337249470405,0.05,0.05,243.725378505,3.010735766085659
256,5.0,4.0,1.0,100.0,0.4,0.1469604803843892,0.13726812349376405,0.37629241082653975,0.995920746219292,true,198,-2.5441536913442175,0.05,0.05,387.843195216,2.185916116861928
256,5.0,4.4,1.0,100.0,0.4,0.1351821899887136,0.16361247678131022,0.4830980982583055,0.9880532953871479,true,182,-2.6103234362764014,0.05,0.05,357.183195764,2.2580126065894395
256,5.0,4.8,1.0,100.0,0.4,0.12391511283567427,0.18349719687735572,0.5746401043130456,0.9940243898743928,true,167,-2.685129593585044,0.05,0.05,328.090198293,2.3350498897967995
256,5.0,5.2,1.0,100.0,0.4,0.1133330474432574,0.19910728457996463,0.6358740110207206,0.9849317809310643,true,156,-2.7662752492693454,0.05,0.05,306.29681679,2.415088997908201
256,5.0,5.6,1.0,100.0,0.4,0.10347435118146167,0.21171084910528787,0.6689152975852264,0.9657370306549451,true,148,-2.8523871904517697,0.05,0.05,290.209274734,2.497157211562137
256,5.0,6.0,1.0,100.0,0.4,0.09432283816058465,0.2221074562957136,0.7113846530970025,0.9881990710104982,true,141,-2.9423384979772096,0.05,0.05,279.386175754,2.580477724054665
256,5.0,6.4,1.0,100.0,0.4,0.0858277943298979,0.23084314867511402,0.7255960852691201,0.9899927496247463,true,136,-3.035748742490066,0.05,0.05,271.276055409,2.6650303017197894
256,5.0,6.8,1.0,100.0,0.4,0.0779380625494468,0.23829163601697756,0.731785962372139,0.9964004155831874,true,132,-3.1319958478879504,0.05,0.05,261.523478058,2.750461804751474
256,5.0,7.2,1.0,100.0,0.4,0.07059709689517515,0.2447259338434775,0.7240936654223096,0.994637490191741,true,129,-3.2307278673130266,0.05,0.05,256.314340786,2.8366654051042426
256,5.0,7.6,1.0,100.0,0.4,0.0637485447101887,0.2503497417674462,0.698412081849703,0.9748008548466358,true,127,-3.331648509392423,0.05,0.05,251.196170739,2.9235508102606125
256,5.0,8.0,1.0,100.0,0.4,0.05733429133908258,0.25532135237487946,0.6859572827969257,0.9784371552542526,true,125,-3.4342337249470405,0.05,0.05,246.705650252,3.010735766085659
256,10.0,4.0,1.0,100.0,0.4,0.1469604803843892,0.13726812349376405,0.37629241082653975,0.995920746219292,true,198,-2.5441536913442175,0.05,0.05,392.917811478,2.185916116861928
256,10.0,4.4,1.0,100.0,0.4,0.1351821899887136,0.16361247678131022,0.4830980982583055,0.9880532953871479,true,182,-2.6103234362764014,0.05,0.05,361.474995377,2.2580126065894395
256,10.0,4.8,1.0,100.0,0.4,0.12391511283567427,0.18349719687735572,0.5746401043130456,0.9940243898743928,true,167,-2.685129593585044,0.05,0.05,332.196558509,2.3350498897967995
256,10.0,5.2,1.0,100.0,0.4,0.1133330474432574,0.19910728457996463,0.6358740110207206,0.9849317809310643,true,156,-2.7662752492693454,0.05,0.05,310.17117772,2.415088997908201
256,10.0,5.6,1.0,100.0,0.4,0.10347435118146167,0.21171084910528787,0.6689152975852264,0.9657370306549451,true,148,-2.8523871904517697,0.05,0.05,291.6726409,2.497157211562137
