L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ
256,0.0,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,0.0,0.0,0.0,0.9447155553945485,0.3094850098213456,0.3094850098213456,0.3094850098213456,0.3094850098213456,true,30,-1.6212674825229374,0.2,0.2,2.112832713,0.0
256,0.0,0.4,1.0,100.0,0.0,0.4049902343952866,-1.063612280471915e-7,2.3087054351568687e-6,0.057678977066681666,3.469446951953614e-18,0.07678382025544384,0.00025864892200579717,0.047869750032752206,0.9820512593348152,0.021267647932553167,true,42,-1.5557525823144067,0.2,0.2,2.460454316,0.0
256,0.0,0.8,1.0,100.0,0.0,0.40174788431039044,-7.468710533919953e-7,1.585925553351862e-5,0.14727707125977751,0.0,0.01817043508178795,0.006025848506305267,0.1372443923132098,0.9230613807023058,0.026584559915691953,true,41,-1.4952322352235083,0.2,0.2,2.392097734,0.0
256,0.0,1.2,1.0,100.0,0.0,0.39454347381090454,-3.970720882678913e-6,5.946292567044365e-5,0.21152942746843484,0.0,0.08700547400342096,0.01869818440389169,0.28304319116875254,0.9598322790291824,0.021267647932560984,true,42,-1.4450747910912283,0.2,0.2,2.446658181,0.0
256,0.0,1.6,1.0,100.0,0.0,0.3843327529606188,-2.2077352984942178e-5,0.00027502087596726656,0.2569756855690057,-6.938893903907228e-18,0.16426796114932252,0.0631504802342339,0.7899677060215748,0.9030835093947198,0.026584559915718016,true,41,-1.406654271592524,0.2,0.2,2.393441272,0.0
256,0.0,2.0,1.0,100.0,0.0,0.3720388562012428,-4.601930581646374e-5,0.0005203366134952075,0.2900347746660443,6.938893903907228e-18,0.06773423066586126,0.08158046320966023,0.9228514775349652,0.20833391522379063,0.005575186299620067,true,48,-1.379573653083497,0.2,0.2,2.802536177,0.0
256,0.0,2.4,1.0,100.0,0.0,0.358487015122974,-8.303992044428332e-5,0.000894502410804016,0.314488223071242,6.938893903907228e-18,0.0041766013454402895,0.08813173488059461,0.9493759925822214,0.01629660606561334,0.0003064991081637306,true,61,-1.362890053273193,0.2,0.2,3.538003183,0.0
256,0.0,2.8,1.0,100.0,0.0,0.3442396626215732,-0.00015982285153892661,0.001690562530784338,0.33292874070790757,0.0,0.0034677532817495305,0.0907073665401765,0.9594982349233373,0.004471389016380556,1.1579209131323903e-6,true,86,-1.355530618841752,0.2,0.2,4.972664004,0.0
256,0.0,3.2,1.0,100.0,0.0,0.3297234765413082,-0.0004443563565906389,0.004708490850131222,0.3470134807797587,-6.938893903907228e-18,0.009312145585083087,0.09292475243968704,0.9847360427375061,0.008222409094593708,5.85088894369828e-13,true,151,-1.3564800945241542,0.2,0.2,8.651272331,0.0
256,0.0,3.6,1.0,100.0,0.0,0.30951290401565146,-0.007238432233023409,0.07851072328996483,0.35341666329993715,0.0,0.14557174616403046,0.09046894959603008,0.9985440221304265,0.12148045477577973,1.4334385338673963e-9,true,116,-1.3870241487631858,0.2,0.2,6.61675256,0.0
256,0.0,4.0,1.0,100.0,0.0,0.281267349993076,-0.012975763874806048,0.1469805708720543,0.3502533310827457,2.0816681711721685e-17,0.29747290601489507,0.0806998963315056,0.9742583104908054,0.11674198497568788,0.021267647932535456,true,42,-1.47148883486927,0.2,0.2,2.381593735,0.0
256,0.4,0.0,1.0,100.0,0.0,0.4052540592966165,0.0,-4.963083675318166e-23,0.0,-1.1224645129159694e-6,0.9454664989214656,0.3094850098213869,0.3094850098213456,0.3094850098213456,0.0061907810039331995,true,30,-1.6212674825237277,0.2,0.2,1.703281682,0.0
256,0.4,0.4,1.0,100.0,0.0,0.4049902854587731,-1.4097174244609434e-7,2.8220253554608757e-6,0.0576746797152448,-1.1759593211528585e-7,0.09299200858325918,0.0002382294350120134,0.05850842601436005,0.9773821427721541,0.0008576677024314527,true,41,-1.5557525833918442,0.2,0.2,2.316971774,0.0
256,0.4,0.8,1.0,100.0,0.0,0.40174852060846056,-7.4661280044519e-7,1.5852758162438006e-5,0.14726797142046066,-2.8742186403488135e-7,0.0168358361638532,0.006022371687536031,0.1371872517562649,0.9439721974429105,0.0032352447019636976,true,41,-1.495232232061435,0.2,0.2,2.315416322,0.0
256,0.4,1.2,1.0,100.0,0.0,0.3945437723081747,-3.969661944810965e-6,5.944625350428733e-5,0.2115276280812023,-2.841100608177993e-7,0.0879406914757741,0.01869225313192202,0.28296282254124583,0.966182098865842,0.004095024198990076,true,42,-1.4450747903519228,0.2,0.2,2.37858035,0.0
256,0.4,1.6,1.0,100.0,0.0,0.38433292143538716,-2.2072888680280123e-5,0.0002749646255415022,0.2569751171986252,-4.0996330790549207e-7,0.1649999662224344,0.06313680786910855,0.7898040179995984,0.9060446041861958,0.007006412506941462,true,41,-1.4066542713585357,0.2,0.2,2.296537015,0.0
256,0.4,2.0,1.0,100.0,0.0,0.3720388795089868,-4.6012075968951405e-5,0.0005202548101859994,0.2900347244592283,-7.337490411790659e-8,0.06789065324397381,0.08156752833085937,0.9227058316063682,0.2087358305251641,0.0014255073763151478,true,48,-1.3795736529891585,0.2,0.2,2.695657563,0.0
256,0.4,2.4,1.0,100.0,0.0,0.35848701595494015,-8.302948792665577e-5,0.0008943900311971387,0.3144882223000173,-3.0028115896585383e-9,0.00418558140846681,0.0881206579794182,0.9492566782117765,0.016310743137459838,6.450849086717431e-5,true,61,-1.3628900529565389,0.2,0.2,3.396951894,0.0
256,0.4,2.8,1.0,100.0,0.0,0.34423966308639875,-0.00015980668701109924,0.0016903915453920053,0.3329287412958737,-6.628676774145248e-12,0.0034670199695607806,0.0906981915752813,0.9594011776395406,0.004470528185640532,1.5462234296848417e-7,true,86,-1.355530617577693,0.2,0.2,4.795051231,0.0
256,0.4,3.2,1.0,100.0,0.0,0.32972347930595436,-0.0004443259045216613,0.004708168152778356,0.3470134832204825,0.0,0.009310867640777154,0.09291836868771988,0.9846683770263521,0.00822127982058607,1.898170763760664e-14,true,151,-1.356480085712378,0.2,0.2,8.385798885,0.0
256,0.4,3.6,1.0,100.0,0.0,0.30951303163120236,-0.007238352455570848,0.0785098430504075,0.3534167695898156,-5.3915205633359164e-15,0.14554921679488242,0.0904559875410365,0.9984002925823299,0.12146119615985551,1.4790707836389587e-10,true,116,-1.387023654070774,0.2,0.2,6.388892245,0.0
256,0.4,4.0,1.0,100.0,0.0,0.2812677607153947,-0.012975626431775605,0.14697890741684722,0.35025376534941727,-3.2817871292029066e-7,0.2977454930457313,0.08077920036615033,0.9752129379476671,0.11689102661560646,0.010328014468163057,true,42,-1.4714868740975269,0.2,0.2,2.305068568,0.0
256,0.8,0.0,1.0,100.0,0.0,0.40525405929677566,1.3877787807814457e-17,-4.652890945610781e-25,8.271806125530277e-25,-1.5324308007832273e-8,0.9467311867649153,0.3094850098213196,0.3094850098213456,0.3094850098213456,5.758374419093206e-5,true,30,-1.6212674825229376,0.2,0.2,1.65524541,0.0
256,0.8,0.4,1.0,100.0,0.0,0.4049903604907511,-3.356021244516061e-7,5.155504985811482e-6,0.05766838308310063,-1.2362277344163397e-8,0.17044707966029637,0.00011929159300772362,0.10685456898218139,0.9711795850496224,5.744165643786201e-5,true,38,-1.5557525849615466,0.2,0.2,2.099323624,0.0
256,0.8,0.8,1.0,100.0,0.0,0.4017500928905944,-7.459171000312459e-7,1.5835418655510284e-5,0.14724548068644608,-4.923884812033097e-8,0.013523405806958877,0.006013278013157491,0.13703494230106242,0.9956384161494691,0.00032632545963730833,true,41,-1.4952322239431806,0.2,0.2,2.251711151,0.0
256,0.8,1.2,1.0,100.0,0.0,0.39454452502489434,-3.966772277680386e-6,5.940094485165897e-5,0.2115230904103951,-8.625023670966181e-8,0.09031131353909316,0.018676276453168085,0.28274461018141217,0.9821960193597268,0.0007078189644893139,true,42,-1.4450747884661495,0.2,0.2,2.30231685,0.0
256,0.8,1.6,1.0,100.0,0.0,0.38433335258247575,-2.206064575371869e-5,0.00027481049744480877,0.2569736626800165,-1.7995154599076413e-7,0.16688780791218605,0.0630994885147076,0.789355883552461,0.9136265368786534,0.0017176524763117772,true,41,-1.4066542707535947,0.2,0.2,2.241585336,0.0
256,0.8,2.0,1.0,100.0,0.0,0.37203893963859047,-4.5992337911582304e-5,0.0005200314897016063,0.290034594975997,-3.202055671308601e-8,0.06829712603639848,0.08153223297770033,0.9223083035963531,0.20977385481701916,0.00034306342097648745,true,48,-1.3795736527322178,0.2,0.2,2.645018236,0.0
256,0.8,2.4,1.0,100.0,0.0,0.35848701811618466,-8.300142439533753e-5,0.0008940877295172973,0.31448822034100626,-1.0918201551191054e-9,0.004208998342081216,0.08809086152826223,0.9489357257037464,0.016347273755878966,1.2819440405008239e-5,true,61,-1.3628900521049356,0.2,0.2,3.338901963,0.0
256,0.8,2.8,1.0,100.0,0.0,0.34423966430716546,-0.0001597642248089698,0.0016899423880564392,0.33292874284015783,-1.532406146420584e-12,0.003465094778443145,0.09067409008668291,0.9591462202645151,0.0044682659954276005,1.940494013038162e-8,true,86,-1.355530614257776,0.2,0.2,4.693809771,0.0
256,0.8,3.2,1.0,100.0,0.0,0.32972348636390697,-0.0004442481530087805,0.004707344228243392,0.34701348945148225,1.3877787807814457e-17,0.009307605138952901,0.09290206943634595,0.9844956102343684,0.008218396863934885,1.4125175794980088e-14,true,151,-1.3564800632165168,0.2,0.2,8.248962553,0.0
256,0.8,3.6,1.0,100.0,0.0,0.30951334857622237,-0.007238154317195961,0.07850765685562468,0.3534170335689686,-9.71445146547012e-16,0.1454932668754072,0.0904237962280844,0.9980433404856992,0.12141336945981074,1.4439676833803849e-11,true,116,-1.3870224254571846,0.2,0.2,6.335759975,0.0
256,0.8,4.0,1.0,100.0,0.0,0.2812687590063819,-0.012975292366878458,0.14697486430311646,0.3502548208096705,-2.9368275873686844e-7,0.2984183508857319,0.08097255647657176,0.9775400792443323,0.11723633840254877,0.0049148585042944806,true,42,-1.4714821084138725,0.2,0.2,2.294945368,0.0
256,1.2,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,-1.0097419586828951e-27,3.2311742677852644e-27,-5.606401557278837e-11,0.9481625380733938,0.30948500982135446,0.3094850098213456,0.3094850098213456,1.7782284945651947e-7,true,30,-1.6212674825229374,0.2,0.2,1.642316963,0.0
256,1.2,0.4,1.0,100.0,0.0,0.40499042894186243,-1.1156512177840083e-6,1.1524256387683552e-5,0.057662688766692685,-1.979859999903799e-9,0.3997419511519995,0.0028619945986717104,0.23870117510712863,0.9674607412936409,7.452777387858949e-6,true,34,-1.5557525863749968,0.2,0.2,1.863096858,0.0
