L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
128,0.0,3.2,1.0,100.0,0.0,0.32972244005880175,-0.00044910897892685986,0.004758747295458056,0.34701231325013276,6.938893903907228e-18,0.009358016119009882,0.09392936783032954,0.9953580978876927,0.00824163047774551,8.731481058694162e-15,true,60,-1.3564079187137295,0.5,0.5,0.80061505,0.0,3
128,0.0,3.3,1.0,100.0,0.0,0.32607232681237175,-0.0006848289872961044,0.007276637239204962,0.34997729964334934,-6.938893903907228e-18,0.013956845274387675,0.09248458769776534,0.9828669799242413,0.011605172842266143,5.516788715733149e-15,true,75,-1.3577978721058377,0.5,0.5,0.999659698,0.0,3
128,0.0,3.4,1.0,100.0,0.0,0.32230500326585937,-0.0013856251071594355,0.014777881103386547,0.3526584857656786,-6.938893903907228e-18,0.028442410723861222,0.09355387235208348,0.9984141273139332,0.02253920915085139,1.2405698765667182e-14,true,94,-1.3596177852356846,0.5,0.5,1.251134435,0.0,3
128,0.0,3.5,1.0,100.0,0.0,0.3171067209376593,-0.004068906366262934,0.043675738147661174,0.3540621623451188,6.938893903907228e-18,0.08210274667819206,0.09177470288256225,0.9903575543264292,0.06459582155804444,1.397361358740588e-14,true,80,-1.3618614587747602,0.5,0.5,1.077268069,0.0,3
128,0.0,3.6,1.0,100.0,0.0,0.30953577310242,-0.007223772201643455,0.07834755114590955,0.3534356223624072,6.938893903907228e-18,0.1415034426295314,0.08821502201249165,0.9734635684545689,0.11794734878489699,1.4215982510034865e-12,true,48,-1.3648331980023336,0.5,0.5,0.638977626,0.0,3
128,0.0,3.7,1.0,100.0,0.0,0.30180668721293197,-0.00939147038761165,0.10299876000619192,0.35242846480496115,2.7755575615628914e-17,0.18139258070914988,0.08612006321098015,0.9739712817547763,0.16205448595374428,1.8626446925427764e-7,true,31,-1.368695698504964,0.5,0.5,0.414337663,0.0,3
128,0.0,3.8,1.0,100.0,0.0,0.2943845535428309,-0.010981435201765102,0.1217944955575245,0.35141096904083313,6.938893903907228e-18,0.19494549904741643,0.07991311372389232,0.9263797662007467,0.19671868775716916,0.0007629394531118138,true,19,-1.373397171887851,0.5,0.5,0.254259774,0.0,3
128,0.0,3.9,1.0,100.0,0.0,0.2876324557182822,-0.012100879348020219,0.13564597082984292,0.3507547766511151,6.938893903907228e-18,0.39315642919091065,0.00920741311871004,0.09986762496871915,0.7659217119717621,0.09765625000000294,true,12,-1.378877983244649,0.5,0.5,0.159032303,0.0,3
128,0.0,4.0,1.0,100.0,0.0,0.2812102972440794,-0.012994690264349781,0.14720570832738972,0.3501939785898523,0.0,0.30075011941788077,0.0719721934847907,0.8666489043256953,0.03480513750686587,0.024414062500010034,true,14,-1.385074298293958,0.5,0.5,0.187253205,0.0,3
128,0.0,4.1,1.0,100.0,0.0,0.27471757651674733,-0.013842626621054635,0.15856480924599284,0.3492822357329719,2.7755575615628914e-17,0.274968438205736,0.08037692098565585,0.994406452663299,0.24163859525905274,0.007767903877821201,true,199,-1.391940694835555,0.05,0.05,3.310777371,0.0,2
128,0.0,4.2,1.0,100.0,0.0,0.2684582101774164,-0.014565318055112797,0.16871701372134315,0.34833687760102794,0.0,0.27647027160737636,0.0782887296615839,0.991718339047043,0.28364771965461166,0.005424616990401211,true,206,-1.3994298703007648,0.05,0.05,3.314660969,0.0,2
128,0.0,4.3,1.0,100.0,0.0,0.26248829209938795,-0.015169149531292087,0.17766841875662667,0.3474379813869086,-3.469446951953614e-18,0.2828611154194194,0.07683638580953042,0.995978725336466,0.3121703285624555,0.005424616990403166,true,206,-1.4074983633854135,0.05,0.05,3.280161346,0.0,2
128,0.0,4.4,1.0,100.0,0.0,0.256782375701496,-0.015678540487517503,0.1856640907134939,0.34657598922140564,1.0408340855860843e-17,0.2854279332362708,0.07459324642435788,0.9889582740620351,0.33194071540443293,0.0060106559450192835,true,204,-1.4161074558520772,0.05,0.05,3.274704432,0.0,2
128,0.0,4.5,1.0,100.0,0.0,0.25132965496973214,-0.016108390251741364,0.1928428230098299,0.34575788069780167,2.0816681711721685e-17,0.29148533919842734,0.07345263204076857,0.9954271446984131,0.35098653332843455,0.00737950868394579,true,200,-1.4252216790472088,0.05,0.05,3.189331835,0.0,2
128,0.0,4.6,1.0,100.0,0.0,0.24610756091823574,-0.016473273030120583,0.19935226028958078,0.34497298798731557,1.0408340855860843e-17,0.2945687878704306,0.0718311187687462,0.9945364603571316,0.3645631181866671,0.009060100746886898,true,196,-1.434808745401749,0.05,0.05,3.144433819,0.0,2
128,0.0,4.7,1.0,100.0,0.0,0.24110273658318387,-0.016782870590833013,0.20528465621047703,0.3442211058445951,6.938893903907228e-18,0.2964153119087154,0.07013521132526179,0.9915354944279309,0.3742131383821512,0.011123426918931456,true,192,-1.4448389929030176,0.05,0.05,3.118203024,0.0,2
128,0.0,4.8,1.0,100.0,0.0,0.23630228083922072,-0.0170450970210225,0.210715610245856,0.343501284325447,6.938893903907228e-18,0.29813166997139096,0.06858529446256839,0.9894640949597022,0.3808722770572981,0.013656650171721471,true,188,-1.4552852026994338,0.05,0.05,3.002639526,0.0,2
128,0.0,4.9,1.0,100.0,0.0,0.23169402522560545,-0.01726647589636761,0.21570756553576007,0.3428122278279596,1.3877787807814457e-17,0.3004385142525434,0.06729928611925312,0.9901047297830035,0.3850337028036277,0.016766783768340777,true,184,-1.4661223493538742,0.05,0.05,2.938106916,0.0,2
128,0.0,5.0,1.0,100.0,0.0,0.22726662123036762,-0.017452432186098182,0.22031255521042103,0.34215250535963454,1.734723475976807e-17,0.30382879722923306,0.06634045901589974,0.9945437944576807,0.38685940828053766,0.020585211922358453,true,180,-1.4773273824792288,0.05,0.05,2.872808945,0.0,2
128,0.0,5.1,1.0,100.0,0.0,0.2230055752418262,-0.01760843209575899,0.22458851019561046,0.34151336533995896,1.0408340855860843e-17,0.3011642268456183,0.06428966142836556,0.9817001053011865,0.3815271622357175,0.024009577982065388,true,177,-1.4888790826768774,0.05,0.05,2.849312359,0.0,2
128,0.0,5.2,1.0,100.0,0.0,0.21890913633796114,-0.01773646141314883,0.22854398239828239,0.3409078319113929,1.3877787807814457e-17,0.3072899259647932,0.06403376501289831,0.9947009884867519,0.3786066066954197,0.029477463165019195,true,173,-1.5007577002686376,0.05,0.05,2.782806396,0.0,2
