L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
128,0.5,3.9,1.0,100.0,0.0,0.1978369276991589,0.39010314577115957,0.7249792413899225,0.14673488803018664,true,21,-0.9864795994841313,0.5,0.5,0.151010076,0.0
128,0.5,4.0,1.0,100.0,0.0,0.21146638251147945,0.3871054457120635,0.711766006854353,0.1616225263867399,true,20,-0.9713789312095691,0.5,0.5,0.143170261,0.0
128,1.0,0.0,1.0,100.0,0.0,0.060788141970432426,0.40451167085214423,0.8735491693890735,0.029162989202191625,true,19,-1.621750399346752,0.5,0.5,0.137763183,0.0
128,1.0,0.1,1.0,100.0,0.0,0.06347274457902463,0.404427192771895,0.944542176288532,0.035643206154900575,true,18,-1.6053883624172622,0.5,0.5,0.130603494,0.0
128,1.0,0.2,1.0,100.0,0.0,0.06611296980109665,0.4043386789212394,0.8388124008350817,0.033873623465741076,true,18,-1.589033353201501,0.5,0.5,0.130166127,0.0
128,1.0,0.3,1.0,100.0,0.0,0.06903696337408503,0.404234248615561,0.8719582518140478,0.04171670266062133,true,17,-1.5726860260301625,0.5,0.5,0.123099124,0.0
128,1.0,0.4,1.0,100.0,0.0,0.07208309184628006,0.4041181146085506,0.878095330963502,0.053393556807446174,true,16,-1.5563474344621708,0.5,0.5,0.117126092,0.0
128,1.0,0.5,1.0,100.0,0.0,0.07524462327551518,0.403989460766516,0.8416356852846973,0.07265693037528109,true,15,-1.5400186618772813,0.5,0.5,0.106573994,0.0
128,1.0,0.6,1.0,100.0,0.0,0.07865579091512609,0.4038411351686947,0.8963234701823142,0.18853686044961737,true,13,-1.5237008489027406,0.5,0.5,0.09015272,0.0
128,1.0,0.7,1.0,100.0,0.0,0.08209393169130932,0.4036813693135163,0.8096674770291246,0.6305652818350271,true,11,-1.5073954925632187,0.5,0.5,0.076768754,0.0
128,1.0,0.8,1.0,100.0,0.0,0.08530191228290676,0.4035227512547841,0.2631577712414179,0.6047673406808229,true,11,-1.4911041711423931,0.5,0.5,0.076954526,0.0
128,1.0,0.9,1.0,100.0,0.0,0.08867880558798139,0.403345574037866,0.3201265936915998,0.5740322911231832,true,11,-1.474828319217511,0.5,0.5,0.077943573,0.0
128,1.0,1.0,1.0,100.0,0.0,0.0922346918076713,0.4031473911800351,0.9418319784088303,0.5375808994899645,true,11,-1.4585698760352361,0.5,0.5,0.080554384,0.0
128,1.0,1.1,1.0,100.0,0.0,0.09663863128277075,0.40288495466981084,0.9042975546632581,0.018506770612769508,true,14,-1.4423315732322701,0.5,0.5,0.103057067,0.0
128,1.0,1.2,1.0,100.0,0.0,0.1012368969217688,0.4025902294247209,0.8638510677080324,0.0384675589943928,true,16,-1.4261156235660408,0.5,0.5,0.112743572,0.0
128,1.0,1.3,1.0,100.0,0.0,0.10597644954585594,0.402263553895283,0.9182457877750794,0.0558097050717965,true,17,-1.4099248347399458,0.5,0.5,0.123868779,0.0
128,1.0,1.4,1.0,100.0,0.0,0.11099578337591956,0.4018913698343613,0.9212014758830378,0.06564019961319278,true,18,-1.393762487028773,0.5,0.5,0.129588579,0.0
128,1.0,1.5,1.0,100.0,0.0,0.11629022331141156,0.4014684976567803,0.8854560641583242,0.07050564949817595,true,19,-1.377632193269187,0.5,0.5,0.138722235,0.0
128,1.0,1.6,1.0,100.0,0.0,0.12185691007350777,0.4009890896230117,0.8219343382142308,0.0718058902609009,true,20,-1.3615380280274958,0.5,0.5,0.146825903,0.0
128,1.0,1.7,1.0,100.0,0.0,0.1275553704692612,0.4004599757827344,0.9243244244504512,0.08719734037332394,true,20,-1.3454845133153779,0.5,0.5,0.143858098,0.0
128,1.0,1.8,1.0,100.0,0.0,0.13368101592937043,0.3998462010455047,0.8130576164631087,0.08348111475253717,true,21,-1.329476964479475,0.5,0.5,0.151161919,0.0
128,1.0,1.9,1.0,100.0,0.0,0.13994805531226057,0.3991680478279377,0.8785686044374685,0.09742040022708842,true,21,-1.3135210247423488,0.5,0.5,0.151527115,0.0
128,1.0,2.0,1.0,100.0,0.0,0.14649924021391414,0.39840257582957095,0.9346113564100422,0.11198083305141715,true,21,-1.2976232350068446,0.5,0.5,0.150400482,0.0
128,1.0,2.1,1.0,100.0,0.0,0.15333582385481065,0.3975394416073569,0.9791857852228247,0.12683474699093367,true,21,-1.281790799705104,0.5,0.5,0.154451544,0.0
128,1.0,2.2,1.0,100.0,0.0,0.16059541912006714,0.3965477739776295,0.7842736597667987,0.11040131225714678,true,22,-1.2660317663246963,0.5,0.5,0.156563546,0.0
128,1.0,2.3,1.0,100.0,0.0,0.16799198386480796,0.3954541367098853,0.789924146665677,0.12029805949287375,true,22,-1.2503547934495227,0.5,0.5,0.160208895,0.0
128,1.0,2.4,1.0,100.0,0.0,0.17565312780868747,0.39422856472317813,0.781539342569415,0.12879439561430672,true,22,-1.2347695687438724,0.5,0.5,0.160589391,0.0
128,1.0,2.5,1.0,100.0,0.0,0.18356342491509114,0.39285920981512085,0.7584059301449786,0.13525674397196763,true,22,-1.2192865411293268,0.5,0.5,0.157697188,0.0
128,1.0,2.6,1.0,100.0,0.0,0.19158301099490155,0.39135778418919454,0.964562150691739,0.18534531944580657,true,21,-1.203916911027736,0.5,0.5,0.153857582,0.0
128,1.0,2.7,1.0,100.0,0.0,0.19993520556872646,0.3896667802772028,0.9063316909911912,0.18841752461440375,true,21,-1.1886727545229718,0.5,0.5,0.15106017,0.0
128,1.0,2.8,1.0,100.0,0.0,0.20845961262586554,0.38779994633033366,0.8307640282393391,0.18674491007131255,true,21,-1.1735666270841616,0.5,0.5,0.153746582,0.0
128,1.0,2.9,1.0,100.0,0.0,0.21711898787545136,0.38574988997144855,0.7407101256285409,0.17988202663765662,true,21,-1.1586116285425898,0.5,0.5,0.149553098,0.0
128,1.0,3.0,1.0,100.0,0.0,0.22577952882067584,0.383536162231424,0.9110003766931163,0.23746798278745374,true,20,-1.143821148053244,0.5,0.5,0.149115037,0.0
128,1.0,3.1,1.0,100.0,0.0,0.2346010173137331,0.38110392290711403,0.7767377900628758,0.21815687283011087,true,20,-1.1292087515127616,0.5,0.5,0.145594119,0.0
128,1.0,3.2,1.0,100.0,0.0,0.24334279075312126,0.3785070922328286,0.948876787270736,0.2845344290510754,true,19,-1.1147877574520295,0.5,0.5,0.136362994,0.0
128,1.0,3.3,1.0,100.0,0.0,0.2521457515499558,0.3756936119979096,0.7711738163467263,0.24798460948172174,true,19,-1.1005711809303171,0.5,0.5,0.138117448,0.0
128,1.0,3.4,1.0,100.0,0.0,0.260792532181941,0.3727249179007844,0.9434659100169274,0.32108430780775077,true,18,-1.086571313958201,0.5,0.5,0.129326151,0.0
128,1.0,3.5,1.0,100.0,0.0,0.26939591839587496,0.36955753819906434,0.7321117213743289,0.26499073787711325,true,18,-1.0727996211556798,0.5,0.5,0.132118674,0.0
128,1.0,3.6,1.0,100.0,0.0,0.27778091507785163,0.3662535240484637,0.910801531523231,0.3439316011795146,true,17,-1.0592664337960933,0.5,0.5,0.122780563,0.0
128,1.0,3.7,1.0,100.0,0.0,0.2860283928577022,0.3627823697613094,0.6824667098661585,0.27011920918196264,true,17,-1.0459808505108426,0.5,0.5,0.124646085,0.0
128,1.0,3.8,1.0,100.0,0.0,0.29401505822304186,0.35919948563785453,0.8843113657139856,0.35701809215438196,true,16,-1.0329505763362388,0.5,0.5,0.114205957,0.0
128,1.0,3.9,1.0,100.0,0.0,0.30179223950674966,0.35548883212629967,0.6563062218883919,0.27098168413741686,true,16,-1.020181878228109,0.5,0.5,0.117239605,0.0
128,1.0,4.0,1.0,100.0,0.0,0.3092858894381275,0.35169439608906994,0.9114372894728495,0.3722375069825645,true,15,-1.0076795547044146,0.5,0.5,0.107743339,0.0
128,1.5,0.0,1.0,100.0,0.0,0.1254680288651434,0.40065840296757194,0.8762519041057848,0.06308988530501214,true,16,-1.626247127714711,0.5,0.5,0.114690418,0.0
128,1.5,0.1,1.0,100.0,0.0,0.12951856881741516,0.4002684425467514,0.8501515243461433,0.07416368193857714,true,17,-1.6102150418203216,0.5,0.5,0.123394662,0.0
128,1.5,0.2,1.0,100.0,0.0,0.133572447644131,0.39985750396894326,0.9945897890742961,0.09332595193833892,true,17,-1.5942154330286409,0.5,0.5,0.123916722,0.0
128,1.5,0.3,1.0,100.0,0.0,0.13793837692243607,0.39939117756012577,0.9109644969506614,0.09456179241029705,true,18,-1.578251396051509,0.5,0.5,0.129532566,0.0
128,1.5,0.4,1.0,100.0,0.0,0.14245060514263064,0.3988825970107305,0.8153433922473696,0.09146031065432325,true,19,-1.562325867319006,0.5,0.5,0.138315851,0.0
128,1.5,0.5,1.0,100.0,0.0,0.14697364052205097,0.3983448371445136,0.9001971829075694,0.10676757152683347,true,19,-1.5464420983196838,0.5,0.5,0.136725711,0.0
128,1.5,0.6,1.0,100.0,0.0,0.15164663078126628,0.3977589711203764,0.9820412615132446,0.12312458998331444,true,19,-1.5306038253394572,0.5,0.5,0.138629758,0.0
128,1.5,0.7,1.0,100.0,0.0,0.15662487640043798,0.39709994817304284,0.8359182234354279,0.11183073336162863,true,20,-1.5148151121262867,0.5,0.5,0.146161897,0.0
128,1.5,0.8,1.0,100.0,0.0,0.1616132059451421,0.3964023600754084,0.8903527878741935,0.12584750512689702,true,20,-1.4990799856391943,0.5,0.5,0.143023047,0.0
128,1.5,0.9,1.0,100.0,0.0,0.1667557582420925,0.39564293681397666,0.9397556621654202,0.14037486991447246,true,20,-1.4834031556710736,0.5,0.5,0.143936364,0.0
128,1.5,1.0,1.0,100.0,0.0,0.17205281775465248,0.3948165595724406,0.9833488161899995,0.15527034055484723,true,20,-1.4677895792137896,0.5,0.5,0.145427885,0.0
128,1.5,1.1,1.0,100.0,0.0,0.17764392174872387,0.3938940790772644,0.7904705112724009,0.132712098259824,true,21,-1.4522446865442264,0.5,0.5,0.150766246,0.0
128,1.5,1.2,1.0,100.0,0.0,0.18324907840210614,0.3929157052901595,0.8091872395351585,0.1436640669385536,true,21,-1.4367739859357878,0.5,0.5,0.151657696,0.0
128,1.5,1.3,1.0,100.0,0.0,0.18900225780160262,0.3918537284898051,0.8210443148560786,0.15418787218124397,true,21,-1.4213836766713273,0.5,0.5,0.151240273,0.0
128,1.5,1.4,1.0,100.0,0.0,0.19489921651948475,0.39070228966188625,0.8255132333521153,0.16401603246551932,true,21,-1.4060802534726804,0.5,0.5,0.150536786,0.0
128,1.5,1.5,1.0,100.0,0.0,0.2009342658740213,0.3894554958324365,0.8221497390502597,0.17284867645339652,true,21,-1.3908706015993346,0.5,0.5,0.154174263,0.0
128,1.5,1.6,1.0,100.0,0.0,0.20710015424067368,0.38810751769899904,0.8106305117127066,0.18036044398239692,true,21,-1.375761986444092,0.5,0.5,0.151011108,0.0
128,1.5,1.7,1.0,100.0,0.0,0.21338797308650503,0.3866527051450272,0.7907938301711659,0.18621182648914658,true,21,-1.3607620346127924,0.5,0.5,0.154377282,0.0
128,1.5,1.8,1.0,100.0,0.0,0.2197870970606675,0.3850857191678281,0.7626820039234317,0.19006559771594933,true,21,-1.3458787053659078,0.5,0.5,0.150229639,0.0
128,1.5,1.9,1.0,100.0,0.0,0.22616960588165236,0.3834324653129242,0.9909120320157339,0.2600642203505199,true,20,-1.3311201883520005,0.5,0.5,0.144016868,0.0
128,1.5,2.0,1.0,100.0,0.0,0.23276179665042962,0.3816262866558736,0.9407487778343437,0.2612337990419711,true,20,-1.3164951166368164,0.5,0.5,0.148482209,0.0
128,1.5,2.1,1.0,100.0,0.0,0.23942417136288457,0.37969479064047773,0.8811664430884436,0.258813575610084,true,20,-1.3020120933678814,0.5,0.5,0.143903802,0.0
128,1.5,2.2,1.0,100.0,0.0,0.2461394012708795,0.3776353987737743,0.8134087644769417,0.25259393624477156,true,20,-1.2876799039090647,0.5,0.5,0.144727243,0.0
128,1.5,2.3,1.0,100.0,0.0,0.2528889394716244,0.3754466047645373,0.7391172501831633,0.24253067596147204,true,20,-1.2735073591784747,0.5,0.5,0.144274114,0.0
128,1.5,2.4,1.0,100.0,0.0,0.2595618200486135,0.37316030886378393,0.9545048549723933,0.32864972204704745,true,19,-1.2595031700202384,0.5,0.5,0.137812009,0.0
128,1.5,2.5,1.0,100.0,0.0,0.26633553317597575,0.3707094204947227,0.8500347664853747,0.3087575518341268,true,19,-1.2456759963639716,0.5,0.5,0.138286524,0.0
128,1.5,2.6,1.0,100.0,0.0,0.27308340339799014,0.3681316531575166,0.7433592564702884,0.284522550680677,true,19,-1.2320341060733209,0.5,0.5,0.137185462,0.0
128,1.5,2.7,1.0,100.0,0.0,0.2797082578808453,0.36546247532682785,0.967508279512419,0.3863265347543443,true,18,-1.2185854276983294,0.5,0.5,0.131566599,0.0
128,1.5,2.8,1.0,100.0,0.0,0.28636075700237873,0.36263770220158403,0.8291402926838831,0.3477392964816861,true,18,-1.2053374947170417,0.5,0.5,0.130310907,0.0
128,1.5,2.9,1.0,100.0,0.0,0.2929274925266908,0.3597006588997882,0.6968874197175179,0.3063353626986398,true,18,-1.1922972033699886,0.5,0.5,0.131392317,0.0
128,1.5,3.0,1.0,100.0,0.0,0.29933554554910224,0.35668538128046634,0.9254576276441773,0.4201532926184637,true,17,-1.179470838199764,0.5,0.5,0.123976805,0.0
128,1.5,3.1,1.0,100.0,0.0,0.30569624824524944,0.35353963386899834,0.7655466137456157,0.3620128590980931,true,17,-1.1668640078857866,0.5,0.5,0.121096875,0.0
128,1.5,3.2,1.0,100.0,0.0,0.31192234739849145,0.3503059607341049,0.6222944925383667,0.30526281191567417,true,17,-1.1544815293159738,0.5,0.5,0.120904996,0.0
128,1.5,3.3,1.0,100.0,0.0,0.3179686767090818,0.3470122848710354,0.8602705871854077,0.42856061713725246,true,16,-1.1423274402113046,0.5,0.5,0.116891023,0.0
128,1.5,3.4,1.0,100.0,0.0,0.32390521541337325,0.3436242543584306,0.6966116514637299,0.35584190636539503,true,16,-1.1304049720396645,0.5,0.5,0.118069057,0.0
