L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,11.5,0.0,1.0,100.0,0.02,0.44967760503601256,0.16823712448468342,0.6008960256378426,0.9348618687223254,true,38,-5.6813464932152975,0.2,0.2,51.481963522,5.157554014653389
256,12.0,0.0,1.0,100.0,0.02,0.45198237818978126,0.1621370122945197,0.5633942317883056,0.8873904432997737,true,38,-5.9142095224574724,0.2,0.2,51.703594051,5.409888385253712
256,12.5,0.0,1.0,100.0,0.02,0.4540391545239494,0.15643375697779477,0.5308969220298998,0.84436103367036,true,38,-6.147641435345776,0.2,0.2,51.753394321,5.661427719125506
256,13.0,0.0,1.0,100.0,0.02,0.45587606729991015,0.15110944786128927,0.6143102837380399,0.9653836884825906,true,37,-6.381169494858505,0.2,0.2,50.278692408,5.911440498811399
256,13.5,0.0,1.0,100.0,0.02,0.4575330953435217,0.1460990217741921,0.5847656635398213,0.9236981550777568,true,37,-6.615557291704886,0.2,0.2,50.492567656,6.161592125786012
256,14.0,0.0,1.0,100.0,0.02,0.4590278197759803,0.14139234559512728,0.5586896607993053,0.8855144189281461,true,37,-6.850343916602789,0.2,0.2,50.500559435,6.411128398694299
256,14.5,0.0,1.0,100.0,0.02,0.46038044632612163,0.13696428511617276,0.5355645529012687,0.8504465329225996,true,37,-7.085488117088271,0.2,0.2,50.216931979,6.66009917554528
256,15.0,0.0,1.0,100.0,0.02,0.46160370517030225,0.13280766738612143,0.6325258755098817,0.9840041745812211,true,36,-7.320471816359435,0.2,0.2,48.876390461,6.907601473054198
256,15.5,0.0,1.0,100.0,0.02,0.4627216489809314,0.12887023443081783,0.610485792415516,0.9489323957397322,true,36,-7.556229721858791,0.2,0.2,48.809383306,7.155574943177466
256,16.0,0.0,1.0,100.0,0.02,0.4637419918534803,0.12514997553826396,0.5906659238597012,0.9164252814617413,true,36,-7.792250249576597,0.2,0.2,48.813984838,7.403104646924119
256,0.0,0.0,1.0,100.0,0.04,0.0,0.4040121761988257,0.3094850098213456,0.9408721133665754,true,30,-1.6904511261825865,0.2,0.2,45.563425816,0.1374828429568322
256,0.5,0.0,1.0,100.0,0.04,0.00016719660810051075,0.4040121630120894,0.9169031154275111,0.48310258890393865,true,33,-1.690451311696402,0.2,0.2,50.727490883,0.13748320546769519
256,1.0,0.0,1.0,100.0,0.04,0.0005238647408464317,0.4040120467429502,0.9125768167237572,0.018367653892181757,true,48,-1.690452920180452,0.2,0.2,73.22859186,0.13748640175746085
256,1.5,0.0,1.0,100.0,0.04,0.0019702557456194114,0.4040103449650675,0.974971081012509,0.002332905086888104,true,88,-1.690477154270273,0.2,0.2,134.990179026,0.13753318132397999
256,2.0,0.0,1.0,100.0,0.04,0.06547845207280678,0.40190990408562766,0.9965674541536351,0.06691955941573458,true,80,-1.7199323374174635,0.2,0.2,123.572079314,0.19163623623466405
256,2.5,0.0,1.0,100.0,0.04,0.14505678668345814,0.3923801491983382,0.9541069059898488,0.17026591263091806,true,58,-1.8334050308299694,0.2,0.2,92.043400221,0.3903724335820155
256,3.0,0.0,1.0,100.0,0.04,0.2010308831336316,0.3790472161215058,0.9388321506706432,0.2790755319171945,true,58,-1.973657303444854,0.2,0.2,83.795224033,0.6214105080703327
256,3.5,0.0,1.0,100.0,0.04,0.24369257842444722,0.363642195462422,0.9250247040923365,0.3866093433714246,true,55,-2.1310247378704177,0.2,0.2,77.670148938,0.8663030410009751
256,4.0,0.0,1.0,100.0,0.04,0.27727984984836895,0.3472600001937659,0.935951229315779,0.5039029966793507,true,52,-2.301861080241046,0.2,0.2,72.97582146,1.1192230162887153
256,4.5,0.0,1.0,100.0,0.04,0.3041750784227415,0.3306702984834643,0.8839998754673895,0.5812228090361637,true,50,-2.4833912030985683,0.2,0.2,70.430106417,1.376616297196965
256,5.0,0.0,1.0,100.0,0.04,0.32589026954741007,0.31445009004456326,0.994144135444186,0.7627760582880061,true,47,-2.6728558053597617,0.2,0.2,68.840664414,1.6351415936114042
256,5.5,0.0,1.0,100.0,0.04,0.3436978348876225,0.2988261058175251,0.8938584472001354,0.7840344577536573,true,46,-2.869282849964552,0.2,0.2,65.761725391,1.894741560077037
256,6.0,0.0,1.0,100.0,0.04,0.358348227249501,0.2840641628117928,0.9574366526209355,0.9310042858616807,true,44,-3.0705221776540466,0.2,0.2,61.439480931,2.152998419212767
256,6.5,0.0,1.0,100.0,0.04,0.37055978259410627,0.270177061510094,0.9132844371342319,0.9722590541920706,true,43,-3.2761523570907243,0.2,0.2,59.368802332,2.4105373007470012
256,7.0,0.0,1.0,100.0,0.04,0.3808205677513641,0.2571836271688014,0.7601707852881168,0.8803756129255325,true,43,-3.485415097874101,0.2,0.2,59.600880352,2.6671607872967407
256,7.5,0.0,1.0,100.0,0.04,0.38946797393189997,0.24512394406924315,0.7567317669381346,0.9324486301391932,true,42,-3.697057510880245,0.2,0.2,59.263495499,2.921560242809248
256,8.0,0.0,1.0,100.0,0.04,0.396826766446121,0.23392490059485144,0.770041311554448,0.9976120882320694,true,41,-3.910912507620818,0.2,0.2,57.789661561,3.174311044194704
256,8.5,0.0,1.0,100.0,0.04,0.4031471579334304,0.22350620676229532,0.6712199339168334,0.9163316298068658,true,41,-4.1269559012675305,0.2,0.2,58.358445022,3.426126071133216
256,9.0,0.0,1.0,100.0,0.04,0.4085822936451806,0.21386315651326984,0.7070271987106302,0.9963334287618197,true,40,-4.344203535430822,0.2,0.2,57.563102838,3.6757913987564232
256,9.5,0.0,1.0,100.0,0.04,0.4133089359545722,0.20488620560394386,0.6313667302113579,0.9241675928333692,true,40,-4.563111058825844,0.2,0.2,55.647730544,3.9247152007000317
256,10.0,0.0,1.0,100.0,0.04,0.41743063407452113,0.19654506210958467,0.5689062644684828,0.8601794401448815,true,40,-4.783128610571987,0.2,0.2,55.067363396,4.1723251711239255
256,10.5,0.0,1.0,100.0,0.04,0.42103476151504515,0.18880555271096433,0.6236132363056646,0.9544654617045234,true,39,-5.003754500519225,0.2,0.2,53.183189947,4.418071229245057
256,11.0,0.0,1.0,100.0,0.04,0.42421903697321584,0.1815757000937096,0.5723680976391643,0.89631394047196,true,39,-5.225563807463583,0.2,0.2,54.525843643,4.663384839023254
256,11.5,0.0,1.0,100.0,0.04,0.4270370481531499,0.17483163056103762,0.5288955337890977,0.8442791677609751,true,39,-5.44808888078853,0.2,0.2,52.74975285,4.907675619431209
256,12.0,0.0,1.0,100.0,0.04,0.42953477154197783,0.16854924436770036,0.5972751236226204,0.9521086366462428,true,38,-5.670863469127272,0.2,0.2,51.437208598,5.1503135758137
256,12.5,0.0,1.0,100.0,0.04,0.4317708995795403,0.162652973737608,0.5595004335644527,0.9033241993260943,true,38,-5.894575099677561,0.2,0.2,51.434727832,5.392826317215431
256,13.0,0.0,1.0,100.0,0.04,0.4337740625100161,0.15712791053873706,0.5267261165863291,0.859162638626565,true,38,-6.118772594646898,0.2,0.2,51.397829854,5.634549689746077
256,13.5,0.0,1.0,100.0,0.04,0.4355691648305974,0.15195992786915752,0.6080947236832834,0.9810243073502534,true,37,-6.342971979915801,0.2,0.2,49.974508137,5.874729133103808
