Im,IuS,Cm,CuS,Mm,MuS
0.5,0.4,0.48405990912265806,-0.12400777847276157,0.49840599091226584,0.3475992221527239
0.49840599091226584,0.3475992221527239,0.49918521888442335,-0.02851821691551386,0.49848391370948164,0.3099874782459001
0.49848391370948164,0.3099874782459001,0.4978384326330647,0.0463797206110248,0.49841936560183997,0.2836267024824126
0.49841936560183997,0.2836267024824126,0.49066630883422824,0.09560124034936318,0.4976440599250788,0.2648241562691077
0.4976440599250788,0.2648241562691077,0.48311775536824575,0.12748447271309493,0.49619142946939554,0.25109018791350646
0.49619142946939554,0.25109018791350646,0.47661596074193613,0.14894186533214826,0.49423388259664963,0.24087535565537066
0.49423388259664963,0.24087535565537066,0.4713089759042958,0.16399411965747523,0.49194139192741426,0.23318723205558112
0.49194139192741426,0.23318723205558112,0.467042986623344,0.17491881783632857,0.48945155139700725,0.22736039063365587
0.48945155139700725,0.22736039063365587,0.46362438387074045,0.18305856612018623,0.4868688346443806,0.2229302081823089
0.4868688346443806,0.2229302081823089,0.4608823127404287,0.18924537015047238,0.4842701824539854,0.21956172437912524
0.4842701824539854,0.21956172437912524,0.4586783487305811,0.19401941232314157,0.481710999081645,0.2170074931735269
0.481710999081645,0.2170074931735269,0.4569030964949359,0.19774585657179983,0.4792302088229741,0.2150813295133542
0.4792302088229741,0.2150813295133542,0.45547052480777217,0.20068011925398843,0.47685424042145397,0.21364120848741763
0.47685424042145397,0.21364120848741763,0.454312816358535,0.2030060178576351,0.4746000980151621,0.2125776894244394
0.4746000980151621,0.2125776894244394,0.45337625438322704,0.2048590069656134,0.4724777136519686,0.21180582117855679
0.4724777136519686,0.21180582117855679,0.4526180677759833,0.20634086717460798,0.4704917490643701,0.21125932577816192
0.4704917490643701,0.21125932577816192,0.4520040361898832,0.2075293063179814,0.4686429777769214,0.21088632383214387
0.4686429777769214,0.21088632383214387,0.451506668284009,0.20848442679568213,0.46692934682763015,0.2106461341284977
0.46692934682763015,0.2106461341284977,0.4511038057106098,0.2092532017515285,0.4653467927159281,0.2105068408908008
0.4653467927159281,0.2105068408908008,0.4507775433174755,0.20987264983978204,0.4638898677760828,0.21044342178569894
0.4638898677760828,0.21044342178569894,0.45051338588221057,0.21037213690922546,0.4625522195866956,0.21043629329805158
0.4625522195866956,0.21043629329805158,0.45029958363071354,0.2107750775863641,0.4613269559910974,0.21047017172688282
0.4613269559910974,0.21047017172688282,0.45012660448332353,0.2111002149602761,0.46020692084032006,0.21053317605022215
0.46020692084032006,0.21053317605022215,0.44998671209928165,0.21136259735365182,0.45918489996621625,0.2106161181805651
0.45918489996621625,0.2106161181805651,0.4498736266895137,0.21157433335124842,0.458253772638546,0.21071193969763344
0.458253772638546,0.21071193969763344,0.44978225121495186,0.21174518161683928,0.4574066204961866,0.21081526388955402
0.4574066204961866,0.21081526388955402,0.44970844966878676,0.211883015660393,0.45663680341344665,0.21092203906663792
0.45663680341344665,0.21092203906663792,0.4496488671302352,0.21199419263609398,0.4559380097851255,0.21102925442358356
0.4559380097851255,0.21102925442358356,0.4496007834996719,0.212083847609822,0.4553042871565801,0.2111347137422074
0.4553042871565801,0.2111347137422074,0.44956199450282763,0.21215612936603287,0.4547300578912049,0.21123685530458997
0.4547300578912049,0.21123685530458997,0.44953071483795437,0.21221438998241565,0.45421012358587987,0.21133460877237253
0.45421012358587987,0.21133460877237253,0.4495054993398693,0.21226133760189653,0.45373966116127884,0.21142728165532493
0.45373966116127884,0.21142728165532493,0.449485178822154,0.21229915975684532,0.4533142129273664,0.21151446946547697
0.4533142129273664,0.21151446946547697,0.4494688078854009,0.2123296230372529,0.45292967242316984,0.21159598482265457
0.45292967242316984,0.21159598482265457,0.44945562248245274,0.21235415369951313,0.45258226742909813,0.21167180171034045
0.45258226742909813,0.21167180171034045,0.4494450054382174,0.2123739028866622,0.4522685412300101,0.21174201182797264
0.4522685412300101,0.21174201182797264,0.44943645845199615,0.21238979940575173,0.4519853329522087,0.21180679058575055
0.4519853329522087,0.21180679058575055,0.4494295793796308,0.21240259243470005,0.45172975759495093,0.21186637077064552
0.45172975759495093,0.21186637077064552,0.449424043812919,0.21241288607426656,0.4514991862167478,0.21192102230100762
0.4514991862167478,0.21192102230100762,0.4494195901539142,0.2124211672948696,0.45129122661046445,0.2119710368003938
0.45129122661046445,0.2119710368003938,0.44941600752926836,0.21242782853345213,0.45110370470234484,0.21201671597369964
0.45110370470234484,0.21201671597369964,0.44941312601059596,0.2124331859577797,0.45093464683316997,0.21205836297210764
0.45093464683316997,0.21205836297210764,0.4494108087057513,0.21243749422307404,0.4507822630204281,0.21209627609720427
0.4507822630204281,0.21209627609720427,0.44940894536681936,0.21244095838985555,0.45064493125506727,0.21213074432646942
0.45064493125506727,0.21213074432646942,0.44940744722676174,0.21244374354526957,0.45052118285223675,0.21216204424834945
0.45052118285223675,0.21216204424834945,0.4494062428306576,0.21244598256740443,0.45040968885007887,0.21219043808025495
0.45040968885007887,0.21219043808025495,0.4494052746715309,0.21244778238867287,0.4503092474322241,0.21221617251109673
0.4503092474322241,0.21221617251109673,0.44940449647665104,0.21244922904660585,NaN,NaN
