Im,IuS,Cm,CuS,Mm,MuS
0.2,0.2,0.35568983262583775,0.32254685395342264,0.2155689832625838,0.21225468539534229
0.2155689832625838,0.21225468539534229,0.37664512284700224,0.30541419596297203,0.23167659722102565,0.22157063645210529
0.23167659722102565,0.22157063645210529,0.3943094389078947,0.2884429103000071,0.24793988138971257,0.22825786383689547
0.24793988138971257,0.22825786383689547,0.40844045406235296,0.2728166821315692,0.2639899386569766,0.23271374566636285
0.2639899386569766,0.23271374566636285,0.4192713498100149,0.25934375734827053,0.27951807977228044,0.23537674683455362
0.27951807977228044,0.23537674683455362,0.42732542417286734,0.24832651547425305,0.29429881421233917,0.23667172369852357
0.29429881421233917,0.23667172369852357,0.4332084060978437,0.239657299491435,0.3081897734008896,0.23697028127781472
0.3081897734008896,0.23697028127781472,0.43747194106180143,0.23300562415219755,0.32111799016698084,0.23657381556525303
0.32111799016698084,0.23657381556525303,0.4405593400039153,0.2279766081456515,0.3330621251506743,0.23571409482329286
0.3330621251506743,0.23571409482329286,0.44280308119387246,0.2242016549212783,0.3440362207549941,0.23456285083309142
0.3440362207549941,0.23456285083309142,0.4444435343236235,0.22137410430785803,0.3540769521118571,0.23324397618056808
0.3540769521118571,0.23324397618056808,0.4456515028485687,0.21925396211144527,0.36323440718552824,0.23184497477365582
0.36323440718552824,0.23184497477365582,0.4465476745297604,0.21765955529489678,0.37156573391995146,0.2304264328257799
0.37156573391995146,0.2304264328257799,0.44721742594029057,0.21645573062871784,0.3791309031219854,0.2290293626060737
0.3791309031219854,0.2290293626060737,0.4477214581226425,0.21554273809009794,0.3859899586220511,0.22768070015447614
0.3859899586220511,0.22768070015447614,0.44810323430799703,0.21484712077375884,0.3922012861906457,0.2263973422164044
0.3922012861906457,0.2263973422164044,0.44839412528680545,0.21431471791403833,0.39782057010026173,0.2251890797861678
0.39782057010026173,0.2251890797861678,0.44861696227212433,0.21390546520205364,0.40290020931744797,0.2240607183277564
0.40290020931744797,0.2240607183277564,0.44878849800298937,0.21358959440539244,0.40748903818600213,0.22301360593552003
0.40748903818600213,0.22301360593552003,0.44892112193935885,0.21334487618118325,0.41163224656133784,0.22204673296008634
