Im,IuS,Cm,CuS,Mm,MuS
0.5,0.1,0.39801554922854065,0.28453738881187796,0.4898015549228541,0.1184537388811878
0.4898015549228541,0.1184537388811878,0.40475975768554684,0.27708476490982603,0.4812973751991234,0.13431684148405162
0.4812973751991234,0.13431684148405162,0.41101417934498397,0.26974260170216047,0.47426905561370947,0.1478594175058625
0.47426905561370947,0.1478594175058625,0.4167119588484557,0.26265832068040207,0.46851334593718413,0.15933930782331646
0.46851334593718413,0.15933930782331646,0.4218139773617626,0.25596470761189866,0.46384340907964194,0.1690018478021747
0.46384340907964194,0.1690018478021747,0.4263090666316184,0.24976872680322115,0.4600899748348396,0.17707853570227935
0.4600899748348396,0.17707853570227935,0.43021103167560254,0.24414445218799113,0.4571020805189159,0.18378512735085054
0.4571020805189159,0.18378512735085054,0.4335534567555942,0.23913099639133473,0.45474721814258373,0.18931971425489896
0.45474721814258373,0.18931971425489896,0.4363835449621428,0.2347350101787684,0.45291085082453963,0.19386124384728592
0.45291085082453963,0.19386124384728592,0.4387561202898088,0.2309363927860062,0.4514953777710666,0.19756875874115795
0.4514953777710666,0.19756875874115795,0.4407285553078174,0.22769552909771812,0.4504186955247417,0.20058143577681398
0.4504186955247417,0.20058143577681398,0.4423569702183293,0.2249605735001916,0.4496125229941005,0.20301934954915174
0.4496125229941005,0.20301934954915174,0.44369371608118136,0.22267378517426373,0.4490206423028086,0.20498479311166296
0.4490206423028086,0.20498479311166296,0.44478595617815786,0.22077643996299973,0.4485971736903435,0.20656395779679662
0.4485971736903435,0.20656395779679662,0.44567508135768086,0.21921224998659083,0.4483049644570773,0.20782878701577606
0.4483049644570773,0.20782878701577606,0.44639669755015454,0.2179294678524989,0.448114137766385,0.20883885509944836
0.448114137766385,0.20883885509944836,0.4469809664381986,0.21688195812333771,0.44800082063356633,0.2096431654018373
0.44800082063356633,0.2096431654018373,0.4474531351416553,0.21602953031726824,0.44794605208437527,0.21028180189338042
0.44794605208437527,0.21028180189338042,0.4478341420420954,0.2153377892685721,0.4479348610801473,0.2107874006308996
0.4479348610801473,0.2107874006308996,0.44814122711518833,0.21477770195732498,0.44795549768365145,0.21118643076354213
0.44795549768365145,0.21118643076354213,0.44838850532897534,0.21432502347945886,0.44799879844818385,0.2115002900351338
0.44799879844818385,0.2115002900351338,0.44858748224501566,0.21395967722984627,0.4480576668278671,0.21174622875460505
0.4480576668278671,0.21174622875460505,0.448747504128841,0.21366514801866046,0.4481266505579645,0.2119381206810106
0.4481266505579645,0.2119381206810106,0.4488761427567871,0.21342792099913666,0.4482015997778468,0.2120871007128232
0.4482015997778468,0.2120871007128232,0.4489795194234594,0.2132369819860312,0.44827939174240805,0.21220208884014402
0.44827939174240805,0.21220208884014402,0.4490625746876551,0.2130833838246745,NaN,NaN
