Im,IuS,Cm,CuS,Mm,MuS
0.2,0.1,0.2842237147926982,0.3635613214721905,0.20842237147926984,0.12635613214721905
0.20842237147926984,0.12635613214721905,0.30482798605192996,0.35397827605011156,0.21806293293653584,0.14911834653750833
0.21806293293653584,0.14911834653750833,0.32562772056198885,0.3426115599313291,0.22881941169908115,0.16846766787689044
0.22881941169908115,0.16846766787689044,0.3459305312675561,0.32958871531560663,0.24053052365592867,0.18457977262076206
0.24053052365592867,0.18457977262076206,0.36498502304576685,0.3153078016658726,0.25297597359491253,0.1976525755252731
0.25297597359491253,0.1976525755252731,0.38211129707639035,0.3004344691921821,0.2658895059430603,0.207930764891964
0.2658895059430603,0.207930764891964,0.3968389196428364,0.2857914070882811,0.27898444731303795,0.2157168291115957
0.27898444731303795,0.2157168291115957,0.408989772149876,0.27216689332811483,0.2919849797967218,0.22136183553324762
0.2919849797967218,0.22136183553324762,0.4186672600660248,0.2601337993438462,0.3046532078236521,0.2252390319143075
0.3046532078236521,0.2252390319143075,0.4261691332261123,0.24996606818785339,0.31680480036389813,0.2277117355416621
0.31680480036389813,0.2277117355416621,0.4318779129079784,0.24166762748148257,0.3283121116183062,0.22910732473564416
0.3283121116183062,0.22910732473564416,0.4361748353692745,0.23506412768396417,0.33909838399340303,0.2297030050304762
0.33909838399340303,0.2297030050304762,0.43939266243351804,0.2298989157627327,0.34912781183741454,0.22972259610370185
0.34912781183741454,0.22972259610370185,0.441800142423434,0.22590195976772232,0.3583950448960165,0.22934053247010389
0.3583950448960165,0.22934053247010389,0.44360454315345565,0.2228275319649291,0.3669159947217604,0.2286892324195864
0.3669159947217604,0.2286892324195864,0.44496153977202635,0.2204689595274537,0.374720549226787,0.22786720513037315
0.374720549226787,0.22786720513037315,0.44598643286822,0.21866025002386552,0.3818471375909303,0.22694650961972238
0.3818471375909303,0.22694650961972238,0.44676410390777643,0.21727169770035987,0.3883388342226149,0.22597902842778614
0.3883388342226149,0.22597902842778614,0.4473569728786857,0.21620356754021547,0.394240648088222,0.22500148233902909
0.394240648088222,0.22500148233902909,0.4478110325472634,0.2153798456998834,0.39959768653412614,0.22403931867511453
0.39959768653412614,0.22403931867511453,0.44816029977983085,0.21474283992914095,0.4044539478586966,0.2231096708005172
0.4044539478586966,0.2231096708005172,0.4484300542537826,0.21424881503181806,0.4088515584982052,0.2222235852236473
0.4088515584982052,0.2222235852236473,0.4486391815024562,0.21386459115363604,0.41283032079863036,0.22138768581664617
0.41283032079863036,0.22138768581664617,0.4488018665998711,0.21356494643878327,0.41642747537875446,0.2206054118788599
0.41642747537875446,0.2206054118788599,0.4489288210920883,0.2133306562251849,0.41967760995008785,0.21987793631349242
0.41967760995008785,0.21987793631349242,0.44902817532395023,0.21314702116599432,0.4226126664874741,0.21920484479874264
0.4226126664874741,0.21920484479874264,0.449106130664509,0.21300276466341855,0.42526201290517757,0.21858463678521023
0.42526201290517757,0.21858463678521023,0.4491674388921224,0.2128892067538416,0.42765255550387204,0.21801509378207337
0.42765255550387204,0.21801509378207337,0.449215756590177,0.21279964405324198,0.4298088756125026,0.21749354880919025
0.4298088756125026,0.21749354880919025,0.4492539086724488,0.21272888311244825,0.43175337891849724,0.21701708223951605
0.43175337891849724,0.21701708223951605,0.4492840854616429,0.21267288807700943,0.4335064495728118,0.21658266282326538
0.4335064495728118,0.21658266282326538,0.44930799089119977,0.21262851369492375,0.4350866037046506,0.21618724791043123
0.4350866037046506,0.21618724791043123,0.4493269545405998,0.21259330223954914,0.43651063878824553,0.21582785334334303
0.43651063878824553,0.21582785334334303,0.4493420167529478,0.21256532846367054,0.43779377658471574,0.21550160085537579
0.43779377658471574,0.21550160085537579,0.4493539936052998,0.21254308078435713,0.43894979828677416,0.21520574884827393
0.43894979828677416,0.21520574884827393,0.44936352671769014,0.21252536990427273,0.43999117112986574,0.21493771095387382
0.43999117112986574,0.21493771095387382,0.44937112159427306,0.2125112582915628,0.4409291661763065,0.2146950656876427
0.4409291661763065,0.2146950656876427,0.44937717724815385,0.2125000055790749,0.4417739672834913,0.21447555967678594
0.4417739672834913,0.21447555967678594,0.44938200917108395,0.21249102615913346,0.4425347714722505,0.2142771063250207
0.4425347714722505,0.2142771063250207,0.4493858672001248,0.21248385615503623,0.44321988104503796,0.21409778130802226
0.44321988104503796,0.21409778130802226,0.4493889494558722,0.21247812762689355,0.4438367878861214,0.2139358159399094
0.4438367878861214,0.2139358159399094,0.4493914132453216,0.21247354837716503,0.44439225042204145,0.21378958918363497
0.44439225042204145,0.21378958918363497,0.4493933836114251,0.2124698861039282,0.4448923637409798,0.21365761887566428
0.4448923637409798,0.21365761887566428,0.4493949600523841,0.2124669559395308,0.44534262337212027,0.21353855258205096
0.44534262337212027,0.21353855258205096,0.44939622181334,0.21246461063235106,0.44574798321624226,0.21343115838708096
0.44574798321624226,0.21343115838708096,0.44939723206157134,0.21246273279726596,0.4461129081007752,0.21333431582809947
0.4461129081007752,0.21333431582809947,0.4493980411863686,0.21246122878898244,0.4464414214093345,0.21324700712418776
0.4464414214093345,0.21324700712418776,0.44939868941113026,0.21246002385117227,0.4467371482095141,0.21316830879688622
0.4467371482095141,0.21316830879688622,0.44939920886393003,0.21245905827052797,0.44700335427495574,0.2130973837442504
0.44700335427495574,0.2130973837442504,0.4493996252209127,0.2124582843237918,0.44724298136955143,0.21303347380220455
