L,U,V,t,β,δ,uS,ud,wx,wy,QuS,Qud,Qwx,Qwy,Converged,I,f,g,g0,ΔT,μ
256,0.0,7.6,1.0,100.0,0.1,0.2600900847792448,NaN,0.0,0.0,7.771561172376096e-13,601.2103037059616,0.0,0.0,false,800,NaN,0.025,0.05,2423.783137331,0.014741553447828988
256,0.0,8.0,1.0,100.0,0.1,0.2472235297553312,NaN,0.0,0.0,1.27675647831893e-12,625.5499741727117,0.0,0.0,false,800,NaN,0.025,0.05,2403.34053271,0.01516384625428804
256,5.0,4.0,1.0,100.0,0.1,0.3954229199786941,4.163336342344337e-17,0.0,0.0,0.9652894012717184,8.768277084582254e-14,0.328458614616758,0.328458614616758,true,126,-1.0109228639083963,0.05,0.05,449.391740438,0.09014597360877598
256,5.0,4.4,1.0,100.0,0.1,0.39487813974141384,-2.7755575615628914e-17,0.0,0.0,0.993559522159404,5.533326503969984e-14,0.3639430632872665,0.3639430632872665,true,124,-0.9287520684030528,0.05,0.05,443.075361769,0.05731937052163629
256,5.0,4.8,1.0,100.0,0.1,0.3915624803226935,-1.3877787807814457e-17,0.0,0.0,0.9602237889342335,2.8315250640580898e-14,0.6735195133702903,0.6735195133702903,true,112,-0.8491709097211386,0.05,0.05,397.928968367,0.028019433697183134
256,5.0,5.2,1.0,100.0,0.1,0.3751902116800935,-6.938893903907228e-17,0.0,0.0,0.919237170030951,1.4032765180497312e-13,0.0,0.0,true,28,-0.7813832832789597,0.025,0.05,85.578383632,0.013566712244745989
256,5.0,5.6,1.0,100.0,0.1,0.35102994750178806,2.7755575615628914e-17,0.0,0.0,0.700917711337623,5.658723697276091e-14,0.0,0.0,true,12,-0.7262107846123252,0.025,0.05,37.102361351,0.00953924627480148
256,5.0,6.0,1.0,100.0,0.1,0.32940192265121127,-1.8041124150158794e-16,0.0,0.0,0.4753004440526398,3.6371183378857567e-13,0.0,0.0,true,15,-0.6789908815204126,0.025,0.05,45.419392819,0.007970849696860814
256,5.0,6.4,1.0,100.0,0.1,0.3097247766952951,1.3600232051658168e-15,0.0,0.0,0.9694590131323899,2.7420902201527598e-12,0.0,0.0,true,13,-0.6377855336438282,0.025,0.05,38.367845753,0.00707612916260912
256,5.0,6.8,1.0,100.0,0.1,0.2913096287722612,8.618106228652778e-15,0.0,0.0,0.3187785955528488,1.7362619186854418e-11,0.0,0.0,true,14,-0.6013108587687422,0.025,0.05,41.896742257,0.006472939298934531
256,5.0,7.2,1.0,100.0,0.1,0.2752420604763971,-2.7891577936145495e-13,0.0,0.0,0.6233702273127362,5.615804952509996e-10,0.0,0.0,true,18,-0.5689734818657927,0.025,0.05,53.604006238,0.006062584942295022
256,5.0,7.6,1.0,100.0,0.1,0.2600900847792448,NaN,0.0,0.0,7.771561172376096e-13,601.2103037059616,0.0,0.0,false,800,NaN,0.025,0.05,2426.815720791,0.014741553447828988
256,5.0,8.0,1.0,100.0,0.1,0.2472235297553312,NaN,0.0,0.0,1.27675647831893e-12,625.5499741727117,0.0,0.0,false,800,NaN,0.025,0.05,2403.862963867,0.01516384625428804
256,10.0,4.0,1.0,100.0,0.1,0.3954229199786941,4.163336342344337e-17,0.0,0.0,0.9652894012717184,8.768277084582254e-14,0.328458614616758,0.328458614616758,true,126,-1.0109228639083963,0.05,0.05,451.419448655,0.09014597360877598
256,10.0,4.4,1.0,100.0,0.1,0.39487813974141384,-2.7755575615628914e-17,0.0,0.0,0.993559522159404,5.533326503969984e-14,0.3639430632872665,0.3639430632872665,true,124,-0.9287520684030528,0.05,0.05,440.415184916,0.05731937052163629
256,10.0,4.8,1.0,100.0,0.1,0.3915624803226935,-1.3877787807814457e-17,0.0,0.0,0.9602237889342335,2.8315250640580898e-14,0.6735195133702903,0.6735195133702903,true,112,-0.8491709097211386,0.05,0.05,408.737472176,0.028019433697183134
256,10.0,5.2,1.0,100.0,0.1,0.3751902116800935,-6.938893903907228e-17,0.0,0.0,0.919237170030951,1.4032765180497312e-13,0.0,0.0,true,28,-0.7813832832789597,0.025,0.05,83.77131273,0.013566712244745989
256,10.0,5.6,1.0,100.0,0.1,0.35102994750178806,2.7755575615628914e-17,0.0,0.0,0.700917711337623,5.658723697276091e-14,0.0,0.0,true,12,-0.7262107846123252,0.025,0.05,36.558620672,0.00953924627480148
256,10.0,6.0,1.0,100.0,0.1,0.32940192265121127,-1.8041124150158794e-16,0.0,0.0,0.4753004440526398,3.6371183378857567e-13,0.0,0.0,true,15,-0.6789908815204126,0.025,0.05,45.347463793,0.007970849696860814
256,10.0,6.4,1.0,100.0,0.1,0.3097247766952951,1.3600232051658168e-15,0.0,0.0,0.9694590131323899,2.7420902201527598e-12,0.0,0.0,true,13,-0.6377855336438282,0.025,0.05,38.775382423,0.00707612916260912
