Im,IuS,Cm,CuS,Mm,MuS
0.6,0.4,0.4885791390118601,-0.10550305724541872,0.588857913901186,0.3494496942754582
0.588857913901186,0.3494496942754582,0.49925470756725787,-0.027277163135280655,0.5798975932677932,0.3117770085343843
0.5798975932677932,0.3117770085343843,0.4986309206501599,0.03694412116538144,0.57177092600603,0.284293719797484
0.57177092600603,0.284293719797484,0.4929860505171736,0.0830907690235692,0.5638924384571443,0.2641734247200926
0.5638924384571443,0.2641734247200926,0.4863014593610062,0.11524923437726153,0.5561333405475305,0.2492810056858095
0.5561333405475305,0.2492810056858095,0.4800790661766442,0.13800942398936927,0.5485279131104419,0.23815384751616547
0.5485279131104419,0.23815384751616547,0.47471372608529017,0.15454930608626496,0.5411464944079267,0.22979339337317542
0.5411464944079267,0.22979339337317542,0.4702188651547533,0.16687498167302905,0.5340537314826094,0.22350155220316079
0.5340537314826094,0.22350155220316079,0.4664963828643417,0.17625451435411424,0.5272979966207826,0.21877684841825612
0.5272979966207826,0.21877684841825612,0.46342777607806884,0.18351182466875693,0.5209109745665113,0.2152503460433062
0.5209109745665113,0.2152503460433062,0.46090274109016327,0.18920031891784445,0.5149101512188764,0.21264534333076004
0.5149101512188764,0.21264534333076004,0.4588264437032099,0.19370386041885096,0.5093017804673098,0.21075119503956913
0.5093017804673098,0.21075119503956913,0.45711973537024,0.1972965576974794,0.5040835759576028,0.20940573130536017
0.5040835759576028,0.20940573130536017,0.4557172890799378,0.20017917767982601,0.49924694726983626,0.20848307594280674
0.49924694726983626,0.20848307594280674,0.45456536750242016,0.20250200446588712,0.49477878929309466,0.20788496879511478
0.49477878929309466,0.20788496879511478,0.4536197733779458,0.20437962044711772,0.4906628877015798,0.20753443396031507
0.4906628877015798,0.20753443396031507,0.4528441184024512,0.20590073608054144,0.48688101077166696,0.20737106417233772
0.48688101077166696,0.20737106417233772,0.4522084061876207,0.20713490118205446,0.48341375031326234,0.2073474478733094
0.48341375031326234,0.2073474478733094,0.45168788416176764,0.2081372012718553,0.48024116369811287,0.207426423213164
0.48024116369811287,0.207426423213164,0.45126211405490924,0.20895162033081,0.4773432587337925,0.20757894292492862
0.4773432587337925,0.20757894292492862,0.45091421667380116,0.20961350059347755,0.4747003545277934,0.20778239869178353
0.4747003545277934,0.20778239869178353,0.4506302551168026,0.2101513774689977,0.47229334458669436,0.20801929656950496
0.47229334458669436,0.20801929656950496,0.45039872837454853,0.21058837282681925,0.4701038829654798,0.2082762041952364
0.4701038829654798,0.2082762041952364,0.45021015360931804,0.2109432697180605,0.4681145100298636,0.20854291074751882
0.4681145100298636,0.20854291074751882,0.45005672030283506,0.21123135275008398,0.46630873105716075,0.20881175494777535
0.46630873105716075,0.20881175494777535,0.44993200315174225,0.21146507282630297,0.4646710582666189,0.2090770867356281
0.4646710582666189,0.2090770867356281,0.44983072334916885,0.21165457795821074,0.46318702477487395,0.20933483585788637
0.46318702477487395,0.20933483585788637,0.4497485499606094,0.21180814034519052,0.46184317729344754,0.20958216630661677
0.46184317729344754,0.20958216630661677,0.44968193467134576,0.21193250200289693,0.4606270530312374,0.2098171998762448
0.4606270530312374,0.2098171998762448,0.44962797439067204,0.21203315568921333,0.4595271451671809,0.21003879545754167
0.4595271451671809,0.21003879545754167,0.4495842971455153,0.21211457394221317,0.4585328603650144,0.21024637330600882
0.4585328603650144,0.21024637330600882,0.4495489674531564,0.2121803961934809,0.45763447107382865,0.21043977559475605
0.45763447107382865,0.21043977559475605,0.44952040797864123,0.2122335818138859,0.45682306476430995,0.21061915621666905
0.45682306476430995,0.21061915621666905,0.44949733479104526,0.21227653536239005,0.45609049176698346,0.21078489413124116
0.45609049176698346,0.21078489413124116,0.44947870395762823,0.2123112090909245,0.45542931298604794,0.2109375256272095
0.45542931298604794,0.2109375256272095,0.44946366757279677,0.21233918680783212,0.4548327484447229,0.21107769174527174
0.4548327484447229,0.21107769174527174,0.4494515376217607,0.2123617524490633,0.45429462736242665,0.21120609781565092
0.45429462736242665,0.21120609781565092,0.4494417563359,0.21237994610181601,0.453809340259774,0.21132348264426745
0.453809340259774,0.21132348264426745,0.44943387191516543,0.21239460973540064,0.45337179342531314,0.21143059535338077
0.45337179342531314,0.21143059535338077,0.44942751867801856,0.21240642449410668,0.4529773659505837,0.21152817826745338
0.4529773659505837,0.21152817826745338,0.44942240085615326,0.21241594107852893,0.45262186944114063,0.21161695454856094
0.45262186944114063,0.21161695454856094,0.4494182793835753,0.21242360447140468,0.45230151043538414,0.21169761954084534
0.45230151043538414,0.21169761954084534,0.44941496114098445,0.21242977404086538,0.45201285550594417,0.21177083499084734
0.45201285550594417,0.21177083499084734,0.44941229020983964,0.21243473986970468,0.45175279897633375,0.21183722547873307
0.45175279897633375,0.21183722547873307,0.4494101407686154,0.21243873600705004,0.4515185331555619,0.2118973765315648
0.4515185331555619,0.2118973765315648,0.449408411328878,0.2124419512131882,0.45130752097289356,0.2119518339997271
0.45130752097289356,0.2119518339997271,0.4494070200629196,0.2124445376646994,0.4511174708818962,0.21200110436622435
0.4511174708818962,0.21200110436622435,0.44940590101952416,0.2124466180017541,0.450946313895659,0.21204565572977735
0.450946313895659,0.21204565572977735,0.44940500106147246,0.21244829102928264,0.45079218261224036,0.2120859192597279
0.45079218261224036,0.2120859192597279,0.4494042773889235,0.212449636326145,0.4506533920899087,0.2121222909663696
0.4506533920899087,0.2121222909663696,0.44940369553790543,0.21245071796922899,0.45052842243470836,0.21215513366665553
0.45052842243470836,0.21215513366665553,0.4494032277637354,0.21245158754077348,0.4504159029676111,0.21218477905406732
0.4504159029676111,0.21218477905406732,0.4494028517360471,0.21245228655564982,0.4503145978444547,0.21221152980422558
0.4503145978444547,0.21221152980422558,0.4494025494858763,0.2124528484195734,NaN,NaN
