L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,1.2,4.8,1.0,100.0,0.0,0.3729503156743611,0.3086531002350583,0.8141200230962209,0.23495930165295942,true,37,-0.944242392328327,0.2,0.2,1.135033666,0.0
256,1.2,5.2,1.0,100.0,0.0,0.38897033328853753,0.2938483993506397,0.8131707239824593,0.18972633956360063,true,36,-0.9079473162520235,0.2,0.2,1.093847848,0.0
256,1.2,5.6,1.0,100.0,0.0,0.4023576880253684,0.27979217056546035,0.8734625236125337,0.16791714113284506,true,35,-0.8750502444230877,0.2,0.2,1.061422956,0.0
256,1.2,6.0,1.0,100.0,0.0,0.41357620734894623,0.26660592703355646,0.977788919282685,0.15775887633540098,true,34,-0.8452057212998599,0.2,0.2,1.023496501,0.0
256,1.2,6.4,1.0,100.0,0.0,0.423026473756978,0.254321989245581,0.8985591389562009,0.12357709621679813,true,34,-0.8180797190129315,0.2,0.2,1.034324371,0.0
256,1.2,6.8,1.0,100.0,0.0,0.43103807577834746,0.24292126796532665,0.8402103803983874,0.09979565975831717,true,34,-0.7933646106629493,0.2,0.2,1.029091532,0.0
256,1.2,7.2,1.0,100.0,0.0,0.4378762020270216,0.2323576225432396,0.9956235837897953,0.10327434448725858,true,33,-0.7707847059064736,0.2,0.2,1.005889882,0.0
256,1.2,7.6,1.0,100.0,0.0,0.4437523769421614,0.22257255110965923,0.9549640328065934,0.08734047508690557,true,33,-0.7500967030321084,0.2,0.2,1.008929345,0.0
256,1.2,8.0,1.0,100.0,0.0,0.4488350926665976,0.2135036675982951,0.9136429523216583,0.07429146568371792,true,33,-0.7310876702606339,0.2,0.2,1.010716539,0.0
256,1.6,4.0,1.0,100.0,0.0,0.3626598686031849,0.31716998680316344,0.833165467959085,0.3785175160572196,true,39,-1.076728234494079,0.2,0.2,1.181802294,0.0
256,1.6,4.4,1.0,100.0,0.0,0.37929604437690956,0.3030278752869948,0.8879761596003455,0.3453311063846831,true,37,-1.0382623539809375,0.2,0.2,1.117344891,0.0
256,1.6,4.8,1.0,100.0,0.0,0.39354099560478084,0.28923666643350177,0.8585400457472581,0.2768319725525714,true,36,-1.003188213884152,0.2,0.2,1.091720471,0.0
256,1.6,5.2,1.0,100.0,0.0,0.4056814144961793,0.27602981619570655,0.901231791422874,0.2411240066000353,true,35,-0.9712423318600498,0.2,0.2,1.054191646,0.0
256,1.6,5.6,1.0,100.0,0.0,0.41602341881633054,0.26353563479531505,0.994770995507821,0.22382227582917746,true,34,-0.942137542668035,0.2,0.2,1.026955835,0.0
256,1.6,6.0,1.0,100.0,0.0,0.42485283404789154,0.25180809972562124,0.9060924540685855,0.17387045387295963,true,34,-0.9155883733355551,0.2,0.2,1.035054634,0.0
256,1.6,6.4,1.0,100.0,0.0,0.4324197518840829,0.2408525540094994,0.8422959749595504,0.13955966359352479,true,34,-0.891325465202632,0.2,0.2,1.03399302,0.0
256,1.6,6.8,1.0,100.0,0.0,0.4389353107001519,0.23064513645914148,0.9926905313027978,0.14354862489796005,true,33,-0.8691024599923274,0.2,0.2,1.00396025,0.0
256,1.6,7.2,1.0,100.0,0.0,0.44457440876126414,0.22114598392323329,0.9458811593541228,0.12049039659484118,true,33,-0.8486982508949176,0.2,0.2,1.004632897,0.0
256,1.6,7.6,1.0,100.0,0.0,0.4494806058038521,0.21230766997935935,0.90801496310422,0.10272471016753437,true,33,-0.8299166287438233,0.2,0.2,1.001109229,0.0
256,1.6,8.0,1.0,100.0,0.0,0.45377135428879245,0.20408036863570578,0.8771783593597426,0.08876652640577021,true,33,-0.8125846067998744,0.2,0.2,1.011232422,0.0
256,2.0,4.0,1.0,100.0,0.0,0.38460228184757383,0.2980874003966588,0.9849389029978894,0.47598527733072604,true,37,-1.1327630398214428,0.2,0.2,1.117691401,0.0
256,2.0,4.4,1.0,100.0,0.0,0.3974814976874821,0.2851082117358029,0.9296932376242628,0.3868317737958371,true,36,-1.0987544824637618,0.2,0.2,1.089536475,0.0
256,2.0,4.8,1.0,100.0,0.0,0.4086201597036599,0.2726044812657595,0.9509972997595595,0.33348750814854444,true,35,-1.0676554195092365,0.2,0.2,1.062224062,0.0
256,2.0,5.2,1.0,100.0,0.0,0.41823195411363623,0.2607001238929491,0.8242080088618486,0.2440227513199611,true,35,-1.0392207465467054,0.2,0.2,1.050346497,0.0
256,2.0,5.6,1.0,100.0,0.0,0.42652854509993954,0.24945861298947075,0.926893287672037,0.23398943265717786,true,34,-1.013201893798095,0.2,0.2,1.018302881,0.0
256,2.0,6.0,1.0,100.0,0.0,0.4337045367087363,0.23889990632168911,0.8546488270220198,0.1860875083222191,true,34,-0.9893598841671647,0.2,0.2,1.018191006,0.0
256,2.0,6.4,1.0,100.0,0.0,0.43993091154469616,0.2290154264882951,0.8013296951665527,0.15206627723773902,true,34,-0.9674725001727345,0.2,0.2,1.025297219,0.0
256,2.0,6.8,1.0,100.0,0.0,0.44535403838690346,0.21977910918702737,0.9504398474796671,0.15864750780264503,true,33,-0.9473374492848616,0.2,0.2,0.983958559,0.0
256,2.0,7.2,1.0,100.0,0.0,0.45009730419627314,0.21115521230548612,0.9098439450478946,0.13467340780048964,true,33,-0.9287730451882699,0.2,0.2,1.008568393,0.0
256,2.0,7.6,1.0,100.0,0.0,0.4542638753101672,0.2031034737507571,0.8768077947698405,0.11591541236921632,true,33,-0.9116174718495047,0.2,0.2,1.000319597,0.0
