L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ,Layer
128,1.0,5.8,1.0,100.0,0.0,0.40051969702883383,0.2818237244328585,0.9503974680621363,0.14950145762127054,true,146,-0.827048177850898,0.05,0.05,1.127457561,0.0,2
128,1.0,5.9,1.0,100.0,0.0,0.40365661165269584,0.27833561188923395,0.9719597739236141,0.14603176744032442,true,145,-0.8192039018979209,0.05,0.05,1.118387691,0.0,2
128,1.0,6.0,1.0,100.0,0.0,0.4066517201478601,0.2749093129919399,0.9959949242035471,0.14309530420320016,true,144,-0.8115520912487708,0.05,0.05,1.103947466,0.0,2
128,1.0,6.1,1.0,100.0,0.0,0.40951274878247707,0.2715450999563276,0.9713174069799768,0.13359343444119265,true,144,-0.8040869692479097,0.05,0.05,1.109281504,0.0,2
128,1.0,6.2,1.0,100.0,0.0,0.41224700424891736,0.2682429839766133,0.9986946710431877,0.13163642508151607,true,143,-0.7968028780120586,0.05,0.05,1.097654559,0.0,2
128,1.0,6.3,1.0,100.0,0.0,0.41486138469641015,0.26500275472081813,0.9768993632022216,0.12352500837808922,true,143,-0.7896942893348762,0.05,0.05,1.099939341,0.0,2
128,1.0,6.4,1.0,100.0,0.0,0.41736239380514173,0.26182401500385344,0.9568172273223263,0.11617638529826113,true,143,-0.7827558128486483,0.05,0.05,1.096806892,0.0,2
128,1.0,6.5,1.0,100.0,0.0,0.4197561569734819,0.2587062110270173,0.987630580009391,0.1152577890796147,true,142,-0.7759822018695042,0.05,0.05,1.090270699,0.0,2
128,1.0,6.6,1.0,100.0,0.0,0.4220484387750184,0.2556486587200484,0.9695006798584593,0.10884185796555812,true,142,-0.7693683572972495,0.05,0.05,1.095615611,0.0,2
128,1.0,6.7,1.0,100.0,0.0,0.42424466109324166,0.2526505666112733,0.9526340893635243,0.10297087128174898,true,142,-0.7629093298909297,0.05,0.05,1.092075183,0.0,2
128,1.0,6.8,1.0,100.0,0.0,0.42634992147272976,0.24971105563502444,0.9862104053408594,0.10271901155783913,true,141,-0.7566003211966643,0.05,0.05,1.085884397,0.0,2
128,1.0,6.9,1.0,100.0,0.0,0.42836901134342475,0.2468291762475234,0.9707208872993256,0.0975003677692321,true,141,-0.750436683364923,0.05,0.05,1.083657072,0.0,2
128,1.0,7.0,1.0,100.0,0.0,0.43030643386910666,0.24400392318233202,0.9562005625503023,0.09268620912089576,true,141,-0.7444139180598903,0.05,0.05,1.083798381,0.0,2
128,1.0,7.1,1.0,100.0,0.0,0.4321664212427855,0.24123424814162772,0.9921672870389919,0.09287860262768843,true,140,-0.7385276746334671,0.05,0.05,1.083313693,0.0,2
128,1.0,7.2,1.0,100.0,0.0,0.4339529513079686,0.23851907068606304,0.9786489931343789,0.08853608219722142,true,140,-0.7327737477103577,0.05,0.05,1.08122716,0.0,2
128,1.0,7.3,1.0,100.0,0.0,0.43566976342811037,0.235857287555156,0.9658983475768768,0.08450327069814412,true,140,-0.7271480743081382,0.05,0.05,1.079420326,0.0,2
128,1.0,7.4,1.0,100.0,0.0,0.4373203735595288,0.23324778062236284,0.9538501591513926,0.08075065736129483,true,140,-0.7216467305967887,0.05,0.05,1.080761747,0.0,2
128,1.0,7.5,1.0,100.0,0.0,0.43890808850800145,0.23068942366397044,0.9920489781343189,0.08131813491524253,true,139,-0.7162659283855181,0.05,0.05,1.072965909,0.0,2
128,1.0,7.6,1.0,100.0,0.0,0.4404360193678022,0.22818108809864773,0.9806693196018346,0.07787891920546519,true,139,-0.7110020114104364,0.05,0.05,1.07189065,0.0,2
128,1.0,7.7,1.0,100.0,0.0,0.44190709415553475,0.22572164783470777,0.9698652467508007,0.07466155186469647,true,139,-0.7058514514844578,0.05,0.05,1.072372621,0.0,2
128,1.0,7.8,1.0,100.0,0.0,0.44332406966082116,0.22330998334468366,0.9595931816522851,0.07164690238614657,true,139,-0.7008108445604248,0.05,0.05,1.067790964,0.0,2
128,1.0,7.9,1.0,100.0,0.0,0.44468954254263693,0.22094498507145313,0.9998041198121532,0.07243988812993818,true,138,-0.6958769067496176,0.05,0.05,1.06707604,0.0,2
128,1.0,8.0,1.0,100.0,0.0,0.44600595970450696,0.2186255562566699,0.9899916447273505,0.06964130520620282,true,138,-0.6910464703303112,0.05,0.05,1.064241397,0.0,2
128,1.5,4.1,1.0,100.0,0.0,0.36062929577527336,0.31876775531317514,0.9565188454409013,0.39886514535913964,true,161,-1.0535384406549317,0.05,0.05,1.236735563,0.0,2
128,1.5,4.2,1.0,100.0,0.0,0.36518051727346934,0.3151496212133793,0.9606144685013751,0.38760351554123496,true,159,-1.0434927092360662,0.05,0.05,1.197173659,0.0,2
128,1.5,4.3,1.0,100.0,0.0,0.36956000524146226,0.3115389443830572,0.9725405402247755,0.37814098975497146,true,157,-1.0336746645982928,0.05,0.05,1.170687734,0.0,2
128,1.5,4.4,1.0,100.0,0.0,0.37377132635720023,0.30794198338856094,0.992340926789792,0.3705613302564803,true,155,-1.0240810738519117,0.05,0.05,1.16344141,0.0,2
128,1.5,4.5,1.0,100.0,0.0,0.37781890117629724,0.3043641359030133,0.9696273537100897,0.347157450442781,true,154,-1.0147083543643949,0.05,0.05,1.157926211,0.0,2
128,1.5,4.6,1.0,100.0,0.0,0.3817068610982557,0.3008108555579424,0.9536294975655002,0.3266375007907607,true,153,-1.0055526282283098,0.05,0.05,1.1525067,0.0,2
128,1.5,4.7,1.0,100.0,0.0,0.38544006199975656,0.2972867053594419,0.993004611712589,0.3247362370237816,true,151,-0.9966097731998341,0.05,0.05,1.133928023,0.0,2
128,1.5,4.8,1.0,100.0,0.0,0.38902400081987953,0.29379531341292997,0.9881508996174571,0.3084687201097003,true,150,-0.9878754698069407,0.05,0.05,1.121310943,0.0,2
128,1.5,4.9,1.0,100.0,0.0,0.39246382309689287,0.29034027033798704,0.9882611667304531,0.29437902792961435,true,149,-0.9793452443764412,0.05,0.05,1.11489627,0.0,2
128,1.5,5.0,1.0,100.0,0.0,0.39576493501679477,0.28692452273256164,0.9928276191275565,0.2822088352893992,true,148,-0.9710145078897361,0.05,0.05,1.113322007,0.0,2
128,1.5,5.1,1.0,100.0,0.0,0.3989327795499793,0.28355055932449824,0.9514001498877045,0.25818472527450176,true,148,-0.9628785907626578,0.05,0.05,1.105197415,0.0,2
128,1.5,5.2,1.0,100.0,0.0,0.4019726893395037,0.2802205534568145,0.9630485883118656,0.2495994228469689,true,147,-0.9549327736757551,0.05,0.05,1.101278113,0.0,2
128,1.5,5.3,1.0,100.0,0.0,0.4048900160408827,0.27693621788779543,0.9779335149571189,0.24223776279519438,true,146,-0.9471723146623382,0.05,0.05,1.104175415,0.0,2
128,1.5,5.4,1.0,100.0,0.0,0.40768997459673206,0.2736989709477956,0.9958420833109383,0.23594352818734343,true,145,-0.9395924727027073,0.05,0.05,1.08369184,0.0,2
128,1.5,5.5,1.0,100.0,0.0,0.4103776580568853,0.2705099270721537,0.9657867273793475,0.21906150504991118,true,145,-0.9321885280918147,0.05,0.05,1.087334011,0.0,2
128,1.5,5.6,1.0,100.0,0.0,0.41295800450317743,0.26736994457822594,0.9881163241713953,0.21474474054306025,true,144,-0.9249557998607045,0.05,0.05,1.083032538,0.0,2
128,1.5,5.7,1.0,100.0,0.0,0.41543580769447863,0.26427962514424774,0.9623210913166647,0.20056305159787957,true,144,-0.9178896605307494,0.05,0.05,1.082723152,0.0,2
128,1.5,5.8,1.0,100.0,0.0,0.4178156846390935,0.2612393678520889,0.9882737494314453,0.19769474666653242,true,143,-0.9109855484726057,0.05,0.05,1.077224136,0.0,2
128,1.5,5.9,1.0,100.0,0.0,0.42010208264500215,0.25824937764908107,0.9657185388540768,0.18557821893172566,true,143,-0.9042389781291142,0.05,0.05,1.078195367,0.0,2
128,1.5,6.0,1.0,100.0,0.0,0.4222992682851284,0.2553096976918682,0.9947724439687278,0.18378742286828675,true,142,-0.8976455483456263,0.05,0.05,1.067063052,0.0,2
128,1.5,6.1,1.0,100.0,0.0,0.4244113306900178,0.25242022449967816,0.9747316960416752,0.17327743923356564,true,142,-0.891200949033366,0.05,0.05,1.062388097,0.0,2
128,1.5,6.2,1.0,100.0,0.0,0.42644217999071166,0.24958072993525232,0.9562219326777477,0.1636880382543393,true,142,-0.8849009663727723,0.05,0.05,1.068026957,0.0,2
128,1.5,6.3,1.0,100.0,0.0,0.4283955507865501,0.24679087672830702,0.988496749865786,0.1630645931711694,true,141,-0.8787414867449392,0.05,0.05,1.058981297,0.0,2
128,1.5,6.4,1.0,100.0,0.0,0.43027500551251086,0.2440502339847243,0.9717211965492023,0.15458464055445598,true,141,-0.8727184995608925,0.05,0.05,1.054094535,0.0,2
128,1.5,6.5,1.0,100.0,0.0,0.43208393871405604,0.2413582911423699,0.9560897201454921,0.14677977288624078,true,141,-0.8668280991408854,0.05,0.05,1.058743707,0.0,2
128,1.5,6.6,1.0,100.0,0.0,0.43382558237980406,0.2387144699120278,0.9910392385436007,0.1469241705889801,true,140,-0.8610664857793647,0.05,0.05,1.044237423,0.0,2
128,1.5,6.7,1.0,100.0,0.0,0.4355030115544377,0.23611813516131197,0.976646142852089,0.13991240055127863,true,140,-0.8554299661159523,0.05,0.05,1.055220942,0.0,2
128,1.5,6.8,1.0,100.0,0.0,0.4371191502809929,0.2335686045729503,0.9631389120815514,0.13341242836611977,true,140,-0.8499149529187116,0.05,0.05,1.053955239,0.0,2
128,1.5,6.9,1.0,100.0,0.0,0.4386767777924181,0.2310651571106313,0.9504367986721274,0.1273741768498815,true,140,-0.844517964373164,0.05,0.05,1.054371006,0.0,2
128,1.5,7.0,1.0,100.0,0.0,0.4401785347591085,0.22860704053518754,0.9878617383185517,0.1281617684553149,true,139,-0.8392356229589656,0.05,0.05,1.045126678,0.0,2
128,1.5,7.1,1.0,100.0,0.0,0.4416269295507238,0.22619347800796852,0.9759700353546563,0.12264441987652752,true,139,-0.8340646539857504,0.05,0.05,1.045568305,0.0,2
128,1.5,7.2,1.0,100.0,0.0,0.44302434443375877,0.22382367389382718,0.9647258599004838,0.1174899737843571,true,139,-0.8290018838503732,0.05,0.05,1.043447654,0.0,2
128,1.5,7.3,1.0,100.0,0.0,0.4443730416603626,0.22149681883785244,0.9540768110147813,0.11266643916196806,true,139,-0.8240442380695276,0.05,0.05,1.042636321,0.0,2
128,1.5,7.4,1.0,100.0,0.0,0.4456751694038712,0.21921209420253618,0.9936590018078117,0.11383720607693881,true,138,-0.8191887391344028,0.05,0.05,1.031580543,0.0,2
